segmentnr	original	analyzed	folio	translated
['BO_T02_D1369:216b-0']	@216b # // rgya gar skad du /	@216b # // rgya gar skad du /	216b	In Sanskrit:
['BO_T02_D1369:216b-1']	shr'i k'a la tsakra au pa de sha s'urya tsandra s'a dha na n'a ma /	shr'i k'a la tsakra au pa de sha s'urya tsandra s'a dha na n'a ma /	216b	Śrī-kālacakra-upadeśa-sūrya-candra-sādhana-nāma
['BO_T02_D1369:216b-2']	bod skad du //	bod skad du //	216b	In Tibetan:
['BO_T02_D1369:216b-3']	dpal dus kyi 'khor lo'i gdams ngag nyi ma zla ba bsgrub pa zhes bya ba /	dpal dus kyi 'khor lo'i gdams ngag nyi ma zla ba bsgrub pa zhes bya ba /	216b	The glorious Kālacakra instruction called “Accomplishing the Sun and Moon”
['BO_T02_D1369:216b-4']	dpal rdo rje sems dpa' la phyag 'tshal lo //	dpal rdo rje sems dpa' la phyag 'tshal lo //	216b	Homage to glorious Vajrasattva.
['BO_T02_D1369:216b-5']	bhi ku ni zhes bya ba'i pandi ta /	bhi ku ni zhes bya ba'i pandi ta /	216b	The paṇḍita named Bhīkuṇi
['BO_T02_D1369:216b-6']	dbus 'gyur tshal du sku 'khrungs pa /	dbus 'gyur tshal du sku 'khrungs pa /	216b	was born in Madhyadeśa.
['BO_T02_D1369:216b-7']	rig pa'i gnas lnga kun la mkhas pa /	rig pa'i gnas lnga kun la mkhas pa /	216b	Skilled in all five sciences,
['BO_T02_D1369:216b-8']	dgung lo bzhi brgya bzhes /	dgung lo bzhi brgya bzhes /	216b	he lived for four hundred years.
['BO_T02_D1369:216b-9']	sa dang po'i bden pa mthong /	sa dang po'i bden pa mthong /	216b	He saw the truth of the first bhūmi
['BO_T02_D1369:216b-10']	'jam dpal gyi lung bstan thob nas mu khyud 'dzin ri'i 'gram du rkang mgyogs kyis byon /	'jam dpal gyi lung bstan thob nas mu khyud 'dzin ri'i 'gram du rkang mgyogs kyis byon /	216b	and received a prophecy from Mañjuśrī. He then went to the shore of Cakravāḍa Mountain by means of swift feet.
['BO_T02_D1369:216b-11']	rigs gsum mgon po'i brgyud pa bram ze nyi ma'i shing rta la dus kyi 'khor lo dam pa dang po gsan /	rigs gsum mgon po'i brgyud pa bram ze nyi ma'i shing rta la dus kyi 'khor lo dam pa dang po gsan /	216b	He received the excellent first empowerment of Kālacakra from the brahmin Sūryaratha, a descendant of the lords of the three families.
['BO_T02_D1369:216b-12']	dbang bsgrub thabs dang bcas pa thob /	dbang bsgrub thabs dang bcas pa thob /	216b	He received the empowerment and the means of accomplishment.
['BO_T02_D1369:216b-13']	de'i dus su srod la rgyal po zla ba bzang po byon /	de'i dus su srod la rgyal po zla ba bzang po byon /	216b	At that time, in the evening, King Sucandra came.
['BO_T02_D1369:216b-14']	khyod yul dbus su 'gro ba la phyi dus kyi 'khor lo shes kyang nang dus kyi 'khor lo mi shes so zer ro //	khyod yul dbus su 'gro ba la phyi dus kyi 'khor lo shes kyang nang dus kyi 'khor lo mi shes so zer ro //	216b	You are going to the central land, but you do not know the outer wheel of time, nor the inner wheel of time.🔽 He said, I ask you for that.
['BO_T02_D1369:216b-15']	de khyed la zhu byas pas nang g-yo ba rlung la gdams pa /	de khyed la zhu byas pas nang g-yo ba rlung la gdams pa /	216b	 The instruction on the inner moving vāyu:
['BO_T02_D1369:216b-16']	bde ba ye shes rdo rje yis //	bde ba ye shes rdo rje yis //	216b	The vajra of the gnosis of bliss
['BO_T02_D1369:216b-17']	phrin las drug gi 'khor lo bskor //	phrin las drug gi 'khor lo bskor //	216b	turns the wheel of the six actions.
['BO_T02_D1369:216b-18']	ma rig 'khrul 'khor bcom nas ni //	ma rig 'khrul 'khor bcom nas ni //	216b	 Having conquered the machine of ignorance,
['BO_T02_D1369:216b-19']	ye shes lnga ni bskyed mdzad pa //	ye shes lnga ni bskyed mdzad pa //	216b	the five gnoses are generated.
['BO_T02_D1369:216b-20']	gtso bo rdo rje 'chang la 'dud //	gtso bo rdo rje 'chang la 'dud //	216b	I bow to the principal Vajradhara.
['BO_T02_D1369:216b-21']	bag chags rlung gis bskyod nas ni ;	bag chags rlung gis bskyod nas ni ;	216b	The vāyu that moves the traces
['BO_T02_D1369:216b-22']	/'gro ba rmongs shing sdug bsngal bas //	/'gro ba rmongs shing sdug bsngal bas //	216b	confuses migrating beings and causes suffering.
['BO_T02_D1369:216b-23']	gsal byed 'khor lo bshad par bya //	gsal byed 'khor lo bshad par bya //	216b	The wheel of the clarifier will be explained.🔽The generation, location, divisions,
['BO_T02_D1369:216b-24']	bskyed dang gnas dang dbye ba dang // rtsis dang lam du bya ba dang // nad 'joms pa dang 'bras bu gnyis //	bskyed dang gnas dang dbye ba dang // rtsis dang lam du bya ba dang // nad 'joms pa dang 'bras bu gnyis //	216b	calculation, path, conquering illness, and two results🔽are explained in the chapter on the wheel.
['BO_T02_D1369:216b-25']	rnam shes bskyod pa'i rlung 'byung ste //	rnam shes bskyod pa'i rlung 'byung ste //	216b	The vāyu that moves consciousness arises.
['BO_T02_D1369:216b-26']	rlung las me ni skyes pa'o //	rlung las me ni skyes pa'o //	216b	From that, fire is generated.
['BO_T02_D1369:216b-27']	de las chu dang sa 'byung ste //	de las chu dang sa 'byung ste //	216b	From that, water and earth arise.
['BO_T02_D1369:216b-28']	nam mkha' kun du khyab pa'o //	nam mkha' kun du khyab pa'o //	216b	Space pervades all.
['BO_T02_D1369:216b-29']	rlung las skyes pa'i dug lnga yis //	rlung las skyes pa'i dug lnga yis //	216b	The five poisons that arise from the vāyu
['BO_T02_D1369:216b-30']	las bsags 'bras bu 'khor ba smin //	las bsags 'bras bu 'khor ba smin //	216b	accumulate karma and ripen as samsara.
['BO_T02_D1369:216b-31']	pho rlung mo rlung ma ning rlung //	pho rlung mo rlung ma ning rlung //	216b	There are the male vāyu, the female vāyu, the neuter vāyu,
['BO_T02_D1369:216b-32']	thod rgal pa dang bzhi ru gnas //	thod rgal pa dang bzhi ru gnas //	216b	and the vāyu of leaping over.
