segmentnr	original	analyzed	folio	translated
['BO_T02_D1546:192b-0']	@192b # // rgya gar skad du /	@192b # // rgya gar skad du /	192b	In Sanskrit:
['BO_T02_D1546:192b-1']	shr'i badzra yo gi n'i mantra tatt'a //	shr'i badzra yo gi n'i mantra tatt'a //	192b	Śrīvajrayoginīmantra-tattva
['BO_T02_D1546:192b-2']	artha nir de sha sla aa dhi shath'a na n'a ma //	artha nir de sha sla aa dhi shath'a na n'a ma //	192b	Arthaniḥśeṣasādhana-ādhiṣṭhāna-nāma
['BO_T02_D1546:192b-3']	bong skad du /	bong skad du /	192b	In Tibetan:
['BO_T02_D1546:192b-4']	dpal rdo rje rnal 'byor ma'i sngags kyi de kho na nyid kyis byin gyis brlabs pa'i rim pa zhes bya ba //	dpal rdo rje rnal 'byor ma'i sngags kyi de kho na nyid kyis byin gyis brlabs pa'i rim pa zhes bya ba //	192b	The glorious Vajrayoginī’s Mantra Tattva Adhiṣṭhāna Sādhana
['BO_T02_D1546:192b-5']	dpal rdo rje rnal 'byor ma la phyag 'tshal lo //	dpal rdo rje rnal 'byor ma la phyag 'tshal lo //	192b	Homage to the glorious Vajrayoginī.
['BO_T02_D1546:192b-6']	sngags gzugs rgyal ba'i dbang phyug ma //	sngags gzugs rgyal ba'i dbang phyug ma //	192b	The mantra form of the queen of the victors,
['BO_T02_D1546:192b-7']	shin du 'jigs shing mchog ster byed //	shin du 'jigs shing mchog ster byed //	192b	Extremely terrifying, bestowing the supreme,
['BO_T02_D1546:192b-8']	thig le phra mor nyer gnas pa //	thig le phra mor nyer gnas pa //	192b	Abiding in the subtle bindu,
['BO_T02_D1546:192b-9']	phyag 'tshal rdo rje phag mo dpal //	phyag 'tshal rdo rje phag mo dpal //	192b	Homage to the glorious Vajravārāhī.
['BO_T02_D1546:192b-10']	yi ge re'i de kho na nyid //	yi ge re'i de kho na nyid //	192b	The reality of each syllable,
['BO_T02_D1546:192b-11']	'phral du yang dag yid ches byed //	'phral du yang dag yid ches byed //	192b	Should be fully trusted right now.
['BO_T02_D1546:192b-12']	bgegs rnams thams cad rlag par byed //	bgegs rnams thams cad rlag par byed //	192b	It destroys all obstacles,
['BO_T02_D1546:192b-13']	gsang sngags don ni bshad bar bya //	gsang sngags don ni bshad bar bya //	192b	The meaning of the mantra will be explained.
['BO_T02_D1546:192b-14']	bu yi yi ge'i mdun du blta //	bu yi yi ge'i mdun du blta //	192b	Look in front of the son's syllable,
['BO_T02_D1546:192b-15']	phyag 'tshal yi ge rab gsal ba //	phyag 'tshal yi ge rab gsal ba //	192b	Homage to the clearly manifest syllable,
['BO_T02_D1546:192b-16']	chos kyis lam de bshad par bya //	chos kyis lam de bshad par bya //	192b	The path of Dharma will be explained.
['BO_T02_D1546:192b-17']	rba rlabs med cing dri ma med //	rba rlabs med cing dri ma med //	192b	Without waves, without stains,
['BO_T02_D1546:192b-18']	nyi ma lta bu'i rnam pa can //	nyi ma lta bu'i rnam pa can //	192b	The form of the sun.
['BO_T02_D1546:192b-19']	chos kun rab tu mi gnas pa //	chos kun rab tu mi gnas pa //	192b	All phenomena are completely non-abiding,
['BO_T02_D1546:192b-20']	dngos dang dngos med rnam par spangs //	dngos dang dngos med rnam par spangs //	192b	Abandoned as both entities and non-entities.
['BO_T02_D1546:192b-21']	blo dang ldan pas rtag tu bsgom //	blo dang ldan pas rtag tu bsgom //	192b	The wise always meditate on that.
['BO_T02_D1546:192b-22', 'BO_T02_D1546:192b-23']	chos kyi sku ni thob 'gyur ba //🔽blo ldan skye ba 'di yis ni //	chos kyi sku ni thob 'gyur ba // blo ldan skye ba 'di yis ni //	192b	The dharmakāya is attained.🔽The wise attain the sambhogakāya
['BO_T02_D1546:192b-24']	de la goms pa tsam gyis ni //	de la goms pa tsam gyis ni //	192b	By merely becoming familiar with that in this life.
['BO_T02_D1546:192b-25']	'phral du yang dag yid ches 'gyur //	'phral du yang dag yid ches 'gyur //	192b	Immediately, one becomes completely confident.
['BO_T02_D1546:192b-26']	rig byed dang po g-yon du bsam //	rig byed dang po g-yon du bsam //	192b	The first knowledge is imagined to be on the left.
['BO_T02_D1546:192b-27']	longs sku spyod lam legs pa yin //	longs sku spyod lam legs pa yin //	192b	The sambhogakāya is the excellent conduct.
['BO_T02_D1546:192b-28']	rten cing 'brel 'byung ye shes te //	rten cing 'brel 'byung ye shes te //	192b	The dependent origination is pristine consciousness.
['BO_T02_D1546:192b-29']	shin tu legs pa'i 'od gsal ba //	shin tu legs pa'i 'od gsal ba //	192b	It is the excellent clear light.
['BO_T02_D1546:192b-30']	'di ni zung 'jug shes bya ste //	'di ni zung 'jug shes bya ste //	192b	This is to be known as union.
['BO_T02_D1546:192b-31']	ji ltar brag ca 'dra ba yis //	ji ltar brag ca 'dra ba yis //	192b	Just like an echo,
['BO_T02_D1546:192b-32', 'BO_T02_D1546:192b-33']	longs spyod rdzogs pa'i sku thob 'gyur //🔽rang rig bde ba'i mchog gyur ba //	longs spyod rdzogs pa'i sku thob 'gyur // rang rig bde ba'i mchog gyur ba //	192b	The sambhogakāya is attained.🔽The supreme bliss of reflexive awareness
['BO_T02_D1546:192b-34']	g-yas pa ye shes rgya mtsho ste //	g-yas pa ye shes rgya mtsho ste //	192b	Is the ocean of pristine consciousness on the right.
['BO_T02_D1546:192b-35']	sprul ba'i lam ni dri ma med //	sprul ba'i lam ni dri ma med //	192b	The path of emanation is stainless.
['BO_T02_D1546:192b-36']	sgyu ma lta bu'i ting 'dzin gyis //	sgyu ma lta bu'i ting 'dzin gyis //	192b	Through the samādhi of the illusion-like
['BO_T02_D1546:192b-37']	chu zla 'dra bar bsam par bya //	chu zla 'dra bar bsam par bya //	192b	One should imagine the moon in the water.
['BO_T02_D1546:192b-38']	sbrul ba'i sku ni yang dag thob //	sbrul ba'i sku ni yang dag thob //	192b	The nirmāṇakāya is truly attained.
['BO_T02_D1546:192b-39']	me long gzugs brnyan 'dra ba bzhin //	me long gzugs brnyan 'dra ba bzhin //	192b	Like a reflection in a mirror.
['BO_T02_D1546:192b-40']	lhan cig skyes rnams rgyu mthun pas //	lhan cig skyes rnams rgyu mthun pas //	192b	The connate ones are the cause.
['BO_T02_D1546:192b-41']	bla na med pa'i go 'phang thob //	bla na med pa'i go 'phang thob //	192b	The state of non-arising is attained.
['BO_T02_D1546:192b-42']	aom yig gsum dang yang dag spyor //	aom yig gsum dang yang dag spyor //	192b	The three syllables and the three seed syllables
['BO_T02_D1546:192b-43']	thig le yang dag bsdus pa gcig //	thig le yang dag bsdus pa gcig //	192b	are gathered into a single bindu.
['BO_T02_D1546:192b-44']	de shes rab tu mi gnas pa //	de shes rab tu mi gnas pa //	192b	That is the nonabiding wisdom,
['BO_T02_D1546:192b-45']	chos dbyings bdag nyid nges pa yin //	chos dbyings bdag nyid nges pa yin //	192b	the nature of the dharmadhātu.
['BO_T02_D1546:192b-46']	yid ni der song sngags pa ni //	yid ni der song sngags pa ni //	192b	The mind goes there, and the mantrin
['BO_T02_D1546:192b-47']	snang ba med pa'i go 'phang 'gro //	snang ba med pa'i go 'phang 'gro //	192b	goes to the stage of nonappearance.
['BO_T02_D1546:192b-48']	bla na med pa'i lam spyad de //	bla na med pa'i lam spyad de //	192b	Having practiced the unsurpassed path,
['BO_T02_D1546:192b-49']	yang dag rdzogs sangs rgyas kyis gsungs //	yang dag rdzogs sangs rgyas kyis gsungs //	192b	the perfect buddhahood is attained.
['BO_T02_D1546:192b-50']	sa yig ri bong can gzugs gnas //	sa yig ri bong can gzugs gnas //	192b	The syllable sa is the form of the rabbit-holder.
['BO_T02_D1546:192b-51']	thig le lhan skyes mi 'jigs pa //	thig le lhan skyes mi 'jigs pa //	192b	The connate bindu is fearless.
['BO_T02_D1546:192b-52']	de ni srog gis rnam par shes //	de ni srog gis rnam par shes //	192b	That is known as the life.
['BO_T02_D1546:192b-53']	bla ma dam pa'i man ngag gis //	bla ma dam pa'i man ngag gis //	192b	Through the intimate instructions of the sublime guru,
['BO_T02_D1546:192b-54']	mdzod spu chen po'i sgo ru ni //	mdzod spu chen po'i sgo ru ni //	192b	in the door of the great ūrṇā
['BO_T02_D1546:193a-0']	sna tshogs thig le @193a * //	sna tshogs thig le @193a * //	193a	the bindu of diversity
['BO_T02_D1546:193a-1']	rnam par sgom //	rnam par sgom //	193a	is meditated on.
