segmentnr	original	analyzed	folio	translated
['BO_T02_D1848:99a-3']	skye ba la sogs brtags pa yang //	skye ba la sogs brtags pa yang //	99a	Examination of arising and so on
['BO_T02_D1848:99a-4']	gang zhig rtsod pa rigs min ldan //	gang zhig rtsod pa rigs min ldan //	99a	Is not a debate that is appropriate.
['BO_T02_D1848:99a-5']	sa bon myug sogs grub pa yang //	sa bon myug sogs grub pa yang //	99a	The establishment of seeds and sprouts
['BO_T02_D1848:99a-6', 'BO_T02_D1848:99a-7']	gang de skye nyid ngo bo yin //🔽ma skyes pa yin tshad ma yis //	gang de skye nyid ngo bo yin // ma skyes pa yin tshad ma yis //	99a	Is the nature of arising itself.🔽That which is not arisen is not
['BO_T02_D1848:99a-8']	dpyod pa'i yul ni ma yin phyir //	dpyod pa'i yul ni ma yin phyir //	99a	The object of analysis by valid cognition.
['BO_T02_D1848:99a-9']	de nyid phyir na mngon dgongs nas //	de nyid phyir na mngon dgongs nas //	99a	For that very reason, it is stated
['BO_T02_D1848:99a-10', 'BO_T02_D1848:99a-11']	tshad ma yis ni grub ma yin //🔽de bzhin skye sogs 'jig rten na //	tshad ma yis ni grub ma yin // de bzhin skye sogs 'jig rten na //	99a	That it is not established by valid cognition.🔽Likewise, arising and so on are
['BO_T02_D1848:99a-12', 'BO_T02_D1848:99a-13']	rab grub pa la snyon pa min //🔽ci lta de lta 'di yin par //	rab grub pa la snyon pa min // ci lta de lta 'di yin par //	99a	Well established in the world.🔽To deny them is not
['BO_T02_D1848:99a-14']	de nyid rigs gsungs grub byed min //	de nyid rigs gsungs grub byed min //	99a	The way to establish reality.
['BO_T02_D1848:99a-15']	'di ni dngos po stobs 'ongs pa //	'di ni dngos po stobs 'ongs pa //	99a	This is the power of things
['BO_T02_D1848:99a-16']	zhes sogs de yang mkhas pas so//	zhes sogs de yang mkhas pas so//	99a	As stated by the learned.
['BO_T02_D1848:99a-17']	tshad ma yis ni ma grub nyid //	tshad ma yis ni ma grub nyid //	99a	It is not established by valid cognition
['BO_T02_D1848:99a-18']	snga ma nyid du bsgrubs pa yin //	snga ma nyid du bsgrubs pa yin //	99a	As was proven earlier.
['BO_T02_D1848:99a-19']	chos rnams thams cad gnyis med par //	chos rnams thams cad gnyis med par //	99a	All phenomena are nondual
['BO_T02_D1848:99a-20', 'BO_T02_D1848:99a-21']	de nyid du na des nges yin //🔽phyogs 'di nyid kyis ma lus pa'i //	de nyid du na des nges yin // phyogs 'di nyid kyis ma lus pa'i //	99a	In reality, as ascertained by that.🔽By this very approach, the teachings
['BO_T02_D1848:99a-22']	ma skyes la sogs bstan pa ni //	ma skyes la sogs bstan pa ni //	99a	On nonarising and so on
['BO_T02_D1848:99a-23']	shes rab pha rol phyin sogs su //	shes rab pha rol phyin sogs su //	99a	In the Perfection of Wisdom and so on
['BO_T02_D1848:99a-24']	mkhas pas shes bya de kho nar ;	mkhas pas shes bya de kho nar ;	99a	The wise, in dependence on the very factor
['BO_T02_D1848:99a-25']	/ gzung ba'i cha nyid la brten nas //	/ gzung ba'i cha nyid la brten nas //	99a	of apprehending the object of knowledge,
['BO_T02_D1848:99a-26']	'bras bu rgyu ni nges pa yin //	'bras bu rgyu ni nges pa yin //	99a	determine the effect and the cause.
['BO_T02_D1848:99a-27']	mngon sum mi dmigs pa dag gis //	mngon sum mi dmigs pa dag gis //	99a	By means of direct perception and non-apprehension,
['BO_T02_D1848:99a-28']	rjes 'gro dang ni ldog pa las //	rjes 'gro dang ni ldog pa las //	99a	through following and reversing,
['BO_T02_D1848:99a-29']	rang gis rig pa'i mthar thug la'ang //	rang gis rig pa'i mthar thug la'ang //	99a	even in the case of self-awareness,
['BO_T02_D1848:99a-30']	gzung ba la sogs mi dmigs pas //	gzung ba la sogs mi dmigs pas //	99a	the apprehended and so forth are not apprehended.
['BO_T02_D1848:99a-31']	skyes pa des na 'gag pa ni //	skyes pa des na 'gag pa ni //	99a	Therefore, when it arises, its cessation
['BO_T02_D1848:99a-32']	de nyid du na dmigs ma yin //	de nyid du na dmigs ma yin //	99a	is not apprehended in reality.
['BO_T02_D1848:99a-33']	gang la brten nas gang dag gis //	gang la brten nas gang dag gis //	99a	In dependence on what and by what
['BO_T02_D1848:99a-34', 'BO_T02_D1848:99a-35']	'bras bu chu yi dngos po des //🔽de la dmigs pas gang du'am //	'bras bu chu yi dngos po des // de la dmigs pas gang du'am //	99a	is the effect, the entity of water,🔽apprehended? In what way and by what
['BO_T02_D1848:99a-36']	gang dag gis ni nges pa yin //	gang dag gis ni nges pa yin //	99a	is it determined?
['BO_T02_D1848:99a-37']	rang rig kyang ni ma skyes yin //	rang rig kyang ni ma skyes yin //	99a	If it is said that self-awareness is also unarisen,
['BO_T02_D1848:99a-38']	zhe na bden yin 'dod pa yin //	zhe na bden yin 'dod pa yin //	99a	we agree, for that is our assertion.
['BO_T02_D1848:99a-39']	de nyid du na gzugs 'dzin gzugs //	de nyid du na gzugs 'dzin gzugs //	99a	In reality, the form of the apprehender is not apprehended,
['BO_T02_D1848:99a-40']	rnam pa kun tu ma dmigs phyir //	rnam pa kun tu ma dmigs phyir //	99a	because the form is not apprehended in any way.
['BO_T02_D1848:99a-41']	rab tu snang bdag nyid 'gyur te //	rab tu snang bdag nyid 'gyur te //	99a	Therefore, it becomes the very appearance itself,🔽and by that, the wise
['BO_T02_D1848:99a-42']	rang rig gis kyang des pa yis //	rang rig gis kyang des pa yis //	99a	determine the object of knowledge.
['BO_T02_D1848:99a-43']	rang bzhin de las ma gtogs pa //	rang bzhin de las ma gtogs pa //	99a	Apart from that nature,
['BO_T02_D1848:99a-44']	gzung ba la sogs ma dmigs phyir //	gzung ba la sogs ma dmigs phyir //	99a	the apprehended and so forth are not apprehended.
['BO_T02_D1848:99a-45']	gang rnam 'grel las /	gang rnam 'grel las /	99a	As it is said in the Pramanavarttika:
['BO_T02_D1848:99a-46']	rab tu gsal ba de bdag nyid //	rab tu gsal ba de bdag nyid //	99a	It is very clear,
['BO_T02_D1848:99a-47']	rang gi ngo bo gsal byed pa //	rang gi ngo bo gsal byed pa //	99a	and it makes its own nature clear.
['BO_T02_D1848:99a-48']	ji ltar gsal bar 'dod pa ni //	ji ltar gsal bar 'dod pa ni //	99a	Just as it is clear,🔽so should one know the nature of the mind.
['BO_T02_D1848:99a-49']	de bzhin blo bdag nyid du rig / sku dang gsung dang thugs kyi rang bzhin du mos pas sngags brjod pa ni rdo rje bzlas pa'o //	de bzhin blo bdag nyid du rig / sku dang gsung dang thugs kyi rang bzhin du mos pas sngags brjod pa ni rdo rje bzlas pa'o //	99a	The recitation of the mantra by means of devotion to the nature of body, speech, and mind is the vajra recitation.
['BO_T02_D1848:99b-0']	chen po ni me long lta bu'i ye shes la sogs pa gang las skye ba sku gsum dbyer med pa'i dkyil 'khor gang du yin pa de @99b la de skad ces bya'o //	chen po ni me long lta bu'i ye shes la sogs pa gang las skye ba sku gsum dbyer med pa'i dkyil 'khor gang du yin pa de @99b la de skad ces bya'o //	99b	The great is so called because it is the mandala of the indivisible three bodies, which arises from the mirror-like intuition, etc.
['BO_T02_D1848:99b-1']	gang las thob pa sangs rgyas kyi ye shes rnams te me long lta bu'i ye shes la sogs pa sku gsum po rnams chos nyid kyis dbye ba med pa bsgoms pas so //	gang las thob pa sangs rgyas kyi ye shes rnams te me long lta bu'i ye shes la sogs pa sku gsum po rnams chos nyid kyis dbye ba med pa bsgoms pas so //	99b	The attainment is the intuitions of the Buddha, the mirror-like intuition, etc., which are the three bodies, meditated upon as undifferentiated by ultimate reality.
['BO_T02_D1848:99b-2']	bzlas pa yang sku rdo rje la sogs pa rnams kyi sbyor bas shes rab dang thabs snyoms par 'jug pa sgro ba la sogs pa'i ngo bos rnal 'byor pa sangs rgyas thams cad kyis byin gyis rlob bo //	bzlas pa yang sku rdo rje la sogs pa rnams kyi sbyor bas shes rab dang thabs snyoms par 'jug pa sgro ba la sogs pa'i ngo bos rnal 'byor pa sangs rgyas thams cad kyis byin gyis rlob bo //	99b	The recitation is the yoga of the vajra body, etc., which is the union of wisdom and means, the nature of which is the sound, etc., of the recitation, and which is the consecration of all the Buddhas.
['BO_T02_D1848:99b-3']	rdo rje'i sngags ni rab tu bsgom pa nyid kyis mnyam pa med pa'i thams cad mkhyen pa'i ye shes thob par gyur pa dang yang dag pa thob pa dang yang dag par 'thob par 'gyur ba'ang yin no ;	rdo rje'i sngags ni rab tu bsgom pa nyid kyis mnyam pa med pa'i thams cad mkhyen pa'i ye shes thob par gyur pa dang yang dag pa thob pa dang yang dag par 'thob par 'gyur ba'ang yin no ;	99b	By the meditation on the vajra mantra, one attains the unsurpassed knowledge of omniscience, and one attains the true and one will attain the true.
['BO_T02_D1848:99b-4']	/ ye shes rgya mtsho can yang bde bar gshegs pa rnams te /	/ ye shes rgya mtsho can yang bde bar gshegs pa rnams te /	99b	The Sugatas are also the ocean of knowledge.
['BO_T02_D1848:99b-5']	yod pa rnams gsan pas na gang las rigs rnam pa lnga la sogs pa'i dbye ba rnams sngags thams cad kyi mtshan nyid rdo rje'i bzlas pa bshad du gsol zhes so //	yod pa rnams gsan pas na gang las rigs rnam pa lnga la sogs pa'i dbye ba rnams sngags thams cad kyi mtshan nyid rdo rje'i bzlas pa bshad du gsol zhes so //	99b	Since they listen to what exists, they request the explanation of the vajra recitation, the characteristic of all mantras, which is the division into five families and so forth.
['BO_T02_D1848:99b-6']	nam mkha' dang mnyam pa'i gnyis su med pa'i ye shes las byung ba gang yin pa de ni de bzhin no //	nam mkha' dang mnyam pa'i gnyis su med pa'i ye shes las byung ba gang yin pa de ni de bzhin no //	99b	That which arises from the nondual knowledge equal to space is just so.
['BO_T02_D1848:99b-7']	sngags rnams thams cad kyi don ni rgyud phyi ma las bshad do //	sngags rnams thams cad kyi don ni rgyud phyi ma las bshad do //	99b	The meaning of all mantras is explained in the Continuation Tantra.
['BO_T02_D1848:99b-8']	de la mos pas bzlas pa rnams bya'o //	de la mos pas bzlas pa rnams bya'o //	99b	One should recite with devotion to that.
['BO_T02_D1848:99b-9']	rdo rje mi phyed pa gsum ni mnyam pa ste chos kyi dbyings de nyid kyi mtshan nyid kyi rang bzhin gang yin pa ste gang dbye ba gsum ni bla ma mnyes pa las shes par bya ste /	rdo rje mi phyed pa gsum ni mnyam pa ste chos kyi dbyings de nyid kyi mtshan nyid kyi rang bzhin gang yin pa ste gang dbye ba gsum ni bla ma mnyes pa las shes par bya ste /	99b	The three divisions are to be understood from pleasing the guru,
['BO_T02_D1848:99b-10']	bla ma mnyes pas dngos grub 'grub //	bla ma mnyes pas dngos grub 'grub //	99b	because it is said, “Siddhi is accomplished by pleasing the guru.”
['BO_T02_D1848:99b-11']	gzhan du na ni zhes gsungs pas so //	gzhan du na ni zhes gsungs pas so //	99b	Otherwise, it is said,🔽those are the ultimate vajras, where the body vajra and so on are placed in the heart of the gnosis being and the wheel and so on are placed in the heart of the gnosis being.🔽The placement is the arrangement of the mantra.
['BO_T02_D1848:99b-12']	de rnams rdo rje yang yin la mthar thug pa yang yin te gang du 'di'i sku rdo rje la sogs pa dang ye shes sems dpa'i thugs kar 'khor lo la sogs pa la dgod par bya bas na dgod pa ste sngags kyi bkod pas ni de nyid gsum	de rnams rdo rje yang yin la mthar thug pa yang yin te gang du 'di'i sku rdo rje la sogs pa dang ye shes sems dpa'i thugs kar 'khor lo la sogs pa la dgod par bya bas na dgod pa ste sngags kyi bkod pas ni de nyid gsum	99b	The three realities are expressed by the three syllables oṃ āḥ hūṃ.
['BO_T02_D1848:99b-13']	zhes brjod de gzhan dag gis bshad pa'o //	zhes brjod de gzhan dag gis bshad pa'o //	99b	This is explained by others.
['BO_T02_D1848:99b-14']	'dir gzhan dag sems te dbye ba spro ba la sogs pa gsum po nyid //	'dir gzhan dag sems te dbye ba spro ba la sogs pa gsum po nyid //	99b	Here others think that the three, the emanation and so on,🔽are not the three, the emanation and so on,
['BO_T02_D1848:99b-15']	gang rnams kyi ni rdo rje gsum gyi lha //	gang rnams kyi ni rdo rje gsum gyi lha //	99b	of those whose deities are the three vajras.
['BO_T02_D1848:99b-16']	de phyir de rnams spro sogs gsum ma yin //	de phyir de rnams spro sogs gsum ma yin //	99b	Therefore they are not the three, the emanation and so on.
['BO_T02_D1848:99b-17']	de rnams gnas pa nyid ni bzhi po yin //	de rnams gnas pa nyid ni bzhi po yin //	99b	Their abiding is the fourth.
['BO_T02_D1848:99b-18']	spro ba dang ni bsdu ba de bzhin du //	spro ba dang ni bsdu ba de bzhin du //	99b	and the emanation and gathering of them,
['BO_T02_D1848:99b-19']	zhugs pa dang ni brtan pa bzhin du 'gyur //	zhugs pa dang ni brtan pa bzhin du 'gyur //	99b	and likewise the entry and stability.
['BO_T02_D1848:99b-20']	de rnams mtha' min 'di yi bkod pa ni //	de rnams mtha' min 'di yi bkod pa ni //	99b	Those are not the limits of this array,
['BO_T02_D1848:99b-21']	'dir ni bzhi po rnams su 'gyur ba yin //	'dir ni bzhi po rnams su 'gyur ba yin //	99b	but here it is in four parts.
['BO_T02_D1848:99b-22']	dang por spro zhing bzlas pa brjod pa'i tshe //	dang por spro zhing bzlas pa brjod pa'i tshe //	99b	First, when emanating and reciting,
['BO_T02_D1848:99b-23']	de rnams de yi mtha' nyid yin pa'o //	de rnams de yi mtha' nyid yin pa'o //	99b	those are its limits.
['BO_T02_D1848:100a-0']	gzhan @100a * //	gzhan @100a * //	100a	Others
['BO_T02_D1848:100a-1']	dag go // 'di la sogs pa mkhas pa rnams kyis sun phyung bas brjod par mi bya'o //	dag go // 'di la sogs pa mkhas pa rnams kyis sun phyung bas brjod par mi bya'o //	100a	should not be mentioned, since they are refuted by the wise.
['BO_T02_D1848:100a-2']	rnam pa gsum ni sku la sogs pa'i dbye bas so //	rnam pa gsum ni sku la sogs pa'i dbye bas so //	100a	The three aspects are by the division of body and so forth.
['BO_T02_D1848:100a-3']	sku dang gsung dang thugs dang nye ba ni yi ge aom la sogs pa'i yi ge gsum po rnams so //	sku dang gsung dang thugs dang nye ba ni yi ge aom la sogs pa'i yi ge gsum po rnams so //	100a	The three syllables om and so forth are the near vicinity of body, speech, and mind.
['BO_T02_D1848:100a-4']	rdo rje gsum gyi thugs ni 'dir rnam par snang mdzad do //	rdo rje gsum gyi thugs ni 'dir rnam par snang mdzad do //	100a	The mind of the three vajras is here Vairochana.
['BO_T02_D1848:100a-5']	sangs rgyas rnam par snang mdzad la sogs pa'i mchod pa'i mchog tu brtag pa ni gzugs rdo rje la sogs pa spros pa rnams kyis so //	sangs rgyas rnam par snang mdzad la sogs pa'i mchod pa'i mchog tu brtag pa ni gzugs rdo rje la sogs pa spros pa rnams kyis so //	100a	The imagination of the supreme worship of the buddhas Vairochana and so forth is by the emanations of Rupavajra and so forth.
['BO_T02_D1848:100a-6']	ye shes rdo rje ni gnyis su med pa'i ngo bo des so //	ye shes rdo rje ni gnyis su med pa'i ngo bo des so //	100a	The gnosis-vajra is that very nature of non-duality.
['BO_T02_D1848:100a-7']	rdo rje gsum ni 'dir mi bskyod pa'o //	rdo rje gsum ni 'dir mi bskyod pa'o //	100a	The three vajras are Akṣhobhya here.
['BO_T02_D1848:100a-8']	yang ye shes rdo rje ni 'od dpag tu med pa'i rnal 'byor pas so //	yang ye shes rdo rje ni 'od dpag tu med pa'i rnal 'byor pas so //	100a	Again, the gnosis-vajra is the practitioner of Amitābha.
['BO_T02_D1848:100a-9']	'dir bar ni rim gyis pa'i phyogs so //	'dir bar ni rim gyis pa'i phyogs so //	100a	Here, the word “or” is in the gradualist’s position.
['BO_T02_D1848:100a-10']	cig car ba'i phyogs su gsungs pa yang na zhes te sku rdo rje la sogs pa gsum gyi dbye bas so //	cig car ba'i phyogs su gsungs pa yang na zhes te sku rdo rje la sogs pa gsum gyi dbye bas so //	100a	In the instantaneous position, it is said that the three vajras are divided into the three, body vajra, and so on.
['BO_T02_D1848:100a-11']	so so so sor yang ao la sogs pa dang sku rdo rje la sogs pa brtags pa'i bdag med pa gang du ni spro bar byed pa ste //	so so so sor yang ao la sogs pa dang sku rdo rje la sogs pa brtags pa'i bdag med pa gang du ni spro bar byed pa ste //	100a	Each of them is also the emanator of the individual, the individual, the individual, and so on, and the imagined selflessness of the body vajra, and so on.
['BO_T02_D1848:100a-12']	sku dang yi ge skye ba med //	sku dang yi ge skye ba med //	100a	The body and the syllable are unborn.
['BO_T02_D1848:100a-13']	ces pa la sogs par mos par bya'o //	ces pa la sogs par mos par bya'o //	100a	One should imagine this and so on.🔽The gnosis being is the stainless nature of wisdom and method, such as the mind vajra, and so on, and the nature of supreme joy.
['BO_T02_D1848:100a-14']	ye shes kyi sems kyis zhes pa ni thugs rdo rje la sogs pa shes rab dang thabs kyi rang bzhin dri ma med pa mchog tu dga' ba'i rang bzhin gyis dngos po mtha' dag gi de kho na nyid la dmigs pas sems can ma lus pa'i don du	ye shes kyi sems kyis zhes pa ni thugs rdo rje la sogs pa shes rab dang thabs kyi rang bzhin dri ma med pa mchog tu dga' ba'i rang bzhin gyis dngos po mtha' dag gi de kho na nyid la dmigs pas sems can ma lus pa'i don du	100a	By observing the reality of all things, one should visualize the gnosis being in the center of the moon seat in the heart of the commitment being.
['BO_T02_D1848:100a-15']	spro bar bya zhes pa ni thams cad du khyab pa gsungs pa'o //	spro bar bya zhes pa ni thams cad du khyab pa gsungs pa'o //	100a	The phrase should be emanated is stated to pervade all [of the above].
['BO_T02_D1848:100a-16']	aom yig la sogs pa brjod pa na sku rdo rje la sogs pa spro bar bya ste /	aom yig la sogs pa brjod pa na sku rdo rje la sogs pa spro bar bya ste /	100a	When the syllable Oṃ, etc. is uttered, one should emanate the Body Vajra, etc.
['BO_T02_D1848:100a-17']	sngags brjod pa rdzogs pa na bsdu ba gsungs so //	sngags brjod pa rdzogs pa na bsdu ba gsungs so //	100a	When the recitation of the mantra is complete, one should gather them in.
['BO_T02_D1848:100a-18']	spros pa'i rjes la'o zhes gzhan dag go //	spros pa'i rjes la'o zhes gzhan dag go //	100a	Others say [they should be gathered in] after the emanation.
['BO_T02_D1848:100a-19']	de gsungs pa /	de gsungs pa /	100a	That is stated:
['BO_T02_D1848:100a-20']	yang ni bzlas la rtse gcig sems kyis ni //	yang ni bzlas la rtse gcig sems kyis ni //	100a	Again, with a one-pointed mind in recitation,
['BO_T02_D1848:100a-21']	dngos kun bdag nyid rang gi sems dbang po //	dngos kun bdag nyid rang gi sems dbang po //	100a	all entities are the nature of one's mind,
['BO_T02_D1848:100a-22']	rang gi sngags ni sna tshogs 'od ldan par //	rang gi sngags ni sna tshogs 'od ldan par //	100a	one's mantra endowed with various lights,
