segmentnr	original	analyzed	translated
['BO_T11_D4213:238a-0']	@238a # // rgya gar skad du /	@238a # // rgya gar skad du /	In Sanskrit:
['BO_T11_D4213:238a-1']	he tu bin du n'a ma pra ka ra na /	he tu bin du n'a ma pra ka ra na /	Hetubindu-nama-prakarana
['BO_T11_D4213:238a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T11_D4213:238a-3']	gtan tshigs kyi thigs pa zhes bya ba'i rab tu byed pa /	gtan tshigs kyi thigs pa zhes bya ba'i rab tu byed pa /	The Drop of Reasons, called the Chapter
['BO_T11_D4213:238a-4', 'BO_T11_D4213:238a-5']	'jam dpal gzhon nur gyur pa la phyag 'tshal lo //🔽don lkog tu gyur pa sgrub pa'i rten ni /	'jam dpal gzhon nur gyur pa la phyag 'tshal lo // don lkog tu gyur pa sgrub pa'i rten ni /	Homage to youthful Manjushri.
['BO_T11_D4213:238a-6']	rjes su dpag pa nyid yin pas /	rjes su dpag pa nyid yin pas /	The basis for establishing a hidden object is inference itself.
['BO_T11_D4213:238b-0']	de bye brag tu rtogs par @238b bya ba'i phyir /	de bye brag tu rtogs par @238b bya ba'i phyir /	In order to understand that specifically,
['BO_T11_D4213:238b-1']	mdor bsdus nas 'di brtsam mo //	mdor bsdus nas 'di brtsam mo //	this [text] is composed in brief.
['BO_T11_D4213:238b-2']	phyogs chos de'i chas khyab pa ni //	phyogs chos de'i chas khyab pa ni //	The pervasion of the property of the position by that part
['BO_T11_D4213:238b-3']	gtan tshigs de ni rnam gsum nyid //	gtan tshigs de ni rnam gsum nyid //	is the reason, which is of three kinds.
['BO_T11_D4213:238b-4']	med na mi 'byung nges phyir ro //	med na mi 'byung nges phyir ro //	Because of the certainty of non-occurrence without it.
['BO_T11_D4213:238b-5']	gtan tshigs ltar snang de las gzhan //	gtan tshigs ltar snang de las gzhan //	The fallacious reasons are different from that.
['BO_T11_D4213:238b-6']	phyogs ni chos can te /	phyogs ni chos can te /	The position is the subject.
['BO_T11_D4213:238b-7']	yan lag la spyi nye bar brtags pa'i phyir ro //	yan lag la spyi nye bar brtags pa'i phyir ro //	Because the universal is imputed to the part.
['BO_T11_D4213:238b-8']	gal te dgos pa med pa'i phyir nye bar gdags par mi bya'o zhe na /	gal te dgos pa med pa'i phyir nye bar gdags par mi bya'o zhe na /	If it is said that it should not be imputed because it is purposeless,
['BO_T11_D4213:238b-9']	ma yin te nye bar gdags pa ni chos can gyi chos thams cad dgag pa'i phyir te /	ma yin te nye bar gdags pa ni chos can gyi chos thams cad dgag pa'i phyir te /	that is not so. The imputation is for the sake of refuting all the properties of the subject.
['BO_T11_D4213:238b-10', 'BO_T11_D4213:238b-11']	de ltar na mig gis gzung bar bya ba yin pa'i phyir ro zhes bya ba la sogs pa yongs su spangs pa yin no //🔽gal te chos ni gzhan la brten pa yin pas kyang /	de ltar na mig gis gzung bar bya ba yin pa'i phyir ro zhes bya ba la sogs pa yongs su spangs pa yin no // gal te chos ni gzhan la brten pa yin pas kyang /	Thus, the reason “because it is perceived by the eye” is avoided.
['BO_T11_D4213:238b-12']	rten chos can 'grub la /	rten chos can 'grub la /	If you say that the property of the subject is established because the property is dependent on the subject,
['BO_T11_D4213:238b-13']	chos can smos pas kyang nye ba yin pa'i phyir /	chos can smos pas kyang nye ba yin pa'i phyir /	and the subject is mentioned because it is near,
