segmentnr	original	analyzed	folio	translated
['BO_K01_D0007B-2_H0008-2:1b-0']	@1b #// 'dul ba gzhung dam pa bam po nyer gsum pa /	@1b #// 'dul ba gzhung dam pa bam po nyer gsum pa /	1b	The Holy Scriptures of the Vinaya, Volume 23🔽In brief, the two boys, the third crossing,
['BO_K01_D0007B-2_H0008-2:1b-1']	mdor na / khye'u gnyis rgal ba gsum pa dang // 'phrin pa dag dang dge 'dun zhing //	mdor na / khye'u gnyis rgal ba gsum pa dang // 'phrin pa dag dang dge 'dun zhing //	1b	the messenger, the field of the Saṅgha,🔽the requisites, the stake,
['BO_K01_D0007B-2_H0008-2:1b-2']	yo byad rnams dang phur ba dang // shing dang bya tshang rnam gnyis so //	yo byad rnams dang phur ba dang // shing dang bya tshang rnam gnyis so //	1b	the tree, and the two kinds of bird nests.
['BO_K01_D0007B-2_H0008-2:1b-3', 'BO_K01_D0007B-2_H0008-2:2a-0']	tshe dang ldan pa mo'u 'gal gyi bu chen pos khyim bdag mgon med zas sbyin gyi bu rnams thar par byas pa ni /🔽rgyas par rnam par @2a *//	tshe dang ldan pa mo'u 'gal gyi bu chen pos khyim bdag mgon med zas sbyin gyi bu rnams thar par byas pa ni / rgyas par rnam par @2a *//	1b	The Venerable Mahāmaudgalyāyana liberated the sons of the householder Anāthapiṇḍada.
['BO_K01_D0007B-2_H0008-2:2a-1']	'byed pa las ji skad 'byung ba bzhin no //	'byed pa las ji skad 'byung ba bzhin no //	2a	In detail, it is as it appears in the Vinaya.🔽A certain householder invited the Buddha and the community of monks for a meal.
['BO_K01_D0007B-2_H0008-2:2a-2']	khyim bdag cig gis sangs rgyas la sogs pa dge slong gi dge 'dun gdugs tshod la spyan drangs nas sangs rgyas la sogs pa dge slong gi dge 'dun rnams ni /	khyim bdag cig gis sangs rgyas la sogs pa dge slong gi dge 'dun gdugs tshod la spyan drangs nas sangs rgyas la sogs pa dge slong gi dge 'dun rnams ni /	2a	The Buddha and the community of monks arrived,
['BO_K01_D0007B-2_H0008-2:2a-3']	byon gyi; dge slong zhig gtsug lag khang na 'dug ste bsod snyoms mnos so //	byon gyi; dge slong zhig gtsug lag khang na 'dug ste bsod snyoms mnos so //	2a	but one monk remained in the monastery and received the alms.
['BO_K01_D0007B-2_H0008-2:2a-4']	de na khyim bdag mgon med zas sbyin gyi khye'u rnams dze ta'i tshal na rtse ba las /	de na khyim bdag mgon med zas sbyin gyi khye'u rnams dze ta'i tshal na rtse ba las /	2a	At that time, the sons of the householder Anāthapiṇḍada were playing in the Jeta Grove.
['BO_K01_D0007B-2_H0008-2:2a-5']	g-yon can dag gis brkus pa dge slong des mthong ste /	g-yon can dag gis brkus pa dge slong des mthong ste /	2a	The monk saw the thieves stealing the children.
['BO_K01_D0007B-2_H0008-2:2a-6']	des sngags bslab nas ring po ma lon par des 'di snyam du /	des sngags bslab nas ring po ma lon par des 'di snyam du /	2a	Since he had not long studied the spell, he thought,
['BO_K01_D0007B-2_H0008-2:2a-7']	ma la bdag gis sngags 'dis sad do //	ma la bdag gis sngags 'dis sad do //	2a	“I will wake them with this spell.”
['BO_K01_D0007B-2_H0008-2:2b-0']	snyam du bsam nas des sngags de brjod pa dang / @2b g-yon can de dag dpung gi tshogs bzhis bskor bar gyur nas de dag gis khye'u de rnams bor te bros so //	snyam du bsam nas des sngags de brjod pa dang / @2b g-yon can de dag dpung gi tshogs bzhis bskor bar gyur nas de dag gis khye'u de rnams bor te bros so //	2b	He recited the spell, and the thieves, surrounded by their fourfold army, dropped the children and fled.
['BO_K01_D0007B-2_H0008-2:2b-1']	de ltar gyur pa dge slong dag gis thos nas de la dge slong dag gis 'di ni /	de ltar gyur pa dge slong dag gis thos nas de la dge slong dag gis 'di ni /	2b	When the monks heard what had happened,
['BO_K01_D0007B-2_H0008-2:2b-2']	phas pham pa'i nyes pa byung ngo //	phas pham pa'i nyes pa byung ngo //	2b	they said, “This monk has committed a defeating offense.”🔽The monk was remorseful, and the Blessed One asked, “Monks, what were you thinking when you freed the children?”
['BO_K01_D0007B-2_H0008-2:2b-3']	zhes smras pa dang / dge slong de 'gyod pa skyes nas bcom ldan 'das kyis; dge slong khyed kyis ji ltar bsam ste khye'u rnams thar par byas zhes rmas pa dang / sngags sad par bsam mo //	zhes smras pa dang / dge slong de 'gyod pa skyes nas bcom ldan 'das kyis; dge slong khyed kyis ji ltar bsam ste khye'u rnams thar par byas zhes rmas pa dang / sngags sad par bsam mo //	2b	“We were thinking of waking them with a spell.”
['BO_K01_D0007B-2_H0008-2:2b-4']	zhes gsol nas bcom ldan 'das kyis bka' stsal pa /	zhes gsol nas bcom ldan 'das kyis bka' stsal pa /	2b	The Blessed One said,
['BO_K01_D0007B-2_H0008-2:2b-5']	sngags brjod pa la nyes pa med do //	sngags brjod pa la nyes pa med do //	2b	“There is no offense in reciting a spell.”
['BO_K01_D0007B-2_H0008-2:2b-6']	ljongs ko sa lar dge 'dun gyis chos gos bgos pa dang / dge slong gzhi ba zhig grong gzhan du song ba dang / de la lhan cig spyod pa gnyis shig yod de /	ljongs ko sa lar dge 'dun gyis chos gos bgos pa dang / dge slong gzhi ba zhig grong gzhan du song ba dang / de la lhan cig spyod pa gnyis shig yod de /	2b	A monk who was the basis of support for a group of monks went to another village.🔽Two of his companions each took a robe belonging to their preceptor.
