segmentnr	original	analyzed	folio	translated
['BO_T02_D3746:82a-0']	@82a # // rgya gar skad du /	@82a # // rgya gar skad du /	82a	In Sanskrit:
['BO_T02_D3746:82a-1']	a'arya dzambha la krishna s'a dha nam /	a'arya dzambha la krishna s'a dha nam /	82a	Ārya-Jambhala-kṛṣṇa-sādhana
['BO_T02_D3746:82a-2']	bod skad du /	bod skad du /	82a	In Tibetan:
['BO_T02_D3746:82a-3']	'phags pa dzambha la nag po sgrub pa'i thabs /	'phags pa dzambha la nag po sgrub pa'i thabs /	82a	The Means of Achieving the Noble Black Jambhala
['BO_T02_D3746:82a-4']	'phags pa dzambha la la phyag 'tshal lo ;	'phags pa dzambha la la phyag 'tshal lo ;	82a	Homage to the Noble Jambhala.
['BO_T02_D3746:82a-5']	/'phags pa dzambha la bsgrub par 'dod pas /	/'phags pa dzambha la bsgrub par 'dod pas /	82a	One who wishes to accomplish the Noble Jambhala
['BO_T02_D3746:82a-6']	yid dang mthun pa'i gnas su stan bde ba la 'dug ste /	yid dang mthun pa'i gnas su stan bde ba la 'dug ste /	82a	should sit on a comfortable seat in a place that is agreeable to the mind.
['BO_T02_D3746:82a-7']	sangs rgyas dang byang chub sems dpa'i go 'phang thob par byas te /	sangs rgyas dang byang chub sems dpa'i go 'phang thob par byas te /	82a	Having attained the state of a Buddha and Bodhisattva,
['BO_T02_D3746:82a-8']	sems can thams cad mtho ris dang thar pa'i bde ba la dgod par bya /	sems can thams cad mtho ris dang thar pa'i bde ba la dgod par bya /	82a	one should establish all sentient beings in the bliss of heaven and liberation.
['BO_T02_D3746:82a-9']	de'i ched du dzambha la la chu phul la mchod par bya snyam du sems bskyed la /	de'i ched du dzambha la la chu phul la mchod par bya snyam du sems bskyed la /	82a	For that purpose, I will make an offering of water to Jambhala.
['BO_T02_D3746:82a-10']	gnas dang bdag dang rnal 'byor srung ba ni gzhan dang mthun /	gnas dang bdag dang rnal 'byor srung ba ni gzhan dang mthun /	82a	The protection of the place, oneself, and the yoga is in accordance with other [texts].🔽In one's heart is a white letter A, radiating light rays.
['BO_T02_D3746:82a-11']	rang gi snying gar yi ge aa dkar po 'od zer 'phro ba dang bcas pa yongs su gyur pa las zla ba'i dkyil 'khor /	rang gi snying gar yi ge aa dkar po 'od zer 'phro ba dang bcas pa yongs su gyur pa las zla ba'i dkyil 'khor /	82a	From that transformation, there is a moon mandala.
['BO_T02_D3746:82a-12']	de'i steng du yi ge h'um nang nag la la phyi ser ba /	de'i steng du yi ge h'um nang nag la la phyi ser ba /	82a	Upon that, there is a letter HŪṂ, black in the center and yellow on the outside.
['BO_T02_D3746:82a-13']	'od zer ser po 'phro ba bsams la /	'od zer ser po 'phro ba bsams la /	82a	Imagine that yellow light rays radiate from that.
['BO_T02_D3746:82a-14']	de yongs su gyur pa las rdo rje rtse dgu pa h'um dang kha dog mtshungs pa bsgom /	de yongs su gyur pa las rdo rje rtse dgu pa h'um dang kha dog mtshungs pa bsgom /	82a	That completely transforms into a nine-spoked vajra the same color as hūṃ.
['BO_T02_D3746:82a-15']	de'i lte ba'i nang du h'um bsam /	de'i lte ba'i nang du h'um bsam /	82a	Meditate on hūṃ in the center of that.
['BO_T02_D3746:82a-16']	h'um de las 'od zer phyogs bcur 'phros shing //	h'um de las 'od zer phyogs bcur 'phros shing //	82a	Light rays radiate from that hūṃ in the ten directions.
['BO_T02_D3746:82a-17']	ngag tu aom aa zhes brjod pas /	ngag tu aom aa zhes brjod pas /	82a	Say oṃ aḥ.
['BO_T02_D3746:82a-18']	phyogs mtshams thams cad nas sems can gyi don byed pa'i au tsushma bsam gyis mi khyab pa spyan drangs nas mdun gyi nam mkha' la bzhugs pa la /	phyogs mtshams thams cad nas sems can gyi don byed pa'i au tsushma bsam gyis mi khyab pa spyan drangs nas mdun gyi nam mkha' la bzhugs pa la /	82a	Imagine that uṣṇīṣas that benefit sentient beings in all the directions are invoked from the ten directions and reside in the space before you.
['BO_T02_D3746:82a-19']	dang cing gus pas phyag 'tshal dngos su 'byor pa dang yid las byung ba'i mchod pa sngon du 'gro ba'i bdun rnam dag bya /	dang cing gus pas phyag 'tshal dngos su 'byor pa dang yid las byung ba'i mchod pa sngon du 'gro ba'i bdun rnam dag bya /	82a	With devotion and respect, offer prostrations and perform the seven-branch service with actual articles and those emanated from the mind.
['BO_T02_D3746:82a-20']	tshad med pa bzhi bsgom pa ni bsod nams kyi tshogs sogs pa yin /	tshad med pa bzhi bsgom pa ni bsod nams kyi tshogs sogs pa yin /	82a	The meditation on the four immeasurables is the accumulation of merit.
['BO_T02_D3746:82a-21']	de nas yang rdo rje h'um /	de nas yang rdo rje h'um /	82a	Then again, from the vajra hūṃ
