segmentnr	original	analyzed	folio	translated
['BO_T02_D2502:213a-29']	zhes pa ni /	zhes pa ni /	213a	This is the meaning of the following:🔽
['BO_T02_D2502:213a-30']	sku gsung thugs rdo rje'i rang bzhin ye shes lnga dang ldan par mdzad pa thams cad don yod par mdzad pa'o //	sku gsung thugs rdo rje'i rang bzhin ye shes lnga dang ldan par mdzad pa thams cad don yod par mdzad pa'o //	213a	This means that all the deeds of the one who possesses the nature of the vajra of body, speech, and mind, endowed with the five pristine awarenesses, are meaningful.
['BO_T02_D2502:213a-31']	rdo rje 'dzin pas rtag tu bsam //	rdo rje 'dzin pas rtag tu bsam //	213a	The vajra holder always thinks of them.
['BO_T02_D2502:213b-0']	zhes pa ni sngags mkhan nyid ye shes lnga 'dzin par 'dod pa yang yin la @213b rdo rje 'dzin pa'i tshul rjes su srung bar byed pas na de skad ces bya ste /	zhes pa ni sngags mkhan nyid ye shes lnga 'dzin par 'dod pa yang yin la @213b rdo rje 'dzin pa'i tshul rjes su srung bar byed pas na de skad ces bya ste /	213b	This means that the mantra practitioner himself is the one who is desirous of holding the five pristine awarenesses, and he is the one who protects the way of the vajra holder.
['BO_T02_D2502:213b-1']	sgrub pa po nyid kyis rtag tu bsam gtan du bya zhes pa'i tha tshig go //	sgrub pa po nyid kyis rtag tu bsam gtan du bya zhes pa'i tha tshig go //	213b	This is the meaning of the statement, “The practitioner himself should always meditate on them.”
['BO_T02_D2502:213b-2', 'BO_T02_D2502:213b-3']	rdo rje rtse mo las kyang zhes pa ni kha dog gi rnam pa 'di lta bu dag ston te /🔽de bzhin gshegs pa'i rigs kyi kha dog rnam par phye ste zhes pa ni /	rdo rje rtse mo las kyang zhes pa ni kha dog gi rnam pa 'di lta bu dag ston te / de bzhin gshegs pa'i rigs kyi kha dog rnam par phye ste zhes pa ni /	213b	The Vajra Peak also teaches the aspects of the colors.🔽The colors of the Tathāgata family are distinguished.
['BO_T02_D2502:213b-4']	mi mthun par ston pa dag so sor 'byed pa'o //	mi mthun par ston pa dag so sor 'byed pa'o //	213b	This means that the colors that are taught in a non-uniform way are distinguished individually.
['BO_T02_D2502:213b-5']	mi 'khrugs pa ni sa reg go //	mi 'khrugs pa ni sa reg go //	213b	Akṣobhya is the earth-touching mudrā.
['BO_T02_D2502:213b-6']	zhes pa ni kha dog rnam par phye ba'i zhar la /	zhes pa ni kha dog rnam par phye ba'i zhar la /	213b	This is a digression on the distinction of colors.
['BO_T02_D2502:213b-7']	las kyi phyag rgya rnams kyang ston par byed pa ste /	las kyi phyag rgya rnams kyang ston par byed pa ste /	213b	It also teaches the action seals.
['BO_T02_D2502:213b-8']	phrin las kyis bdud la sogs pa bar du gcod pa'i byin gyi rlabs dang ldan par bstan te /	phrin las kyis bdud la sogs pa bar du gcod pa'i byin gyi rlabs dang ldan par bstan te /	213b	His activity is shown to be endowed with the blessing of overcoming Mara and other obstacles.
['BO_T02_D2502:213b-9']	gang zhig ming mthun par rgol ba rnams la /	gang zhig ming mthun par rgol ba rnams la /	213b	To those who argue that the names are the same,
['BO_T02_D2502:213b-10']	sa'i lha mo dpang du btsugs nas de dmigs dbye bar bya ba ste /	sa'i lha mo dpang du btsugs nas de dmigs dbye bar bya ba ste /	213b	the earth goddess is called to witness and the matter is analyzed.
['BO_T02_D2502:213b-11']	bdud 'dul ba'i phyag rgya'o //	bdud 'dul ba'i phyag rgya'o //	213b	This is the seal of overcoming Mara.
['BO_T02_D2502:213b-12']	rin chen de bzhin mchog sbyin no //	rin chen de bzhin mchog sbyin no //	213b	The jewel is the supreme gift.
['BO_T02_D2502:213b-13']	zhes pa ni /	zhes pa ni /	213b	This is the seal of generosity.
