segmentnr	original	analyzed	translated
['BO_T02_D1959:90a-0']	@90a * // dpal gshin rje gshed nag po'i 'khor lo bri ba'i cho ga bzhugs //	@90a * // dpal gshin rje gshed nag po'i 'khor lo bri ba'i cho ga bzhugs //	The Ritual of Drawing the Wheel of Glorious Black Yamāri
['BO_T02_D1959:90a-1']	* // bcom ldan 'das gshin rje gshed la phyag 'tshal lo //	* // bcom ldan 'das gshin rje gshed la phyag 'tshal lo //	Homage to the Blessed Yamāri.
['BO_T02_D1959:90a-2']	don dam chos sku zhi ba nyid //	don dam chos sku zhi ba nyid //	The ultimate, peaceful dharmakāya,
['BO_T02_D1959:90a-3']	gang 'dir khams gsum rnam rgyal te //	gang 'dir khams gsum rnam rgyal te //	is here the “conqueror of the three realms,”🔽the ritual of the wheel’s turning,
['BO_T02_D1959:90a-4']	gshin rje'i sgra zhes grag pa yi /'khor lo bskor ba'i cho ga bshad //	gshin rje'i sgra zhes grag pa yi /'khor lo bskor ba'i cho ga bshad //	known as the sound of Yama.
['BO_T02_D1959:90a-5']	yon tan ldan pa'i sngags pa ni //	yon tan ldan pa'i sngags pa ni //	A mantra practitioner who possesses the qualities,
['BO_T02_D1959:90a-6']	cho ga bzhin du bsnyen pa yis //	cho ga bzhin du bsnyen pa yis //	having done the familiarization in accordance with the rite,
['BO_T02_D1959:90a-7']	dur khrod dben pa la sogs par //	dur khrod dben pa la sogs par //	in a charnel ground, a solitary place, and so on,
['BO_T02_D1959:90a-8']	mandala khru do'i chad du bya //	mandala khru do'i chad du bya //	should make a maṇḍala one cubit in size.🔽Having cleaned it with the five products of the cow,
['BO_T02_D1959:90a-9']	dri dang ba yi rnam lnga pa dang // nyi zla sogs par byi dor bya //	dri dang ba yi rnam lnga pa dang // nyi zla sogs par byi dor bya //	the sun, moon, and so on,
['BO_T02_D1959:90a-10']	ba lang sha sogs dam rdzas lnga //	ba lang sha sogs dam rdzas lnga //	the five pledge substances such as beef,🔽and so forth,🔽and also with the gaṇacakra
['BO_T02_D1959:90a-11']	gzhan yang tshogs kyi 'khor lo dang // phyi nang mchod pa'i bye brag gis //	gzhan yang tshogs kyi 'khor lo dang // phyi nang mchod pa'i bye brag gis //	and the various outer and inner offerings,
['BO_T02_D1959:90a-12']	legs par mchod pa byas nas ni //	legs par mchod pa byas nas ni //	having made excellent offerings,🔽one should imagine the drawing, the extraction,
['BO_T02_D1959:90a-13']	'khor lo bri dang btu ba dang / drang dang bsre dang sngo ba bsam //	'khor lo bri dang btu ba dang / drang dang bsre dang sngo ba bsam //	the straightening, the mixing, and the dedication of the wheel.
['BO_T02_D1959:90a-14']	sngags pa rnal 'byor ldan pa yis //	sngags pa rnal 'byor ldan pa yis //	A mantra practitioner who possesses yoga
['BO_T02_D1959:90a-15']	lho yi phyogs su kha bltas te //	lho yi phyogs su kha bltas te //	And facing toward the south.
['BO_T02_D1959:90a-16']	dam tshig rjes su dran pa yis //	dam tshig rjes su dran pa yis //	Remembering the commitments,🔽One should recite this mantra:
['BO_T02_D1959:90a-17', 'BO_T02_D1959:90a-18']	aom badzra sa ma ya ste /🔽gsang sngags 'di ni dran byed cing //	aom badzra sa ma ya ste / gsang sngags 'di ni dran byed cing //	“Oṃ vajra-samaya-ste”
['BO_T02_D1959:90a-19']	'khor lo bri ba brtsam par bya //	'khor lo bri ba brtsam par bya //	And begin to draw the wheel.
['BO_T02_D1959:90a-20']	dbus na sor tshad bcu drug par //	dbus na sor tshad bcu drug par //	In the center, a circle of sixteen finger-breadths
['BO_T02_D1959:90a-21']	kun du zlum por bskor ba ni //	kun du zlum por bskor ba ni //	Should be drawn all around.
['BO_T02_D1959:90a-22']	'di yi nang gi 'khor lo ste //	'di yi nang gi 'khor lo ste //	This is the inner wheel,
['BO_T02_D1959:90a-23']	rim pa gsum du bskor ba la //	rim pa gsum du bskor ba la //	Surrounded by three concentric circles.
['BO_T02_D1959:90a-24']	sgo med lcags mkhar bcu drug bya //	sgo med lcags mkhar bcu drug bya //	Without doors, it has sixteen iron walls.
['BO_T02_D1959:90a-25']	'di ni gshin rje'i grong khyer te //	'di ni gshin rje'i grong khyer te //	This is the city of Yama,
['BO_T02_D1959:90a-26']	srid pa gsum gyi 'jug sa yin //	srid pa gsum gyi 'jug sa yin //	The entrance to the three existences.
['BO_T02_D1959:90a-27']	de yi phyi rim mu khyud gsum //	de yi phyi rim mu khyud gsum //	Outside of that, there are three concentric circles,
['BO_T02_D1959:90a-28']	kun du lcags ris bskor ba ste //	kun du lcags ris bskor ba ste //	All surrounded by iron fences.
['BO_T02_D1959:90a-29']	mu khyud de dag re re yang //	mu khyud de dag re re yang //	Each of those circles
['BO_T02_D1959:90a-30', 'BO_T02_D1959:90a-31']	khang pa bcu drug dag dang ldan //🔽'gro ba'i chos bzhin gcod pa yi //	khang pa bcu drug dag dang ldan // 'gro ba'i chos bzhin gcod pa yi //	Has sixteen chambers.🔽Having drawn these wheels
['BO_T02_D1959:90a-32']	'khor lo 'di dag bris nas na //	'khor lo 'di dag bris nas na //	In accordance with the Dharma of beings,
['BO_T02_D1959:90a-33', 'BO_T02_D1959:90a-34', 'BO_T02_D1959:90a-35']	phyi rol mu khyud tha ma la //🔽yi ge ka sogs da yig mtha' //🔽nga nya bsal nas dgod par bya //	phyi rol mu khyud tha ma la // yi ge ka sogs da yig mtha' // nga nya bsal nas dgod par bya //	On the outermost final circle,🔽The letters from ka to da should be arranged,🔽Excluding the letters ṅa and ña.
['BO_T02_D1959:90a-36']	yi ge dha sogs ksha yig mtha' //	yi ge dha sogs ksha yig mtha' //	The letters from dha to kṣa
['BO_T02_D1959:90a-37']	de yi rjes su bri bar bya //	de yi rjes su bri bar bya //	and after that, one should write.
['BO_T02_D1959:90a-38']	mu khyud dbus ma de la ni //	mu khyud dbus ma de la ni //	On the central circle,
['BO_T02_D1959:90a-39']	dbyangs yig bcu drug gnyis 'gyur dgod //	dbyangs yig bcu drug gnyis 'gyur dgod //	one should place the sixteen vowels doubled.
['BO_T02_D1959:90a-40']	btung dang dgod sogs brtsam pa na //	btung dang dgod sogs brtsam pa na //	When one begins to drink, laugh, and so forth,
['BO_T02_D1959:90b-0']	mtshan ma 'di dag @90b shes par bya //	mtshan ma 'di dag @90b shes par bya //	one should know these signs.🔽The moon, eye, quality, Veda, arrow, sense faculty,
['BO_T02_D1959:90b-1']	zla ba mig dang yon tan dang // rig byed mda' dang dbang po dang // rgya mtsho bkra shis gza' dang phyogs //	zla ba mig dang yon tan dang // rig byed mda' dang dbang po dang // rgya mtsho bkra shis gza' dang phyogs //	ocean, auspicious planet, direction,
['BO_T02_D1959:90b-2']	grags pa nyi ma yan lag sa //	grags pa nyi ma yan lag sa //	fame, sun, limb,
['BO_T02_D1959:90b-3']	tshes zhes bya bar rab tu grags //	tshes zhes bya bar rab tu grags //	and the day are well known.
['BO_T02_D1959:90b-4']	phyi rol mu khyud tha ma la //	phyi rol mu khyud tha ma la //	On the outer final circle,
['BO_T02_D1959:90b-5']	shar gyi changs thig nas brtsams te //	shar gyi changs thig nas brtsams te //	beginning from the eastern point,
['BO_T02_D1959:90b-6']	rim min gza' can khang pa nas //	rim min gza' can khang pa nas //	from the house of the nonsequential planet,
['BO_T02_D1959:90b-7', 'BO_T02_D1959:90b-8']	yi ge bkra shis can blangs te /🔽nang gi ngos kyi mu khyud kyi //	yi ge bkra shis can blangs te / nang gi ngos kyi mu khyud kyi //	one should take the auspicious-letter🔽on the inner side of the circle,
['BO_T02_D1959:90b-9']	tshangs pa'i thig gi ngos dag la //	tshangs pa'i thig gi ngos dag la //	on the side of the Brahma point,
['BO_T02_D1959:90b-10']	phyogs bzhir mig gi tshad du sbyin //	phyogs bzhir mig gi tshad du sbyin //	one should place the eye measure in the four directions.
['BO_T02_D1959:90b-11']	rim min phyogs can khang pa nas //	rim min phyogs can khang pa nas //	From the house of the nonsequential directional planet,
['BO_T02_D1959:90b-12']	yi ge mig gi tshad blangs te //	yi ge mig gi tshad blangs te //	one should take the eye-measure letter.
['BO_T02_D1959:90b-13']	shar du de yi g-yas g-yon gzhag / rim min bkra shis khang pa nas //	shar du de yi g-yas g-yon gzhag / rim min bkra shis khang pa nas //	From the house of auspiciousness in the reverse order,
['BO_T02_D1959:90b-14']	dbyangs yig gnyis pa can blangs nas //	dbyangs yig gnyis pa can blangs nas //	taking the one endowed with the second vowel,
['BO_T02_D1959:90b-15', 'BO_T02_D1959:90b-16']	mig gi tshad du byas nas ni //🔽de yi ngos la re re gzhag / shar gyi tshang thig nas bgrangs pa'i //	mig gi tshad du byas nas ni // de yi ngos la re re gzhag / shar gyi tshang thig nas bgrangs pa'i //	having made it the measure of an eye,🔽place it on each side of that.
['BO_T02_D1959:90b-17']	rgya mtsho can gyi khang pa nas //	rgya mtsho can gyi khang pa nas //	From the house of the ocean, counted from the eastern house,
['BO_T02_D1959:90b-18']	dbyangs yig bcu gcig pa dang ldan //	dbyangs yig bcu gcig pa dang ldan //	endowed with the eleventh vowel,
['BO_T02_D1959:90b-19']	mig gi tshang du blangs nas ni //	mig gi tshang du blangs nas ni //	having taken it as the measure of an eye,
['BO_T02_D1959:90b-20']	lho yi ngos la de bzhin sbyin //	lho yi ngos la de bzhin sbyin //	give it to the southern side in the same way.
['BO_T02_D1959:90b-21']	shar nas rim pa bzhin pa yid //	shar nas rim pa bzhin pa yid //	The one from the eastern house in order,
['BO_T02_D1959:90b-22']	zla ba can gyi khyim nas ni //	zla ba can gyi khyim nas ni //	from the house of the moon,
['BO_T02_D1959:90b-23']	dbyangs yig bcu gsum pa dang ldan //	dbyangs yig bcu gsum pa dang ldan //	endowed with the thirteenth vowel,
['BO_T02_D1959:90b-24']	lho ru de yi rjes sbyin bya //	lho ru de yi rjes sbyin bya //	give it to the south after that.
['BO_T02_D1959:90b-25']	dha nyid dbyangs yig gsal ba ni //	dha nyid dbyangs yig gsal ba ni //	The letter dha, clear with the vowel [o],
['BO_T02_D1959:90b-26']	mig gi tshad du blangs byas la //	mig gi tshad du blangs byas la //	having taken it as the measure of an eye,
['BO_T02_D1959:90b-27']	sngon bzhin du nub kyi phyogs su sbyin //	sngon bzhin du nub kyi phyogs su sbyin //	give it to the western direction as before.
['BO_T02_D1959:90b-28']	shar nas bkra shis khang pa nas //	shar nas bkra shis khang pa nas //	From the house of auspiciousness in the east,
['BO_T02_D1959:90b-29']	dbyangs yig bcu gsum pa dang ldan mig gi tshad du blangs nas ni //	dbyangs yig bcu gsum pa dang ldan mig gi tshad du blangs nas ni //	endowed with the thirteenth vowel, having taken it as the measure of an eye,
['BO_T02_D1959:90b-30']	nub kyi ngos su de bzhin sbyin //	nub kyi ngos su de bzhin sbyin //	In the same way, in the west,
['BO_T02_D1959:90b-31']	shar brtsams tshes can khang pa nas //	shar brtsams tshes can khang pa nas //	beginning from the east, from the house of the one with the number one,
['BO_T02_D1959:90b-32']	dbyangs yig bcu gcig dang ldan pa //	dbyangs yig bcu gcig dang ldan pa //	[one should take] the eleventh vowel [i].
['BO_T02_D1959:90b-33']	mig gi tshad du blangs nas ni //	mig gi tshad du blangs nas ni //	Having taken it to the measure of the eye,
['BO_T02_D1959:90b-34']	byang gi ngos su de bzhin sbyin //	byang gi ngos su de bzhin sbyin //	in the same way, in the north,
['BO_T02_D1959:90b-35']	rlung gi sa bon zhes bya ba //	rlung gi sa bon zhes bya ba //	the seed of wind,
['BO_T02_D1959:90b-36']	mig ji tshad blangs de rjes sbyin //	mig ji tshad blangs de rjes sbyin //	having taken it to the measure of the eye, one should give it.
['BO_T02_D1959:90b-37', 'BO_T02_D1959:90b-38']	mda' tsan khang pa na gnas pa //🔽'od kyi gong bur byas pa dang // de nyid nas ni bgrang ba yi //	mda' tsan khang pa na gnas pa // 'od kyi gong bur byas pa dang // de nyid nas ni bgrang ba yi //	[One should take] the one abiding in the house of Sagittarius,🔽made into a ball of light,
['BO_T02_D1959:90b-39']	gza' can khang pa la gnas pa //	gza' can khang pa la gnas pa //	and from there, the one with the planet, abiding in the house of Capricorn,
['BO_T02_D1959:90b-40']	dbyangs yig gsum pa dang ldan pa dag //	dbyangs yig gsum pa dang ldan pa dag //	endowed with the third vowel [i].
['BO_T02_D1959:90b-41']	zla ba'i tshad du blangs nas ni //	zla ba'i tshad du blangs nas ni //	Having taken it to the measure of the moon,
['BO_T02_D1959:90b-42']	byang shar mtshams su re re sbyin //	byang shar mtshams su re re sbyin //	one should give each one in the northeast.
['BO_T02_D1959:90b-43']	rgya mtsho'i khang pa na gnas pa //	rgya mtsho'i khang pa na gnas pa //	[One should take] the one abiding in the house of the ocean,
['BO_T02_D1959:90b-44']	dbyangs yig gnyis pa dang ldan pa //	dbyangs yig gnyis pa dang ldan pa //	endowed with the second vowel [a].
['BO_T02_D1959:90b-45']	rim min yon tan khang pa nas //	rim min yon tan khang pa nas //	From the house of the nonsequential good qualities,
['BO_T02_D1959:90b-46']	zla ba'i tshad du bzung nas ni //	zla ba'i tshad du bzung nas ni //	having taken it to the measure of the moon,
['BO_T02_D1959:90b-47']	shar lho mtshams su de bzhin sbyin //	shar lho mtshams su de bzhin sbyin //	one should give it in the southeast.
['BO_T02_D1959:90b-48']	rim min bkra shis khang pa nas //	rim min bkra shis khang pa nas //	From the house of the nonsequential auspiciousness,
['BO_T02_D1959:90b-49']	dbyangs yig lnga pa ldan pa dang // yan lag can gyi khang pa nas //	dbyangs yig lnga pa ldan pa dang // yan lag can gyi khang pa nas //	The fifth vowel [u] is added, and from the house of the possessor of limbs,
