segmentnr	original	analyzed	folio	translated
['BO_T02_D1190:204a-29']	dra ba dra ba phyed pas brgyan /	dra ba dra ba phyed pas brgyan /	204a	It is adorned with nets and half-nets.
['BO_T02_D1190:204a-30']	mtshams bzhi pa la sgo bzhi pa //	mtshams bzhi pa la sgo bzhi pa //	204a	In the four intermediate directions, there are four gates.
['BO_T02_D1190:204a-31']	rdo rje srang bus yang dag brgyan //	rdo rje srang bus yang dag brgyan //	204a	It is perfectly adorned with vajra ropes.
['BO_T02_D1190:204a-32']	'dod chags chen pos rjes chags pas //	'dod chags chen pos rjes chags pas //	204a	Through great passion,
['BO_T02_D1190:204a-33']	lhan cig skyes dga'i rang bzhin las //	lhan cig skyes dga'i rang bzhin las //	204a	the nature of coemergent bliss,
['BO_T02_D1190:204a-34']	khyod dang lhan cig bzhin bzangs ma //	khyod dang lhan cig bzhin bzangs ma //	204a	you are the beautiful one who is with me.
['BO_T02_D1190:204a-35']	de la dbus su da yod de //	de la dbus su da yod de //	204a	In the center of that, you exist.
['BO_T02_D1190:204a-36']	'khor lo ji ltar sngar gsungs pa //	'khor lo ji ltar sngar gsungs pa //	204a	The wheel is as previously described.
['BO_T02_D1190:204a-37']	zhes pa ni rim par phye ba gsum par gsungs pa'i /	zhes pa ni rim par phye ba gsum par gsungs pa'i /	204a	This is stated in the third chapter:
['BO_T02_D1190:204a-38']	dang por byams pa bsgom par bya //	dang por byams pa bsgom par bya //	204a	First, cultivate loving kindness.
['BO_T02_D1190:204a-39']	zhes bya ba la sogs pa tshangs pa'i gnas bzhi bsgom pa'o //	zhes bya ba la sogs pa tshangs pa'i gnas bzhi bsgom pa'o //	204a	This and so forth cultivate the four abodes of Brahmā.
['BO_T02_D1190:204a-40']	de'i rjes su /	de'i rjes su /	204a	After that,
['BO_T02_D1190:204a-41']	dang por stong pa'i byang chub ste //	dang por stong pa'i byang chub ste //	204a	First, the emptiness of awakening.
['BO_T02_D1190:204a-42']	zhes bya ba la sogs pa /	zhes bya ba la sogs pa /	204a	This and so forth
['BO_T02_D1190:204a-43']	bzhi pa la ni yig 'bru dgod //	bzhi pa la ni yig 'bru dgod //	204a	up to “In the fourth, arrange the syllables”
['BO_T02_D1190:204a-44']	ces pa'i bar gyis gsungs pa dang / ram las nyi ma sngon bsgoms nas //	ces pa'i bar gyis gsungs pa dang / ram las nyi ma sngon bsgoms nas //	204a	and “Having previously meditated on the sun from raṃ,
['BO_T02_D1190:204b-0']	zhes bya ba la sogs pa dang // ra @204b ba dang gur bcing pa yang rnam par bsgom pa nyid ces pa'i bar gyis gang gsungs pa dang / de thams cad sems la bzhag nas de'i rjes su rim par phye ba brgyad pa las gang gsungs pa /	zhes bya ba la sogs pa dang // ra @204b ba dang gur bcing pa yang rnam par bsgom pa nyid ces pa'i bar gyis gang gsungs pa dang / de thams cad sems la bzhag nas de'i rjes su rim par phye ba brgyad pa las gang gsungs pa /	204b	eighth chapter:
['BO_T02_D1190:204b-1']	nam mkha'i khams su bha ga bsam //	nam mkha'i khams su bha ga bsam //	204b	Visualize the bhaga in the space element.
['BO_T02_D1190:204b-2']	zhes bya ba la sogs pa nas /	zhes bya ba la sogs pa nas /	204b	and so forth, up to
['BO_T02_D1190:204b-3', 'BO_T02_D1190:204b-4', 'BO_T02_D1190:204b-5']	ji ltar 'byung ba sgom pa po //🔽zhes pa'i bar gyis gang gsungs pa dang / de thams cad kyi /🔽de yi dbus su bsam bya ro //	ji ltar 'byung ba sgom pa po // zhes pa'i bar gyis gang gsungs pa dang / de thams cad kyi / de yi dbus su bsam bya ro //	204b	the meditator should meditate on the arising.🔽and all of that is
['BO_T02_D1190:204b-6']	zhes pa ni /	zhes pa ni /	204b	stated in the line “one should visualize the hero in the center of that.”
['BO_T02_D1190:204b-7']	padma 'dab ma brgyad pa rim pa gcig par bltas la /	padma 'dab ma brgyad pa rim pa gcig par bltas la /	204b	One should visualize a single-layered, eight-petaled lotus.
['BO_T02_D1190:204b-8']	a'a li k'a li yongs su gyur pa las zla ba dang nyi ma de'i nang du sa bon no //	a'a li k'a li yongs su gyur pa las zla ba dang nyi ma de'i nang du sa bon no //	204b	The ālikāli is transformed into the moon and sun, and the seed syllable is🔽in their center.🔽That becomes one, the gnosis of successful activities, and so on, up to
['BO_T02_D1190:204b-9']	de gcig tu gyur pas bya ba nan tan gyi ye shes te sku rdzogs pa'i bar gyis shin tu rnam par dag pa chos kyi dbyings kyi ye shes te thams cad bstan to //	de gcig tu gyur pas bya ba nan tan gyi ye shes te sku rdzogs pa'i bar gyis shin tu rnam par dag pa chos kyi dbyings kyi ye shes te thams cad bstan to //	204b	the complete body, which is the gnosis of the extremely pure dharmadhātu.
['BO_T02_D1190:204b-10']	de la dbus su phyag rgya nga //	de la dbus su phyag rgya nga //	204b	In the middle of that, the seal is I.
['BO_T02_D1190:204b-11']	zhes pa ni /	zhes pa ni /	204b	This is the meaning:
['BO_T02_D1190:204b-12']	nga nyid phyag rgya ste phyag rgya ni phyag rgya chen po'o //	nga nyid phyag rgya ste phyag rgya ni phyag rgya chen po'o //	204b	I myself am the seal, and the seal is the great seal.
