segmentnr	original	analyzed	folio	translated
['BO_T02_D1281:133b-0']	@133b # // rgya gar skad du /	@133b # // rgya gar skad du /	133b	In Sanskrit:
['BO_T02_D1281:133b-1']	ba lim tattva sam gra ha /	ba lim tattva sam gra ha /	133b	Balimattavasamgraha
['BO_T02_D1281:133b-2']	bod skad du /	bod skad du /	133b	In Tibetan:
['BO_T02_D1281:133b-3']	gtor ma'i de kho na nyid bsdus pa /	gtor ma'i de kho na nyid bsdus pa /	133b	The Compendium of the Reality of Torma
['BO_T02_D1281:133b-4', 'BO_T02_D1281:133b-5']	ye shes ldan pa la phyag 'tshal lo //🔽gnas la sa la bzhugs pa yi //	ye shes ldan pa la phyag 'tshal lo // gnas la sa la bzhugs pa yi //	133b	Homage to the one endowed with wisdom.🔽I pay homage to the bodhisattvas🔽who dwell in the sacred places on earth,
['BO_T02_D1281:133b-6']	byang chub sems dpa' grags chen dang // grub thob rnams la phyag 'tshal te //	byang chub sems dpa' grags chen dang // grub thob rnams la phyag 'tshal te //	133b	and to the accomplished ones,
['BO_T02_D1281:133b-7']	gtor ma'i de nyid bshad par bya //	gtor ma'i de nyid bshad par bya //	133b	and will explain the reality of torma.
['BO_T02_D1281:133b-8']	bskyed rim lha yi dran pa bskyed //	bskyed rim lha yi dran pa bskyed //	133b	It generates the recollection of the deity of the creation stage.
['BO_T02_D1281:133b-9']	mdun du nam mkha'i dbus gnas par //	mdun du nam mkha'i dbus gnas par //	133b	In front, in the center of space,
['BO_T02_D1281:133b-10']	chos 'byung ae yi dbyibs 'dra la //	chos 'byung ae yi dbyibs 'dra la //	133b	there is a phenomena source with the shape of an E.
['BO_T02_D1281:133b-11']	padma 'dab brgyad bsam pa ni //	padma 'dab brgyad bsam pa ni //	133b	One should imagine an eight-petaled lotus
['BO_T02_D1281:133b-12']	steng 'og dbus kyi lha yi gdan //	steng 'og dbus kyi lha yi gdan //	133b	with the seats of the deities above, below, and in the middle.
['BO_T02_D1281:133b-13', 'BO_T02_D1281:133b-14']	ji ltar rigs par rim pa gsum //🔽kha dog dbye ba so so yi //	ji ltar rigs par rim pa gsum // kha dog dbye ba so so yi //	133b	In three stages, as appropriate,
['BO_T02_D1281:133b-15']	steng 'og phyogs skyong brgyad nyid do //	steng 'og phyogs skyong brgyad nyid do //	133b	the eight directional guardians above and below,🔽each with their own color.
['BO_T02_D1281:133b-16']	spyi bo snying ga mgrin pa ru //	spyi bo snying ga mgrin pa ru //	133b	In the head, heart, and throat,
['BO_T02_D1281:133b-17']	yi ge gsum ni so sor dgod //	yi ge gsum ni so sor dgod //	133b	one should arrange the three syllables individually.
['BO_T02_D1281:133b-18']	de las 'od ni dkar po 'byung //	de las 'od ni dkar po 'byung //	133b	From those, white light emerges
['BO_T02_D1281:133b-19']	gzugs med srid pa'i lha sogs nas //	gzugs med srid pa'i lha sogs nas //	133b	from the formless realm gods and so forth,🔽and dissolves into the three syllables.
['BO_T02_D1281:133b-20']	rgyal chen rigs bzhi'i lha rnams ni //	rgyal chen rigs bzhi'i lha rnams ni //	133b	The gods of the Four Great Kings
