segmentnr	original	analyzed	folio	translated
['BO_K12_D0378-0379-2_H0388-2:554b-0']	@554b / /dur khrod bdag mos gsol pa /	@554b / /dur khrod bdag mos gsol pa /	554b	The charnel ground's Vajravarahi asked:
['BO_K12_D0378-0379-2_H0388-2:554b-1']	lha mo rnams kyi sku mdog ni //	lha mo rnams kyi sku mdog ni //	554b	The colors of the goddesses🔽are said to be white, red, and black.
['BO_K12_D0378-0379-2_H0388-2:555a-0', 'BO_K12_D0378-0379-2_H0388-2:555a-1', 'BO_K12_D0378-0379-2_H0388-2:555a-2']	ji ltar shes ni grol @555a *//🔽grol bar 'gyur //🔽phag mo zhes bya //	ji ltar shes ni grol @555a *// grol bar 'gyur // phag mo zhes bya //	555a	How are they known to be liberated?🔽What is meant by 'Vajravarahi'?
['BO_K12_D0378-0379-2_H0388-2:555a-3']	phag mo zhes bya gang la bya //	phag mo zhes bya gang la bya //	555a	What is meant by 'Vajravarahi'?
['BO_K12_D0378-0379-2_H0388-2:555a-4']	yi ge'i don ni gang la bskyal //	yi ge'i don ni gang la bskyal //	555a	What is the meaning of the syllables?
['BO_K12_D0378-0379-2_H0388-2:555a-5']	bskyed rdzogs ngo bo gang la bya //	bskyed rdzogs ngo bo gang la bya //	555a	What is the essence of the generation and completion?
['BO_K12_D0378-0379-2_H0388-2:555a-6']	dpa' bo he ru kas bka' stsal pa /	dpa' bo he ru kas bka' stsal pa /	555a	The hero Heruka replied:
['BO_K12_D0378-0379-2_H0388-2:555a-7']	nyon cig dur khrod phag mo khyod //	nyon cig dur khrod phag mo khyod //	555a	Listen, you charnel ground's Vajravarahi!
['BO_K12_D0378-0379-2_H0388-2:555a-8']	nyes pa'i skyon gyis ma gos ba //	nyes pa'i skyon gyis ma gos ba //	555a	Unstained by the faults of negativity,
['BO_K12_D0378-0379-2_H0388-2:555a-9']	dkar zhing sbros bral zhi bar byed //	dkar zhing sbros bral zhi bar byed //	555a	white, free from elaboration, pacifying.
['BO_K12_D0378-0379-2_H0388-2:555a-10']	ma chags skyon gyis ma gos pa //	ma chags skyon gyis ma gos pa //	555a	Unstained by the fault of non-attachment,
['BO_K12_D0378-0379-2_H0388-2:555a-11']	dmar la gdang ba sgra sgrogs yum /	dmar la gdang ba sgra sgrogs yum /	555a	red, radiant, resounding mother.
['BO_K12_D0378-0379-2_H0388-2:555a-12']	skyon med sems nyid rang dbang 'dus //	skyon med sems nyid rang dbang 'dus //	555a	The faultless mind itself is gathered into its own domain.
['BO_K12_D0378-0379-2_H0388-2:555a-13']	gnyen po gcig kyang mi 'gyur bas //	gnyen po gcig kyang mi 'gyur bas //	555a	Since there is not even one antidote,
['BO_K12_D0378-0379-2_H0388-2:555a-14']	khros ma nam mkha'i kha dog bzhin //	khros ma nam mkha'i kha dog bzhin //	555a	the wrathful one is the color of space.
['BO_K12_D0378-0379-2_H0388-2:555a-15']	mi 'gyur rang sems dbyings su grol //	mi 'gyur rang sems dbyings su grol //	555a	Unchanging, the mind is liberated into the space of the mind itself.
['BO_K12_D0378-0379-2_H0388-2:555a-16', 'BO_K12_D0378-0379-2_H0388-2:555a-17']	che ba ye shes la rgyas pa //🔽ser mo skyon med don grub ma //	che ba ye shes la rgyas pa // ser mo skyon med don grub ma //	555a	The great one is expanded upon pristine consciousness.🔽The yellow one is faultless, accomplishing the purpose.
['BO_K12_D0378-0379-2_H0388-2:555a-18']	ngo bo rgyal la g-yo dang bral //	ngo bo rgyal la g-yo dang bral //	555a	The essence is unchanging in the victors.
['BO_K12_D0378-0379-2_H0388-2:555a-19']	sna tshogs skyon gyis ma gos pas //	sna tshogs skyon gyis ma gos pas //	555a	Since it is not tainted by various faults,
['BO_K12_D0378-0379-2_H0388-2:555a-20']	aindra n'i la'i mthar phyin ma //	aindra n'i la'i mthar phyin ma //	555a	It is the perfection of indranīla.
['BO_K12_D0378-0379-2_H0388-2:555a-21']	sna tshogs ngo bo gcig tu 'dus //	sna tshogs ngo bo gcig tu 'dus //	555a	The various aspects are gathered into one essence,
['BO_K12_D0378-0379-2_H0388-2:555a-22']	rnam pa gang yang 'gyur ba med //	rnam pa gang yang 'gyur ba med //	555a	And there is no change whatsoever.
['BO_K12_D0378-0379-2_H0388-2:555a-23']	chos kyi dbyings las 'gyur ba med //	chos kyi dbyings las 'gyur ba med //	555a	There is no change from the dharmadhātu.
['BO_K12_D0378-0379-2_H0388-2:555a-24']	rnam rtog cis kyang ma gos pas //	rnam rtog cis kyang ma gos pas //	555a	Since it is not tainted by any conceptuality,
['BO_K12_D0378-0379-2_H0388-2:555a-25']	phag ces bya ba rtog med yin //	phag ces bya ba rtog med yin //	555a	“Pig” is nonconceptuality.
['BO_K12_D0378-0379-2_H0388-2:555a-26']	dbyings nyid rtog pa sbros bral bas //	dbyings nyid rtog pa sbros bral bas //	555a	Since the dhātu itself is free from the proliferation of concepts,
