segmentnr	original	analyzed	folio	translated
['BO_T02_D2132:178a-0']	@178a # // rgya gar skad du /	@178a # // rgya gar skad du /	178a	In Sanskrit:
['BO_T02_D2132:178a-1']	shr'i dva ya bha ta ra ya ksha s'a dha nam /	shr'i dva ya bha ta ra ya ksha s'a dha nam /	178a	Śrī-dvayabhātṛyakṣasādhana
['BO_T02_D2132:178a-2']	bod skad du /	bod skad du /	178a	In Tibetan:
['BO_T02_D2132:178a-3']	gnod sbyin spun gnyis kyi sgrub thabs /	gnod sbyin spun gnyis kyi sgrub thabs /	178a	The Means of Accomplishing the Two Yakṣa Brothers
['BO_T02_D2132:178a-4']	dpal rdo rje 'dzin pa la phyag 'tshal lo //	dpal rdo rje 'dzin pa la phyag 'tshal lo //	178a	Homage to glorious Vajrapāṇi.
['BO_T02_D2132:178a-5']	gang gi bka' sdod 'jigs pa'i gzugs //	gang gi bka' sdod 'jigs pa'i gzugs //	178a	The one who is the terrifying form of his attendant,
['BO_T02_D2132:178b-0']	gzhon nu @178b khros pa rngams pa'i tshul //	gzhon nu @178b khros pa rngams pa'i tshul //	178b	the angry youth in a wrathful manner,
['BO_T02_D2132:178b-1']	gnod sbyin rgyal po nor sbyin dang // grags chen 'jigs pa mkhas pas bsgrubs //	gnod sbyin rgyal po nor sbyin dang // grags chen 'jigs pa mkhas pas bsgrubs //	178b	the yakṣa king Kubera, and the famous one, the wise one, are accomplished.
['BO_T02_D2132:178b-2']	dur khrod la sogs ya nga bar //	dur khrod la sogs ya nga bar //	178b	In terrifying places such as charnel grounds,
['BO_T02_D2132:178b-3']	'jig rten mgon po'i ltas mthong bas //	'jig rten mgon po'i ltas mthong bas //	178b	seeing the signs of the Lord of the World,
['BO_T02_D2132:178b-4', 'BO_T02_D2132:178b-5']	de nyid rig pa dran byas la //🔽tshar gcod rjes su 'dzin pa yis //	de nyid rig pa dran byas la // tshar gcod rjes su 'dzin pa yis //	178b	the one who knows reality should recollect
['BO_T02_D2132:178b-6']	byang chub sems gnyis yang dag bsgom//	byang chub sems gnyis yang dag bsgom//	178b	and practice the two kinds of bodhicitta🔽through subduing and caring for others.
['BO_T02_D2132:178b-7']	stong dang snying rje dbyer med las //	stong dang snying rje dbyer med las //	178b	From the indivisibility of emptiness and compassion,
