segmentnr	original	analyzed	folio	translated
['BO_T17_MW1PD95844_2781:0', 'BO_T17_MW1PD95844_2781:1', 'BO_T17_MW1PD95844_2781:2', 'BO_T17_MW1PD95844_2781:3', 'BO_T17_MW1PD95844_2781:4', 'BO_T17_MW1PD95844_2781:5']	@ga_@#/_/mgon po'i rgyu dus brtag pa🔽bzhugs so// /bla ma mgon po dbyer med phyag 'tshhal lo/_/'di ni mgon po🔽rgyu ba'i dus so/_/dus gnyis las yar ngo'i zla ba dang /_mar ngo'i zla ba'o/_/🔽yar ngo'i tshhes pa bcu gsum la nam gung rgyu de/_kha shar du ltas la bya'o/_/🔽tshhes brgyad la srod dang tho rangs rgyu ste/_kha nub tu lta'o/_/tshhes bcu la🔽bsrod la rgyu ste/_kha byang du lta'o/_/bcu dang bco lnga la skya rengs shar nas rgyu	@ga_@#/_/mgon po'i rgyu dus brtag pa bzhugs so// /bla ma mgon po dbyer med phyag 'tshhal lo/_/'di ni mgon po rgyu ba'i dus so/_/dus gnyis las yar ngo'i zla ba dang /_mar ngo'i zla ba'o/_/ yar ngo'i tshhes pa bcu gsum la nam gung rgyu de/_kha shar du ltas la bya'o/_/ tshhes brgyad la srod dang tho rangs rgyu ste/_kha nub tu lta'o/_/tshhes bcu la bsrod la rgyu ste/_kha byang du lta'o/_/bcu dang bco lnga la skya rengs shar nas rgyu	0	🔽🔽🔽🔽🔽🔽🔽
['BO_T17_MW1PD95844_2781:6', 'BO_T17_MW1PD95844_2781:7', 'BO_T17_MW1PD95844_2781:8']	ste/_kha nub du ltas la bya'o/_/mar ngo'i nyi shu gnyis la nyi ma nub pa la rgyu ste/🔽kha nub du lta'o/_/nyi shu la srod la rgyu ste/_kha byang du lta'o/_/phur pa gdab🔽pa dang thod pa mnan pa dang /_khrag zor 'phangs pa thebs pa'i dus ni/	ste/_kha nub du ltas la bya'o/_/mar ngo'i nyi shu gnyis la nyi ma nub pa la rgyu ste/🔽kha nub du lta'o/_/nyi shu la srod la rgyu ste/_kha byang du lta'o/_/phur pa gdab🔽pa dang thod pa mnan pa dang /_khrag zor 'phangs pa thebs pa'i dus ni/	6	The time for the rite of the corpse is the twenty-second day of the waning phase, when the sun sets,🔽facing west. The time for the rite of the corpse is the twenty-second day of the waning phase, when the sun sets,🔽facing west. The time for the rite of the corpse is the twenty-second day of the waning phase, when the sun sets,🔽facing west. The time for the rite of the corpse is the twenty-second day of the waning phase, when the sun sets,🔽facing west. The time for the rite of the corpse is the twenty-second day of the waning phase, when the sun sets,🔽facing west. The time for the rite of the corpse is the twenty-second day of the waning phase, when the sun sets,🔽facing west. The time for the rite of the corpse is the twenty-second day of the waning phase, when the sun sets,🔽facing west. The time for the rite of the corpse is the twenty-second day of the waning phase, when the sun sets,🔽facing west. The time for the rite of the corpse is the twenty-second day of the waning phase, when the sun sets,🔽facing west. The time for the rite of the corpse is the twenty-second day of the waning phase, when the sun sets,🔽facing west. The time for the rite of the corpse is the twenty-second day of the waning phase, when the sun sets,🔽facing west. The time for the rite of the corpse is the twenty-second day of the waning phase, when the sun sets,🔽facing west. The time for the rite of the corpse is the twenty-second day of the waning phase, when the sun sets,🔽facing west. The time for the rite of the corpse is the twenty-second day of the waning phase, when the sun sets,🔽facing west. The time for the rite of the corpse is the twenty-second day of the waning phase, when the sun sets,🔽facing west. The time for the rite of the corpse is the twenty-second day of the waning phase, when the sun sets,🔽facing west. The time for the rite of the corpse is the twenty-second day of the waning phase, when the sun sets,🔽facing west. The time for the rite of the corpse is the twenty-second day of the waning phase, when the sun sets,🔽facing west. The time for the rite of the corpse
['BO_T17_MW1PD95844_2781:9', 'BO_T17_MW1PD95844_2781:10']	dbang phyug chen po skyed gdong nag po dang /_lha mo dbu ma dang gnyis/_zla🔽ba bcu gnyis pa la skye 'gro srang la 'jal zhing nyul bas de'i dus su byas na	dbang phyug chen po skyed gdong nag po dang /_lha mo dbu ma dang gnyis/_zla ba bcu gnyis pa la skye 'gro srang la 'jal zhing nyul bas de'i dus su byas na	9	demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the
['BO_T17_MW1PD95844_2781:11', 'BO_T17_MW1PD95844_2781:12', 'BO_T17_MW1PD95844_2781:13']	thebs che/_spyid zla ra ba'i tshhes bcu la 'khor bstan ma bcu gnyis dang🔽mgon po'i rgyu dus brtag pa bzhugs so//🔽bcas nas nyul bas thebs che'o/_/'bring po'i tshhes bcu drug la 'khor bdud	thebs che/_spyid zla ra ba'i tshhes bcu la 'khor bstan ma bcu gnyis dang mgon po'i rgyu dus brtag pa bzhugs so// bcas nas nyul bas thebs che'o/_/'bring po'i tshhes bcu drug la 'khor bdud	11	demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the
['BO_T17_MW1PD95844_2781:14', 'BO_T17_MW1PD95844_2781:15']	bzhi dang bcas nyul bas thebs so/_/tha chung gi nyi shu gnyis la ma bdud dang bcas nas nyul bas thebs so/_/dbyar zla ra ba'i tshhes brgyad la 'khor gza'🔽chen brgyad dang bcas nas nyul bas thebs so/_/'bring po'i tshhes bco lnga la	bzhi dang bcas nyul bas thebs so/_/tha chung gi nyi shu gnyis la ma bdud dang bcas nas nyul bas thebs so/_/dbyar zla ra ba'i tshhes brgyad la 'khor gza' chen brgyad dang bcas nas nyul bas thebs so/_/'bring po'i tshhes bco lnga la	14	demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the🔽demons of the four castes, and the demons of the four castes, and the
['BO_T17_MW1PD95844_2781:16']	'khor klu drug dang bcas nas nyul bas thebs so/_/tha chungs la rigs lnga yab	'khor klu drug dang bcas nas nyul bas thebs so/_/tha chungs la rigs lnga yab	16	demons of the four castes, and the demons of the four castes
['BO_T17_MW1PD95844_2781:17']	yum dang ma mo thams cad ltad mo la yangs pas mi bya/_ston zla ra ba'i nya	yum dang ma mo thams cad ltad mo la yangs pas mi bya/_ston zla ra ba'i nya	17	The mothers and all the dakinis are not to be seen during the three days of the🔽new moon of the autumn month.
['BO_T17_MW1PD95844_2781:18', 'BO_T17_MW1PD95844_2781:19', 'BO_T17_MW1PD95844_2781:20']	gsum ka 'khor ma mo dang bcas nas nyul bas thebs so/_/'bring po'i bcu🔽bdun nas gnam stong gi bar 'khor rgyu skar gyis byas nas nyul bas thebs so/_/🔽tha chungs kyi tshhes brgyad nas stong gi bar du 'khor lha chen po brgyad kyis byas nas	gsum ka 'khor ma mo dang bcas nas nyul bas thebs so/_/'bring po'i bcu bdun nas gnam stong gi bar 'khor rgyu skar gyis byas nas nyul bas thebs so/_/ tha chungs kyi tshhes brgyad nas stong gi bar du 'khor lha chen po brgyad kyis byas nas	18	They are seen during the three days of the new moon of the middle month of autumn.🔽They are seen during the three days of the new moon of the last month of autumn.🔽They are seen during the three days of the new moon of the first month of winter.
['BO_T17_MW1PD95844_2781:21', 'BO_T17_MW1PD95844_2781:22']	nyul bas thebs so/_/rgun zla ra ba'i tshhes bcu gsum nas bcu drug gi bar du🔽'khor gnod sbyin dang bcas nas nyul bas thebs so/_/'bring po'i nyi shu nas	nyul bas thebs so/_/rgun zla ra ba'i tshhes bcu gsum nas bcu drug gi bar du 'khor gnod sbyin dang bcas nas nyul bas thebs so/_/'bring po'i nyi shu nas	21	They are seen during the three days of the new moon of the middle month of winter.🔽They are seen during the three days of the new moon of the last month of winter.🔽They are seen during the three days of the new moon of the first month of spring.
['BO_T17_MW1PD95844_2781:23']	stong gi bar du 'khor gshin rje dang bcas nas nyul bas thebs so/_/tha chungs	stong gi bar du 'khor gshin rje dang bcas nas nyul bas thebs so/_/tha chungs	23	They are seen during the three days of the new moon of the middle month of spring.
