segmentnr	original	analyzed	folio	translated
['BO_T02_D1487:154b-0']	@154b # // rgya gar skad du /	@154b # // rgya gar skad du /	154b	In Sanskrit:
['BO_T02_D1487:154b-1']	shr'i tsa kra sam ba ra su pra ti shtha /	shr'i tsa kra sam ba ra su pra ti shtha /	154b	Śrī-cakra-saṃvara-supratiṣṭha
['BO_T02_D1487:154b-2']	bod skad du /	bod skad du /	154b	In Tibetan:
['BO_T02_D1487:154b-3']	dpal 'khor lo sdom pa'i rab gnas /	dpal 'khor lo sdom pa'i rab gnas /	154b	The consecration of the glorious Cakrasaṃvara
['BO_T02_D1487:154b-4']	dpal rdo rje mkha' 'gro la phyag 'tshal lo ;	dpal rdo rje mkha' 'gro la phyag 'tshal lo ;	154b	Homage to the glorious Vajraḍāka.
['BO_T02_D1487:154b-5', 'BO_T02_D1487:154b-6']	; dpal 'khor lo sdom pa'i dkyil 'khor gyi chogs rab tu gnas par bya ba ni /🔽chos grangs bzang po rgyu skar rgyal /	; dpal 'khor lo sdom pa'i dkyil 'khor gyi chogs rab tu gnas par bya ba ni / chos grangs bzang po rgyu skar rgyal /	154b	The consecration ritual of the maṇḍala of the glorious Cakrasaṃvara:🔽On an auspicious day, a lunar mansion,
['BO_T02_D1487:154b-7', 'BO_T02_D1487:154b-8']	gza' phur bu la ri mo bri ba'am /🔽lugs su blugs pa'am /	gza' phur bu la ri mo bri ba'am / lugs su blugs pa'am /	154b	under the planet Jupiter, draw the maṇḍala,🔽cast the melted metal,
['BO_T02_D1487:154b-9', 'BO_T02_D1487:154b-10']	'bur du brkos pa'i khang par phyin la /🔽sa sbyangs pa'am /	'bur du brkos pa'i khang par phyin la / sa sbyangs pa'am /	154b	or go to a house that is carved in relief.🔽Purify the ground
['BO_T02_D1487:155a-0']	@155a * // ma sbyangs pa'i gnas su sa'i cho ga ji lta ba bzhin du byas la /	@155a * // ma sbyangs pa'i gnas su sa'i cho ga ji lta ba bzhin du byas la /	155a	or perform the earth ritual in a place that has not been purified.
['BO_T02_D1487:155a-1', 'BO_T02_D1487:155a-2']	dkyil 'khor 'dam gang ba la /🔽ba'i rnam ldas legs par byugs /	dkyil 'khor 'dam gang ba la / ba'i rnam ldas legs par byugs /	155a	In a maṇḍala filled with mud,🔽smear it well with cow dung.
['BO_T02_D1487:155a-3']	dri zhim po'i chus byugs la //	dri zhim po'i chus byugs la //	155a	Anoint it with fragrant water,
['BO_T02_D1487:155a-4']	dri'i thig le dang / me tog gi tshom bu bkod la /	dri'i thig le dang / me tog gi tshom bu bkod la /	155a	arrange fragrant drops and heaps of flowers,
['BO_T02_D1487:155a-5']	yon chab ma tog dri zhim po bdud rtsi lnga dang ldan pa'i chang bzang po bshams nas /	yon chab ma tog dri zhim po bdud rtsi lnga dang ldan pa'i chang bzang po bshams nas /	155a	and set out a flower vase with fragrant water, good beer mixed with the five elixirs,🔽and
