segmentnr	original	analyzed	folio	translated
['BO_T02_D2090:172a-0']	@172a * // rgya gar skad du /	@172a * // rgya gar skad du /	172a	In Sanskrit:
['BO_T02_D2090:172a-1']	a'arya manydzu shr'i na ma sang+g'i ti n'a ma ma h'a t'i k'a / bod skad du /	a'arya manydzu shr'i na ma sang+g'i ti n'a ma ma h'a t'i k'a / bod skad du /	172a	Ārya-mañjuśrī-nāma-saṃgīti-mahāṭīkā🔽In Tibetan:
['BO_T02_D2090:172a-2']	'phags pa 'jam dpal gyi mtshan yang dag par brjod pa'i rgya cher 'grel pa /	'phags pa 'jam dpal gyi mtshan yang dag par brjod pa'i rgya cher 'grel pa /	172a	The Great Commentary on the Noble Mañjuśrī's Own Words
['BO_T02_D2090:172a-3']	bcom ldan 'das 'jam dpal ye shes sems dpa' la phyag 'tshal lo //	bcom ldan 'das 'jam dpal ye shes sems dpa' la phyag 'tshal lo //	172a	Homage to the Blessed One, the wisdom being Mañjuśrī.
['BO_T02_D2090:172a-4']	sgro dang skur pas stong pa yi //	sgro dang skur pas stong pa yi //	172a	Empty of exaggeration and denigration,
['BO_T02_D2090:172a-5']	ngo bo nyid kyis bde ba che //	ngo bo nyid kyis bde ba che //	172a	the essence itself is great bliss.
['BO_T02_D2090:172a-6']	autpala dang ni ral gri 'dzin //	autpala dang ni ral gri 'dzin //	172a	Holding an utpala and a sword,
['BO_T02_D2090:172a-7']	gzhon nur gyur la phyag 'tshal nas //	gzhon nur gyur la phyag 'tshal nas //	172a	I pay homage to the youthful one.
['BO_T02_D2090:172a-8']	tshig rgyas pa yi rgyud dag las //	tshig rgyas pa yi rgyud dag las //	172a	From the extensive tantra,
['BO_T02_D2090:172a-9']	zab mo glu yi le'u dag /'dir ni bdag gis dbye bar bya //	zab mo glu yi le'u dag /'dir ni bdag gis dbye bar bya //	172a	I will here explain the profound song chapter.
['BO_T02_D2090:172a-10']	de la 'dir bdag gis mgon po 'jig rten dbang phyug las ji ltar thos pa bzhin bri bar bya'o //	de la 'dir bdag gis mgon po 'jig rten dbang phyug las ji ltar thos pa bzhin bri bar bya'o //	172a	In that regard, I will write here as I have heard it from the lord Lokeśvara.
['BO_T02_D2090:172a-11']	de la rtogs pa dang ldan pa'i gang zag dag ni /	de la rtogs pa dang ldan pa'i gang zag dag ni /	172a	In that regard, individuals who have realization
