segmentnr	original	analyzed	folio	translated
['BO_K12_D0442-0443_H0416:503a-5']	nam mkha'i rdo rje'i dbus su bsam //	nam mkha'i rdo rje'i dbus su bsam //	503a	In the middle of the vajra of space.
['BO_K12_D0442-0443_H0416:503a-6']	sangs rgyas sprin gyi cho ga yis //	sangs rgyas sprin gyi cho ga yis //	503a	By the rite of the cloud of buddhas,
['BO_K12_D0442-0443_H0416:503a-7']	rdo rje gsum gyi grags che ni //	rdo rje gsum gyi grags che ni //	503a	The great fame of the three vajras
['BO_K12_D0442-0443_H0416:503a-8']	lus dang ngag dang sems la dbab //	lus dang ngag dang sems la dbab //	503a	Is brought down into body, speech, and mind.
['BO_K12_D0442-0443_H0416:503a-9']	bskul byed rdo rje ma bsgom mo //	bskul byed rdo rje ma bsgom mo //	503a	One should meditate on the Vajra Lady who is the exciter.🔽One should meditate on the white-colored one,
['BO_K12_D0442-0443_H0416:503a-10']	rgyan rnams thams cad yongs rdzogs pa; ;kha dog dkar mor rab tu bsgom //	rgyan rnams thams cad yongs rdzogs pa; ;kha dog dkar mor rab tu bsgom //	503a	Who is completely endowed with all ornaments.
['BO_K12_D0442-0443_H0416:503a-11']	rdo rje sems dpa' rgyal po che //	rdo rje sems dpa' rgyal po che //	503a	Having visualized the great king Vajrasattva,
['BO_K12_D0442-0443_H0416:503a-12']	bsams la sngags kyi tshig dgod do //	bsams la sngags kyi tshig dgod do //	503a	One should recite the mantra words.
['BO_K12_D0442-0443_H0416:503a-13']	rdo rje'i dam tshig ye shes kyi 'od zer zhes bya ba'i ting nge 'dzin to //	rdo rje'i dam tshig ye shes kyi 'od zer zhes bya ba'i ting nge 'dzin to //	503a	This is the samadhi called “The Light Rays of the Wisdom of Vajra Commitment.”
['BO_K12_D0442-0443_H0416:503a-14']	de nas bcom ldan 'das phyag na rdo rje de bzhin gshegs pa /	de nas bcom ldan 'das phyag na rdo rje de bzhin gshegs pa /	503a	Then the bhagavat Vajrapani Tathagata
['BO_K12_D0442-0443_H0416:503a-15']	bsam pa thams cad rdo rje longs spyod pa zhes bya ba'i ting nge 'dzin la snyoms par zhugs nas /	bsam pa thams cad rdo rje longs spyod pa zhes bya ba'i ting nge 'dzin la snyoms par zhugs nas /	503a	Entered the samadhi called “The Enjoyment of All Wishes Vajra,”🔽And from his vajra body, speech, and mind
['BO_K12_D0442-0443_H0416:503a-16', 'BO_K12_D0442-0443_H0416:503a-17']	ting nge 'dzin gyi 'khor lo'i tshul 'di /🔽nyid kyi sku dang / gsung dang / thugs rdo rje las phyung ngo //	ting nge 'dzin gyi 'khor lo'i tshul 'di / nyid kyi sku dang / gsung dang / thugs rdo rje las phyung ngo //	503a	Extracted this wheel of samadhi:🔽“Jham!
['BO_K12_D0442-0443_H0416:503a-18']	dzam/ sangs rgyas dkyil 'khor dam pa dag /	dzam/ sangs rgyas dkyil 'khor dam pa dag /	503a	The supreme mandala of buddhas,
['BO_K12_D0442-0443_H0416:503a-19']	nam mkha'i dbyings kyi dbus su bsam //	nam mkha'i dbyings kyi dbus su bsam //	503a	In the middle of the realm of space,🔽One should cause it to descend
['BO_K12_D0442-0443_H0416:503a-20']	sangs rgyas kun gyi cho ga yis //	sangs rgyas kun gyi cho ga yis //	503a	By the rite of all the buddhas,
['BO_K12_D0442-0443_H0416:503a-21', 'BO_K12_D0442-0443_H0416:503a-22']	rdo rje bsgom pas dbab par bya //🔽dzambha la ni nor sgrub pa //	rdo rje bsgom pas dbab par bya // dzambha la ni nor sgrub pa //	503a	Meditating on the vajra.🔽For the accomplishment of wealth,
['BO_K12_D0442-0443_H0416:503a-23']	gnod sbyin chen po bskyed par bya //	gnod sbyin chen po bskyed par bya //	503a	One should generate Jambhala,
['BO_K12_D0442-0443_H0416:503a-24']	zhi ba gnod sbyin gzugs 'dzin pa //	zhi ba gnod sbyin gzugs 'dzin pa //	503a	The great yakṣa, peaceful, wearing the form of a yakṣa,
['BO_K12_D0442-0443_H0416:503b-0']	thor @503b tshugs dbu rgyan rdo rje can //	thor @503b tshugs dbu rgyan rdo rje can //	503b	With a topknot and a crown, vajra-holder.
['BO_K12_D0442-0443_H0416:503b-1']	sangs rgyas lnga yi cho ga yis //	sangs rgyas lnga yi cho ga yis //	503b	By the rite of the five buddhas,
['BO_K12_D0442-0443_H0416:503b-2']	gnas lnga dag tu bsgom par bya //	gnas lnga dag tu bsgom par bya //	503b	One should meditate on the five places.
['BO_K12_D0442-0443_H0416:503b-3']	rdo rje bdud rtsi'i chu de yis //	rdo rje bdud rtsi'i chu de yis //	503b	With that water of vajra nectar,
['BO_K12_D0442-0443_H0416:503b-4']	bsam gtan gnas la 'dug la dbul //	bsam gtan gnas la 'dug la dbul //	503b	One should sprinkle the place of meditation.
['BO_K12_D0442-0443_H0416:503b-5']	rdo rje sems dpa'i cho ga yis //	rdo rje sems dpa'i cho ga yis //	503b	By the rite of Vajrasattva,
['BO_K12_D0442-0443_H0416:503b-6']	dbu rgyan de la rnam par bsam //	dbu rgyan de la rnam par bsam //	503b	One should visualize the crown.
['BO_K12_D0442-0443_H0416:503b-7']	de ltar byas na gnod sbyin dbang //	de ltar byas na gnod sbyin dbang //	503b	If one does it in this way, the yakṣa
['BO_K12_D0442-0443_H0416:503b-8']	gnod gnas dbang po 'od chen gnyis //	gnod gnas dbang po 'od chen gnyis //	503b	Vighuṣṭaśrī, the great yakṣa,
['BO_K12_D0442-0443_H0416:503b-9']	rdo rje dam tshig gi phyag rgya rdzas sgrub pa'i tog gi dpal zhes bya ba'i ting nge 'dzin to //	rdo rje dam tshig gi phyag rgya rdzas sgrub pa'i tog gi dpal zhes bya ba'i ting nge 'dzin to //	503b	The samadhi called The Glory of the Jewel Accomplishing the Substance of the Pledge Seal of Vajra.
['BO_K12_D0442-0443_H0416:503b-10']	de nas bcom ldan 'das phyag na rdo rje de bzhin gshegs pa //	de nas bcom ldan 'das phyag na rdo rje de bzhin gshegs pa //	503b	Then the bhagavat Vajrapani Tathagata
['BO_K12_D0442-0443_H0416:503b-11', 'BO_K12_D0442-0443_H0416:503b-12']	rdo rje 'dod pa nye bar longs spyod pa'i dpal zhes bya ba'i ting nge 'dzin la snyoms par zhugs nas /🔽gnod sbyin mo'i rdo rje'i dam tshig gi tshig 'di /	rdo rje 'dod pa nye bar longs spyod pa'i dpal zhes bya ba'i ting nge 'dzin la snyoms par zhugs nas / gnod sbyin mo'i rdo rje'i dam tshig gi tshig 'di /	503b	Having entered into the meditative absorption called “the glory of the enjoyment of the vajra of desire,”🔽he brought forth from his vajra body, speech, and mind
['BO_K12_D0442-0443_H0416:503b-13']	nyid kyi sku dang / gsung dang / thugs rdo rje las phyung ngo //	nyid kyi sku dang / gsung dang / thugs rdo rje las phyung ngo //	503b	this mantra of the pledge of the yakṣiṇī:🔽KṢIM
['BO_K12_D0442-0443_H0416:503b-14']	kshim/ mkha' dbyings rdo rje'i dbus gnas par //	kshim/ mkha' dbyings rdo rje'i dbus gnas par //	503b	In the center of the vajra expanse of space,
['BO_K12_D0442-0443_H0416:503b-15']	gru bzhi lham pa rab tu bzang //	gru bzhi lham pa rab tu bzang //	503b	square, very beautiful,
['BO_K12_D0442-0443_H0416:503b-16']	thams cad rin chen bzhi las byas //	thams cad rin chen bzhi las byas //	503b	made of the four precious substances,
['BO_K12_D0442-0443_H0416:503b-17']	me tog spos kyis kun tu 'khrigs //	me tog spos kyis kun tu 'khrigs //	503b	filled with flowers and incense,
