segmentnr	original	analyzed	translated
['BO_T02_D2906:278a-0']	@278a # // rgya gar skad du //	@278a # // rgya gar skad du //	In Sanskrit:
['BO_T02_D2906:278a-1']	shat mandal bi dhi n'a ma /	shat mandal bi dhi n'a ma /	Ṣaḍmaṇḍalavidhi-nāma
['BO_T02_D2906:278a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D2906:278a-3']	dkyil 'khor drug gi cho ga zhes bya ba /	dkyil 'khor drug gi cho ga zhes bya ba /	The Ritual of the Six Maṇḍalas
['BO_T02_D2906:278a-4']	bcom ldan 'das rod rje rnam par 'joms pa la phyag 'tshal lo //	bcom ldan 'das rod rje rnam par 'joms pa la phyag 'tshal lo //	Homage to the Blessed One, the Victorious Vajravidāraṇa.
['BO_T02_D2906:278a-5']	chu klung dam nags tshal lam chu bo'i 'gram mam ri sul lam phug gam yid dang mthun pa yul dpen pa bas mtha'i dgon par slob dpon gtsug lag la mkhas pa chos la dga' ba bslab ba bsrung ba 'grogs na bde ba snying rje can /	chu klung dam nags tshal lam chu bo'i 'gram mam ri sul lam phug gam yid dang mthun pa yul dpen pa bas mtha'i dgon par slob dpon gtsug lag la mkhas pa chos la dga' ba bslab ba bsrung ba 'grogs na bde ba snying rje can /	In a place that is pleasing to the mind, such as a riverbank, a forest, a mountain, a cave, or a remote wilderness, a master who is learned in the scriptures, delights in the Dharma, upholds the precepts, is easy to be with, and is compassionate,
['BO_T02_D2906:278a-6']	dkyil 'khor du dbang bskur ba thob pa /	dkyil 'khor du dbang bskur ba thob pa /	who has received empowerment into the maṇḍala,
['BO_T02_D2906:278a-7']	dkyil 'khor la sogs pa'i las la dga' ba bya ba nyung zhing 'dod zhen chung ba /	dkyil 'khor la sogs pa'i las la dga' ba bya ba nyung zhing 'dod zhen chung ba /	who delights in the activities of the maṇḍala and so forth, who has few activities and few desires,
['BO_T02_D2906:278a-8']	rig sngags kyi 'bras kyi 'bras bu rmi lam gyi rtags dang dngos grub thob pa dang / sgrub pa'i 'grogs po rigs btsun pa /	rig sngags kyi 'bras kyi 'bras bu rmi lam gyi rtags dang dngos grub thob pa dang / sgrub pa'i 'grogs po rigs btsun pa /	who has attained the signs and accomplishments of the results of the knowledge mantra, and who has a retinue of practitioners of pure family,
['BO_T02_D2906:278a-9']	chos spyod pa dad pa can /	chos spyod pa dad pa can /	who practices the Dharma with faith,
['BO_T02_D2906:278a-10']	sems stobs che zhing brtson 'grus can /	sems stobs che zhing brtson 'grus can /	who has great mental strength and perseverance,
['BO_T02_D2906:278a-11']	bden par smra zhing rim gro can /	bden par smra zhing rim gro can /	He speaks the truth and is respectful.
['BO_T02_D2906:278a-12']	gzugs ha cang mi ring mi thung ba /	gzugs ha cang mi ring mi thung ba /	His body is not too tall or too short.
['BO_T02_D2906:278a-13']	mi sbom zhing mi skam pa /	mi sbom zhing mi skam pa /	He is not too fat or too thin.
['BO_T02_D2906:278a-14']	sdo bsangs sdug bsngal bzod cing brtan pa /	sdo bsangs sdug bsngal bzod cing brtan pa /	He is of a sallow complexion, patient, and steadfast.
['BO_T02_D2906:278a-15']	gsang sngags zlos shing dam tshig shes pa /	gsang sngags zlos shing dam tshig shes pa /	He recites the mantra and knows the commitments.🔽He is of good character and indefatigable, and even if others try to seduce him, he does not abandon the noble path.
['BO_T02_D2906:278a-16']	bsam pa bzang zhing mi skyo ba gzhan gyis brid kyang 'phags pa'i tshul mi gtong ba'i grogs dang lhan cig tu mandal byas nas stan bde ba la 'dug ste /	bsam pa bzang zhing mi skyo ba gzhan gyis brid kyang 'phags pa'i tshul mi gtong ba'i grogs dang lhan cig tu mandal byas nas stan bde ba la 'dug ste /	Together with such a friend, one should make a maṇḍala, and then sit on a comfortable seat.
['BO_T02_D2906:278a-17']	rab tu dri zhim po'i me tog dang / rtsa ba dang sdong bu la sogs pa sbyar ba'i spos dang / gur gum la sogs pa'i dri dang / sman gyi rdog gu thams cad dang / kha ba dang tsha ba dang / bro ba dag thams cad kyang 'bras chan dang ldan pa rdo rje'i rigs la dbul bar gsungs so //	rab tu dri zhim po'i me tog dang / rtsa ba dang sdong bu la sogs pa sbyar ba'i spos dang / gur gum la sogs pa'i dri dang / sman gyi rdog gu thams cad dang / kha ba dang tsha ba dang / bro ba dag thams cad kyang 'bras chan dang ldan pa rdo rje'i rigs la dbul bar gsungs so //	It is said that one should offer to the vajra family fragrant flowers, incense made from roots, stalks, and so forth, perfumes such as saffron, all kinds of medicinal pills, and all kinds of tastes such as sweet and bitter, together with rice.
['BO_T02_D2906:278a-18']	de ltar sgrub ba'i yan lag gi rdzas bstan nas /	de ltar sgrub ba'i yan lag gi rdzas bstan nas /	Having explained the substances for the branches of practice,🔽now, the substances for the branches of the result will be explained.
['BO_T02_D2906:278a-19']	sgrub pa'i lus ngag yid gsum gyi mtshan nyid bstan pa ni //	sgrub pa'i lus ngag yid gsum gyi mtshan nyid bstan pa ni //	The characteristics of the body, speech, and mind of the practitioner are taught.
['BO_T02_D2906:278a-20']	sangs rgyas kyi gzugs brnyan dang phyag rgya dang dman ma la mi bgom //	sangs rgyas kyi gzugs brnyan dang phyag rgya dang dman ma la mi bgom //	Do not have intercourse with an image of the Buddha, a mudra, or a low-caste woman.
['BO_T02_D2906:278a-21']	'bru mar gyis lus mi bsku //	'bru mar gyis lus mi bsku //	Do not anoint the body with oil.
['BO_T02_D2906:278a-22']	la phug dang sgog pa dang // tshva dang skyur po dri mi zhim pa rnams mi bza'/	la phug dang sgog pa dang // tshva dang skyur po dri mi zhim pa rnams mi bza'/	Do not eat radish, garlic, salt, sour, or foul-smelling things.
['BO_T02_D2906:278a-23']	rdzun dang phra ma dang / ngag 'khyal pa rnams mi smra /	rdzun dang phra ma dang / ngag 'khyal pa rnams mi smra /	Do not speak lies, slander, or idle words.
['BO_T02_D2906:278a-24']	glu dang gad mo dang rtsed mo dang rtag gad rnams mi bya /	glu dang gad mo dang rtsed mo dang rtag gad rnams mi bya /	Do not sing, laugh, play, or joke.
['BO_T02_D2906:278a-25']	don med pa'i gtam dang mu stegs can dang rtsod pa mi bya /	don med pa'i gtam dang mu stegs can dang rtsod pa mi bya /	Do not engage in meaningless conversation or debate with non-Buddhists.
['BO_T02_D2906:278a-26']	gdol pa dang ma rabs dang kha shags mi bya /	gdol pa dang ma rabs dang kha shags mi bya /	Do not quarrel with outcasts or the vulgar.
['BO_T02_D2906:278a-27']	lha dang drang srong rnams la zhe sdang gi sems mi bskyed //	lha dang drang srong rnams la zhe sdang gi sems mi bskyed //	Do not give rise to an angry mind towards gods and sages.
['BO_T02_D2906:278a-28']	sngags rang bzor mi bya /	sngags rang bzor mi bya /	Do not create your own mantra.
['BO_T02_D2906:278b-0']	ngan pa rnams la mi brnyas @278b bla ma dang rdo rje spun la zhe sdang gis mi smad /	ngan pa rnams la mi brnyas @278b bla ma dang rdo rje spun la zhe sdang gis mi smad /	Do not despise evil people, and do not disparage gurus and vajra siblings with anger.
['BO_T02_D2906:278b-1']	mthu rgyas mi bya'o //	mthu rgyas mi bya'o //	Do not perform black magic.
['BO_T02_D2906:278b-2']	de ltar sgrub pa'i yan lag bsten nas /	de ltar sgrub pa'i yan lag bsten nas /	Thus, having relied on the branches of practice,
['BO_T02_D2906:278b-3']	lus kyi kun du spyod pa ni thun gsum du khrus byas te /	lus kyi kun du spyod pa ni thun gsum du khrus byas te /	As for the bodily conduct, one should bathe three times a day.🔽Having recited the mantra Om hum hana vajrani hum a few times, one should anoint the upper and lower parts of the body.
['BO_T02_D2906:278b-4']	aom h'um ha na badzra ni ha sa lan 'ga' bzlas nas ro stod dang ro smad la bsku ba dang / aom badzra ha ra h'um ra h'um zhes bya ba'i sngags kyis chu'i bgegs bsal la /	aom h'um ha na badzra ni ha sa lan 'ga' bzlas nas ro stod dang ro smad la bsku ba dang / aom badzra ha ra h'um ra h'um zhes bya ba'i sngags kyis chu'i bgegs bsal la /	With the mantra Om vajra hara hum ra hum, one should remove the obstacles of water.
['BO_T02_D2906:278b-5']	na mo badzra ya aom h'um dh'u na dh'u na ma tha ma tha bi dhv'an sv'a h'a /	na mo badzra ya aom h'um dh'u na dh'u na ma tha ma tha bi dhv'an sv'a h'a /	With the mantra Namo vajrayoginyo Om hum dhu na dhu na matha matha vidhvanasva ha,
['BO_T02_D2906:278b-6']	zhes pas 'khrud cing bdud rtsi 'khyil ba'i sngags rings kyis bgegs bskrad la khrus byas nas /	zhes pas 'khrud cing bdud rtsi 'khyil ba'i sngags rings kyis bgegs bskrad la khrus byas nas /	one should wash, and with the mantra of Amrtakundali one should quickly drive away the obstacles and bathe.
['BO_T02_D2906:278b-7']	aom aa mri te h'um phat ces pas khrus zin pa'i rting la chu rting la chu snyim pa gsum spyi bor blugs so //	aom aa mri te h'um phat ces pas khrus zin pa'i rting la chu rting la chu snyim pa gsum spyi bor blugs so //	With the mantra Om amrite hum phat, after one has finished bathing, one should pour three handfuls of water on the crown of one's head.
['BO_T02_D2906:278b-8']	aom su si ti ka ri sv'a h'a /	aom su si ti ka ri sv'a h'a /	With the mantra Om susiddhi kari svaha,
['BO_T02_D2906:278b-9', 'BO_T02_D2906:278b-10']	zhes zlos shing /🔽khyim pa yin na spyi gtsug bcing /	zhes zlos shing / khyim pa yin na spyi gtsug bcing /	one should recite.🔽If one is a householder, one should tie up one's hair.
['BO_T02_D2906:278b-11']	rab byung yin na zhva dang gos gyon /	rab byung yin na zhva dang gos gyon /	If one is a renunciant, one should put on shoes and clothes.
