segmentnr	original	analyzed	translated
['BO_T04_D3930:96b-0']	@96b # // rgya gar skad du /	@96b # // rgya gar skad du /	In Sanskrit:
['BO_T04_D3930:96b-1']	ratna ka randa aunggha te ma dhya ma n'a ma au pa de sha / bod skad du /	ratna ka randa aunggha te ma dhya ma n'a ma au pa de sha / bod skad du /	Ratnakarandodghāṭamadhyamakanāma-upadeśa🔽In Tibetan:
['BO_T04_D3930:96b-2']	dbu ma'i man ngag rin po che'i za ma tog kha phye bzhes bya ba /	dbu ma'i man ngag rin po che'i za ma tog kha phye bzhes bya ba /	The Opening of the Precious Casket: Instructions on the Middle Way
['BO_T04_D3930:96b-3']	rje btsun 'jam pa'i rdo rje la phyag 'tshal lo //	rje btsun 'jam pa'i rdo rje la phyag 'tshal lo //	Homage to the venerable Mañjuvajra.
['BO_T04_D3930:96b-4']	dkon mchog gsum la phyag 'tshal lo //	dkon mchog gsum la phyag 'tshal lo //	Homage to the Three Jewels.
['BO_T04_D3930:96b-5']	slob dpon klu sgrub kyi brgyud pa'i gdams ngag bri bar bya'o //	slob dpon klu sgrub kyi brgyud pa'i gdams ngag bri bar bya'o //	I will write the instructions of the lineage of the master Nāgārjuna.
['BO_T04_D3930:96b-6']	'di ni skyes bu gang zhig bdag dang 'gro ba ma lus pa'i 'khor ba thog ma med pa can gyi sdug bsngal rjes su dran pas til 'bru tsam gyi dngos po yang mi 'dzin pa /	'di ni skyes bu gang zhig bdag dang 'gro ba ma lus pa'i 'khor ba thog ma med pa can gyi sdug bsngal rjes su dran pas til 'bru tsam gyi dngos po yang mi 'dzin pa /	This is for any person who, remembering the beginningless suffering of themselves and all beings in saṃsāra, does not grasp at even a sesame seed's worth of things,
['BO_T04_D3930:96b-7']	'jig rten gyi dngos po dang / bya ba ma lus pa mchil ma'i thal ba ltar bor ba /	'jig rten gyi dngos po dang / bya ba ma lus pa mchil ma'i thal ba ltar bor ba /	and who has cast away all worldly things and activities like a gob of spit,
['BO_T04_D3930:96b-8']	dang po khas blangs pa'i tshul khrims kyi sdom pa gsum ma nyams shing gtsang ba /	dang po khas blangs pa'i tshul khrims kyi sdom pa gsum ma nyams shing gtsang ba /	and who, from the beginning, has not damaged the vows of the three sets of ethical discipline that they have taken and who are pure.
['BO_T04_D3930:96b-9']	thos pa dang bsam pa'i shes rab dang ldan pa rang bzhin gyis snying rje yod pa /	thos pa dang bsam pa'i shes rab dang ldan pa rang bzhin gyis snying rje yod pa /	He has the wisdom of listening and reflection and is naturally compassionate.
['BO_T04_D3930:96b-10']	dam pa'i chos kyi phyir lus dang srog la yang mi lta ba des /	dam pa'i chos kyi phyir lus dang srog la yang mi lta ba des /	For the sake of the sublime Dharma, he does not care for his body or life.
['BO_T04_D3930:96b-11']	slob dpon 'phags pa klu sgrub kyi brgyud pa'i gdams ngag yod pa'i skyes bu dam pa btsal la /	slob dpon 'phags pa klu sgrub kyi brgyud pa'i gdams ngag yod pa'i skyes bu dam pa btsal la /	He seeks out a holy being who has the instructions of the lineage of the master Ārya Nāgārjuna.
['BO_T04_D3930:96b-12']	de dus yun ring por mnyes par byas nas las dang po pa yin pas sa tra chen po'am /	de dus yun ring por mnyes par byas nas las dang po pa yin pas sa tra chen po'am /	He pleases him for a long time, and because he is a beginner, he lives in a place where it is easy to obtain provisions,
['BO_T04_D3930:96b-13']	grong khyer chen po'am /	grong khyer chen po'am /	such as a large town,
['BO_T04_D3930:96b-14']	dgon pa'am / bas mtha' la sogs pa 'tsho ba bsgrub sla bar gnas la /	dgon pa'am / bas mtha' la sogs pa 'tsho ba bsgrub sla bar gnas la /	a large city, a monastery, or a remote place.
['BO_T04_D3930:96b-15']	dkon mchog gsum gyi gzugs brnyan gyi spyan sngar stan 'jam zhing 'bol ba la 'dug la /	dkon mchog gsum gyi gzugs brnyan gyi spyan sngar stan 'jam zhing 'bol ba la 'dug la /	In front of an image of the Three Jewels, he sits on a soft, comfortable seat.
['BO_T04_D3930:96b-16']	'di ltar sems can gyi rigs ni sgo nga las skyes pa dang / drod gsher las skyes pa dang / rdzus te skyes pa dang / gzugs can dang / gzugs can ma yin pa dang / 'du shes can dang / 'du shes can ma yin pa'i 'gro ba lnga'i sems can la legs par bltas la /	'di ltar sems can gyi rigs ni sgo nga las skyes pa dang / drod gsher las skyes pa dang / rdzus te skyes pa dang / gzugs can dang / gzugs can ma yin pa dang / 'du shes can dang / 'du shes can ma yin pa'i 'gro ba lnga'i sems can la legs par bltas la /	Thus, having well considered the five types of beings—those born from eggs, those born from wombs, those born from heat and moisture, those born miraculously, and those with form, those without form, those with perception, those without perception—
['BO_T04_D3930:96b-17']	thams cad ni bdag gi ma yin te /	thams cad ni bdag gi ma yin te /	all of them have been my mother.
['BO_T04_D3930:96b-18']	ma 'di dag gis bdag gi ched du sdig pa byas shing bsags pas de'i rnam smin gyis da lta sdug bsngal mang po nyams su myong ngo //	ma 'di dag gis bdag gi ched du sdig pa byas shing bsags pas de'i rnam smin gyis da lta sdug bsngal mang po nyams su myong ngo //	These mothers of mine have committed and accumulated misdeeds for my sake, and as a result they now experience much suffering.
['BO_T04_D3930:96b-19']	'phags pa klu sgrub kyi zhal nas /	'phags pa klu sgrub kyi zhal nas /	Ārya Nāgārjuna says:
['BO_T04_D3930:96b-20']	rnam rtog bag chags nyes pa yis //	rnam rtog bag chags nyes pa yis //	Due to the faults of conceptual imprints,
['BO_T04_D3930:96b-21']	'gro ba gsum po rnam rmongs la //	'gro ba gsum po rnam rmongs la //	the three types of beings are confused.
['BO_T04_D3930:96b-22']	blo dang ldan bas legs bltas nas //	blo dang ldan bas legs bltas nas //	The wise, having seen this well,
['BO_T04_D3930:96b-23']	'khor ba'i gnas nas gdon par bya //	'khor ba'i gnas nas gdon par bya //	should rescue them from the abode of saṃsāra.
