segmentnr	original	analyzed	folio	translated
['BO_T02_D2414:34a-0']	@34a # // rgya gar skad du /	@34a # // rgya gar skad du /	34a	In Sanskrit:
['BO_T02_D2414:34a-1']	bi sha aanta ra b'a hya ni pri ti ba bha na kra mam /	bi sha aanta ra b'a hya ni pri ti ba bha na kra mam /	34a	Visha-shanta-rava-hyanipriti-bhavanama
['BO_T02_D2414:34a-2']	bod skad du /	bod skad du /	34a	In Tibetan:
['BO_T02_D2414:34a-3']	phyi nang gi dug sel gyi rim pa zhes bya ba /	phyi nang gi dug sel gyi rim pa zhes bya ba /	34a	The Stages of Eliminating Inner and Outer Poisons
['BO_T02_D2414:34a-4']	dpal he ru ka la phyag 'tshal lo //	dpal he ru ka la phyag 'tshal lo //	34a	Homage to glorious Heruka.
['BO_T02_D2414:34a-5', 'BO_T02_D2414:34a-6']	yid dang mthun pa'i sgrub gnas su //🔽phyi nang dug ni sel ba yi //	yid dang mthun pa'i sgrub gnas su // phyi nang dug ni sel ba yi //	34a	In a practice place that is pleasing to the mind,🔽The secret yoga practice
['BO_T02_D2414:34a-7']	gsang ba'i rnal 'byor sgrub pa'i thabs //	gsang ba'i rnal 'byor sgrub pa'i thabs //	34a	For eliminating inner and outer poisons,
['BO_T02_D2414:34a-8']	ti lo bdag gis bshad par bya //	ti lo bdag gis bshad par bya //	34a	I, Tilopa, will explain.
['BO_T02_D2414:34a-9', 'BO_T02_D2414:34a-10']	rnal 'byor bskyed pa'i rim par ldan //🔽ru tsog sprul la sogs pa yi //	rnal 'byor bskyed pa'i rim par ldan // ru tsog sprul la sogs pa yi //	34a	The yoga endowed with the generation stage,
['BO_T02_D2414:34a-11']	dug chen 'joms pa'i aom a'a:h'um //	dug chen 'joms pa'i aom a'a:h'um //	34a	The great poison-destroying Om Ah Hum🔽Of the squatting snake and so forth,
['BO_T02_D2414:34a-12']	lan gsum brjod cing 'di ltar bsam //	lan gsum brjod cing 'di ltar bsam //	34a	Recite three times and imagine thus:
['BO_T02_D2414:34a-13']	rtse sor bcu gnyis tshad du ni //	rtse sor bcu gnyis tshad du ni //	34a	Twelve finger-widths above the crown,
['BO_T02_D2414:34a-14']	spyi bo tshangs pa'i bu ga la //	spyi bo tshangs pa'i bu ga la //	34a	In the Brahma aperture,
['BO_T02_D2414:34a-15']	dbus su aom bsam bdud rtsi 'bab //	dbus su aom bsam bdud rtsi 'bab //	34a	In the center, imagine Om, and nectars flow.
['BO_T02_D2414:34a-16']	sbyor ba de yi rnal 'byor ni //	sbyor ba de yi rnal 'byor ni //	34a	The yoga of that union
['BO_T02_D2414:34a-17']	skad cig gcig la mdangs ldan no ;	skad cig gcig la mdangs ldan no ;	34a	Instantly bestows radiance.
['BO_T02_D2414:34a-18']	// de ni phyi yi dug sel to //	// de ni phyi yi dug sel to //	34a	That is the elimination of outer poisons.
['BO_T02_D2414:34a-19']	nang gi 'di ltar bsgom par bya //	nang gi 'di ltar bsgom par bya //	34a	The inner one should be meditated on thus:
['BO_T02_D2414:34a-20']	rdo rje chen po'i snying ga'i dbus //	rdo rje chen po'i snying ga'i dbus //	34a	In the center of the heart of the great vajra,
['BO_T02_D2414:34a-21']	sku mdog dkar po bsil ba'i 'od //	sku mdog dkar po bsil ba'i 'od //	34a	White in color, with a cooling radiance,
['BO_T02_D2414:34a-22']	tshes gnyis zla bar sprin chen po //	tshes gnyis zla bar sprin chen po //	34a	In the second lunar mansion, a great cloud,
['BO_T02_D2414:34a-23']	bsgoms shing 'phros 'gyur rnam par bsdu //	bsgoms shing 'phros 'gyur rnam par bsdu //	34a	Meditate and emanate, and then gather back.
['BO_T02_D2414:34a-24']	yang dang yang du bsam byas pas //	yang dang yang du bsam byas pas //	34a	By thinking of this again and again,
['BO_T02_D2414:34a-25']	nang gi nad med kun du bzang //	nang gi nad med kun du bzang //	34a	All internal illnesses are removed, and one becomes excellent.
['BO_T02_D2414:34a-26']	ri rgyal dang mnyam dug yod kyang //	ri rgyal dang mnyam dug yod kyang //	34a	Even though one has poison equal to the king of mountains,
['BO_T02_D2414:34a-27']	skad cig gcig la sel zhing 'dren //	skad cig gcig la sel zhing 'dren //	34a	In one instant it is removed and one is liberated.
['BO_T02_D2414:34a-28']	skabs las byung ba'i dug sel ni //	skabs las byung ba'i dug sel ni //	34a	The poison remover that arises from the occasion
['BO_T02_D2414:34a-29']	'dab brgyad padma na sa ru //	'dab brgyad padma na sa ru //	34a	Is in the center of an eight-petaled lotus.
['BO_T02_D2414:34a-30']	zla dkar gsal zhing dri ma med //	zla dkar gsal zhing dri ma med //	34a	The white moon is clear and stainless.
['BO_T02_D2414:34a-31']	ye shes lnga ldan bdud rtsi ni //	ye shes lnga ldan bdud rtsi ni //	34a	The nectar endowed with the five pristine consciousnesses
['BO_T02_D2414:34a-32']	aa yig de dbus bsam par bya //	aa yig de dbus bsam par bya //	34a	Is the letter A, which is imagined in the center.
['BO_T02_D2414:34a-33']	dug lnga gag lhog rkyen gyi nad //	dug lnga gag lhog rkyen gyi nad //	34a	The five poisons, smallpox, and contagious diseases
['BO_T02_D2414:34a-34']	spre'u khyim bya'i gzugs can rnams //	spre'u khyim bya'i gzugs can rnams //	34a	Are in the forms of monkeys, owls, and chickens.
['BO_T02_D2414:34a-35']	de dag phyung zhing nam mkhar thim //	de dag phyung zhing nam mkhar thim //	34a	They are extracted and dissolve into space.
['BO_T02_D2414:34a-36']	bdag gi sku gsung thugs rdo rje //	bdag gi sku gsung thugs rdo rje //	34a	My body, speech, and mind are vajras.🔽The desire realm, the form realm,
['BO_T02_D2414:34a-37']	'dod pa'i khams dang gzugs khams dang // gzugs med khams dang dngos med pas //	'dod pa'i khams dang gzugs khams dang // gzugs med khams dang dngos med pas //	34a	And the formless realm are unreal.
['BO_T02_D2414:34a-38']	de phyir rang bzhin nam mkha' ste //	de phyir rang bzhin nam mkha' ste //	34a	Therefore, the nature is space.
['BO_T02_D2414:34a-39']	des ni stong pa rten med pa //	des ni stong pa rten med pa //	34a	That is emptiness without support,
['BO_T02_D2414:34a-40']	rnal 'byor mi rtog sems gtad do //	rnal 'byor mi rtog sems gtad do //	34a	the nonconceptual mind of the yogi.
['BO_T02_D2414:34a-41']	phyi nang nad sel gyi gdams pa slob dpon ti los mdzad pa rdzogs so//	phyi nang nad sel gyi gdams pa slob dpon ti los mdzad pa rdzogs so//	34a	The instructions for curing outer and inner illnesses composed by Ācārya Tilopa are complete.
