segmentnr	original	analyzed	folio	translated
['BO_T02_D1622:170a-0']	@170a # // rgya gar skad du /	@170a # // rgya gar skad du /	170a	In Sanskrit:
['BO_T02_D1622:170a-1']	ma h'a m'a y'a tantra sya panydzi k'a m'a y'a wa t'i n'a ma /	ma h'a m'a y'a tantra sya panydzi k'a m'a y'a wa t'i n'a ma /	170a	Mahayoga-tantra-sya-panjika-mayavati-nama
['BO_T02_D1622:170a-2']	bod skad cu /	bod skad cu /	170a	In Tibetan:
['BO_T02_D1622:170a-3']	sgyu 'phrul chen mo'i rgyud kyi dka' 'grel sgyu ma can zhes bya ba //	sgyu 'phrul chen mo'i rgyud kyi dka' 'grel sgyu ma can zhes bya ba //	170a	The commentary on the Great Illusion Tantra called The Illusionist
['BO_T02_D1622:170a-4']	rdo rje mkha' 'gro ma la phyag 'tshal lo //	rdo rje mkha' 'gro ma la phyag 'tshal lo //	170a	Homage to Vajra Dakini
['BO_T02_D1622:170a-5']	nyon mongs la ni mi srun med //	nyon mongs la ni mi srun med //	170a	Afflictions are not unruly
['BO_T02_D1622:170a-6']	'gro bas rgyal bar rab tu gsungs //	'gro bas rgyal bar rab tu gsungs //	170a	The Victorious Ones have proclaimed this to the world.
['BO_T02_D1622:170a-7']	mi gtsang ba yi rnam rtog rnams //	mi gtsang ba yi rnam rtog rnams //	170a	The concepts of impurity
['BO_T02_D1622:170a-8']	sdong po dang ni tshang tshing rnams //	sdong po dang ni tshang tshing rnams //	170a	The trunks and thickets
['BO_T02_D1622:170a-9']	bsreg pa'i me 'drar bcom byas te //	bsreg pa'i me 'drar bcom byas te //	170a	Are destroyed like a burning fire.
['BO_T02_D1622:170a-10']	'gro ba'i don ni bya ba'i phyir //	'gro ba'i don ni bya ba'i phyir //	170a	In order to benefit beings,
['BO_T02_D1622:170a-11']	rtag tu rtse mo byed pa yin //	rtag tu rtse mo byed pa yin //	170a	One always acts at the peak.
['BO_T02_D1622:170a-12']	las las phyir ldog gyur pa'o //	las las phyir ldog gyur pa'o //	170a	One turns away from actions.
['BO_T02_D1622:170a-13']	sgyu 'phrul gzungs ma'i theg pa las //	sgyu 'phrul gzungs ma'i theg pa las //	170a	From the vehicle of the illusory dakini
['BO_T02_D1622:170b-0']	rgyal ba'i bla ma rgyur gyur cig / don rnams ci ltar @170b gnas pa bzhin //	rgyal ba'i bla ma rgyur gyur cig / don rnams ci ltar @170b gnas pa bzhin //	170b	May the Victorious Ones become the cause.
['BO_T02_D1622:170b-1']	tshig gnyis gsal bar mi ston yang //	tshig gnyis gsal bar mi ston yang //	170b	Although the two phrases do not clearly show🔽The meaning as it is,
['BO_T02_D1622:170b-2']	don rnams ji ltar gnas bzhin yin //	don rnams ji ltar gnas bzhin yin //	170b	It is as the meaning exists.
['BO_T02_D1622:170b-3']	ji lta ji ltar gsungs pa yi //	ji lta ji ltar gsungs pa yi //	170b	Just as it is taught,
['BO_T02_D1622:170b-4']	tshig las mi 'gal zla ba/	tshig las mi 'gal zla ba/	170b	The commentary on the Tantra of Action
['BO_T02_D1622:170b-5']	byas pa'i rgyud kyi dka' 'grel ni //	byas pa'i rgyud kyi dka' 'grel ni //	170b	is not contradictory to the words.
['BO_T02_D1622:170b-6']	sgyu ma can 'di rgyas gyur cig //	sgyu ma can 'di rgyas gyur cig //	170b	May this Māyājāla spread!
['BO_T02_D1622:170b-7', 'BO_T02_D1622:170b-8']	sgyu ma chen mo rnam bshad kyi //🔽tshig bshad rnams la bzo bar ni //	sgyu ma chen mo rnam bshad kyi // tshig bshad rnams la bzo bar ni //	170b	In the explanation of the Great Illusion,🔽I do not speak
['BO_T02_D1622:170b-9']	bdag ni rab tu gsung mi bya //	bdag ni rab tu gsung mi bya //	170b	about the explanations of the words.
['BO_T02_D1622:170b-10']	kye legs pa po nyid tshig 'di la //	kye legs pa po nyid tshig 'di la //	170b	Oh, good one, these words
['BO_T02_D1622:170b-11']	yongs su zhugs par bya ba min //	yongs su zhugs par bya ba min //	170b	should not be fully engaged.
['BO_T02_D1622:170b-12']	don nyid snying por gzung bar bya //	don nyid snying por gzung bar bya //	170b	The meaning itself should be taken as the essence.🔽Then, the ḍākinīs🔽and the secret lords
['BO_T02_D1622:170b-13']	de nas mkha' 'gro ma rnams dang // gsang ba'i dbang phyug ma rnams kyis //	de nas mkha' 'gro ma rnams dang // gsang ba'i dbang phyug ma rnams kyis //	170b	said,
['BO_T02_D1622:170b-14']	yang dag gsang ba'i rgyud nyid ni //	yang dag gsang ba'i rgyud nyid ni //	170b	We will fully explain the true secret tantra,
['BO_T02_D1622:170b-15']	bdag gis rab tu bshad la sogs /'di dag gi ni tshig gnyis kyis //	bdag gis rab tu bshad la sogs /'di dag gi ni tshig gnyis kyis //	170b	and so forth, with these two words,
['BO_T02_D1622:170b-16']	dbu gnyis bdag ni 'dir ma byung //	dbu gnyis bdag ni 'dir ma byung //	170b	but we have not come here with two heads.
['BO_T02_D1622:170b-17']	de nas yang ni tshig sgra gnyis //	de nas yang ni tshig sgra gnyis //	170b	Then again, with two words,
['BO_T02_D1622:170b-18']	dbu ni stong pa ma lus sbyor //	dbu ni stong pa ma lus sbyor //	170b	the empty head is completely connected.
['BO_T02_D1622:170b-19']	de ltar 'gal bar bdag gis go //	de ltar 'gal bar bdag gis go //	170b	Thus, I understand the contradiction.
['BO_T02_D1622:170b-20']	yongs bshad yongs su bshad pa ni //	yongs bshad yongs su bshad pa ni //	170b	The complete explanation, the complete explanation,
['BO_T02_D1622:170b-21']	rtsa ba'i rgyud las gang gsungs pa //	rtsa ba'i rgyud las gang gsungs pa //	170b	is what is taught in the root tantra.
