segmentnr	original	analyzed	folio	translated
['BO_T02_D1554:205a-0']	@205a # // rgya gar skad du /	@205a # // rgya gar skad du /	205a	In Sanskrit:
['BO_T02_D1554:205a-1']	tshinda munda badzra b'a r'a h'i s'a dha nam /	tshinda munda badzra b'a r'a h'i s'a dha nam /	205a	Cindamukhavajravarahi sadhana
['BO_T02_D1554:205a-2']	bod skad du /	bod skad du /	205a	In Tibetan:
['BO_T02_D1554:205a-3']	rdo rje phag mo dbu bcad ma'i sgrub thabs //	rdo rje phag mo dbu bcad ma'i sgrub thabs //	205a	The Means of Achievement of Vajravarahi with a Severed Head
['BO_T02_D1554:205a-4']	dpal rdo rje phag mo la phyag 'tshal lo //	dpal rdo rje phag mo la phyag 'tshal lo //	205a	Homage to glorious Vajravarahi.
['BO_T02_D1554:205a-5']	rnal 'byor ma yi 'khor lo gtso //	rnal 'byor ma yi 'khor lo gtso //	205a	The chief of the circle of yoginis,
['BO_T02_D1554:205a-6']	'jig rten gsum brgyan sems can rnams //	'jig rten gsum brgyan sems can rnams //	205a	The ornament of the three worlds,
['BO_T02_D1554:205a-7']	kun gyis phan 'byung dpal rdo rje //	kun gyis phan 'byung dpal rdo rje //	205a	The glorious vajra who benefits all beings,
['BO_T02_D1554:205a-8']	rnal 'byor ma khyod la phyag 'tshal //	rnal 'byor ma khyod la phyag 'tshal //	205a	I pay homage to you, yogini.
['BO_T02_D1554:205a-9']	sngags pas tho rangs langs te /	sngags pas tho rangs langs te /	205a	The mantrin, having risen at dawn,
['BO_T02_D1554:205a-10']	rnal 'byor ma dang mthun pa'i sa'i char stan bde ba la 'dug ste //	rnal 'byor ma dang mthun pa'i sa'i char stan bde ba la 'dug ste //	205a	sits on a comfortable seat in a place suitable for yoginis,
['BO_T02_D1554:205a-11']	ji skad brjod pa'i phyogs su bltas nas /	ji skad brjod pa'i phyogs su bltas nas /	205a	and looks in the direction as previously stated.
['BO_T02_D1554:205a-12']	dang por re zhig sngags pas //	dang por re zhig sngags pas //	205a	First, the mantrin,
['BO_T02_D1554:205a-13', 'BO_T02_D1554:205a-14']	gnas dang bdag dang rnal 'byor bsrung ba'i don du /🔽aom a'a: h'um /	gnas dang bdag dang rnal 'byor bsrung ba'i don du / aom a'a: h'um /	205a	for the sake of protecting the place, himself, and the yoga,
['BO_T02_D1554:205a-15']	zhes brjod do ;	zhes brjod do ;	205a	recites Om Ah Hum.
['BO_T02_D1554:205a-16']	/ de nas dam tshig can rang gi ltar ba'i dbus su padma dkar po rnam par rgyas pa bsgoms te /	/ de nas dam tshig can rang gi ltar ba'i dbus su padma dkar po rnam par rgyas pa bsgoms te /	205a	Then, in the center of the mandala, as one wishes, one visualizes an open white lotus,
['BO_T02_D1554:205a-17']	de'i steng du 'od zer lhag pa dang bcas pa'i nyi ma'i dkyil 'khor blta'o //	de'i steng du 'od zer lhag pa dang bcas pa'i nyi ma'i dkyil 'khor blta'o //	205a	On top of that, one should see a sun mandala with extra light rays.
['BO_T02_D1554:205a-18']	de'i steng du aa rka'i me tog 'dra ba'i yi ge hr'i las yang dag par byung ba'i sna tshogs padma dang nyi ma'i dkyil 'khor la gnas pa'i chos 'byung rnam par bsgoms nas /	de'i steng du aa rka'i me tog 'dra ba'i yi ge hr'i las yang dag par byung ba'i sna tshogs padma dang nyi ma'i dkyil 'khor la gnas pa'i chos 'byung rnam par bsgoms nas /	205a	On top of that, from the syllable hrīḥ, which is like an aśoka flower, one should visualize a dharma source arisen from hrīḥ, located on a variegated lotus and sun mandala.
['BO_T02_D1554:205a-19']	der yi ge hr'i: yongs su gyur pa las bcom ldan 'das ma rdo rje phag mo sku mdog ser mo dpal dmar ba nyid kyis phyag gi gri gug gis nyid kyis dbu bcad nas phyag g-yon pas steng du 'dzin cing //	der yi ge hr'i: yongs su gyur pa las bcom ldan 'das ma rdo rje phag mo sku mdog ser mo dpal dmar ba nyid kyis phyag gi gri gug gis nyid kyis dbu bcad nas phyag g-yon pas steng du 'dzin cing //	205a	There, from the transformation of the syllable hrīḥ, one should visualize the Blessed Vajravārāhī, yellow in color, with her own hand holding her own severed head, which is red with splendor, above her left hand,
['BO_T02_D1554:205a-20']	gri gug dang bcas pa'i phyag 'og tu brkyang ba la /	gri gug dang bcas pa'i phyag 'og tu brkyang ba la /	205a	with her right hand extended, holding a flaying knife,
['BO_T02_D1554:205a-21']	zhabs g-yas brkyang bas bzhugs pa /	zhabs g-yas brkyang bas bzhugs pa /	205a	standing with her right leg extended,
['BO_T02_D1554:205a-22']	thod pas dbu brgyad pa //	thod pas dbu brgyad pa //	205a	with eight skulls in her head,
['BO_T02_D1554:205a-23']	dbu skra dang na bza' grol ba /	dbu skra dang na bza' grol ba /	205a	with loose hair and garments,
['BO_T02_D1554:205a-24']	phyag rgya lngas btab pa'i sku can gyi sangs rgyas mkha' 'gro ma dbus su bsgom par bya'o //	phyag rgya lngas btab pa'i sku can gyi sangs rgyas mkha' 'gro ma dbus su bsgom par bya'o //	205a	with a body marked with the five symbolic ornaments, and with the form of a buddha.
['BO_T02_D1554:205a-25']	de nas dbu bcad pa'i mgrin pa'i sbubs nas gyen du 'bab pa'i khrag gi rgyun rang gi zhal du 'jug cing //	de nas dbu bcad pa'i mgrin pa'i sbubs nas gyen du 'bab pa'i khrag gi rgyun rang gi zhal du 'jug cing //	205a	Then, one should visualize that the stream of blood flowing upward from the throat of the severed head enters one's own mouth.
