segmentnr	original	analyzed	folio	translated
['BO_T07_D4090-1:244a-8', 'BO_T07_D4090-1:244a-9']	de dag nyid dang ; gzugs na spyod pa gcig ste /🔽bsgom pas spang bar bya ba kho na dang / zag pa med pa'i dmigs pa yin no //	de dag nyid dang ; gzugs na spyod pa gcig ste / bsgom pas spang bar bya ba kho na dang / zag pa med pa'i dmigs pa yin no //	244a	They are objects of the eight minds of the form realm.🔽They are objects of three of its own realm, three of the lower realm,
['BO_T07_D4090-1:244a-10']	gzugs khams las skyes rang gi dang // 'og gsum gong gcig dri med kyi //	gzugs khams las skyes rang gi dang // 'og gsum gong gcig dri med kyi //	244a	one of the higher realm, and the stainless.
['BO_T07_D4090-1:244a-11', 'BO_T07_D4090-1:244a-12']	chos rnam pa gsum po de dag nyid gzugs na spyod pa ni sems brgyad kyi dmigs pa yin te /🔽rang gi khams pa gsum ste /	chos rnam pa gsum po de dag nyid gzugs na spyod pa ni sems brgyad kyi dmigs pa yin te / rang gi khams pa gsum ste /	244a	Those three types of phenomena are objects of the eight minds of the form realm.🔽They are objects of three of its own realm.
['BO_T07_D4090-1:244a-13']	de dag nyid dang / khams 'og ma pa gsum ste /	de dag nyid dang / khams 'og ma pa gsum ste /	244a	They are objects of three of the lower realm.
['BO_T07_D4090-1:244a-14']	de dag nyid dang / khams gong ma pa gcig ste /	de dag nyid dang / khams gong ma pa gcig ste /	244a	They are objects of one of the higher realm.
['BO_T07_D4090-1:244a-15']	bsgom pas spang bar bya ba kho na dang / zag pa med pa'i dmigs pa yin no //	bsgom pas spang bar bya ba kho na dang / zag pa med pa'i dmigs pa yin no //	244a	They are objects of the uncontaminated mind.
['BO_T07_D4090-1:244a-16']	gzugs med las skyes khams gsum gtogs ;	gzugs med las skyes khams gsum gtogs ;	244a	Those born in the formless realm
['BO_T07_D4090-1:244a-17']	/ gsum dang zag med spyod yul lo //	/ gsum dang zag med spyod yul lo //	244a	perceive three realms and the uncontaminated.
['BO_T07_D4090-1:244a-18']	chos rnam pa gsum po de dag nyid gzugs med pa na spyod pa'i sems bcu'i dmigs pa yin te /	chos rnam pa gsum po de dag nyid gzugs med pa na spyod pa'i sems bcu'i dmigs pa yin te /	244a	Those three types of phenomena are objects of the ten minds of the formless realm.
['BO_T07_D4090-1:244a-19']	khams gsum pa rnam pa gsum gsum ste /	khams gsum pa rnam pa gsum gsum ste /	244a	They are objects of three of each of the three realms.
['BO_T07_D4090-1:244a-20']	de dag nyid dang / zag pa med pa'i dmigs pa yin no /	de dag nyid dang / zag pa med pa'i dmigs pa yin no /	244a	They are the focal object of the uncontaminated mind.
['BO_T07_D4090-1:244a-21']	sdug bsngal dang kun 'byung mthong bas spang bar bya ba dang / bsgom pas spang bar bya ba'i chos khams gsum pa dag bshad zin to //	sdug bsngal dang kun 'byung mthong bas spang bar bya ba dang / bsgom pas spang bar bya ba'i chos khams gsum pa dag bshad zin to //	244a	The phenomena of the three realms that are to be abandoned by seeing the truths of suffering and origin and by the path of meditation have been explained.🔽All those to be abandoned by seeing
['BO_T07_D4090-1:244a-22', 'BO_T07_D4090-1:244a-23']	'gog dang lam mthong spang bya kun //🔽rang gis glags pa'i spyod yul lo //	'gog dang lam mthong spang bya kun // rang gis glags pa'i spyod yul lo //	244a	cessation and path are the domain of their own level.🔽The phenomena of the three realms that are to be abandoned by seeing the truths of cessation and path are the focal object of the uncontaminated mind.🔽The phenomena of the three realms that are to be abandoned by seeing the truths of cessation and path are the focal object of the uncontaminated mind.
