segmentnr	original	analyzed	folio	translated
['BO_T02_D2002:208a-0']	@208a // dpal rdo rje 'jigs byed la phyag 'tshal lo //	@208a // dpal rdo rje 'jigs byed la phyag 'tshal lo //	208a	Homage to glorious Vajrabhairava.
['BO_T02_D2002:208a-1']	drag po'i las kyi bya ba bdun bshad par bya ste /	drag po'i las kyi bya ba bdun bshad par bya ste /	208a	The seven rites of wrathful action are to be explained.
['BO_T02_D2002:208a-2']	de la dang por mchod sbyin bya ste /	de la dang por mchod sbyin bya ste /	208a	First, one should perform the sacrifice.
['BO_T02_D2002:208a-3']	'phags pa mchod pa dang / 'gro ba la sbyin gtong btang ba dang / bla ma la sogs pa spyan drangs te /	'phags pa mchod pa dang / 'gro ba la sbyin gtong btang ba dang / bla ma la sogs pa spyan drangs te /	208a	Having made offerings to the āryas and given gifts to the world, one should invite the guru and so forth,
['BO_T02_D2002:208a-4']	ji ltar 'byor ba'i yon tan phul nas /	ji ltar 'byor ba'i yon tan phul nas /	208a	and having offered them the best of one's wealth,
['BO_T02_D2002:208a-5']	bka'i gnang ba dang / smon lam nod par bya'o //	bka'i gnang ba dang / smon lam nod par bya'o //	208a	one should receive their permission and their benediction.
['BO_T02_D2002:208a-6']	mchod sbyin bya ba'i cho ga ste dang pa'o /	mchod sbyin bya ba'i cho ga ste dang pa'o /	208a	This is the first rite, the rite of sacrifice.
['BO_T02_D2002:208a-7']	// / da ni gtor ma'i las bshad de /	// / da ni gtor ma'i las bshad de /	208a	Now, the rite of the bali offering is explained.
['BO_T02_D2002:208a-8']	de nas nyi ma gnyis pa la me tog nag po dang / sha chen po'i bdug spos dang / til chen po'i mar me dang / bdud rtsi rnam lnga dang ldan pa'i dri chab dang / bshos gtsang kyang mi la sogs pa'i gdong pa can gyi sha dang /	de nas nyi ma gnyis pa la me tog nag po dang / sha chen po'i bdug spos dang / til chen po'i mar me dang / bdud rtsi rnam lnga dang ldan pa'i dri chab dang / bshos gtsang kyang mi la sogs pa'i gdong pa can gyi sha dang /	208a	Then, on the second day, one should offer black flowers, incense of human flesh, a lamp of sesame oil, scented water endowed with the five elixirs, and a sacrificial cake of human flesh, and so forth.
['BO_T02_D2002:208a-9']	rta dang bong bu dang / rnga mo la sogs pa phyugs sna tshogs kyi sha dang / khyi dang wa la sogs pa gcan gzan sna tshogs kyi sha dang / gang na bya rgod dang 'ug pa la sogs te /	rta dang bong bu dang / rnga mo la sogs pa phyugs sna tshogs kyi sha dang / khyi dang wa la sogs pa gcan gzan sna tshogs kyi sha dang / gang na bya rgod dang 'ug pa la sogs te /	208a	the flesh of various animals such as horses, donkeys, camels, and so on, the flesh of various beasts of prey such as dogs, foxes, and so on, and🔽
['BO_T02_D2002:208a-10']	'dab chags sna tshogs kyi sha las byas pa'i bshos gtsang dang / gtor ma du 'byor ba bya'o //	'dab chags sna tshogs kyi sha las byas pa'i bshos gtsang dang / gtor ma du 'byor ba bya'o //	208a	The pure oblations and sacrificial cakes should be prepared from the meat of various animals, such as horses, donkeys, camels, and so forth, and the meat of various beasts of prey, such as dogs, foxes, and so forth, and from the meat of various birds, such as vultures, owls, and so forth.🔽One should also prepare a sacrificial cake from the meat of whatever is available.
['BO_T02_D2002:208a-11']	gzhan las kyi gtor ma cha gcig 'bru nag po dug sna tshogs dang / mi dang khyi dang ra'i khrag dang / lcags phye dang / rdo phye dang ; skye tshe dang / lan tshva dang sbyar ba dag kyang gzhag go //	gzhan las kyi gtor ma cha gcig 'bru nag po dug sna tshogs dang / mi dang khyi dang ra'i khrag dang / lcags phye dang / rdo phye dang ; skye tshe dang / lan tshva dang sbyar ba dag kyang gzhag go //	208a	One should also place a portion of the sacrificial cake for the rite, mixed with black grains, various poisons, the blood of humans, dogs, and rats, iron filings, stone filings, asafoetida, and salt.
['BO_T02_D2002:208a-12']	de nas sngags pa bdag nyid chas gos nag po gon nas kha lho phyogs su bltas te /	de nas sngags pa bdag nyid chas gos nag po gon nas kha lho phyogs su bltas te /	208a	Then the mantrin himself, having put on black garments and facing south,
['BO_T02_D2002:208a-13']	lha'i ting nge 'dzin khro bor bsgom pa ma gtogs pa mchod pa'i rang bzhin las bdun bzhin bsgom par bya'o //	lha'i ting nge 'dzin khro bor bsgom pa ma gtogs pa mchod pa'i rang bzhin las bdun bzhin bsgom par bya'o //	208a	should meditate on the nature of the offering, except for the meditation on the wrathful deity's samadhi.
['BO_T02_D2002:208a-14', 'BO_T02_D2002:208a-15']	de la re zhig dang por aom sva bh'a wa shudha: sarba dharm'a: sva bh'a wa shuddho&amp; ham /🔽zhes brjod de /	de la re zhig dang por aom sva bh'a wa shudha: sarba dharm'a: sva bh'a wa shuddho&amp; ham / zhes brjod de /	208a	Oṃ svabhāva śuddhāḥ sarvadharmāḥ svabhāva śuddho ’haṃ.
['BO_T02_D2002:208a-16']	chos thams cad bdag med pa'i bdag nyid du bsgom par bya'o //	chos thams cad bdag med pa'i bdag nyid du bsgom par bya'o //	208a	Thus, one should meditate on the nature of the selflessness of all phenomena.
['BO_T02_D2002:208a-17']	de nas nam mkha'i dkyil du yi ge yam las grub pa rlung gi dkyil 'khor du gyur ba'i steng du yi ge aa las zla ba'i dkyil 'khor du bsams te /	de nas nam mkha'i dkyil du yi ge yam las grub pa rlung gi dkyil 'khor du gyur ba'i steng du yi ge aa las zla ba'i dkyil 'khor du bsams te /	208a	Then, in the middle of space, one should visualize a wind mandala arisen from the syllable yaṃ, upon which is an āḥ syllable, which one should visualize as a moon mandala.
['BO_T02_D2002:208a-18']	de'i steng du yi ge lam las 'jam dpal gzhon nu sku mdog ser po autpala bsnams pa zhig tu bskyed do //	de'i steng du yi ge lam las 'jam dpal gzhon nu sku mdog ser po autpala bsnams pa zhig tu bskyed do //	208a	Upon that, one should generate Mañjuśrī, the youthful one, yellow in color, holding a lotus, arisen from the syllable laṃ.
['BO_T02_D2002:208a-19']	de'i thugs kar a'a ring po las nyi ma'i dkyil 'khor bskyed de /	de'i thugs kar a'a ring po las nyi ma'i dkyil 'khor bskyed de /	208a	At his heart, one should generate a long ā syllable, which becomes a sun mandala.
