segmentnr	original	analyzed	folio	translated
['BO_T02_D3571:202b-0']	@202b # // rgya gar skad du //	@202b # // rgya gar skad du //	202b	In Sanskrit:
['BO_T02_D3571:202b-1']	sha ta bhu ja ku ru kulle s'a dha nam /	sha ta bhu ja ku ru kulle s'a dha nam /	202b	Ṣaḍbhujakurukullāsādhana
['BO_T02_D3571:202b-2']	bod skad du /	bod skad du /	202b	In Tibetan:
['BO_T02_D3571:202b-3']	rigs byed ma phyag drug ma'i sgrub thabs //	rigs byed ma phyag drug ma'i sgrub thabs //	202b	Rig byed ma phyag drug ma’i sgrub thabs
['BO_T02_D3571:202b-4']	ku ru kulle la phyag 'tshal lo //	ku ru kulle la phyag 'tshal lo //	202b	Homage to Kurukullā.
['BO_T02_D3571:202b-5']	dang por sngags pas stan bde ba la 'dug ste /	dang por sngags pas stan bde ba la 'dug ste /	202b	First, the mantrin should sit on a comfortable seat,
['BO_T02_D3571:203a-0']	rang gi snying ga'i sa bon gyi 'od zer gyis bcom ldan 'das ma dang sangs rgyas @203a * //	rang gi snying ga'i sa bon gyi 'od zer gyis bcom ldan 'das ma dang sangs rgyas @203a * //	203a	and with the light rays of the seed syllable in his heart, he should invite the Blessed Lady, the Buddhas,
['BO_T02_D3571:203a-1']	dang byang chub sems dpa' rnams gdan drangs nas mchod pa dang / skyabs su 'gro ba la sogs pa bya'o //	dang byang chub sems dpa' rnams gdan drangs nas mchod pa dang / skyabs su 'gro ba la sogs pa bya'o //	203a	and the Bodhisattvas, and make offerings and go for refuge, and so forth.
['BO_T02_D3571:203a-2']	de nas stong pa nyid du mos pa bya zhing /	de nas stong pa nyid du mos pa bya zhing /	203a	Then he should imagine emptiness,
['BO_T02_D3571:203a-3']	sngags kyis byin gyis brlabs la /	sngags kyis byin gyis brlabs la /	203a	and bless it with the mantra.
['BO_T02_D3571:203a-4']	aom yig las byung ba'i zla ba'i dkyil 'khor la ram yig 'od zer gyi phreng ba dang bcas pa rnam par bsam zhing de yongs su gyur pa las bcom ldan 'das ma rigs byed ma blta bar bya'o //	aom yig las byung ba'i zla ba'i dkyil 'khor la ram yig 'od zer gyi phreng ba dang bcas pa rnam par bsam zhing de yongs su gyur pa las bcom ldan 'das ma rigs byed ma blta bar bya'o //	203a	He should imagine an Oṃ syllable from which arises a moon maṇḍala with a raṃ syllable and a garland of light rays. From its complete transformation, he should see the Blessed Lady Kurukullā.
['BO_T02_D3571:203a-5']	padma dmar po 'dab ma brgyad pa dang nyi ma'i gdan la rdo rje skyil krung gis nye bar bzhugs pa /	padma dmar po 'dab ma brgyad pa dang nyi ma'i gdan la rdo rje skyil krung gis nye bar bzhugs pa /	203a	He sits in vajra posture on a seat of a red lotus with eight petals and a sun,
['BO_T02_D3571:203a-6']	phyag drug pa /	phyag drug pa /	203a	with six arms.
