segmentnr	original	analyzed	folio	translated
['BO_T02_D2880a:219b-0']	@219b * // phyag na rdo rje'i spur bsad las tshogs bsdus pa bzhugs /	@219b * // phyag na rdo rje'i spur bsad las tshogs bsdus pa bzhugs /	219b	The Collected Rituals of the Corpse Killing of Vajrapāṇi
['BO_T02_D2880a:219b-1']	bcom ldan 'das dpal phyag na rdo rje la phyag 'tshal lo //	bcom ldan 'das dpal phyag na rdo rje la phyag 'tshal lo //	219b	Homage to the glorious Bhagavān Vajrapāṇi.
['BO_T02_D2880a:219b-2']	bsnyen sgrub rtags dang ldan gyur nas //	bsnyen sgrub rtags dang ldan gyur nas //	219b	Having accomplished the signs of approach and accomplishment,
['BO_T02_D2880a:219b-3']	sdur zhing bsad pa'i las dag brtsam //	sdur zhing bsad pa'i las dag brtsam //	219b	begin the rituals of killing and destroying.
['BO_T02_D2880a:219b-4']	de yang las tshogs bsdus pa las //	de yang las tshogs bsdus pa las //	219b	Moreover, from the Collected Rituals:
['BO_T02_D2880a:219b-5', 'BO_T02_D2880a:219b-6']	zhi bar ma gyur gdon bgegs la //🔽smyag shad bal po se 'u yi //	zhi bar ma gyur gdon bgegs la // smyag shad bal po se 'u yi //	219b	For the spirits and obstructors who do not become pacified,🔽with the mantra of the birch bark and the wool
['BO_T02_D2880a:219b-7']	sngags bzlas lcug mas bya bas sam brabs //	sngags bzlas lcug mas bya bas sam brabs //	219b	of the Nepalese, strike with a branch.
['BO_T02_D2880a:219b-8']	'jigs pa brgyad kyi rdzas kyis gzir //	'jigs pa brgyad kyi rdzas kyis gzir //	219b	Afflict with the substances of the eight fears.
['BO_T02_D2880a:219b-9']	zhes pa ni spur bsad kyi sbyor ba'o //	zhes pa ni spur bsad kyi sbyor ba'o //	219b	This is the application of corpse killing.
['BO_T02_D2880a:219b-10']	de'ang spur pa ni bskrad pa'i las te /	de'ang spur pa ni bskrad pa'i las te /	219b	Moreover, the corpse is the rite of banishing.
['BO_T02_D2880a:219b-11']	thog mar rig pa 'dzin pa nyid kyis zhugs pa bzhi'i mtshan nyid brtags la /	thog mar rig pa 'dzin pa nyid kyis zhugs pa bzhi'i mtshan nyid brtags la /	219b	First, the knowledge-holder himself examines the characteristics of the four entrances.
['BO_T02_D2880a:219b-12']	nad rnams dbyung zhing gnod pa gdon par bya ba'i thabs ni /	nad rnams dbyung zhing gnod pa gdon par bya ba'i thabs ni /	219b	The method of expelling the illnesses and removing the harm is:
['BO_T02_D2880a:219b-13']	rgyal po bram ze rje rigs kyi//	rgyal po bram ze rje rigs kyi//	219b	The youth of the royal, brahmin, and merchant
