segmentnr	original	analyzed	folio	translated
['BO_T02_D3283:29a-0']	@29a # // rgya gar skad du /	@29a # // rgya gar skad du /	29a	In Sanskrit:
['BO_T02_D3283:29a-1']	krishna ya m'a ri sv'a dha nam /	krishna ya m'a ri sv'a dha nam /	29a	Kṛṣṇayamāri-sādhana
['BO_T02_D3283:29a-2']	bod skad du /	bod skad du /	29a	In Tibetan:
['BO_T02_D3283:29a-3']	gshin rje gshed nag po'i sgrub thabs /	gshin rje gshed nag po'i sgrub thabs /	29a	The Means of Accomplishing Black Yamāri
['BO_T02_D3283:29a-4']	gang gi thugs rdo rje'i dbang gis nang na dgyes pa nyid yin yang //	gang gi thugs rdo rje'i dbang gis nang na dgyes pa nyid yin yang //	29a	Although in his mind he is the very essence of joy,
['BO_T02_D3283:29a-5']	ma rungs gdul bya'i skye bo rnams la drag por yang dag ston //	ma rungs gdul bya'i skye bo rnams la drag por yang dag ston //	29a	he is truly wrathful to the beings who are to be tamed.
['BO_T02_D3283:29a-6']	sna tshogs nyer phan tshun gyis gshin rje gshed yod kyang //	sna tshogs nyer phan tshun gyis gshin rje gshed yod kyang //	29a	Although he is Yamāri, who is the essence of various benefits,
['BO_T02_D3283:29a-7']	gar mdzad pa yi sku de bdag gis rab tu dgod par bya //	gar mdzad pa yi sku de bdag gis rab tu dgod par bya //	29a	I will fully praise that body which performs the dance.
['BO_T02_D3283:29a-8']	dang por sgrub pa po yi mchog des bde 'byung stan gnas la //	dang por sgrub pa po yi mchog des bde 'byung stan gnas la //	29a	First, the supreme practitioner, in a place where bliss arises,
['BO_T02_D3283:29a-9']	bsam gtan gnas khang dri zhim dri yis yid ni dgar gyur par //	bsam gtan gnas khang dri zhim dri yis yid ni dgar gyur par //	29a	in a meditation room that is pleasing with the scent of incense,
['BO_T02_D3283:29a-10']	bsgom par bya ste mnyam gzhag yid kyis rang gi snying gar ni /	bsgom par bya ste mnyam gzhag yid kyis rang gi snying gar ni /	29a	should meditate with a mind in equipoise, in his own heart center,
['BO_T02_D3283:29a-11']	'od zer gtum po'i gzugs kyi dkyil 'khor dmar po gzi ldan pa'o //	'od zer gtum po'i gzugs kyi dkyil 'khor dmar po gzi ldan pa'o //	29a	a mandala of the form of fierce light rays, which is radiant red.
['BO_T02_D3283:29a-12']	de steng gnas pa'i h'um yig mdog sngon 'od zer dang ldan pa'i //	de steng gnas pa'i h'um yig mdog sngon 'od zer dang ldan pa'i //	29a	Upon that, a blue syllable hūṃ, which is endowed with light rays,
['BO_T02_D3283:29a-13']	'od zer brgya byung gshin rje gshed la sogs pa rnams la ni ;	'od zer brgya byung gshin rje gshed la sogs pa rnams la ni ;	29a	One hundred light rays emerge from that, and they enter into Yamāntaka and so on.🔽
['BO_T02_D3283:29a-14', 'BO_T02_D3283:29a-15']	/ yid kyis sprul pa'i me tog bdug pa mar me la sogs pa //🔽rnam pa mang pos legs par mchod bya gus pas phyag kyang btsal //	/ yid kyis sprul pa'i me tog bdug pa mar me la sogs pa // rnam pa mang pos legs par mchod bya gus pas phyag kyang btsal //	29a	Light rays emanate from the hūṃ in one’s heart and invoke the awareness being, who is similar to oneself, from its natural place in Akaniṣṭha.🔽The awareness being dissolves into oneself.🔽One recites the seven syllables and the essence mantras of the five awareness deities.🔽One recites the essence mantras of the five awareness deities.🔽One recites the essence mantras of the five awareness deities.
['BO_T02_D3283:29a-16', 'BO_T02_D3283:29a-17', 'BO_T02_D3283:29a-18']	sngon byas pa yi sdig pa bshags pa la sogs byas pas ni //🔽stong par 'jig rten ma lus rab tu brtson par sngon bya ba //🔽aom / stong pa nyid la sogs pa'i gsang sngags tshig mchog rnams kyis bya //	sngon byas pa yi sdig pa bshags pa la sogs byas pas ni // stong par 'jig rten ma lus rab tu brtson par sngon bya ba // aom / stong pa nyid la sogs pa'i gsang sngags tshig mchog rnams kyis bya //	29a	One recites the essence mantras of the five awareness deities.🔽One recites the essence mantras of the five awareness deities.🔽One recites the essence mantras of the five awareness deities.🔽One recites the essence mantras of the five awareness deities.🔽One recites the essence mantras of the five awareness deities.
['BO_T02_D3283:29a-19', 'BO_T02_D3283:29a-20', 'BO_T02_D3283:29a-21']	bdag nyid ngo bo gus pa nyid kyis yongs su bsgom bya ba //🔽bdug pa'i 'od zer gzi brjid dang ldan dkyil 'khor dmar gnas pa'i //🔽h'um yig sngon po'i gzugs las rdo rjes mtshan pa'i dbyug sngon te //	bdag nyid ngo bo gus pa nyid kyis yongs su bsgom bya ba // bdug pa'i 'od zer gzi brjid dang ldan dkyil 'khor dmar gnas pa'i // h'um yig sngon po'i gzugs las rdo rjes mtshan pa'i dbyug sngon te //	29a	One recites the essence mantras of the five awareness deities.🔽One recites the essence mantras of the five awareness deities.🔽One recites the essence mantras of the five awareness deities.🔽One recites the essence mantras of the five awareness deities.
['BO_T02_D3283:29a-22', 'BO_T02_D3283:29a-23']	dbyug pa la gnas h'um gzugs mchog las 'od zer dra ba rnams //🔽'phros pas legs bskul ma lus rgyal ba spyan drangs rab bcug par //	dbyug pa la gnas h'um gzugs mchog las 'od zer dra ba rnams //🔽'phros pas legs bskul ma lus rgyal ba spyan drangs rab bcug par //	29a	One recites the essence mantras of the five awareness deities.🔽One recites the essence mantras of the five awareness deities.🔽One recites the essence mantras of the five awareness deities.🔽One recites the essence mantras of the five awareness deities.🔽One recites the essence mantras of the five awareness deities.🔽One recites the essence mantras of the five awareness deities.🔽One recites the essence mantras of the five awareness deities.🔽One recites the essence mantras of the five awareness deities.🔽One recites the essence mantras of the five awareness deities.🔽One recites the essence mantras of the five awareness deities.🔽One recites the essence mantras of the five awareness deities.
['BO_T02_D3283:29a-24']	bltas la de dag nyid ni ma lus yongs su gyur pa las ni phyis //	bltas la de dag nyid ni ma lus yongs su gyur pa las ni phyis //	29a	Having looked at them, they completely transform into the form of Yamântaka.
['BO_T02_D3283:29a-25']	bdag nyid myur bar gshin rje gshed skur yongs su bsgom bya ba //	bdag nyid myur bar gshin rje gshed skur yongs su bsgom bya ba //	29a	One should quickly visualize oneself as the form of Yamântaka.
