segmentnr	original	analyzed	folio	translated
['BO_T02_D2888:235b-0']	@235b # // rgya gar skad du /	@235b # // rgya gar skad du /	235b	In Sanskrit:
['BO_T02_D2888:235b-1']	badzra p'a ni mandal bi dhi:/	badzra p'a ni mandal bi dhi:/	235b	Vajrapāṇi Mandala Vidhi
['BO_T02_D2888:235b-2']	bod skad du /	bod skad du /	235b	In Tibetan:🔽Vajrapāṇi Mandala Ritual
['BO_T02_D2888:235b-3']	phyag na rdo rje'i dkyil 'khor gyi cho ga / dpal phyag na rdo rje la phyag 'tshal lo //	phyag na rdo rje'i dkyil 'khor gyi cho ga / dpal phyag na rdo rje la phyag 'tshal lo //	235b	Homage to glorious Vajrapāṇi.
['BO_T02_D2888:235b-4']	dpal ldan phyag na rdo rje dang // bla ma la gus phyag 'tshal te //	dpal ldan phyag na rdo rje dang // bla ma la gus phyag 'tshal te //	235b	I pay homage with devotion to the glorious Vajrapāṇi and the guru,
['BO_T02_D2888:235b-5']	sgrub pa po la phan pa'i phyir //	sgrub pa po la phan pa'i phyir //	235b	For the benefit of practitioners,
['BO_T02_D2888:235b-6']	de yi dkyil 'khor cho ga brtsam //	de yi dkyil 'khor cho ga brtsam //	235b	I will compose the ritual of his mandala.
['BO_T02_D2888:235b-7']	dpal phyag na rdo rje bsgrub par 'dod pa'i rnal 'byor pa'i don du dkyil 'khor cho ga 'di bsdu bar bya'o //	dpal phyag na rdo rje bsgrub par 'dod pa'i rnal 'byor pa'i don du dkyil 'khor cho ga 'di bsdu bar bya'o //	235b	This mandala ritual should be compiled for the benefit of the yogi who wishes to accomplish glorious Vajrapāṇi.
['BO_T02_D2888:235b-8']	de la sngon du bsnyen pa bya ba ni sgrub pa'i thabs las 'byung ba bzhin du bdag nyid lhar bskyed la snying po 'bum bzlas pa bya pa'am /	de la sngon du bsnyen pa bya ba ni sgrub pa'i thabs las 'byung ba bzhin du bdag nyid lhar bskyed la snying po 'bum bzlas pa bya pa'am /	235b	In that, the preliminary practice is to generate oneself as the deity according to the sādhana, and recite the essence mantra one hundred thousand times,
['BO_T02_D2888:235b-9']	yang na ji srid mtshan ma thob par ma gyur gyi bar de srid du bsgom pa dang bzlas pa ni sngon du bsnyen pa'i cho ga'o //	yang na ji srid mtshan ma thob par ma gyur gyi bar de srid du bsgom pa dang bzlas pa ni sngon du bsnyen pa'i cho ga'o //	235b	Or else, meditating and reciting until one obtains the signs is the preliminary practice ritual.
['BO_T02_D2888:235b-10']	de ltar bsnyen pa rdzogs nas sa'i cho ga bya ste /	de ltar bsnyen pa rdzogs nas sa'i cho ga bya ste /	235b	Having completed the preliminary practice in that way, one should perform the ground ritual.
['BO_T02_D2888:235b-11']	gtsug lag khang dam /	gtsug lag khang dam /	235b	a temple,
['BO_T02_D2888:235b-12']	kun dga' ra ba'am /	kun dga' ra ba'am /	235b	a pleasure grove,
['BO_T02_D2888:235b-13']	nags tshal la sogs pa yid du 'ong ba'i gnas su sa bslang ba dang / sa sbyang ba dang / sa gzung ba dang / sa byin gyis brlab par byas te /	nags tshal la sogs pa yid du 'ong ba'i gnas su sa bslang ba dang / sa sbyang ba dang / sa gzung ba dang / sa byin gyis brlab par byas te /	235b	a forest, and so forth, one should do the earth ritual, purify the earth, take possession of the earth, and consecrate the earth.
['BO_T02_D2888:235b-14']	de la bslang ba ni gnas kyi bdag po la bslang ba dang / mandal dang dri'i thig le dang / me tog gi tshom bu bya ste /	de la bslang ba ni gnas kyi bdag po la bslang ba dang / mandal dang dri'i thig le dang / me tog gi tshom bu bya ste /	235b	In that regard, the earth ritual is the ritual of requesting the owner of the site, and one should make a maṇḍala, a drop of saffron, and a heap of flowers.
