segmentnr	original	analyzed	translated
['BO_T08_D4114:113b-5']	bdud rtsi zhes bya ba ni mya ngan las 'das pa'i lam mo //	bdud rtsi zhes bya ba ni mya ngan las 'das pa'i lam mo //	The “nectar” is the path to nirvana.
['BO_T08_D4114:113b-6']	yongs skom zhes bya ba ni 'dod pa'o //	yongs skom zhes bya ba ni 'dod pa'o //	“Thirst” is desire.
['BO_T08_D4114:113b-7']	rum du zhugs pa zhes bya ba ni lhums na bzhugs pa'o //	rum du zhugs pa zhes bya ba ni lhums na bzhugs pa'o //	“Enters the womb” means dwelling in the womb.
['BO_T08_D4114:113b-8']	tshun chad nas zhes bya ba ni de tshun chad nas brtsams nas so //	tshun chad nas zhes bya ba ni de tshun chad nas brtsams nas so //	“From then on” means from that time onward.
['BO_T08_D4114:113b-9']	khrid par byed ces bya ba ni 'jug par byed pa'o //	khrid par byed ces bya ba ni 'jug par byed pa'o //	“Leads” means causes to enter.
['BO_T08_D4114:113b-10']	sred pa zhes bya ba ni 'dod pa'o //	sred pa zhes bya ba ni 'dod pa'o //	“Craving” is desire.
['BO_T08_D4114:113b-11']	dra zhes bya ba ni dra ba ste gya gyur spyod pa'o //	dra zhes bya ba ni dra ba ste gya gyur spyod pa'o //	“Net” is a web, a deceitful action.
['BO_T08_D4114:113b-12']	bkram pa zhes bya ba ni brkyang ba'o //	bkram pa zhes bya ba ni brkyang ba'o //	“Spread out” means extended.
['BO_T08_D4114:113b-13']	spyod yas zhes bya ba ni yul mtha' yas pa ste mya ngan las 'das pa'i spyod yul dang ldan pa'o //	spyod yas zhes bya ba ni yul mtha' yas pa ste mya ngan las 'das pa'i spyod yul dang ldan pa'o //	“Infinite range” means having an infinite domain, the domain of nirvana.
['BO_T08_D4114:113b-14']	gzhi med ces bya ba ni 'gro ba lnga las yang dag par 'das pa gzhi med pa'o //	gzhi med ces bya ba ni 'gro ba lnga las yang dag par 'das pa gzhi med pa'o //	“Without ground” means transcending the five realms, being without ground.
['BO_T08_D4114:113b-15']	gang gi gzhis ni zhes bya ba ni thabs gang gis so //	gang gi gzhis ni zhes bya ba ni thabs gang gis so //	“Whose ground?” means “by what means?”
['BO_T08_D4114:113b-16']	rtsal yas zhes bya ba ni rtsal mtha' yas pa ste /	rtsal yas zhes bya ba ni rtsal mtha' yas pa ste /	“Infinite skill” means infinite skill in means.
['BO_T08_D4114:113b-17']	ye shes kyi stobs dpag tu med pa dang ldan pa'o //	ye shes kyi stobs dpag tu med pa dang ldan pa'o //	and he possesses the power of immeasurable intuition.
['BO_T08_D4114:113b-18']	gang rgyal mi nyams zhes bya ba ni gang rgyal ba nyams par mi 'gyur ba ste /	gang rgyal mi nyams zhes bya ba ni gang rgyal ba nyams par mi 'gyur ba ste /	He is the one who is not defeated by the world, means that he is the one who is not defeated by the world.
['BO_T08_D4114:113b-19']	rgyal ba zhes bya ba ni ye shes kyis so //	rgyal ba zhes bya ba ni ye shes kyis so //	The world refers to the world of sentient beings.
['BO_T08_D4114:113b-20']	mi nyams zhes bya ba ni 'jig par mi 'gyur ba'o //	mi nyams zhes bya ba ni 'jig par mi 'gyur ba'o //	The one who is not defeated means that he is not destroyed.
['BO_T08_D4114:113b-21']	gang la 'jig rten ma rgyal yang med pa zhes bya ba ni gang la 'jig rten na ye shes kyis ma rgyal ba 'ga' yang med pa'o //	gang la 'jig rten ma rgyal yang med pa zhes bya ba ni gang la 'jig rten na ye shes kyis ma rgyal ba 'ga' yang med pa'o //	He is the one who is not defeated by the world, means that there is no one in the world who is not defeated by his intuition.
['BO_T08_D4114:113b-22']	tshigs bcad dang pos ni 'dod pa'i thabs kyis bkrir mi nus pa bstan to //	tshigs bcad dang pos ni 'dod pa'i thabs kyis bkrir mi nus pa bstan to //	The first verse shows that he cannot be led by the method of desire.
['BO_T08_D4114:113b-23']	gnyis pas ni mthus bkrir mi nus pa bstan to //	gnyis pas ni mthus bkrir mi nus pa bstan to //	The second shows that he cannot be led by the method of power.
['BO_T08_D4114:113b-24']	gsum pa dang bzhi pas ni yongs su nyams pa mi mnga' bas bkrir mi nus pa bstan to ;	gsum pa dang bzhi pas ni yongs su nyams pa mi mnga' bas bkrir mi nus pa bstan to ;	The third and fourth show that he cannot be led by the method of complete degeneration.
['BO_T08_D4114:113b-25']	/ tshe rabs brjes pa zhes bya ba ni skye ba'i rnam grangs so //	/ tshe rabs brjes pa zhes bya ba ni skye ba'i rnam grangs so //	The change of lives refers to the change of births.
['BO_T08_D4114:113b-26']	bla ma zhes bya ba ni mes po dang shes pa'i lung 'bogs pa la sogs pa'o //	bla ma zhes bya ba ni mes po dang shes pa'i lung 'bogs pa la sogs pa'o //	The superior refers to the grandfather and the transmission of knowledge, etc.
['BO_T08_D4114:113b-27']	bla ma'i gnas lta bu zhes bya ba ni bla ni dang 'dra ba dag go //	bla ma'i gnas lta bu zhes bya ba ni bla ni dang 'dra ba dag go //	The phrase “like the site of a guru” means “like a guru.”
['BO_T08_D4114:113b-28', 'BO_T08_D4114:114a-0']	tsham tshom med pa zhes bya ba ni zhugs shig ces mi zer bar ro //🔽sangs rgyas kyi @114a * //	tsham tshom med pa zhes bya ba ni zhugs shig ces mi zer bar ro // sangs rgyas kyi @114a * //	The phrase “without hesitation” means “without saying, ‘Enter!’”
['BO_T08_D4114:114a-1']	mthu zhes bya ba ni 'jug pa byed pa'i rgyu yin no //	mthu zhes bya ba ni 'jug pa byed pa'i rgyu yin no //	The phrase “the power of the Buddha” means “the cause of entry.”
['BO_T08_D4114:114a-2']	lha rnams kyi mthu zhes bya ba ni rjes su 'jug par byed pa'i rgyu yin no //	lha rnams kyi mthu zhes bya ba ni rjes su 'jug par byed pa'i rgyu yin no //	The phrase “the power of the gods” means “the cause of subsequent entry.”
['BO_T08_D4114:114a-3']	byi dor zhes bya ba ni sbyang ba'o //	byi dor zhes bya ba ni sbyang ba'o //	The phrase “to sweep” means “to clean.”
['BO_T08_D4114:114a-4']	khang chen zhes bya ba ni tshad chen te gnas la bdun nam brgyad la sogs pa dang ldan pa'o //	khang chen zhes bya ba ni tshad chen te gnas la bdun nam brgyad la sogs pa dang ldan pa'o //	The phrase “a great house” means “a large house,” that is, one with seven or eight stories.
['BO_T08_D4114:114a-5']	khang pa'i gzhi zhes bya ba ni khang khyim gyi gnas so //	khang pa'i gzhi zhes bya ba ni khang khyim gyi gnas so //	The phrase “the site of a house” means “the site of a home.”
['BO_T08_D4114:114a-6']	lha rnams ni sems kyis 'grub pa yin zhes bya ba ni sems kyi skad cig tu bsgrubs pas so //	lha rnams ni sems kyis 'grub pa yin zhes bya ba ni sems kyi skad cig tu bsgrubs pas so //	The phrase “the gods are established by mind” means “established by a moment of mind.”
['BO_T08_D4114:114a-7']	sems bskyed pa tsam gyis zhes bya ba ni sprul pa'i sems gcig gi mod kho nas zhes bya ba'i tha tshig go //	sems bskyed pa tsam gyis zhes bya ba ni sprul pa'i sems gcig gi mod kho nas zhes bya ba'i tha tshig go //	The phrase “by the mere generation of the thought” means “by the mere moment of the thought of emanation.”
['BO_T08_D4114:114a-8']	sangs rgyas lung ma bstan pa zhes bya ba ni byang chub kyi phyogs byas pa sangs rgyas nyid du ma bstan par ro //	sangs rgyas lung ma bstan pa zhes bya ba ni byang chub kyi phyogs byas pa sangs rgyas nyid du ma bstan par ro //	The Buddha’s prediction is the prediction of Buddhahood, not of the factors of enlightenment.
['BO_T08_D4114:114a-9']	sems can gyis zhes bya ba ni lung bstan pa'i sems can las gzhan pas so //	sems can gyis zhes bya ba ni lung bstan pa'i sems can las gzhan pas so //	By sentient beings means by sentient beings other than those who have been predicted.
['BO_T08_D4114:114a-10']	phyir mi ldog pa'i sems zhes bya ba ni gang skyes nas yun ring du phyir mi ldog pa nyid kyi skad cig mi phyogs pa ni dgag pa med do //	phyir mi ldog pa'i sems zhes bya ba ni gang skyes nas yun ring du phyir mi ldog pa nyid kyi skad cig mi phyogs pa ni dgag pa med do //	The irreversible mind is the mind that, once arisen, does not turn back for a long time. There is no prohibition against turning back.
['BO_T08_D4114:114a-11']	mtshams bcad pa zhes bya ba ni nyan thos kyi dge 'dun gyis mtshams chen po gcod pa'i las so //	mtshams bcad pa zhes bya ba ni nyan thos kyi dge 'dun gyis mtshams chen po gcod pa'i las so //	The boundary is the action of the Saṅgha of Disciples in establishing a large boundary.
['BO_T08_D4114:114a-12']	las kyi rgyu ba zhes bya ba ni las rnam par gzhag pa las kyi tshul lo //	las kyi rgyu ba zhes bya ba ni las rnam par gzhag pa las kyi tshul lo //	The course of action is the method of action, which is the establishment of action.
['BO_T08_D4114:114a-13']	bdug pa zhes bya ba ni bdug spos dri zhim po'i snod nas du ba 'thul ba'o //	bdug pa zhes bya ba ni bdug spos dri zhim po'i snod nas du ba 'thul ba'o //	The incense is the smoke from a vessel of fragrant incense.
['BO_T08_D4114:114a-14']	dar gyi chun po mang po zhes bya ba ni dar chun po brgya phrag mang po dang ldan pa'o //	dar gyi chun po mang po zhes bya ba ni dar chun po brgya phrag mang po dang ldan pa'o //	The many streamers are the many hundreds of streamers.
['BO_T08_D4114:114a-15']	rgyal po'i 'byor pa chen po zhes bya ba ni 'khor la sogs pa'i dbang phyug go //	rgyal po'i 'byor pa chen po zhes bya ba ni 'khor la sogs pa'i dbang phyug go //	The king's great wealth is his sovereignty over his retinue and so forth.
['BO_T08_D4114:114a-16']	rgyal po'i mthu chen po zhes bya ba ni yul bde zhing lo legs pa la sogs pa rgyal srid kyi 'bras bu'o //	rgyal po'i mthu chen po zhes bya ba ni yul bde zhing lo legs pa la sogs pa rgyal srid kyi 'bras bu'o //	The king's great power is the fruit of his sovereignty, such as the happiness of his country and the abundance of his harvests.
['BO_T08_D4114:114a-17']	lus ma btud ces bya ba ni lus gdung bar mi byed par ro //	lus ma btud ces bya ba ni lus gdung bar mi byed par ro //	He does not bend his body means that he does not torment his body.
['BO_T08_D4114:114a-18']	ta la zhes bya ba ni srid du mi'i khru bdun yod do //	ta la zhes bya ba ni srid du mi'i khru bdun yod do //	A palm tree is seven cubits in height.
['BO_T08_D4114:114a-19']	rdzu 'phrul gyi rkang pa bzhi po shing rta lta bus thag ring por gshegs pa'i phyir ro //	rdzu 'phrul gyi rkang pa bzhi po shing rta lta bus thag ring por gshegs pa'i phyir ro //	The four bases of supernormal power are like a chariot, because he travels far with them.
['BO_T08_D4114:114a-20']	yang dag rtsol ba'i bzhon pa'i bzhon pa zhes bya ba ni brtson 'grus kha lo bsgyur ba lta bus gang du gshegs bzhed pa'i yul du gshegs pa'i tha tshig go //	yang dag rtsol ba'i bzhon pa'i bzhon pa zhes bya ba ni brtson 'grus kha lo bsgyur ba lta bus gang du gshegs bzhed pa'i yul du gshegs pa'i tha tshig go //	The vehicle of right effort is the vehicle of his horse, because his horse, which is his effort, is like a charioteer, and he goes wherever he wishes.
['BO_T08_D4114:114a-21']	mi sman pa zhes bya ba ni mi ldan par ro //	mi sman pa zhes bya ba ni mi ldan par ro //	He does not go without his army means that he does not go without his retinue.
