segmentnr	original	analyzed	folio	translated
['BO_T02_D1843:1b-0']	@1b # // rgya gar skad du /	@1b # // rgya gar skad du /	1b	In Sanskrit:
['BO_T02_D1843:1b-1']	au pa de sha ni shtsa ya n'a ma shr'i gu hya sa ma dz'a britti /	au pa de sha ni shtsa ya n'a ma shr'i gu hya sa ma dz'a britti /	1b	Upadeśaniścayānāmaśrīguhyasamājabṛtti
['BO_T02_D1843:1b-2']	bod skad du /	bod skad du /	1b	In Tibetan:
['BO_T02_D1843:1b-3']	dpal gsang ba 'dus pa'i 'grel pa man ngag gtan la dbab pa zhes bya ba /	dpal gsang ba 'dus pa'i 'grel pa man ngag gtan la dbab pa zhes bya ba /	1b	The commentary on the glorious Guhyasamāja called “The Determination of Instructions”
['BO_T02_D1843:1b-4']	dpal byang chub rdo rje la phyag 'tshal lo //	dpal byang chub rdo rje la phyag 'tshal lo //	1b	Homage to glorious Vajrasattva.
['BO_T02_D1843:1b-5']	shes bya'i sgrib sogs nges grol cing //	shes bya'i sgrib sogs nges grol cing //	1b	Liberated from the obscurations of knowledge and so forth,
['BO_T02_D1843:1b-6', 'BO_T02_D1843:1b-7']	'gro rnams thugs rjes khyab mdzad pa //🔽chos kun nam mkha'i mtshan nyid kyi //	'gro rnams thugs rjes khyab mdzad pa // chos kun nam mkha'i mtshan nyid kyi //	1b	pervading all beings with compassion,🔽the nature of all phenomena
['BO_T02_D1843:1b-8']	ngo bo nyid gang thugs su chud //	ngo bo nyid gang thugs su chud //	1b	is realized to be the nature of space.
['BO_T02_D1843:1b-9']	mi phyed rdo rje'i bdag nyid la //	mi phyed rdo rje'i bdag nyid la //	1b	With undivided, vajra-like devotion,
['BO_T02_D1843:1b-10']	dbyer med dad pas phyag 'tshal te //	dbyer med dad pas phyag 'tshal te //	1b	I pay homage to the indivisible nature
['BO_T02_D1843:1b-11']	thig le g-yo ba med pa yi //	thig le g-yo ba med pa yi //	1b	of the immovable bindu,
['BO_T02_D1843:1b-12']	nges don bla ma'i man ngag gang //	nges don bla ma'i man ngag gang //	1b	the definitive meaning, the guru’s instructions.
['BO_T02_D1843:1b-13']	slob ma nyid la phan pa'i phyir //	slob ma nyid la phan pa'i phyir //	1b	For the benefit of disciples,
['BO_T02_D1843:1b-14']	lung la brten te ci nus bri ;	lung la brten te ci nus bri ;	1b	I will write as much as I can based on scripture.
['BO_T02_D1843:1b-15']	/ de la rgyud 'dir 'jug par 'gyur ba'i gang zag rnams dang / phyi rol pa rnams yid ches par bya ba'i phyir /	/ de la rgyud 'dir 'jug par 'gyur ba'i gang zag rnams dang / phyi rol pa rnams yid ches par bya ba'i phyir /	1b	In order to inspire confidence in those who will enter this tantra and in non-Buddhists,
['BO_T02_D1843:1b-16']	'di skad bdag gis thos pa dus gcig na /	'di skad bdag gis thos pa dus gcig na /	1b	Thus have I heard at one time.
['BO_T02_D1843:1b-17']	zhes bya ba rgya cher smos so //	zhes bya ba rgya cher smos so //	1b	Thus it is said in detail.
['BO_T02_D1843:1b-18']	de la yang gzhung 'di nyid grub pa'i gang zag rnams ni de nyid kyis yid ches par 'gyur ro //	de la yang gzhung 'di nyid grub pa'i gang zag rnams ni de nyid kyis yid ches par 'gyur ro //	1b	And in this regard, those who are established in this very scripture will be convinced by that very fact.
['BO_T02_D1843:1b-19', 'BO_T02_D1843:2a-0']	phyi rol pa blo sngon du btang ba rnams ni dgos pa khong du chud nas 'jug par 'gyur te /🔽'di ltar brjod @2a * //	phyi rol pa blo sngon du btang ba rnams ni dgos pa khong du chud nas 'jug par 'gyur te / 'di ltar brjod @2a * //	1b	Those who are outsiders, having been led by the intellect, will engage having understood the purpose.
['BO_T02_D1843:2a-1']	par bya ba ni /	par bya ba ni /	2a	Thus, the object of expression
['BO_T02_D1843:2a-2']	dpal rdo rje 'dzin pa'i don dang mdzad spyod rnams yin la /	dpal rdo rje 'dzin pa'i don dang mdzad spyod rnams yin la /	2a	is the meaning and conduct of the glorious Vajra Holder.
['BO_T02_D1843:2a-3']	rjod par byed pa ni tshig rnams yin te /	rjod par byed pa ni tshig rnams yin te /	2a	The expression is the words.
['BO_T02_D1843:2a-4']	des brjod par bya ba'i don khong du chud pas na dgos pa yin no //	des brjod par bya ba'i don khong du chud pas na dgos pa yin no //	2a	Since that causes understanding of the meaning to be expressed, it is the purpose.
['BO_T02_D1843:2a-5']	des kyang de nyid thob par 'gyur ba ni dgos pa'i dgos pa yin pa dang / 'di la de dag gi nus pa med pa ma yin pas 'brel pa yod de /	des kyang de nyid thob par 'gyur ba ni dgos pa'i dgos pa yin pa dang / 'di la de dag gi nus pa med pa ma yin pas 'brel pa yod de /	2a	And the attainment of that very thing is the purpose of the purpose, and since it is not that they lack the ability in this, there is a connection.
['BO_T02_D1843:2a-6']	de ltar dgos pas yan lag dang bcas pa 'di mthong nas 'jug par 'gyur ro //	de ltar dgos pas yan lag dang bcas pa 'di mthong nas 'jug par 'gyur ro //	2a	Thus, seeing this with its purpose and branches, one will engage.
['BO_T02_D1843:2a-7']	de bas na don 'di gzigs te /	de bas na don 'di gzigs te /	2a	Therefore, seeing this meaning,
['BO_T02_D1843:2a-8']	yang dag par sdud par byed pas ston pa dang dus la sogs pa rgya cher smos so //	yang dag par sdud par byed pas ston pa dang dus la sogs pa rgya cher smos so //	2a	The compiler states the time, etc. in detail in order to compile the sutra correctly.
['BO_T02_D1843:2a-9']	de bas na 'di ltar 'gyur te /	de bas na 'di ltar 'gyur te /	2a	Therefore, it is like this:
['BO_T02_D1843:2a-10']	phyi rol pa'i klan ka spang pa dang / phyis 'byung ba dag dad par bya ba dang / blo sngon du btang ba dag yid ches par bya ba dang ; yang dag par sdud par byed pa bdag nyid kyi don nyid yin par bstan pa'i phyir dus la sogs pa rgya cher smos pa yin no //	phyi rol pa'i klan ka spang pa dang / phyis 'byung ba dag dad par bya ba dang / blo sngon du btang ba dag yid ches par bya ba dang ; yang dag par sdud par byed pa bdag nyid kyi don nyid yin par bstan pa'i phyir dus la sogs pa rgya cher smos pa yin no //	2a	The time, etc. are stated in detail in order to refute the objections of non-Buddhists, to inspire faith in future generations, to inspire confidence in those who have previously developed understanding, and to show that the compiler himself is a reliable person.
['BO_T02_D1843:2a-11']	de la 'di skad bdag gis thos pa dus gcig na zhes bya ba la sogs pa ni yang dag par sdud par byed pas 'di skad du gang gi tshe /	de la 'di skad bdag gis thos pa dus gcig na zhes bya ba la sogs pa ni yang dag par sdud par byed pas 'di skad du gang gi tshe /	2a	In this regard, the statement Thus have I heard at one time and so on is the compiler's statement, At the time when...
['BO_T02_D1843:2a-12']	gang zhig gang na bzhugs pa de'i tshe 'di skad bdag gis thos so zhes bya ba'i gleng gzhi smos pa yin te /	gang zhig gang na bzhugs pa de'i tshe 'di skad bdag gis thos so zhes bya ba'i gleng gzhi smos pa yin te /	2a	the Buddha was dwelling in such and such a place, I heard this.
['BO_T02_D1843:2a-13']	'di dag la yang tshig gi rim pa'i don ji lta ba ni /	'di dag la yang tshig gi rim pa'i don ji lta ba ni /	2a	The meaning of the sequence of words in this statement is as follows:
