segmentnr	original	analyzed	translated
['BO_T13_D4310:224b-26']	cha gsum gyis dbri zho phyed gsum //	cha gsum gyis dbri zho phyed gsum //	One part each of the three myrobalans,
['BO_T13_D4310:224b-27']	kyi lce ba dang bu tse shel //	kyi lce ba dang bu tse shel //	kyiche, and butse shel,
['BO_T13_D4310:224b-28']	zho phyed dong gra bzhi char bcas //	zho phyed dong gra bzhi char bcas //	half a zho of curd, and four parts of dong-drel.
['BO_T13_D4310:224b-29']	de ltar srang gcig brdungs pa dag / bskol ba'i chu ni 'thungs gyur na //	de ltar srang gcig brdungs pa dag / bskol ba'i chu ni 'thungs gyur na //	Thus, one srang of these ingredients is pounded and boiled in water.
['BO_T13_D4310:224b-30']	nad kyi tshegs ni sbyong bar byed //	nad kyi tshegs ni sbyong bar byed //	If one drinks this, it will purify the difficulty of illness.
['BO_T13_D4310:224b-31']	sman de zhu nas skam sa yi //	sman de zhu nas skam sa yi //	After this medicine is digested,
['BO_T13_D4310:224b-32']	ri dvags bya yi sha khu dang // 'bras rnying chan dang sbyar ba bza' //	ri dvags bya yi sha khu dang // 'bras rnying chan dang sbyar ba bza' //	one should eat meat soup of old rice, old barley, and old meat of wild animals and birds.
['BO_T13_D4310:224b-33']	sbyor 'di zhag drug bsten na ni //	sbyor 'di zhag drug bsten na ni //	If one relies on this compound for six days,
['BO_T13_D4310:224b-34']	mdze nad kun dang skrangs pa'i nad //	mdze nad kun dang skrangs pa'i nad //	it will cure all types of leprosy, swelling,🔽stomach disorders, urinary retention,
['BO_T13_D4310:224b-35']	pho ba'i nad dang gcin sri dang // gzugs 'khums gso dka'i nad rnams dang // snying nad chu sor gzer rims sel //	pho ba'i nad dang gcin sri dang // gzugs 'khums gso dka'i nad rnams dang // snying nad chu sor gzer rims sel //	contracted limbs, difficult-to-treat illnesses, heart disease, and pain in the channels.
['BO_T13_D4310:224b-36']	byi dang ga yi snying po dang / aa ru ra dang skyu ru ra //	byi dang ga yi snying po dang / aa ru ra dang skyu ru ra //	The essence of mouse and gayi,🔽each one srang, three srang of dana,
['BO_T13_D4310:224b-37']	srang re dan da srang gsum dang // bu ram srang ni bcu gnyis dag / ri lur byas 'di byin gyur na //	srang re dan da srang gsum dang // bu ram srang ni bcu gnyis dag / ri lur byas 'di byin gyur na //	and twelve srang of jaggery, made into pills,
['BO_T13_D4310:224b-38']	mdze dang sha bkra dbugs mi bde //	mdze dang sha bkra dbugs mi bde //	if given, will cure leprosy, ringworm, and dyspnea.
