segmentnr	original	analyzed	folio	translated
['BO_T16_D4412:349a-0']	@349a # // sangs rgyas rabs bdun gyi bkra shis kyi tshigs su bcad pa //	@349a # // sangs rgyas rabs bdun gyi bkra shis kyi tshigs su bcad pa //	349a	Verses of Auspiciousness of the Seven Generations of Buddhas
['BO_T16_D4412:349a-1']	dkon mchog gsum la phyag 'tshal lo //	dkon mchog gsum la phyag 'tshal lo //	349a	Homage to the Three Jewels!
['BO_T16_D4412:349a-2']	bcom ldan rnam par gzigs ni rgyal rigs gzi brjid can //	bcom ldan rnam par gzigs ni rgyal rigs gzi brjid can //	349a	The Bhagavān Vipaśyin, of the warrior caste, majestic,
['BO_T16_D4412:349a-3']	tshe lo brgyad khri'i dus na grong khyer mdzes ldan du //	tshe lo brgyad khri'i dus na grong khyer mdzes ldan du //	349a	At the time when the human lifespan was eighty thousand years, in the city of Rājagṛha,
['BO_T16_D4412:349a-4']	shi ri sha yi shing drung mngon par sangs rgyas pa //	shi ri sha yi shing drung mngon par sangs rgyas pa //	349a	At the foot of a śirīṣa tree, attained perfect buddhahood.🔽May the auspiciousness of the Sugata be perfect here today!
['BO_T16_D4412:349a-5']	deng 'dir bde gshegs bkra shis phun sum tshogs gyur cig / bde gshegs gtsug tor mnga' ba rgyal rigs rdzu 'phrul can //	deng 'dir bde gshegs bkra shis phun sum tshogs gyur cig / bde gshegs gtsug tor mnga' ba rgyal rigs rdzu 'phrul can //	349a	The Sugata Śikhin, of the warrior caste, with miraculous powers,
['BO_T16_D4412:349a-6']	tshe lo bdun khri'i dus na su ka'i grong khyer du //	tshe lo bdun khri'i dus na su ka'i grong khyer du //	349a	At the time when the human lifespan was seventy thousand years, in the city of Sukhā,
['BO_T16_D4412:349a-7']	shing mchog sundha'i shing drung mngon par sangs rgyas pa //	shing mchog sundha'i shing drung mngon par sangs rgyas pa //	349a	At the foot of a sundari tree, attained perfect buddhahood.🔽May the auspiciousness of the Sugata be perfect here today!
['BO_T16_D4412:349a-8']	deng 'dir bde gshegs bkra shis phun sum tshogs gyur cig / rgyal ba thams cad skyob pa rgyal rigs blo gros can //	deng 'dir bde gshegs bkra shis phun sum tshogs gyur cig / rgyal ba thams cad skyob pa rgyal rigs blo gros can //	349a	The Jina Viśvabhū, of the warrior caste, wise,
['BO_T16_D4412:349a-9']	tshe lo drug khri'i dus na grong khyer mnyam med du //	tshe lo drug khri'i dus na grong khyer mnyam med du //	349a	At the time when the human lifespan was sixty thousand years, in the city of Anupamā,
['BO_T16_D4412:349a-10']	shing mchog s'a la'i drung du mngon par sangs rgyas pa //	shing mchog s'a la'i drung du mngon par sangs rgyas pa //	349a	He attained perfect buddhahood in front of the supreme sāla tree.🔽May the Sugata’s excellent auspiciousness be perfect here today!
['BO_T16_D4412:349a-11']	deng 'dir bde gshegs bkra shis phun sum tshogs gyur cig / thub pa 'khor ba 'jig ni bcom ldan bram ze'i rigs //	deng 'dir bde gshegs bkra shis phun sum tshogs gyur cig / thub pa 'khor ba 'jig ni bcom ldan bram ze'i rigs //	349a	The Sage Krakucchanda, the Bhagavān, was of the brahmin caste.
['BO_T16_D4412:349a-12']	tshe lo bzhi khri'i dus na grong khyer mdzes ldan du //	tshe lo bzhi khri'i dus na grong khyer mdzes ldan du //	349a	At a time when the human lifespan was forty thousand years,🔽he attained perfect buddhahood in the city of Bhadraṃkara,
['BO_T16_D4412:349a-13']	shi ri sha yi shing drung mngon par sangs rgyas pa //	shi ri sha yi shing drung mngon par sangs rgyas pa //	349a	in front of a śirīṣa tree.🔽May the Sugata’s excellent auspiciousness be perfect here today!
['BO_T16_D4412:349a-14']	deng 'dir bde gshegs bkra shis phun sum tshogs gyur cig /'dren pa gser thub bslab pa mchog ldan bram ze'i rigs //	deng 'dir bde gshegs bkra shis phun sum tshogs gyur cig /'dren pa gser thub bslab pa mchog ldan bram ze'i rigs //	349a	The Leader Kanakamuni, of the brahmin caste, possessed the highest training.
['BO_T16_D4412:349a-15']	tshe lo sum khri'i dus na grong khyer bde ldan du //	tshe lo sum khri'i dus na grong khyer bde ldan du //	349a	At a time when the human lifespan was thirty thousand years,🔽he attained perfect buddhahood in the city of Puṇḍravardhana,
['BO_T16_D4412:349a-16']	au dum+wa'i ra'i shing drung mngon par sangs rgyas pa //	au dum+wa'i ra'i shing drung mngon par sangs rgyas pa //	349a	in front of an udumbara tree.
['BO_T16_D4412:349a-17']	deng 'dir bde gshegs bkra shis phun sum tshogs gyur cig //	deng 'dir bde gshegs bkra shis phun sum tshogs gyur cig //	349a	May the Sugata’s excellent auspiciousness be perfect here today!
['BO_T16_D4412:349b-0']	skyob pa 'od srungs rgyal rigs bla med yon @349b tan can //	skyob pa 'od srungs rgyal rigs bla med yon @349b tan can //	349b	The Protector Kāśyapa, of the royal caste, possessed the highest qualities.
['BO_T16_D4412:349b-1']	tshe lo nyi khri'i dus na b'a r'a na s'i ru //	tshe lo nyi khri'i dus na b'a r'a na s'i ru //	349b	At a time when the human lifespan was twenty thousand years,🔽in Vārāṇasī,
