segmentnr	original	analyzed	folio	translated
['BO_T02_D3313:11b-0']	@11b # // rgya gar skad du /	@11b # // rgya gar skad du /	11b	In Sanskrit:
['BO_T02_D3313:11b-1']	manydzu shr'i badzra s'a dha nam /	manydzu shr'i badzra s'a dha nam /	11b	Mañjuśrīvajrasādhana
['BO_T02_D3313:11b-2']	bod skad du /	bod skad du /	11b	In Tibetan:
['BO_T02_D3313:11b-3']	'jam dpal rdo rje'i sgrub thabs /	'jam dpal rdo rje'i sgrub thabs /	11b	The Means of Attaining Mañjuvajra
['BO_T02_D3313:11b-4']	bcom ldan 'das dpal rdo rje sems dpa' la phyag 'tshal lo //	bcom ldan 'das dpal rdo rje sems dpa' la phyag 'tshal lo //	11b	Homage to the Blessed One, glorious Vajrasattva.
['BO_T02_D3313:11b-5']	rin chen padma r'a ga ltar //	rin chen padma r'a ga ltar //	11b	Like a jewel, a lotus, or a ruby,
['BO_T02_D3313:11b-6']	shes rab mchog ldan mdangs gsal ba //	shes rab mchog ldan mdangs gsal ba //	11b	endowed with supreme wisdom, radiant,
['BO_T02_D3313:11b-7']	'jam pa'i rdo rje la btud nas //	'jam pa'i rdo rje la btud nas //	11b	I bow to Mañjuvajra
['BO_T02_D3313:11b-8']	de yi sgrub thabs 'di brtsam bya //	de yi sgrub thabs 'di brtsam bya //	11b	and compose this means of his attainment.
['BO_T02_D3313:11b-9']	dang por mal nas langs te gdong la sogs pa dag par bya ste /	dang por mal nas langs te gdong la sogs pa dag par bya ste /	11b	First, having risen from bed, one should purify one's face and so forth.
['BO_T02_D3313:11b-10']	rang gi snying gar zla ba'i dkyil 'khor bsgom ste /	rang gi snying gar zla ba'i dkyil 'khor bsgom ste /	11b	One should visualize a moon maṇḍala in one's heart.
['BO_T02_D3313:11b-11']	de las byung ba'i 'od zer gyis bgegs rnams phyogs bcur bskrad par bya ste /	de las byung ba'i 'od zer gyis bgegs rnams phyogs bcur bskrad par bya ste /	11b	Light rays emanating from that should frighten away the obstructors in the ten directions.
['BO_T02_D3313:11b-12']	gsang sngags ni 'di'o //	gsang sngags ni 'di'o //	11b	The secret mantra is this:
['BO_T02_D3313:11b-13']	aom aa mri ta kunda li h'um phat /	aom aa mri ta kunda li h'um phat /	11b	Oṃ amṛta-kuṇḍali hūṃ phaṭ.
['BO_T02_D3313:11b-14']	de nas nam mkha' la gnas pa'i sangs rgyas dang / byang chub sems dpa' rnams gsal bar dmigs te /	de nas nam mkha' la gnas pa'i sangs rgyas dang / byang chub sems dpa' rnams gsal bar dmigs te /	11b	Then, visualizing the buddhas and bodhisattvas dwelling in the sky,
['BO_T02_D3313:11b-15']	yid kyis mchod pa byas te ;	yid kyis mchod pa byas te ;	11b	one should make mental offerings.
['BO_T02_D3313:11b-16']	bcom ldan 'das 'jam pa'i rdo rje spyan drang bar bya'o //	bcom ldan 'das 'jam pa'i rdo rje spyan drang bar bya'o //	11b	One should summon the Blessed One, Mañjuvajra.
['BO_T02_D3313:11b-17']	aom ae hye hi bha ga b'a na manydzu badzra ma ma sha r'i re ma tishtha nam ku ru sv'ah'a /	aom ae hye hi bha ga b'a na manydzu badzra ma ma sha r'i re ma tishtha nam ku ru sv'ah'a /	11b	Oṃ ehy ehi bhagavan mañjuśrī vajra mama śrīṃ tiṣṭha kuru svāhā.
['BO_T02_D3313:11b-18']	de nas snying ga'i zla ba'i dkyil 'khor gyi steng du 'jam pa'i rdo rje sku mdog dmar bo rgyan thams cad kyis brgyan pa /	de nas snying ga'i zla ba'i dkyil 'khor gyi steng du 'jam pa'i rdo rje sku mdog dmar bo rgyan thams cad kyis brgyan pa /	11b	Then, on top of the moon maṇḍala in one’s heart, one should imagine Mañjuvajra, red in color, adorned with all the ornaments,
['BO_T02_D3313:11b-19']	phyag gnyis na rdo rje dang dril bu 'chang ba /	phyag gnyis na rdo rje dang dril bu 'chang ba /	11b	holding a vajra and a bell in his two hands,
['BO_T02_D3313:11b-20']	rma bya'i khri la rdo rje skyil mo krung du bzhugs shing /	rma bya'i khri la rdo rje skyil mo krung du bzhugs shing /	11b	sitting in vajra posture on a peacock throne,
['BO_T02_D3313:11b-21']	mo ha ku ma ri dang / r'a ga ku ma ri dang / air sha ku ma ri dang / ku la ku ma ri ste lha mo bzhi'o //	mo ha ku ma ri dang / r'a ga ku ma ri dang / air sha ku ma ri dang / ku la ku ma ri ste lha mo bzhi'o //	11b	and the four goddesses, Moharakumārī, Rāgakumārī, Iṣṭakumārī, and Kulakumārī.
['BO_T02_D3313:11b-22']	dkyil 'khor gyis yongs su bskor bar bsam par bya'o //	dkyil 'khor gyis yongs su bskor bar bsam par bya'o //	11b	One should imagine them surrounding the maṇḍala.
['BO_T02_D3313:12a-0']	de dag kyang phyag gnyis ni rdo rje dang ral gri bsnams pa rma bya'i khri la rdo rje skyil mo krung gis @12a * //	de dag kyang phyag gnyis ni rdo rje dang ral gri bsnams pa rma bya'i khri la rdo rje skyil mo krung gis @12a * //	12a	They also have two hands, holding a vajra and a sword, and are sitting on peacock thrones in vajra posture,
['BO_T02_D3313:12a-1']	'jo sgeg dang bcas bzhin rab tu bzhugs pa'o //	'jo sgeg dang bcas bzhin rab tu bzhugs pa'o //	12a	with a playful expression.
