segmentnr	original	analyzed	folio	translated
['BO_T02_D2424:38b-0']	@38b # // rgya gar skad du /	@38b # // rgya gar skad du /	38b	In Sanskrit:
['BO_T02_D2424:38b-1']	b'a hya aanta ra aa mri ta kalpa n'a ma /	b'a hya aanta ra aa mri ta kalpa n'a ma /	38b	Vāhyāntarāmṛtakalpa-nāma
['BO_T02_D2424:38b-2']	bod skad du /	bod skad du /	38b	In Tibetan:
['BO_T02_D2424:38b-3']	phyi nang bdud rtsi'i bcud len zhes bya ba /	phyi nang bdud rtsi'i bcud len zhes bya ba /	38b	The Extraction of the Elixir of Inner and Outer Immortality
['BO_T02_D2424:38b-4']	rdo rje rnal 'byor ma la phyag 'tshal lo ;	rdo rje rnal 'byor ma la phyag 'tshal lo ;	38b	Homage to Vajrayoginī.
['BO_T02_D2424:38b-5']	/ rgyun chad bdud rtsis gsang ba bcud len gyis //	/ rgyun chad bdud rtsis gsang ba bcud len gyis //	38b	The extraction of the elixir of the secret continuous immortality🔽The method of practice and the preparation of the medicine,
['BO_T02_D2424:38b-6']	nyams len thabs dang de yi sman sbyor dang // nyams su blangs na tshe ring grub pa thob //	nyams len thabs dang de yi sman sbyor dang // nyams su blangs na tshe ring grub pa thob //	38b	If practiced, one attains longevity and siddhi.
['BO_T02_D2424:38b-7']	de phyir bdag nyid bya ra'i nyams len bshad //	de phyir bdag nyid bya ra'i nyams len bshad //	38b	Therefore, I will explain the practice of the crow.
['BO_T02_D2424:38b-8']	rnal 'byor phyi yi nyams len byed na ni //	rnal 'byor phyi yi nyams len byed na ni //	38b	If one practices the outer yoga,
['BO_T02_D2424:38b-9', 'BO_T02_D2424:39a-0']	bdud rtsi lnga yis rang lus dag par byas //🔽rnam @39a * //	bdud rtsi lnga yis rang lus dag par byas // rnam @39a * //	38b	One purifies one's body with the five nectars.
['BO_T02_D2424:39a-1']	snang mi bskyod rin chen 'byung ldan la //	snang mi bskyod rin chen 'byung ldan la //	39a	Vairocana, Akṣobhya, Ratnasambhava,
['BO_T02_D2424:39a-2']	'od dpag med dang don yod grub pa rnams //	'od dpag med dang don yod grub pa rnams //	39a	Amitābha, and Amoghasiddhi,
['BO_T02_D2424:39a-3']	rang gi lus gnas nyams len shes pa med //	rang gi lus gnas nyams len shes pa med //	39a	One does not know the practice of the body's location.
['BO_T02_D2424:39a-4']	m'a ma k'i yi rgyud btus nyams len bshad //	m'a ma k'i yi rgyud btus nyams len bshad //	39a	I will explain the practice of the extracted tantra of Māmakī.
['BO_T02_D2424:39a-5']	rnam snang blangs la rdo rje'i chu yis dkrugs //	rnam snang blangs la rdo rje'i chu yis dkrugs //	39a	Take Vairocana and stir with vajra water.
['BO_T02_D2424:39a-6']	btsir nas snod kyi nang du thun phyed bhag /	btsir nas snod kyi nang du thun phyed bhag /	39a	Half a pala of the powder is pressed out into a vessel.
['BO_T02_D2424:39a-7']	byin brlab mchod bya rlung med sa ru brdung //	byin brlab mchod bya rlung med sa ru brdung //	39a	Consecrate and make offerings, and beat it in a place without wind.
['BO_T02_D2424:39a-8']	rlung nad can la bu ram sbyar bar bya //	rlung nad can la bu ram sbyar bar bya //	39a	For those with wind disorders, it should be combined with jaggery.
['BO_T02_D2424:39a-9']	bad kan can la tsha ba gsum dang sbyar //	bad kan can la tsha ba gsum dang sbyar //	39a	For those with phlegm disorders, it should be combined with the three hot spices.
['BO_T02_D2424:39a-10']	dri med rnam snang btsir nas grib skam bya //	dri med rnam snang btsir nas grib skam bya //	39a	Press out the stainless Vairocana and dry it in the shade.
['BO_T02_D2424:39a-11']	zhib par btags nas mar dang sbrang rtsi sbyar //	zhib par btags nas mar dang sbrang rtsi sbyar //	39a	After finely grinding it, combine it with ghee and honey.
['BO_T02_D2424:39a-12']	mi bskyod pa yis sprus nas bza' btung bya //	mi bskyod pa yis sprus nas bza' btung bya //	39a	Mix with Akshobhya and eat and drink.
['BO_T02_D2424:39a-13']	sha dang 'o ma za zhing chang rnams spang //	sha dang 'o ma za zhing chang rnams spang //	39a	Eat meat and milk, and abandon alcohol.
['BO_T02_D2424:39a-14']	rnam snang nyams len bdag nyid bhya ris smras //	rnam snang nyams len bdag nyid bhya ris smras //	39a	The practice of Vairocana was spoken by the self-existent Bharima.
['BO_T02_D2424:39a-15']	mi bskyod bskol nas mar dang kha ra sbyar //	mi bskyod bskol nas mar dang kha ra sbyar //	39a	Boil Akshobhya and combine it with ghee and sugar.
['BO_T02_D2424:39a-16']	grangs par byas nas rnal 'byor btung bar bya //	grangs par byas nas rnal 'byor btung bar bya //	39a	After making it into pills, the yogi should drink it.
['BO_T02_D2424:39a-17']	chang dang bud med spangs na zla drug grub //	chang dang bud med spangs na zla drug grub //	39a	If one abandons alcohol and women, it will be accomplished in six months.
['BO_T02_D2424:39a-18']	mi bskyod bcud len bhya ris smra bar byed //	mi bskyod bcud len bhya ris smra bar byed //	39a	The Akshobhya rasayana was spoken by Bharima.
['BO_T02_D2424:39a-19']	rin chen 'byung ldan ga na dhi dngul chu dang // ra yi 'o ma sbrang dang bhi ta ste //	rin chen 'byung ldan ga na dhi dngul chu dang // ra yi 'o ma sbrang dang bhi ta ste //	39a	Ratnasambhava, ganja, mercury, goat's milk, honey, and bita,
['BO_T02_D2424:39a-20']	zhib par btags nas ka ra la sogs sbyar //	zhib par btags nas ka ra la sogs sbyar //	39a	If one analyzes in detail, one should add sugar, and so forth.
['BO_T02_D2424:39a-21']	mar khu bton nas rnal 'byor lus la byugs //	mar khu bton nas rnal 'byor lus la byugs //	39a	Having extracted the ghee, one should anoint the body of the yogi.
['BO_T02_D2424:39a-22']	sman rnams gtong dus khengs pa'i dus su gtong //	sman rnams gtong dus khengs pa'i dus su gtong //	39a	When one is giving the medicine, one should give it at the time of distension.
['BO_T02_D2424:39a-23', 'BO_T02_D2424:39a-24']	gzhan dang mi 'dra bha ri stobs skyes so //🔽dbyar zla gsum la don yod grub pa yi //	gzhan dang mi 'dra bha ri stobs skyes so // dbyar zla gsum la don yod grub pa yi //	39a	It is called Bharisthambhana, and is unlike any other.🔽In the three months of summer, one should eat
['BO_T02_D2424:39a-25']	aa ru ra dang sman tsha sbyar la bza' //	aa ru ra dang sman tsha sbyar la bza' //	39a	the three myrobalan fruits mixed with honey.🔽In the three months of autumn, one should eat
['BO_T02_D2424:39a-26', 'BO_T02_D2424:39a-27', 'BO_T02_D2424:39a-28']	ston gsum ka ra aa ru ra sbyar nas //🔽rnal 'byor pa ni lto stong dag la bza' //🔽dgun gsum 'bras bu gsum dang sbyar la bza' //	ston gsum ka ra aa ru ra sbyar nas // rnal 'byor pa ni lto stong dag la bza' // dgun gsum 'bras bu gsum dang sbyar la bza' //	39a	the three myrobalan fruits mixed with sugar.🔽In the three months of winter, one should eat🔽the three myrobalan fruits mixed with honey.🔽In the three months of spring, one should eat
['BO_T02_D2424:39a-29']	dpyid gsum mar sbrang 'bras bu gsum sbyar bza' //	dpyid gsum mar sbrang 'bras bu gsum sbyar bza' //	39a	the three myrobalan fruits mixed with ghee and honey.
['BO_T02_D2424:39a-30']	don yod grub pa'i rnal 'byor bcud len pas //	don yod grub pa'i rnal 'byor bcud len pas //	39a	The yogi who takes the essence of Amoghasiddhi
['BO_T02_D2424:39a-31']	nad rnams sel zhing don rnams grub bar byed //	nad rnams sel zhing don rnams grub bar byed //	39a	will eliminate illnesses and accomplish his aims.
['BO_T02_D2424:39a-32']	shing mngar sbrang mar 'od dpag med pa 'bras bu gsum //	shing mngar sbrang mar 'od dpag med pa 'bras bu gsum //	39a	If one eats the three myrobalan fruits mixed with
['BO_T02_D2424:39a-33']	cong zhi dang sbyar zos na nad rnams sel //	cong zhi dang sbyar zos na nad rnams sel //	39a	sugar, honey, and licorice, one will eliminate illnesses.
['BO_T02_D2424:39a-34']	cis kyang rnal 'byor bla ma'i zhal la ltos //	cis kyang rnal 'byor bla ma'i zhal la ltos //	39a	In any case, the yogi should look to the face of the guru.
['BO_T02_D2424:39a-35']	'od dpag med kyi bcud len bhya ris smras //	'od dpag med kyi bcud len bhya ris smras //	39a	The elixir of Amitābha was spoken by Bharima.
