segmentnr	original	analyzed	translated
['BO_T02_D3423:86a-0']	@86a # // rgya gar skad du /	@86a # // rgya gar skad du /	In Sanskrit:
['BO_T02_D3423:86a-1']	padma na rte shva ra s'a dha nam /	padma na rte shva ra s'a dha nam /	Padmanarteśvarasādhana
['BO_T02_D3423:86a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D3423:86a-3']	padma gar gyi dbang phyug gi sgrub thabs /	padma gar gyi dbang phyug gi sgrub thabs /	Padma gar gyi dbang phyug gi sgrub thabs
['BO_T02_D3423:86a-4']	'phags pa spyan ras gzigs dbang phyug la phyag 'tshal lo //	'phags pa spyan ras gzigs dbang phyug la phyag 'tshal lo //	Homage to the noble Avalokiteśvara.
['BO_T02_D3423:86a-5']	sngon du gsungs pa'i cho ga 'dis sna tshogs padma dang zla ba la hr'i:yig dmar po yongs su gyur pa las padma gar gyi dbang phyug tu bdag nyid bsgom par bya ste /	sngon du gsungs pa'i cho ga 'dis sna tshogs padma dang zla ba la hr'i:yig dmar po yongs su gyur pa las padma gar gyi dbang phyug tu bdag nyid bsgom par bya ste /	By this rite previously taught, on a multicolored lotus and moon, from a red hrīḥ syllable, one should meditate oneself as Padmanarteśvara,
['BO_T02_D3423:86a-6']	sems dpa'i skyil krung gis bzhugs pa /	sems dpa'i skyil krung gis bzhugs pa /	seated in the bodhisattva posture,
['BO_T02_D3423:86a-7']	phyag gnyis pa /	phyag gnyis pa /	with two arms,
['BO_T02_D3423:86a-8']	zhal gcig pa /	zhal gcig pa /	one face,
['BO_T02_D3423:86a-9']	sku mdog dmar po rgyan thams cad kyis brgyan pa /	sku mdog dmar po rgyan thams cad kyis brgyan pa /	red in color, adorned with all ornaments,
['BO_T02_D3423:86a-10']	'od dpag tu med pa'i cod pan can /	'od dpag tu med pa'i cod pan can /	with an Amitābha crown,
['BO_T02_D3423:86a-11']	g-yon phyogs su gos dkar mo dang snyoms par zhugs shing 'khyud pa'i tshul gyis bzhugs pa /	g-yon phyogs su gos dkar mo dang snyoms par zhugs shing 'khyud pa'i tshul gyis bzhugs pa /	embracing Pāṇḍaravāsinī on the left side in the manner of embracing,
['BO_T02_D3423:86a-12']	phyag yon na padma dmar po bsnams pa /	phyag yon na padma dmar po bsnams pa /	holding a red lotus in the left hand,
['BO_T02_D3423:86a-13']	gzhan phyag g-yas pa na gar gyi tshul gyis khab kyi phyag rgyas padma kha 'byed pa'o //	gzhan phyag g-yas pa na gar gyi tshul gyis khab kyi phyag rgyas padma kha 'byed pa'o //	and with the right hand, in the manner of dancing, opening a lotus with the needle mudrā.
['BO_T02_D3423:86a-14']	de nas aom k'a ya b'a ka tsitta badzra sva bh'a wa a'atma ko&amp; ham zhes pa'i sngags brjod par bya'o //	de nas aom k'a ya b'a ka tsitta badzra sva bh'a wa a'atma ko&amp; ham zhes pa'i sngags brjod par bya'o //	Then one should recite the mantra, “Oṃ, I am the vajra of body, speech, and mind.”
['BO_T02_D3423:86a-15']	de'i rjes su phyogs mtshams brgyad du lha mo brgyad bsam par bya'o//	de'i rjes su phyogs mtshams brgyad du lha mo brgyad bsam par bya'o//	After that, one should visualize the eight goddesses in the eight directions.
['BO_T02_D3423:86b-0', 'BO_T02_D3423:86b-1']	@86b de la padma dmar po 'dab ma brgyad pa'i shar gyi 'dab ma la rnam par gzigs ma dkar mo padma dmar po bsnams pa'o //🔽lho'i 'dab ma la sgrol ma ljang gu padma ljang gu bsnams pa'o //	@86b de la padma dmar po 'dab ma brgyad pa'i shar gyi 'dab ma la rnam par gzigs ma dkar mo padma dmar po bsnams pa'o // lho'i 'dab ma la sgrol ma ljang gu padma ljang gu bsnams pa'o //	On the eastern petal of a red lotus with eight petals, one should visualize the white goddess Pūrṇavatī holding a red lotus.🔽On the southern petal, one should visualize the green goddess Tārā holding a green lotus.
['BO_T02_D3423:86b-2']	nub kyi 'dab ma la dbang phyug ma ser mo 'khor lo dang padma bsnams pa'o //	nub kyi 'dab ma la dbang phyug ma ser mo 'khor lo dang padma bsnams pa'o //	On the western petal, one should visualize the yellow goddess Vaiśravaṇī holding a wheel and a lotus.
['BO_T02_D3423:86b-3']	byang gi 'dab ma la khro gnyer can dkar mo padma ser po bsnams pa'o //	byang gi 'dab ma la khro gnyer can dkar mo padma ser po bsnams pa'o //	On the northern petal, one should visualize the white goddess Bhṛkuṭī holding a yellow lotus.
['BO_T02_D3423:86b-4']	shar gyi mtshams kyi 'dab ma la padma'i gnas can ser mo btsod kyi kha dog lta bu'i padma bsnams pa'o //	shar gyi mtshams kyi 'dab ma la padma'i gnas can ser mo btsod kyi kha dog lta bu'i padma bsnams pa'o //	On the petal in the eastern quarter, one should visualize the yellow goddess Padmodbhavā holding a lotus the color of vermilion.
['BO_T02_D3423:86b-5', 'BO_T02_D3423:86b-6']	lho'i mtshams kyi 'dab ma la rdo rje padma'i dbang phyug ma nam mkha'i mdog lta bu padma dkar po bsnams pa'o //🔽nub kyi mtshams kyi 'dab ma la sna chogs padma dkar mo padma nag po bsnams pa'o //	lho'i mtshams kyi 'dab ma la rdo rje padma'i dbang phyug ma nam mkha'i mdog lta bu padma dkar po bsnams pa'o // nub kyi mtshams kyi 'dab ma la sna chogs padma dkar mo padma nag po bsnams pa'o //	On the petal in the south, Vajra-Padma-Īśvarī is the color of the sky and holds a white lotus.🔽On the petal in the west, Viśvarūpa-Padma-Gaurī holds a black lotus.
['BO_T02_D3423:86b-7']	byang gi mtshams kyi 'dab ma la sna tshogs rdo rje ma kha dog sna tshogs padma bsnams pa'o //	byang gi mtshams kyi 'dab ma la sna tshogs rdo rje ma kha dog sna tshogs padma bsnams pa'o //	On the petal in the north, Viśva-Vajrī holds a multicolored lotus.
['BO_T02_D3423:86b-8']	de rnams thams cad sems dpa'i skyil krung can phyag gnyis pa /	de rnams thams cad sems dpa'i skyil krung can phyag gnyis pa /	All of them have the sattva posture, two arms,
['BO_T02_D3423:86b-9']	zhal gcig pa zhi ba'o //	zhal gcig pa zhi ba'o //	one face, and are peaceful.
['BO_T02_D3423:86b-10']	ze'u 'bru'i dbus su bcom ldan 'das lta bu'o //	ze'u 'bru'i dbus su bcom ldan 'das lta bu'o //	In the center of the pericarp is the Blessed One.
['BO_T02_D3423:86b-11']	de nas sngags bzlas par bya'o //	de nas sngags bzlas par bya'o //	Then one should recite the mantra:
['BO_T02_D3423:86b-12']	aom hr'i:padma na rte shva ra h'um /	aom hr'i:padma na rte shva ra h'um /	Oṃ hrīḥ padmanarteśvara hūṃ.
['BO_T02_D3423:86b-13']	'jig rten mgon po padma gar gyi dbang phyug gi sgrub thabs rdzogs so//	'jig rten mgon po padma gar gyi dbang phyug gi sgrub thabs rdzogs so//	The sādhana of Lokeśvara Padmanarteśvara is complete.
