segmentnr	original	analyzed	folio	translated
['BO_T02_D1848:1b-0']	@1b # // rgya gar skad du /	@1b # // rgya gar skad du /	1b	In Sanskrit:
['BO_T02_D1848:1b-1']	shr'i gu hya sa m'a dza aa lam k'a ra n'a ma /	shr'i gu hya sa m'a dza aa lam k'a ra n'a ma /	1b	Śrī-guhyasamāja-alamkāra-nāma
['BO_T02_D1848:1b-2']	bod skad du /	bod skad du /	1b	In Tibetan:
['BO_T02_D1848:1b-3']	dpal gsang ba 'dus pa'i rgyan zhes bya ba /	dpal gsang ba 'dus pa'i rgyan zhes bya ba /	1b	The Ornament of the Glorious Guhyasamāja
['BO_T02_D1848:1b-4']	dpal 'jam pa'i rdo rje la phyag 'tshal lo //	dpal 'jam pa'i rdo rje la phyag 'tshal lo //	1b	Homage to glorious Mañjuvajra.
['BO_T02_D1848:1b-5']	ma lus mun pa'i rgyun ni rnam dag pa //	ma lus mun pa'i rgyun ni rnam dag pa //	1b	The continuum of darkness without exception is purified,
['BO_T02_D1848:1b-6']	'gro la phan pa'i khyad par ma lus rgyu //	'gro la phan pa'i khyad par ma lus rgyu //	1b	And the special benefit for beings without exception is the cause.
['BO_T02_D1848:1b-7']	gang gi sku ni tshad ma'i rjes 'gro ba //	gang gi sku ni tshad ma'i rjes 'gro ba //	1b	Whose body follows after the immeasurable,
['BO_T02_D1848:1b-8']	thams cad 'dus pa de la phyag 'tshal lo //	thams cad 'dus pa de la phyag 'tshal lo //	1b	Homage to that one who is the gathering of all.
['BO_T02_D1848:1b-9']	shin tu phra brnyes dam pa la //	shin tu phra brnyes dam pa la //	1b	Having attained the most subtle,
['BO_T02_D1848:1b-10']	don med chen po skye ba'i phyir //	don med chen po skye ba'i phyir //	1b	Because great meaninglessness arises,
['BO_T02_D1848:1b-11']	ye shes rjes su 'brang ba'i 'grel //	ye shes rjes su 'brang ba'i 'grel //	1b	The commentary following wisdom
['BO_T02_D1848:1b-12']	rigs pas phal cher bsgrubs pa yin //	rigs pas phal cher bsgrubs pa yin //	1b	Is mostly established by reasoning.
['BO_T02_D1848:1b-13']	yongs su rdzogs dang rnam dag pas //	yongs su rdzogs dang rnam dag pas //	1b	By being complete and pure,🔽The guru's permission is manifestly accomplished,🔽In order to prevent contempt for that,
['BO_T02_D1848:1b-14']	bla mas rjes gnang mngon grub dang // de la brnyas pa dgag phyir dang // rtsod pa ngan pa spang phyir ro //	bla mas rjes gnang mngon grub dang // de la brnyas pa dgag phyir dang // rtsod pa ngan pa spang phyir ro //	1b	And in order to abandon bad disputes.
['BO_T02_D1848:1b-15']	la lar tshig gzhan dgod pa dang // la lar 'dres pa'i gzugs kyis dang // la lar sngar med bcug pa dang // la lar lung dang rigs pas so //	la lar tshig gzhan dgod pa dang // la lar 'dres pa'i gzugs kyis dang // la lar sngar med bcug pa dang // la lar lung dang rigs pas so //	1b	and some are by way of scripture and reasoning.
['BO_T02_D1848:1b-16']	'grel bshad mang po blta byas na //	'grel bshad mang po blta byas na //	1b	Having looked at many commentaries,
['BO_T02_D1848:1b-17']	phan tshun du ni 'gal ba yin //	phan tshun du ni 'gal ba yin //	1b	they are mutually contradictory.
['BO_T02_D1848:1b-18']	gang rmongs de ni dgag don du //	gang rmongs de ni dgag don du //	1b	The one who is confused, for the sake of refuting that,
['BO_T02_D1848:1b-19']	kun las gces pa bsdu phyir ro //	kun las gces pa bsdu phyir ro //	1b	is dearer than all.
