segmentnr	original	analyzed	folio	translated
['BO_T02_D3507:155b-0']	@155b # // rgya gar skad du /	@155b # // rgya gar skad du /	155b	In Sanskrit:
['BO_T02_D3507:155b-1']	a'arya t'a r'a bhatt'a ri k'a y'a kalpa:/	a'arya t'a r'a bhatt'a ri k'a y'a kalpa:/	155b	Āryatārābhattārikāyākalpa
['BO_T02_D3507:155b-2']	bod skad du /	bod skad du /	155b	In Tibetan:🔽The ritual of the noble Tārā
['BO_T02_D3507:155b-3']	rje btsun ma 'phags ma sgrol ma'i cho ga /'phags ma sgrol ma la phyag 'tshal lo //	rje btsun ma 'phags ma sgrol ma'i cho ga /'phags ma sgrol ma la phyag 'tshal lo //	155b	Homage to the noble Tārā.
['BO_T02_D3507:155b-4']	aom t'a re tutta re tu re sv'a h'a /	aom t'a re tutta re tu re sv'a h'a /	155b	Oṃ tāre tuttāre ture svāhā.
['BO_T02_D3507:155b-5']	aom ku ru kulle sv'a h'a /	aom ku ru kulle sv'a h'a /	155b	Oṃ kuru ku llē svāhā.
['BO_T02_D3507:155b-6']	rtsa ba'i sngags so //	rtsa ba'i sngags so //	155b	The root mantra.
['BO_T02_D3507:155b-7']	lus la dgod par bya'o //	lus la dgod par bya'o //	155b	It should be placed on the body.
['BO_T02_D3507:155b-8']	snying po'i sngags kyi bzlas par bya'o //	snying po'i sngags kyi bzlas par bya'o //	155b	It should be recited as the essence mantra.
['BO_T02_D3507:155b-9']	aom yig ni spyi bor dgod par bya'o //	aom yig ni spyi bor dgod par bya'o //	155b	The syllable oṃ should be placed on the head.
['BO_T02_D3507:155b-10']	ku yig ni dpral bar dgod par bya'o ;	ku yig ni dpral bar dgod par bya'o ;	155b	The syllable ku should be placed on the forehead.
['BO_T02_D3507:155b-11']	/ ru yig ni mig la dgod par bya'o //	/ ru yig ni mig la dgod par bya'o //	155b	The syllable ru should be placed on the eyes.
['BO_T02_D3507:155b-12', 'BO_T02_D3507:155b-13', 'BO_T02_D3507:155b-14']	ku yig ni go cha ru bya'o //🔽la yig ni mgo bor blta bar bya'o //🔽le yig ni snying gar dgod par bya'o //	ku yig ni go cha ru bya'o // la yig ni mgo bor blta bar bya'o // le yig ni snying gar dgod par bya'o //	155b	The syllable ku should be made into armor.🔽The syllable la should be looked at on the head.🔽The syllable le should be placed on the heart.
['BO_T02_D3507:155b-15']	sv'a yig ni lte ba'i phyogs su'o //	sv'a yig ni lte ba'i phyogs su'o //	155b	The syllable svā should be placed on the navel.
['BO_T02_D3507:155b-16']	h'a yig ni rkang pa dag la dgod par bya'o //	h'a yig ni rkang pa dag la dgod par bya'o //	155b	The syllable hā should be placed on the feet.
['BO_T02_D3507:155b-17']	yi ge 'di rnams sgrub pa pos bdag nyid kyi lus la dgod par bya'o //	yi ge 'di rnams sgrub pa pos bdag nyid kyi lus la dgod par bya'o //	155b	These syllables should be placed on the practitioner's body by the practitioner.
