segmentnr	original	analyzed	folio	translated
['BO_T12_D4303:351b-0', 'BO_T12_D4303:351b-1', 'BO_T12_D4303:351b-2', 'BO_T12_D4303:351b-3', 'BO_T12_D4303:351b-4', 'BO_T12_D4303:351b-5']	@351b # // rgya gar skad du /🔽tstshanda ratn'a ka ra n'a ma /🔽aom na mo w'a g'i shva r'a ya /🔽dzi n'a ya mu ni s'u ry'a ya pa ra ma dzyo ti r'atma ni /🔽aanta rni shi bi mi tra n'a manta rdi na kri te n'a ma:/🔽pa dyam tsa tushpa d'i tatstsa britta dz'a # //	@351b # // rgya gar skad du / tstshanda ratn'a ka ra n'a ma / aom na mo w'a g'i shva r'a ya / dzi n'a ya mu ni s'u ry'a ya pa ra ma dzyo ti r'atma ni / aanta rni shi bi mi tra n'a manta rdi na kri te n'a ma:/ pa dyam tsa tushpa d'i tatstsa britta dz'a # //	351b	In Sanskrit:🔽Cchandaratanakara-nama🔽Om. Homage to the Lord of Speech,🔽To the Victor, the Sage, the Sun, the supreme light of the world,🔽The friend of the helpless, the one who has attained the highest knowledge,🔽The one who has done what had to be done, the one who has crossed over and led others across, the one who has attained and causes others to attain.🔽The one who has understood and causes others to understand, the one who has been cooled and cools others, the one who has been comforted and comforts others, the one who has been freed and frees others.🔽The one who has been liberated and liberates others, the one who has been released and releases others, the one who has been delivered and delivers others, the one who has been comforted and comforts others, the one who has been cooled and cools others, the one who has been liberated and liberates others, the one who has been released and releases others, the one who has been delivered and delivers others, the one who has been comforted and comforts others, the one who has been cooled and cools others, the one who has been liberated and liberates others, the one who has been released and releases others, the one who has been delivered and delivers others, the one who has been comforted and comforts others, the one who has been cooled and cools others, the one who has been liberated and liberates others, the one who has been released and releases others, the one who has been delivered and delivers others, the one who has been comforted and comforts others, the one who has been cooled and cools others, the one who has been liberated and liberates others, the one who has been released and releases others, the one who has been delivered and delivers others, the one who has been comforted and comforts others, the one who has been cooled and cools others, the one who has been liberated and liberates others, the one who has been released and releases others, the one who has been delivered and delivers others, the one who has been comforted and comforts others, the one who has been cooled and cools others, the one who has been liberated and liberates others, the one who has been released and releases others, the one who has been delivered and delivers others, the one who has been comforted and comforts others, the one who has been cooled and cools others, the one who has been liberated and liberates others, the one who has been released and releases others,
['BO_T12_D4303:351b-6']	bod skad du /	bod skad du /	351b	In Sanskrit:
['BO_T12_D4303:351b-7']	sdeb sbyor rin chen 'byung gnas zhes bya ba /	sdeb sbyor rin chen 'byung gnas zhes bya ba /	351b	Cchandaratanakara-nama
['BO_T12_D4303:351b-8']	aom dag gi dbang phyug la phyag 'tshal lo //	aom dag gi dbang phyug la phyag 'tshal lo //	351b	Om. Homage to the Lord of Speech,
['BO_T12_D4303:351b-9', 'BO_T12_D4303:351b-10']	rgyal ba thub pa nyi ma ni //🔽snang ba mchog gi bdag nyid can //	rgyal ba thub pa nyi ma ni // snang ba mchog gi bdag nyid can //	351b	To the Victor, the Sage, the Sun, the supreme light of the world,
['BO_T12_D4303:351b-11']	nang gi mtshan mo bshes bral gyi //	nang gi mtshan mo bshes bral gyi //	351b	To the inner friend of the night,
['BO_T12_D4303:351b-12']	nang gi nyin byed la phyag 'tshal //	nang gi nyin byed la phyag 'tshal //	351b	To the inner sun, I pay homage.🔽That verse of four lines🔽Is divided into two parts,
['BO_T12_D4303:351b-13', 'BO_T12_D4303:351b-14']	tshigs bcad rkang bzhi de yang ni //🔽britta ti pra bhe da to dvi bi dham /	tshigs bcad rkang bzhi de yang ni // britta ti pra bhe da to dvi bi dham /	351b	The first part is the meter,🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.
['BO_T12_D4303:351b-15']	aa ksha ra sam khy'a britti /	aa ksha ra sam khy'a britti /	351b	The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.
['BO_T12_D4303:351b-16', 'BO_T12_D4303:351b-17']	m'a tr'a sam khy'a bha ba ti dz'a ti /🔽hra sva: sva ro la ghu lri dzu:/	m'a tr'a sam khy'a bha ba ti dz'a ti / hra sva: sva ro la ghu lri dzu:/	351b	The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.🔽The second part is the meaning.🔽The first part is the meter.
['BO_T12_D4303:351b-18']	pa d'ante shu ba hu lam gu ru gva kra:/	pa d'ante shu ba hu lam gu ru gva kra:/	351b	The second part is the meaning.🔽The first part is the meter
['BO_T12_D4303:351b-19']	p'urba: sva r'a ra hi ta byanydza n'atstsa /	p'urba: sva r'a ra hi ta byanydza n'atstsa /	351b	Purva, svarahita, vyañjana, ac,
['BO_T12_D4303:351b-20']	d'irgha plu too tsee ba /	d'irgha plu too tsee ba /	351b	Dirgha, pluta, ce,
['BO_T12_D4303:351b-21']	bha di gu dz'a ti rnam gnyis dbye //	bha di gu dz'a ti rnam gnyis dbye //	351b	Bha, di, gu, ja, ti, are the two divisions.
['BO_T12_D4303:351b-22']	yi ge bgrang ba britta yin //	yi ge bgrang ba britta yin //	351b	Counting the letters is called bhitti.
['BO_T12_D4303:351b-23']	phyi mo bgrang ba dz'a tir 'gyur //	phyi mo bgrang ba dz'a tir 'gyur //	351b	Counting the long vowels is called jati.
['BO_T12_D4303:351b-24']	dbyangs thung du ni yang ba ngang la ste drang po'o //	dbyangs thung du ni yang ba ngang la ste drang po'o //	351b	The short vowels are light, straight,
['BO_T12_D4303:351b-25']	rkang pa'i mtha' rnams su mang po zhig lci ba dang ga ste 'khyog po'o //	rkang pa'i mtha' rnams su mang po zhig lci ba dang ga ste 'khyog po'o //	351b	and heavy at the ends of the feet, crooked.
['BO_T12_D4303:351b-26']	dbyangs dang bral ba'i gsal byed las snga ma'o //	dbyangs dang bral ba'i gsal byed las snga ma'o //	351b	The first is from a consonant without a vowel.
['BO_T12_D4303:351b-27']	ring po dang plu ta nyid kyang ngo //	ring po dang plu ta nyid kyang ngo //	351b	The long and pluta are also so.
['BO_T12_D4303:351b-28', 'BO_T12_D4303:351b-29']	gsum gyi ru ti ka me tam /🔽dzanta rgu ru /	gsum gyi ru ti ka me tam / dzanta rgu ru /	351b	In the three, ru, ti, ka, me, tam,🔽jan, ta, ru,
['BO_T12_D4303:351b-30']	santa gu ru /	santa gu ru /	351b	san, ta, gu, ru,
['BO_T12_D4303:351b-31']	ma she sha gu ru /	ma she sha gu ru /	351b	ma, she, sha, gu, ru,
['BO_T12_D4303:351b-32', 'BO_T12_D4303:351b-33']	y'a di la ghu tsa /🔽ranta rla ghu /	y'a di la ghu tsa / ranta rla ghu /	351b	ya, di, la, ghu, tsa,🔽ran, ta, rla, ghu,
['BO_T12_D4303:351b-34']	tanta la ghu /	tanta la ghu /	351b	tan, ta, la, ghu,
['BO_T12_D4303:351b-35']	na she sha la ghu /	na she sha la ghu /	351b	na, she, sha, la, ghu,
['BO_T12_D4303:351b-36']	tstshand'am si bi du: shatka roo nya ram bhyee kee ka britti bhi: p'a dee: //	tstshand'am si bi du: shatka roo nya ram bhyee kee ka britti bhi: p'a dee: //	351b	chandas, vibhu, duḥkha, rāma, bhayaiḥ, ekaika, bhittibhiḥ, pādaiḥ.🔽Ga, yati, u, shani, ka, nu, shta, ppri, hā, ti, psam, kṛti, tat,
['BO_T12_D4303:351b-37']	g'a ya tyushni ka nushtu ppri ha t'ipsam kti ta th'a thog ma lci ba bha ru 'dod /	g'a ya tyushni ka nushtu ppri ha t'ipsam kti ta th'a thog ma lci ba bha ru 'dod /	351b	The first is considered heavy,
['BO_T12_D4303:351b-38']	dza dbus lci ba /	dza dbus lci ba /	351b	ja is heavy in the middle,
['BO_T12_D4303:351b-39']	sa mtha' lci ba /	sa mtha' lci ba /	351b	The final syllable is heavy.
['BO_T12_D4303:351b-40']	ma kun lci /	ma kun lci /	351b	All the short syllables are heavy.
['BO_T12_D4303:351b-41']	ya thog yang ba /	ya thog yang ba /	351b	The first syllable is light.
['BO_T12_D4303:351b-42']	ra dbus yang /	ra dbus yang /	351b	The middle syllable is light.
['BO_T12_D4303:351b-43']	ta mtha' yang ba /	ta mtha' yang ba /	351b	The final syllable is light.
['BO_T12_D4303:351b-44']	na kun yang /	na kun yang /	351b	All the long syllables are light.🔽Beginning from the sixth, each line is composed by increasing one.🔽The meter is called Indravajra.🔽The first line has 12 syllables.🔽The second line has 13 syllables.
['BO_T12_D4303:351b-45']	drug pa nas brtsams te re re 'phel ba'i rkang pas sdeb sbyor rnams rtogs par byed do //	drug pa nas brtsams te re re 'phel ba'i rkang pas sdeb sbyor rnams rtogs par byed do //	351b	The third line has 14 syllables.🔽The fourth line has 15 syllables.🔽Thus, the first four lines have 12, 13, 14, and 15 syllables respectively.🔽The fifth line has 16 syllables.🔽The sixth line has 17 syllables.🔽The seventh line has 18 syllables.🔽The eighth line has 19 syllables.🔽The ninth line has 20 syllables.🔽The tenth line has 21 syllables.🔽The eleventh line has 22 syllables.🔽The twelfth line has 23 syllables.
['BO_T12_D4303:351b-46']	dbyangs sgrogs rab dga' rjes bsngags bri ha t'i //	dbyangs sgrogs rab dga' rjes bsngags bri ha t'i //	351b	The thirteenth line has 24 syllables.🔽The fourteenth line has 25 syllables.🔽The fifteenth line has 26 syllables.
['BO_T12_D4303:352a-0']	phreng ldan dang ni @352a * //	phreng ldan dang ni @352a * //	352a	The sixteenth line has 27 syllables.🔽The seventeenth line has 28 syllables.🔽The eighteenth line has 29 syllables.🔽The nineteenth line has 30 syllables.🔽The twentieth line has 31 syllables.🔽The twenty-first line has 32 syllables.🔽The twenty-second line has 33 syllables.
['BO_T12_D4303:352a-1']	trishtupra / dza ga t'i sharkar++yashni dhri ta ya:/	trishtupra / dza ga t'i sharkar++yashni dhri ta ya:/	352a	The twenty-third line has 34 syllables.🔽The twenty-fourth line has 35 syllables.
['BO_T12_D4303:352a-2', 'BO_T12_D4303:352a-3', 'BO_T12_D4303:352a-4']	pri thakke ge kee ka aa ti pa r'ashtsa /🔽shuddha pr'a bi sa ma tya dhe: pa r'a tsa kri ti:/🔽ai ti sha dashta ha y'a:/	pri thakke ge kee ka aa ti pa r'ashtsa / shuddha pr'a bi sa ma tya dhe: pa r'a tsa kri ti:/ ai ti sha dashta ha y'a:/	352a	The twenty-fifth line has 36 syllables.🔽The twenty-sixth line has 37 syllables.🔽The twenty-seventh line has 38 syllables.
['BO_T12_D4303:352a-5']	sa ma mardha sa mam bi sha mam /	sa ma mardha sa mam bi sha mam /	352a	The twenty-eighth line has 39 syllables.🔽The twenty-ninth line has 40 syllables.
['BO_T12_D4303:352a-6']	tse ti tri bi dham pra * //	tse ti tri bi dham pra * //	352a	The thirtieth line has 41 syllables.🔽The thirty-first line has 42 syllables.🔽The thirty-second line has 43 syllables.
['BO_T12_D4303:352a-7']	de bzhin gsum bsngags so //	de bzhin gsum bsngags so //	352a	The thirty-third line has 44 syllables.🔽The thirty-fourth line has 45 syllables.🔽The thirty-fifth line has 46 syllables.🔽The thirty-sixth line has 47 syllables.
['BO_T12_D4303:352a-8']	skye 'gro nus ldan legs spyod brtan 'dzin rnams //	skye 'gro nus ldan legs spyod brtan 'dzin rnams //	352a	The thirty-seventh line has 48 syllables.
['BO_T12_D4303:352a-9', 'BO_T12_D4303:352a-10']	so so re re phyi ma shin tu pa'o //🔽byed ldan dag pa rab kun rnam legs shin tu lhag pa las phyi ma'ang ngo //	so so re re phyi ma shin tu pa'o //🔽byed ldan dag pa rab kun rnam legs shin tu lhag pa las phyi ma'ang ngo //	352a	The thirty-eighth line has 49 syllables.🔽The thirty
['BO_T12_D4303:352a-11']	de ltar drug brgyad rta rnams so //	de ltar drug brgyad rta rnams so //	352a	Thus, six and eight are the horses.
['BO_T12_D4303:352a-12']	mnyam dang phyed mnyam mi mnyam zhes bya ba //	mnyam dang phyed mnyam mi mnyam zhes bya ba //	352a	Equal, half-equal, and unequal are said to be
['BO_T12_D4303:352a-13']	britta rnam pa gsum tsaksha te brittam /	britta rnam pa gsum tsaksha te brittam /	352a	The three types of bhritta.
['BO_T12_D4303:352a-14']	ta nu ma dhy'a di ka mu ba tsi tra k'a di baktr'a di tatkra ma sha:/	ta nu ma dhy'a di ka mu ba tsi tra k'a di baktr'a di tatkra ma sha:/	352a	The cakra-bhritta, the tanu-madhyâdika-mu, the citra-kâdî, the vaktrâdî, the tattva-kramâḥ,
['BO_T12_D4303:352a-15']	sth'a nam ya ti rishtee: tadb'a nu ti bh'a di:/	sth'a nam ya ti rishtee: tadb'a nu ti bh'a di:/	352a	The sthâna, the yati, the ṛṣṭeḥ, the tad-vâniti-bhâd,
['BO_T12_D4303:352a-16']	aante tsa ra n'a n'am /	aante tsa ra n'a n'am /	352a	The ante, the caranâḥ,
['BO_T12_D4303:352a-17']	gwa:/ lka:/ pra ti p'a dam /	gwa:/ lka:/ pra ti p'a dam /	352a	The gvaḥ, the lkaḥ, the prâpadam,
['BO_T12_D4303:352a-18']	t+yoo tseetta nu ma dhy'a /	t+yoo tseetta nu ma dhy'a /	352a	The tyôcitta-tanu-madhyâ,
['BO_T12_D4303:352a-19']	ku m'a ra la li t'a dzsoogra /	ku m'a ra la li t'a dzsoogra /	352a	The kumâra-lalitâ-jhasoḥ,
['BO_T12_D4303:352a-20']	du rab bshad bya //	du rab bshad bya //	352a	The durva, and the bhasad-utâ are explained.
['BO_T12_D4303:352a-21']	de ni dbus phra sogs dang nyer bkra sogs //	de ni dbus phra sogs dang nyer bkra sogs //	352a	That is the middle, the subtle, and so on, and the near, the bright, and so on,
['BO_T12_D4303:352a-22']	kha sgo la sogs rnams dang go rims bzhin //	kha sgo la sogs rnams dang go rims bzhin //	352a	In accordance with the sequence of the mouth, and so on.
['BO_T12_D4303:352a-23']	'dod pa rnams kyi gnas pa sdod //	'dod pa rnams kyi gnas pa sdod //	352a	The abode of desires is dwelling.
['BO_T12_D4303:352a-24']	bha sogs auta la de ldan no //	bha sogs auta la de ldan no //	352a	The bhas and so on have the ut.
['BO_T12_D4303:352a-25']	rkang pa rnams kyi mtha' la'o //	rkang pa rnams kyi mtha' la'o //	352a	At the end of the feet.
['BO_T12_D4303:352a-26']	lci ba wa /	lci ba wa /	352a	The heavy is va.🔽The light is ka.
['BO_T12_D4303:352a-27']	yang ba ka / rkang pa so so la'o //	yang ba ka / rkang pa so so la'o //	352a	In each foot.
['BO_T12_D4303:352a-28']	gal te ta ya dbus phra'o //	gal te ta ya dbus phra'o //	352a	If it is the middle, it is subtle.
['BO_T12_D4303:352a-29']	gzhon nu rol pa dza sa ga /	gzhon nu rol pa dza sa ga /	352a	The youth, the playful, the jhasoḥ.
['BO_T12_D4303:352a-30']	gloo tsa tu: sa m'a n+ya soo hi /	gloo tsa tu: sa m'a n+ya soo hi /	352a	The glo, the four, the equal, and so on, the hi.
