segmentnr	original	analyzed	folio	translated
['BO_K10_Dx_H0259:385a-0']	@385a rgya gar skad du /	@385a rgya gar skad du /	385a	In Sanskrit:
['BO_K10_Dx_H0259:385a-1']	sarba ta th'a ga ta sya gu hya siddhya rtha aa bhi sa ma ya he tu sarba bo dhi satva sya tsarya sa mu dra de sha buddhoshnshi sha sh'u rangga n'a ma ma h'a y'a na s'u tra /	sarba ta th'a ga ta sya gu hya siddhya rtha aa bhi sa ma ya he tu sarba bo dhi satva sya tsarya sa mu dra de sha buddhoshnshi sha sh'u rangga n'a ma ma h'a y'a na s'u tra /	385a	Sarvatathāgataguhyasiddhyarthābhisamayādhiṣṭhāna sarvabodhisattvacaryāsamudradharmadeśanābuddhūṣṇīṣavīra-gāmināma mahāyānasūtra.
['BO_K10_Dx_H0259:385a-2']	bod skad du /	bod skad du /	385a	In Tibetan:
['BO_K10_Dx_H0259:385a-3']	de bzhin gshegs pa'i gsang ba sgrub pa'i don mngon par thob pa'i rgyu /	de bzhin gshegs pa'i gsang ba sgrub pa'i don mngon par thob pa'i rgyu /	385a	The Tathāgatas’ Secret Accomplishment of the Purpose of Attaining the Actual State
['BO_K10_Dx_H0259:385a-4']	byang chub sems dpa' thams cad kyi spyod pa rgya mtsho ston pa /	byang chub sems dpa' thams cad kyi spyod pa rgya mtsho ston pa /	385a	Teaching the Ocean of Conduct of All Bodhisattvas
['BO_K10_Dx_H0259:385a-5']	sangs rgyas kyi gtsug tor dpa' bar 'gro ba zhes bya ba theg pa chen po'i mdo /	sangs rgyas kyi gtsug tor dpa' bar 'gro ba zhes bya ba theg pa chen po'i mdo /	385a	The Buddha’s Uṣṇīṣa: The Sūtra of the Great Vehicle Called “Proceeding Courageously”
['BO_K10_Dx_H0259:385a-6']	bam po dang po /	bam po dang po /	385a	Fascicle One
['BO_K10_Dx_H0259:385a-7']	'di skad bdag gis thos pa dus gcig na /	'di skad bdag gis thos pa dus gcig na /	385a	Thus have I heard at one time,
['BO_K10_Dx_H0259:385b-0']	bcom ldan @385b 'das mnyan yod na rgyal bu rgyal byed kyi tshal mgon med zas sbyin gyi kun dga' ra ba na stong nyis brgya lnga bcu'i dge slong gi dge 'dun chen po dang thabs cig tu bzhugs so //	bcom ldan @385b 'das mnyan yod na rgyal bu rgyal byed kyi tshal mgon med zas sbyin gyi kun dga' ra ba na stong nyis brgya lnga bcu'i dge slong gi dge 'dun chen po dang thabs cig tu bzhugs so //	385b	the Blessed One was dwelling in Śrāvastī, in the Jeta Grove, in the park of Anāthapiṇḍada, together with a great saṅgha of 1,250 bhikṣus.
['BO_K10_Dx_H0259:385b-1']	thams cad kyang dgra bcom pa /	thams cad kyang dgra bcom pa /	385b	All of them were arhats,
['BO_K10_Dx_H0259:385b-2']	zag pa zad pa /	zag pa zad pa /	385b	He had exhausted defilements.
['BO_K10_Dx_H0259:385b-3']	sh'akya'i sras po chos la dbang thob pa /	sh'akya'i sras po chos la dbang thob pa /	385b	He was a Shakya prince who had attained mastery over phenomena.
['BO_K10_Dx_H0259:385b-4']	srid pa thams cad las rnam par grol ba /	srid pa thams cad las rnam par grol ba /	385b	He was completely liberated from all existence.
['BO_K10_Dx_H0259:385b-5']	grong khyer gyi skye bo la sman par mdzad pa /	grong khyer gyi skye bo la sman par mdzad pa /	385b	He acted as a doctor for the people of the city.
