segmentnr	original	analyzed	translated
['BO_T02_D3356:37a-0']	@37a # // rgya gar skad du /	@37a # // rgya gar skad du /	In Sanskrit:
['BO_T02_D3356:37a-1']	sam kshipta pradzny'a p'a ra mi ta s'a dha nam /	sam kshipta pradzny'a p'a ra mi ta s'a dha nam /	Samkṣiptaprajñāpāramitāsādhana
['BO_T02_D3356:37a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D3356:37a-3']	mdor bsdus pa'i shes rab kyi pha rol tu phyin ma'i sgrub thabs /	mdor bsdus pa'i shes rab kyi pha rol tu phyin ma'i sgrub thabs /	The Means of Achievement of the Condensed Perfection of Wisdom
['BO_T02_D3356:37a-4']	shes rab kyi pha rol tu phyin ma la phyag 'tshal lo //	shes rab kyi pha rol tu phyin ma la phyag 'tshal lo //	Homage to the Perfection of Wisdom!
['BO_T02_D3356:37a-5']	sngon du bstan pa'i cho gas stong pa nyid bsgoms pa'i rjes su padma dmar po dang zla ba la gnas pa'i dh'i:ser po yongs su gyur pa las /	sngon du bstan pa'i cho gas stong pa nyid bsgoms pa'i rjes su padma dmar po dang zla ba la gnas pa'i dh'i:ser po yongs su gyur pa las /	After meditating on emptiness by the rite taught previously, on a red lotus and moon one should visualize a yellow dhīḥ.
['BO_T02_D3356:37a-6']	shes rab kyi pha rol tu phyin ma ser mo /	shes rab kyi pha rol tu phyin ma ser mo /	From that, oneself arises as the Perfection of Wisdom, yellow
['BO_T02_D3356:37a-7']	mi bskyod pa dbus su gnas pa'i ral pa'i cod pan can ma /	mi bskyod pa dbus su gnas pa'i ral pa'i cod pan can ma /	with Akṣobhya in the crest of her topknot,
['BO_T02_D3356:37b-0']	chos 'chad @37b pa'i phyag rgya 'chang ma /	chos 'chad @37b pa'i phyag rgya 'chang ma /	holding the mudrā of teaching the Dharma,
['BO_T02_D3356:37b-1']	po ti dang bcas pa'i autpa la sngon po g-yon logs su 'dzin ma /	po ti dang bcas pa'i autpa la sngon po g-yon logs su 'dzin ma /	and holding a blue lotus with a book on the left.
['BO_T02_D3356:37b-2']	gos kyi stod g-yogs dang / na bza' dmar pos brgyan ma zhes bya ba /	gos kyi stod g-yogs dang / na bza' dmar pos brgyan ma zhes bya ba /	She is adorned with a red upper garment and dress.
['BO_T02_D3356:37b-3']	de ltar bsams la /	de ltar bsams la /	Having visualized it like that,🔽one should recite:
['BO_T02_D3356:37b-4']	aom dh'i:shru ti smri ti bi dza ye sv'a h'a /	aom dh'i:shru ti smri ti bi dza ye sv'a h'a /	Oṃ dhīḥ śruti smṛti vijaye svāhā.
['BO_T02_D3356:37b-5']	zhes bya ba'i sngags bzlas pa'o //	zhes bya ba'i sngags bzlas pa'o //	This is the mantra recitation.
['BO_T02_D3356:37b-6']	mdor bsdus pa'i shes rab kyi pha rol tu phyin ma'i sgrub thabs rdzogs so //	mdor bsdus pa'i shes rab kyi pha rol tu phyin ma'i sgrub thabs rdzogs so //	The sādhana of Prajñāpāramitā in brief is complete.
['BO_T02_D3356:37b-7']	pandi ta don yod rdo rje dang / khams pa lo ts'a ba dge slong ba ris bsgyur cing zhus pa'o//	pandi ta don yod rdo rje dang / khams pa lo ts'a ba dge slong ba ris bsgyur cing zhus pa'o//	The paṇḍita Amoghavajra and the Khampa translator-editor Gelong Bharo translated and revised it.
