segmentnr	original	analyzed	folio	translated
['BO_T01_D1159:204a-0', 'BO_T01_D1159:204a-1']	@204a # // rgya gar skad du /🔽de sha na sta ba /	@204a # // rgya gar skad du / de sha na sta ba /	204a	In Sanskrit:🔽Desanastava
['BO_T01_D1159:204a-2']	bod skad du /	bod skad du /	204a	In Tibetan:
['BO_T01_D1159:204a-3']	bshags pa'i bstod pa /	bshags pa'i bstod pa /	204a	The Praise of Confession
['BO_T01_D1159:204a-4']	'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	204a	Homage to youthful Manjushri.
['BO_T01_D1159:204a-5']	sman pa'i rgyal po mnyam med 'gro ba'i bla //	sman pa'i rgyal po mnyam med 'gro ba'i bla //	204a	Unequalled king of physicians, the world's protector,
['BO_T01_D1159:204a-6']	nyes pa kun bral yon tan 'byung ba'i gnas //	nyes pa kun bral yon tan 'byung ba'i gnas //	204a	Free from all faults, the source of all good qualities,
['BO_T01_D1159:204a-7']	skyabs khyed nye bar dmigs nas rtag na ba //	skyabs khyed nye bar dmigs nas rtag na ba //	204a	I take refuge in you, and so,
['BO_T01_D1159:204a-8']	rang gi nyes pa'i 'gyur brjod bshags par bgyi //	rang gi nyes pa'i 'gyur brjod bshags par bgyi //	204a	I confess my faults.
['BO_T01_D1159:204a-9']	shin tu rgal dka' chu bo'i rgyun 'dra zhing //	shin tu rgal dka' chu bo'i rgyun 'dra zhing //	204a	Difficult to cross, like a river's current,
['BO_T01_D1159:204a-10']	tog dang dpyod pa ngan pa'i dba' rlabs can //	tog dang dpyod pa ngan pa'i dba' rlabs can //	204a	With waves of bad thoughts and analysis,
['BO_T01_D1159:204a-11']	nyon mongs chu srin 'dzin khris dkrugs pa na //	nyon mongs chu srin 'dzin khris dkrugs pa na //	204a	And stirred up by the crocodile of afflictions,
['BO_T01_D1159:204a-12']	bdag gi rang gi sems la'ang zhi ma mchis //	bdag gi rang gi sems la'ang zhi ma mchis //	204a	My mind is never still.
['BO_T01_D1159:204a-13']	'dod chags rgya mtsho'i dba' rlabs cher 'khrugs tshe //	'dod chags rgya mtsho'i dba' rlabs cher 'khrugs tshe //	204a	When the waves of the ocean of desire rise up,
['BO_T01_D1159:204a-14']	gal te mi gtsang gzings la bsten gyur na //	gal te mi gtsang gzings la bsten gyur na //	204a	If I rely on the raft of impurity,
['BO_T01_D1159:204b-0']	@204b der ni bdag yid zhe sdang me yis ni //	@204b der ni bdag yid zhe sdang me yis ni //	204b	Then the fire of hatred in my mind
['BO_T01_D1159:204b-1']	rtsva skams bzhin du nges bsregs nye bar bcom //	rtsva skams bzhin du nges bsregs nye bar bcom //	204b	Will burn it up, like dry grass.
['BO_T01_D1159:204b-2']	zhe sdang me yi gdung ba zhi bya'i phyir //	zhe sdang me yi gdung ba zhi bya'i phyir //	204b	In order to extinguish the burning of the fire of hatred,
['BO_T01_D1159:204b-3', 'BO_T01_D1159:204b-4']	gal te byams pa'i rdzing ni bsgoms gyur kyang //🔽der ni skye bo thams cad bder 'dod pa'i //	gal te byams pa'i rdzing ni bsgoms gyur kyang // der ni skye bo thams cad bder 'dod pa'i //	204b	If you cultivate the pond of love,🔽There, the mind is seized by the mud of attachment,
['BO_T01_D1159:204b-5']	chags pa'i 'dam gyis yid ni zin par gyur //	chags pa'i 'dam gyis yid ni zin par gyur //	204b	Which desires the happiness of all beings.
['BO_T01_D1159:204b-6']	chags pa'i 'dam gyi dri ma dag bya'i phyir //	chags pa'i 'dam gyi dri ma dag bya'i phyir //	204b	In order to purify the stain of the mud of attachment,
['BO_T01_D1159:204b-7']	gal te de ni btang snyoms chus 'khru yang //	gal te de ni btang snyoms chus 'khru yang //	204b	If you wash with the water of equanimity,
['BO_T01_D1159:204b-8']	der ni 'gro kun nyam thag sel ba yi //	der ni 'gro kun nyam thag sel ba yi //	204b	There, compassion for all beings,
['BO_T01_D1159:204b-9']	'jig rten mgon po snying rje'ang rnam par nyams //	'jig rten mgon po snying rje'ang rnam par nyams //	204b	The protector of the world, is destroyed.
['BO_T01_D1159:204b-10']	gtso bo gal te snying rje sgom pa na //	gtso bo gal te snying rje sgom pa na //	204b	O Chief, if you cultivate compassion,
['BO_T01_D1159:204b-11']	bdag ni mya ngan chen po kun du skye //	bdag ni mya ngan chen po kun du skye //	204b	I am born in great sorrow.
['BO_T01_D1159:204b-12']	'di ni zhi phyir gal te dga' bsten na //	'di ni zhi phyir gal te dga' bsten na //	204b	If you rely on joy in order to pacify that,
['BO_T01_D1159:204b-13']	g-yo ba'i sems ni dgod pa nyid du gyur //	g-yo ba'i sems ni dgod pa nyid du gyur //	204b	The wavering mind becomes fixed.
['BO_T01_D1159:204b-14']	gal te dga' ba zhi phyir skyo bskyed na //	gal te dga' ba zhi phyir skyo bskyed na //	204b	If you generate disgust in order to pacify joy,
['BO_T01_D1159:204b-15']	de ru sems ni dbang med zhum par gyur //	de ru sems ni dbang med zhum par gyur //	204b	The mind becomes powerless and depressed there.
['BO_T01_D1159:204b-16']	gal te brtson pas dman las bstod pa na //	gal te brtson pas dman las bstod pa na //	204b	If you praise from a lowly position through effort,
['BO_T01_D1159:204b-17']	nga rgyal dgra yi spyod yul dag tu gyur //	nga rgyal dgra yi spyod yul dag tu gyur //	204b	You become the domain of the enemy, pride.
['BO_T01_D1159:204b-18']	de yi gnyen por thams cad ston nyid sgom //	de yi gnyen por thams cad ston nyid sgom //	204b	The antidote to that is to meditate on the teacher as all things.
['BO_T01_D1159:204b-19']	der ni gzhan gyi don la brtson med gyur //	der ni gzhan gyi don la brtson med gyur //	204b	In that case, one will not strive for the benefit of others.
['BO_T01_D1159:204b-20']	gal te de yi don du kun rdzob bsten //	gal te de yi don du kun rdzob bsten //	204b	If one relies on the conventional for that purpose,
['BO_T01_D1159:204b-21']	der yid nor gyi bsam pa skye bar gyur //	der yid nor gyi bsam pa skye bar gyur //	204b	the thought of hoarding wealth will arise.
['BO_T01_D1159:204b-22']	gal te yid ni nor sogs la sbyar na //	gal te yid ni nor sogs la sbyar na //	204b	If the mind is applied to wealth and so forth,
['BO_T01_D1159:204b-23']	nyes pa kun gyi chang ni ldud 'gyur zhing //	nyes pa kun gyi chang ni ldud 'gyur zhing //	204b	the alcohol of all faults will be imbibed.
['BO_T01_D1159:204b-24']	dregs dang rmongs pa'i gnyid kyis myos pas na //	dregs dang rmongs pa'i gnyid kyis myos pas na //	204b	Being intoxicated by the sleep of arrogance and delusion,
['BO_T01_D1159:204b-25']	mngon 'dod thams cad bcom pa nyid du gyur //	mngon 'dod thams cad bcom pa nyid du gyur //	204b	all that is desired will be destroyed.
['BO_T01_D1159:204b-26']	gang tshe bdag ni sbyin par 'dod na yang //	gang tshe bdag ni sbyin par 'dod na yang //	204b	Even when one wishes to be generous,
['BO_T01_D1159:204b-27']	ser sna stobs can gyis ni nges par 'dzin //	ser sna stobs can gyis ni nges par 'dzin //	204b	miserliness, which is powerful, will certainly hold one back.
['BO_T01_D1159:204b-28']	gal te de bsal ci ste phyin gyur na'ang //	gal te de bsal ci ste phyin gyur na'ang //	204b	If one dispels that and gives,
['BO_T01_D1159:204b-29']	de tshe yun ring dus su rjes su 'gyod //	de tshe yun ring dus su rjes su 'gyod //	204b	one will later regret it for a long time.
['BO_T01_D1159:204b-30']	gal te dad pas slar yang dad byas kyang //	gal te dad pas slar yang dad byas kyang //	204b	Even if one gives again out of faith,
['BO_T01_D1159:204b-31', 'BO_T01_D1159:204b-32']	'jig rten gzhan gyi 'bras bur de ltung gyur //🔽mi rtag shes pas re ba med byas na //	'jig rten gzhan gyi 'bras bur de ltung gyur // mi rtag shes pas re ba med byas na //	204b	that will fall into the result of the other world.🔽Having made oneself free of hope through the knowledge of impermanence,
['BO_T01_D1159:204b-33']	rgyu mtshan med pas le los rnam par zhum //	rgyu mtshan med pas le los rnam par zhum //	204b	one will be discouraged by aimlessness and laziness.
['BO_T01_D1159:204b-34']	mgon po 'jig rten sdug bsngal gyis rab gzir //	mgon po 'jig rten sdug bsngal gyis rab gzir //	204b	The protector is oppressed by the world’s suffering.
['BO_T01_D1159:204b-35']	sngon ste'ang gnyen du gyur pa la bltas nas //	sngon ste'ang gnyen du gyur pa la bltas nas //	204b	Looking at those who were previously friends,
['BO_T01_D1159:204b-36']	gal te gzhan don spyod par 'dod na yang //	gal te gzhan don spyod par 'dod na yang //	204b	even if one wishes to engage in benefiting others,
['BO_T01_D1159:204b-37']	bdag tu 'du shes pa yis dbang med 'dzin //	bdag tu 'du shes pa yis dbang med 'dzin //	204b	one is helplessly seized by the perception of self.
['BO_T01_D1159:204b-38']	bdag tu lta ba'i rjes su nga rgyal 'brang //	bdag tu lta ba'i rjes su nga rgyal 'brang //	204b	Pride follows after the view of self.
['BO_T01_D1159:204b-39']	de ni nga'i zhes yongs su 'dzin par byed //	de ni nga'i zhes yongs su 'dzin par byed //	204b	It causes one to grasp at “mine.”
['BO_T01_D1159:204b-40']	der ni nga rgyal dregs dang 'dod sogs kyis //	der ni nga rgyal dregs dang 'dod sogs kyis //	204b	There, pride and arrogance, desire, and so forth
['BO_T01_D1159:204b-41']	khros pa'i dgra bzhin du ni rnam par 'joms //	khros pa'i dgra bzhin du ni rnam par 'joms //	204b	destroy like an angry enemy.
['BO_T01_D1159:204b-42']	gang tshe bdud kyi sde ltar 'jigs pa yi //	gang tshe bdud kyi sde ltar 'jigs pa yi //	204b	When the army of afflictions, like the army of demons,
['BO_T01_D1159:205a-0']	@205a * // nyon mongs dra pa kun nas bdo gyur pa //	@205a * // nyon mongs dra pa kun nas bdo gyur pa //	205a	is aroused on all sides,
['BO_T01_D1159:205a-1']	de tshe dus mtshan mi bzad lta bur ni //	de tshe dus mtshan mi bzad lta bur ni //	205a	at that time, like an unbearable night,
['BO_T01_D1159:205a-2']	nag po'i phyogs kyi mun pa rnam par 'phel //	nag po'i phyogs kyi mun pa rnam par 'phel //	205a	the darkness of the dark side increases.
['BO_T01_D1159:205a-3']	sdig pa brjod bgyi rjes 'gyod pa rnag dka' zhing //	sdig pa brjod bgyi rjes 'gyod pa rnag dka' zhing //	205a	It is difficult to regret the expression of evil
['BO_T01_D1159:205a-4']	skye ba sdug bsngal 'gyur ba mi bzad lags //	skye ba sdug bsngal 'gyur ba mi bzad lags //	205a	and the transformation of suffering in birth.
['BO_T01_D1159:205a-5']	de las lhag pa'i rab gnod ci zhig mchis //	de las lhag pa'i rab gnod ci zhig mchis //	205a	What could be more greatly harmful than that?
['BO_T01_D1159:205a-6', 'BO_T01_D1159:205a-7']	de ltar na yang de la rang nyid spyod //🔽gal te sna tshogs sdug bsngal rgyur gyur pa'i //	de ltar na yang de la rang nyid spyod // gal te sna tshogs sdug bsngal rgyur gyur pa'i //	205a	Nevertheless, he engages in them.🔽When he turns away from harming others,
['BO_T01_D1159:205a-8']	gzhan la gnod byed pa las bzlog pa na //	gzhan la gnod byed pa las bzlog pa na //	205a	the cause of various sufferings,
['BO_T01_D1159:205a-9']	skye bo ngan pa nyes med dgrar gyur pa //	skye bo ngan pa nyes med dgrar gyur pa //	205a	evil people, who are his enemies for no reason,
['BO_T01_D1159:205a-10']	ral gri'i so ltar gdug pas de 'khrugs byed //	ral gri'i so ltar gdug pas de 'khrugs byed //	205a	are agitated, like the edge of a sword.
