segmentnr	original	analyzed	folio	translated
['BO_T02_D2515:355a-18']	dkyil 'khor kun gyi grva rnams kyi //	dkyil 'khor kun gyi grva rnams kyi //	355a	In the corners of all the maṇḍalas,
['BO_T02_D2515:355a-19']	gnas rnams su ni gzhag par bya //	gnas rnams su ni gzhag par bya //	355a	they should be placed in the locations.
['BO_T02_D2515:355a-20']	zhes pa ni mchod pa dang sgo ba rnams so //	zhes pa ni mchod pa dang sgo ba rnams so //	355a	This is the offering and the door guardians.
['BO_T02_D2515:355a-21']	sde pa bzhi pa'i dang po ni te yig go //	sde pa bzhi pa'i dang po ni te yig go //	355a	The first of the fourth class is the syllable te.
['BO_T02_D2515:355a-22']	ma'i sa bon ni ra yig go //	ma'i sa bon ni ra yig go //	355a	The seed of the mother is the syllable ra.
['BO_T02_D2515:355a-23']	dbyangs kyi gnyis pa yis zhes pa ni a'a yig gis so //	dbyangs kyi gnyis pa yis zhes pa ni a'a yig gis so //	355a	The second of the vowels is the syllable ā.
['BO_T02_D2515:355a-24']	dbang bsgyur ba ni zhes pa rjes su nga ro'o //	dbang bsgyur ba ni zhes pa rjes su nga ro'o //	355a	The subjugator is the anusvāra.
['BO_T02_D2515:355a-25']	rgyab bskum ste zhes pa ni mnyam pa'i thal mor byas nas sor mo thams cad kyi rgyab bskum par bya'o //	rgyab bskum ste zhes pa ni mnyam pa'i thal mor byas nas sor mo thams cad kyi rgyab bskum par bya'o //	355a	Bent backward means that having made the palms even, one should bend the backs of all the fingers.
['BO_T02_D2515:355a-26']	rin chen rnam pa legs 'byung ba //	rin chen rnam pa legs 'byung ba //	355a	The excellent arising of the jewel aspect
['BO_T02_D2515:355a-27']	zhes pa ni rin po che'i rnam pas yongs su gyur pa'o //	zhes pa ni rin po che'i rnam pas yongs su gyur pa'o //	355a	means that it is transformed into the aspect of a jewel.🔽The maṇḍala of the vajra fist is explained.
['BO_T02_D2515:355a-28']	rdo rje khu tshur gyi dkyil 'khor bstan pa de nas zhes bya ba la sogs pa gsungs pa /	rdo rje khu tshur gyi dkyil 'khor bstan pa de nas zhes bya ba la sogs pa gsungs pa /	355a	Then, having said this, and so on,
['BO_T02_D2515:355a-29']	rdo rje phreng bas rnam par brgyan //	rdo rje phreng bas rnam par brgyan //	355a	adorned with a vajra garland
['BO_T02_D2515:355b-0']	zhes pa ni phyi rol du sna tshogs @355b rdo rje'i phreng bas nye bar brgyan pa'o //	zhes pa ni phyi rol du sna tshogs @355b rdo rje'i phreng bas nye bar brgyan pa'o //	355b	means that externally it is adorned with a garland of crossed vajras.
['BO_T02_D2515:355b-1']	zhal bzhi pa yi rdo rje che //	zhal bzhi pa yi rdo rje che //	355b	The great vajra with four faces
['BO_T02_D2515:355b-2']	zhes pa ni sna tshogs rdo rje'o //	zhes pa ni sna tshogs rdo rje'o //	355b	This is the variegated vajra.🔽It is surrounded by a garland of vajras,
['BO_T02_D2515:355b-3']	'khor lo bzhin du yongs su bskor //	'khor lo bzhin du yongs su bskor //	355b	like a wheel.
['BO_T02_D2515:355b-4']	zhes pa ni sna tshogs rdo rje'i phreng bas bskor ba'o //	zhes pa ni sna tshogs rdo rje'i phreng bas bskor ba'o //	355b	This is the variegated vajra garland.🔽In the middle of that,
['BO_T02_D2515:355b-5']	de'i dbus su zhes pa ni zhal bzhi pa'i rdo rje chen po'i'o //	de'i dbus su zhes pa ni zhal bzhi pa'i rdo rje chen po'i'o //	355b	the great vajra of the four faces.
['BO_T02_D2515:355b-6']	kha dog sna tshogs mchog tu 'bar //	kha dog sna tshogs mchog tu 'bar //	355b	It is variegated, blazing with supreme color,
['BO_T02_D2515:355b-7']	zhes pa ni rnam pa sna tshogs pa'i mchog go //	zhes pa ni rnam pa sna tshogs pa'i mchog go //	355b	with a supreme variety of aspects.
['BO_T02_D2515:355b-8']	rdo rje sna tshogs zhes pa ni rdo rje khu tshur ro //	rdo rje sna tshogs zhes pa ni rdo rje khu tshur ro //	355b	The variegated vajra is the vajra fist.
['BO_T02_D2515:355b-9']	sna tshogs kha dog ces pa ni zhal la dkar po'o //	sna tshogs kha dog ces pa ni zhal la dkar po'o //	355b	The variegated color is the white face.
['BO_T02_D2515:355b-10', 'BO_T02_D2515:355b-11']	brang la dmar po'o //🔽lag pa la ljang gu'o //	brang la dmar po'o // lag pa la ljang gu'o //	355b	The red is on the chest.🔽The green is on the hands.
['BO_T02_D2515:355b-12']	lto ba la ser po'o //	lto ba la ser po'o //	355b	The yellow is on the belly.
['BO_T02_D2515:355b-13']	lhag ma nag po'o //	lhag ma nag po'o //	355b	The rest is black.
['BO_T02_D2515:355b-14']	gzi brjid che zhes pa ni 'bar ba'i phreng ba'o //	gzi brjid che zhes pa ni 'bar ba'i phreng ba'o //	355b	The great splendor is the garland of flames.
['BO_T02_D2515:355b-15']	sangs rgyas phreng bas rnam bar mdzes //	sangs rgyas phreng bas rnam bar mdzes //	355b	It is beautiful with a garland of buddhas,
['BO_T02_D2515:355b-16']	zhes pa ni rdo rje sangs rgyas lnga'i cod pan can no //	zhes pa ni rdo rje sangs rgyas lnga'i cod pan can no //	355b	with the crown of the five buddha vajras.
['BO_T02_D2515:355b-17']	mya ngan 'das don rab gsal byed //	mya ngan 'das don rab gsal byed //	355b	It is the clear light of nirvana.
['BO_T02_D2515:355b-18']	ces pa'o // pa ni aa yig go //	ces pa'o // pa ni aa yig go //	355b	The syllable pa is the letter a.
['BO_T02_D2515:355b-19']	sgeg sogs rig ma thams cad kyis //	sgeg sogs rig ma thams cad kyis //	355b	All the knowledge consorts such as the goddess of charm,
['BO_T02_D2515:355b-20']	zhes pa ni mchod pa rnams thams cad kyis so //	zhes pa ni mchod pa rnams thams cad kyis so //	355b	This is with all the offerings.
['BO_T02_D2515:355b-21']	de bzhin zhes pa ni rin po che'i dkyil 'khor ji lta ba bzhin du dbang bskur ba la sogs pa'i phyag rgya rnams kyis /	de bzhin zhes pa ni rin po che'i dkyil 'khor ji lta ba bzhin du dbang bskur ba la sogs pa'i phyag rgya rnams kyis /	355b	As before means that, just as with the jeweled mandala, one should perform the consecration and so forth with the mudras.
['BO_T02_D2515:355b-22']	sna tshogs mchog tu rnam par bkra //	sna tshogs mchog tu rnam par bkra //	355b	It is variegated and supreme.
['BO_T02_D2515:355b-23']	zhes pa dang yang dag par sbrel lo //	zhes pa dang yang dag par sbrel lo //	355b	This is connected with the above.
['BO_T02_D2515:355b-24']	rdo rje'i thig les yongs su bskor //	rdo rje'i thig les yongs su bskor //	355b	It is surrounded by vajra lines.
['BO_T02_D2515:355b-25']	zhes pa ni sna tshogs thig le'i phreng bas yongs su bskor ba'o //	zhes pa ni sna tshogs thig le'i phreng bas yongs su bskor ba'o //	355b	This means that it is surrounded by a garland of variegated bindus.
['BO_T02_D2515:355b-26', 'BO_T02_D2515:355b-27']	sgeg sogs rig ma thams cad kyis //🔽phyag rgya thams cad kyis zhes pa 'di kho na'i rim pas nye bar bstan pa /	sgeg sogs rig ma thams cad kyis // phyag rgya thams cad kyis zhes pa 'di kho na'i rim pas nye bar bstan pa /	355b	All the knowledge consorts such as the goddess of charm🔽all the mudras.🔽This is taught by the sequence of just this.
['BO_T02_D2515:355b-28']	de la dbang bskur phyag rgya yis //	de la dbang bskur phyag rgya yis //	355b	The consecration mudra
['BO_T02_D2515:355b-29']	zhes bya ba la sogs pa gsungs so //	zhes bya ba la sogs pa gsungs so //	355b	and so forth.🔽The teaching of the Maṇḍala of Mañjuśrī
['BO_T02_D2515:355b-30']	'jam dpal gyi dkyil 'khor nye bar ston pa de nas zhes gsungs pa /	'jam dpal gyi dkyil 'khor nye bar ston pa de nas zhes gsungs pa /	355b	then.
['BO_T02_D2515:355b-31']	shes rab ye shes 'khor lo che //	shes rab ye shes 'khor lo che //	355b	The great wheel of the wisdom of wisdom
['BO_T02_D2515:355b-32']	zhes pa ni de bzhin gshegs pa'i bla na med pa'i shes rab ye shes kyi rang bzhin rtsibs brgyad pa'i 'khor lo'o //	zhes pa ni de bzhin gshegs pa'i bla na med pa'i shes rab ye shes kyi rang bzhin rtsibs brgyad pa'i 'khor lo'o //	355b	This is the wheel of the Tathāgata, with eight spokes, the nature of the knowledge and wisdom that is unsurpassed.
['BO_T02_D2515:355b-33']	sngags kyi yi ges rnam par brgyan //	sngags kyi yi ges rnam par brgyan //	355b	Adorned with the syllables of the mantra.
['BO_T02_D2515:355b-34']	zhes pa ni mu khyud la aa ra pa tsa na zhes pa'i yi ge rnams kyis rnam par mdzes pa'o //	zhes pa ni mu khyud la aa ra pa tsa na zhes pa'i yi ge rnams kyis rnam par mdzes pa'o //	355b	This is the beauty of the syllables of the mantra “arapaṭa” on the rim.
['BO_T02_D2515:355b-35']	ral grir bcas zhes pa ni phyag bzhi po rnams su'o //	ral grir bcas zhes pa ni phyag bzhi po rnams su'o //	355b	Along with the sword, in the four hands.
['BO_T02_D2515:355b-36']	ral gri'i phreng bas rnam par mdzes //	ral gri'i phreng bas rnam par mdzes //	355b	Adorned with a garland of swords.
['BO_T02_D2515:355b-37']	zhes pa ni 'od kyi dkyil 'khor du'o //	zhes pa ni 'od kyi dkyil 'khor du'o //	355b	This is in the circle of light.
['BO_T02_D2515:355b-38']	yi ge lnga yi gsang sngags che ni ji skad du gsungs pa rnams so //	yi ge lnga yi gsang sngags che ni ji skad du gsungs pa rnams so //	355b	The great mantra of the five syllables is the one that has been taught.
['BO_T02_D2515:355b-39']	de'i gzhogs su gnas zhes pa ni 'od kor la yang dag par bzhugs pa'o //	de'i gzhogs su gnas zhes pa ni 'od kor la yang dag par bzhugs pa'o //	355b	Residing at its side, in the circle of light.
['BO_T02_D2515:355b-40', 'BO_T02_D2515:356a-0']	rol zhes pa ni 'khor lo'i phyi rol lo //🔽shes rab kyi pha rol tu @356a * //	rol zhes pa ni 'khor lo'i phyi rol lo // shes rab kyi pha rol tu @356a * //	355b	The play, outside the wheel.
['BO_T02_D2515:356a-1']	phyin pa ni stong pa nyid chos thams cad rang bzhin med pa'i rnal 'byor gyis so zhes bya ba la sogs pa can no //	phyin pa ni stong pa nyid chos thams cad rang bzhin med pa'i rnal 'byor gyis so zhes bya ba la sogs pa can no //	356a	The perfection of wisdom, with the yoga of the emptiness of all phenomena, which is the absence of intrinsic nature.
['BO_T02_D2515:356a-2']	de padma'i 'dab ma rnams su bri bar bya'o //	de padma'i 'dab ma rnams su bri bar bya'o //	356a	One should draw that on lotus petals.
['BO_T02_D2515:356a-3']	sngon du bshad pa'i cho ga yis //	sngon du bshad pa'i cho ga yis //	356a	With the rite explained previously,
['BO_T02_D2515:356a-4']	zhes pa ni khu tshur gyi dkyil 'khor du bshad pa'i cho gas so //	zhes pa ni khu tshur gyi dkyil 'khor du bshad pa'i cho gas so //	356a	means with the rite explained in the fist maṇḍala.
['BO_T02_D2515:356a-5']	mchod pa'i cho ga rgyas par zhes pa ni sgeg mo la sogs pa rnams dgod pa'o //	mchod pa'i cho ga rgyas par zhes pa ni sgeg mo la sogs pa rnams dgod pa'o //	356a	The extensive rite of worship means the arrangement of the Lāsyā, etc.
['BO_T02_D2515:356a-6']	ngos bzhi po rnams su ral gri'i phyag rgya bri'o //	ngos bzhi po rnams su ral gri'i phyag rgya bri'o //	356a	One should draw the sword mudra on the four sides.
['BO_T02_D2515:356a-7']	'jug pa'i cho ga rgyas pa de kho na bzhin du zhes pa ni chos kyi dkyil 'khor ji lta ba bzhin du'o //	'jug pa'i cho ga rgyas pa de kho na bzhin du zhes pa ni chos kyi dkyil 'khor ji lta ba bzhin du'o //	356a	The extensive rite of entry is just like that means just like the Dharma maṇḍala.
['BO_T02_D2515:356a-8']	sems bskyed ma thag tu chos kyi 'khor lo bskor ba'i gnas kyi dkyil 'khor ston pa de nas zhes bya ba la sogs pa gsungs pa chos kyi 'khor lo ni rtsibs bcu gnyis pa'o //	sems bskyed ma thag tu chos kyi 'khor lo bskor ba'i gnas kyi dkyil 'khor ston pa de nas zhes bya ba la sogs pa gsungs pa chos kyi 'khor lo ni rtsibs bcu gnyis pa'o //	356a	The teaching of the maṇḍala of the place of turning the wheel of Dharma immediately upon the generation of the thought is stated from “Then” and so on. The wheel of Dharma has twelve spokes.
['BO_T02_D2515:356a-9']	rten cing 'brel 'byung phreng ba zhes pa ni ma rig pa'i rkyen gyis 'du byed de zhes pa aa yig ste de mu khyud la bri bar bya'o //	rten cing 'brel 'byung phreng ba zhes pa ni ma rig pa'i rkyen gyis 'du byed de zhes pa aa yig ste de mu khyud la bri bar bya'o //	356a	The garland of dependent origination is the condition of ignorance is the formation, which is the letter a. That should be written on the rim.
['BO_T02_D2515:356a-10']	phyag bzhi zhes pa ni gnyis dag gis 'khor lo 'dzin pa'o //	phyag bzhi zhes pa ni gnyis dag gis 'khor lo 'dzin pa'o //	356a	The four arms are the two holding the wheel.
['BO_T02_D2515:356a-11']	gnyis dag gis ral gri dang zhags pa 'dzin pa'o //	gnyis dag gis ral gri dang zhags pa 'dzin pa'o //	356a	The two hold the sword and noose.
['BO_T02_D2515:356a-12']	rang gi yi ge'i phreng ba rnams kyis ni h'um yig gi phreng ba'o //	rang gi yi ge'i phreng ba rnams kyis ni h'um yig gi phreng ba'o //	356a	The garland of one's own syllables is the garland of hūṃ syllables.
['BO_T02_D2515:356a-13']	de yang g-yas pa dang g-yas min gyi gzhogs su 'khor lo gnyis kyis 'od zer dang ldan zhing rnam par mdzes pa'i 'od kyis bskor bar blta bar bya'o //	de yang g-yas pa dang g-yas min gyi gzhogs su 'khor lo gnyis kyis 'od zer dang ldan zhing rnam par mdzes pa'i 'od kyis bskor bar blta bar bya'o //	356a	Moreover, one should see the two wheels on the right and left sides as being endowed with light rays and surrounded by beautiful light.
['BO_T02_D2515:356a-14']	de yi zhes pa bcom ldan 'das kyi'o //	de yi zhes pa bcom ldan 'das kyi'o //	356a	His is the Bhagavān's.
['BO_T02_D2515:356a-15']	'khor lo bzhin du rab tu gnas //	'khor lo bzhin du rab tu gnas //	356a	Abiding like a wheel
['BO_T02_D2515:356a-16']	zhes pa ni 'khor lo'i rnam par yongs su gyur pa'o //	zhes pa ni 'khor lo'i rnam par yongs su gyur pa'o //	356a	means transformed into the form of a wheel.
['BO_T02_D2515:356a-17']	mchod pa zhes pa ni sgeg mo la sogs pa rnams so //	mchod pa zhes pa ni sgeg mo la sogs pa rnams so //	356a	Worship is Locanā and so forth.
['BO_T02_D2515:356a-18']	'khor lo bskor bar bya la sogs //	'khor lo bskor bar bya la sogs //	356a	Turning the wheel and so forth
['BO_T02_D2515:356a-19']	zhes pa ni chos kyi dbyings kyi dkyil 'khor gyi rnal 'byor gyis bsdu ba la sogs pa sngon ma can gyis zhugs nas 'jug pa la sogs pa rdzogs par bya'o //	zhes pa ni chos kyi dbyings kyi dkyil 'khor gyi rnal 'byor gyis bsdu ba la sogs pa sngon ma can gyis zhugs nas 'jug pa la sogs pa rdzogs par bya'o //	356a	means that one who has previously entered the wheel of the maṇḍala of the realm of phenomena and so forth should complete the entry and so forth.
['BO_T02_D2515:356a-20']	nam mkha' mdzod kyi dkyil 'khor nye bar ston pa de nas zhes pa la sogs pa gsungs pa /	nam mkha' mdzod kyi dkyil 'khor nye bar ston pa de nas zhes pa la sogs pa gsungs pa /	356a	The mandala of the sky treasury is taught by “Then” and so forth.
['BO_T02_D2515:356a-21']	thog ma'i dkyil 'khor tshul gyis ni //	thog ma'i dkyil 'khor tshul gyis ni //	356a	By the method of the primordial mandala,
['BO_T02_D2515:356a-22']	zhes pa chos kyi dbyings kyi dkyil 'khor gyi rigs pa'o //	zhes pa chos kyi dbyings kyi dkyil 'khor gyi rigs pa'o //	356a	the mandala of the realm of reality is the principle.
['BO_T02_D2515:356a-23']	dkyil 'khor kun gyi zhes pa gru bzhi pa la sogs pa dang ldan pa phyi'i dkyil 'khor la'o //	dkyil 'khor kun gyi zhes pa gru bzhi pa la sogs pa dang ldan pa phyi'i dkyil 'khor la'o //	356a	The mandala of all mandalas is the outer mandala endowed with four corners and so forth.
['BO_T02_D2515:356a-24']	snang ba che zhes pa ni 'od kyi phreng ba can no //	snang ba che zhes pa ni 'od kyi phreng ba can no //	356a	Great appearance is the one with a garland of light.
['BO_T02_D2515:356a-25']	mkha' bzhin shin tu 'od gsal ba //	mkha' bzhin shin tu 'od gsal ba //	356a	Like space, it is very clear light.
['BO_T02_D2515:356a-26']	zhes pa ni bee d'urya'i kha dog go //	zhes pa ni bee d'urya'i kha dog go //	356a	The color of beryl.
['BO_T02_D2515:356a-27']	zla ba'i kha dog gzi brjid che //	zla ba'i kha dog gzi brjid che //	356a	The color of the moon, with great splendor.
['BO_T02_D2515:356a-28']	zhes pa ni 'od kyi dkyil 'khor dkar po'o //	zhes pa ni 'od kyi dkyil 'khor dkar po'o //	356a	The white mandala of light.
['BO_T02_D2515:356b-0']	sna tshogs @356b mtshon cha 'chang ba zhes pa ni sna tshogs rdo rje 'dzin pa'o //	sna tshogs @356b mtshon cha 'chang ba zhes pa ni sna tshogs rdo rje 'dzin pa'o //	356b	Bearing various weapons, holding a crossed vajra.
['BO_T02_D2515:356b-1']	sangs rgyas phreng ba sogs pas spras //	sangs rgyas phreng ba sogs pas spras //	356b	Adorned with garlands of buddhas and so forth.
['BO_T02_D2515:356b-2']	zhes pa ni sangs rgyas lnga'i cod pan dang / dpral ba'i steng dang mgrin par yang rin po che'i phreng ba gzhan no //	zhes pa ni sangs rgyas lnga'i cod pan dang / dpral ba'i steng dang mgrin par yang rin po che'i phreng ba gzhan no //	356b	And on the forehead and throat there is another precious garland.
['BO_T02_D2515:356b-3']	dbyangs kyi dgu pa zhes pa ni aom yig ste ma ning bzhi po med pa nyid kyi phyir ro //	dbyangs kyi dgu pa zhes pa ni aom yig ste ma ning bzhi po med pa nyid kyi phyir ro //	356b	The ninth vowel is the letter O, because there is no fourth neutral.
['BO_T02_D2515:356b-4']	thig le sgra yis rnam par brgyan //	thig le sgra yis rnam par brgyan //	356b	It is adorned with the sound of the drop.
['BO_T02_D2515:356b-5']	zhes pa ni rjes su sna ldan dang bcas pa'o //	zhes pa ni rjes su sna ldan dang bcas pa'o //	356b	This is the one with the anusvāra.
['BO_T02_D2515:356b-6']	de yang zhes pa ni gang thog ma ste dang po'i sde pa'i gsum pa'o //	de yang zhes pa ni gang thog ma ste dang po'i sde pa'i gsum pa'o //	356b	And that is the third of the first class.
['BO_T02_D2515:356b-7']	rjes su sna ldan dang bcas pa bstan to //	rjes su sna ldan dang bcas pa bstan to //	356b	The one with the anusvāra is taught.
['BO_T02_D2515:356b-8']	padma'i rgyal po'i phyi rol gyi 'dab ma la phreng ba mchog 'chang ba'o //	padma'i rgyal po'i phyi rol gyi 'dab ma la phreng ba mchog 'chang ba'o //	356b	On the petals outside the lotus king, he holds the supreme garland.
['BO_T02_D2515:356b-9', 'BO_T02_D2515:356b-10']	rdo rje rin chen gyi phyag rgya las mthe'u chung dang ming med khab bzhin du byas pa 'di tog gi phyag rgya'o //🔽rdo rje gnod sbyin gyi dkyil 'khor bstan pa de nas zhes bya ba la sogs pa gsungs pa /	rdo rje rin chen gyi phyag rgya las mthe'u chung dang ming med khab bzhin du byas pa 'di tog gi phyag rgya'o // rdo rje gnod sbyin gyi dkyil 'khor bstan pa de nas zhes bya ba la sogs pa gsungs pa /	356b	The mudrā of the vajra jewel, with the little finger and ring finger like a vulva, is the mudrā of the crest.🔽The maṇḍala of Vajrayakṣa🔽Then, beginning with “the maṇḍala of Vajrayakṣa,”
['BO_T02_D2515:356b-11']	dkyil 'khor snga ma'i sbyor ba yis //	dkyil 'khor snga ma'i sbyor ba yis //	356b	the maṇḍala of Vajrayakṣa is taught.🔽The maṇḍala of Vajrayakṣa is taught.
['BO_T02_D2515:356b-12']	dkyil 'khor thams cad thig btab po //	dkyil 'khor thams cad thig btab po //	356b	All the maṇḍalas are marked with lines.
['BO_T02_D2515:356b-13']	zhes pa ni bshad ma thag pa'o //	zhes pa ni bshad ma thag pa'o //	356b	This is what has just been explained.
['BO_T02_D2515:356b-14']	khro bo'i dkyil 'khor zhes pa ni 'bar ba dang bcas pa'o //	khro bo'i dkyil 'khor zhes pa ni 'bar ba dang bcas pa'o //	356b	The maṇḍala of the wrathful ones is the one with flames.
['BO_T02_D2515:356b-15']	der yang zhes pa ni khro bo'i dkyil 'khor gru bzhi par ro //	der yang zhes pa ni khro bo'i dkyil 'khor gru bzhi par ro //	356b	There also means in the square maṇḍala of the wrathful ones.
['BO_T02_D2515:356b-16']	me'i rdo rje mchog ces pa ni me'i dkyil 'khor ro //	me'i rdo rje mchog ces pa ni me'i dkyil 'khor ro //	356b	The supreme vajra of fire is the maṇḍala of fire.
['BO_T02_D2515:356b-17']	sha sha sa'i sde pa'i mtha' can ni ha yig go //	sha sha sa'i sde pa'i mtha' can ni ha yig go //	356b	The end of the class of śa, śa, and sa is the syllable ha.
['BO_T02_D2515:356b-18']	de yang tsheg drag dang bcas pa'o //	de yang tsheg drag dang bcas pa'o //	356b	That also has a visarga.
['BO_T02_D2515:356b-19']	khro bo'i dkyil 'khor gyis bskor ba ni gang du sngags kyi yi ge'i phreng ba bri bar byed pa de khro bo'i dkyil 'khor gyis bskor ba'o //	khro bo'i dkyil 'khor gyis bskor ba ni gang du sngags kyi yi ge'i phreng ba bri bar byed pa de khro bo'i dkyil 'khor gyis bskor ba'o //	356b	Surrounded by the maṇḍala of the wrathful ones is where the garland of mantra syllables is written, that is surrounded by the maṇḍala of the wrathful ones.🔽The maṇḍala of Amogharaaja
['BO_T02_D2515:356b-20']	don yod rgyal po'i dkyil 'khor bstan pa de nas zhes bya ba la sogs pa gsungs pa lcags kyu'i rnam pa zhes pa ni zur gsum gyi rnam pa'o //	don yod rgyal po'i dkyil 'khor bstan pa de nas zhes bya ba la sogs pa gsungs pa lcags kyu'i rnam pa zhes pa ni zur gsum gyi rnam pa'o //	356b	Then, having taught the maṇḍala of Amogharaaja, he said, etc. The form of the hook is the form of three corners.
['BO_T02_D2515:356b-21']	lcags kyu la ni rab tu bzhugs //	lcags kyu la ni rab tu bzhugs //	356b	It is well-established in the hook.
['BO_T02_D2515:356b-22']	zhes pa ni 'od zer dang bcas pa'i lcags kyu la yang dag par bzhugs pa gang yin pa'o //	zhes pa ni 'od zer dang bcas pa'i lcags kyu la yang dag par bzhugs pa gang yin pa'o //	356b	This is the one who is situated in the iron hook together with the light rays.
['BO_T02_D2515:356b-23']	phyag bzhi zhes pa ni gnyis gang gis rdo rje khu tshur gyi lcags kyu 'dzin pa'o //	phyag bzhi zhes pa ni gnyis gang gis rdo rje khu tshur gyi lcags kyu 'dzin pa'o //	356b	The four-armed one is the one who holds the iron hook of the vajra fist with two of his arms.
