segmentnr	original	analyzed	folio	translated
['BO_T11_D4241:175a-0']	@175a # // rgya gar skad du /	@175a # // rgya gar skad du /	175a	In Sanskrit:
['BO_T11_D4241:175a-1']	aa lam bha na pa r'i ksha t'i k'a /	aa lam bha na pa r'i ksha t'i k'a /	175a	Ālambanaparīkṣātīkā
['BO_T11_D4241:175a-2']	bod skad du /	bod skad du /	175a	In Tibetan:
['BO_T11_D4241:175a-3']	dmigs pa brtag pa'i 'grel bshad /	dmigs pa brtag pa'i 'grel bshad /	175a	Explanation of the Examination of the Object
['BO_T11_D4241:175a-4']	sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal lo //	175a	Homage to all the Buddhas and Bodhisattvas.
['BO_T11_D4241:175a-5']	thugs rjes zin pa'i dgongs pa can //	thugs rjes zin pa'i dgongs pa can //	175a	Those who are endowed with the intention of compassion,
['BO_T11_D4241:175a-6', 'BO_T11_D4241:175a-7']	thams cad mkhyen la spyi bo yis //🔽phyag 'tshal dmigs pa brtag pa yi //	thams cad mkhyen la spyi bo yis // phyag 'tshal dmigs pa brtag pa yi //	175a	I bow my head to the Omniscient One
['BO_T11_D4241:175a-8']	rnam par bshad pa rab tu bya //	rnam par bshad pa rab tu bya //	175a	And will thoroughly explain the commentary🔽On the Examination of the Object.
['BO_T11_D4241:175a-9']	gang dag mig la sogs pa'i rnam par shes pa'i zhes bya ba'i tshig dang po 'dis ni rab tu byed pa 'di'i brjod par bya ba dang / phyin ci log gi rgyu mtshan bstan to //	gang dag mig la sogs pa'i rnam par shes pa'i zhes bya ba'i tshig dang po 'dis ni rab tu byed pa 'di'i brjod par bya ba dang / phyin ci log gi rgyu mtshan bstan to //	175a	By the first phrase, “The consciousnesses of the eye and so on,” the topic and the reason for error are taught in this treatise.
['BO_T11_D4241:175a-10']	dgos pa dang 'brel pa dag ni shugs kyis dpag par bya ste /	dgos pa dang 'brel pa dag ni shugs kyis dpag par bya ste /	175a	The purpose and the connection are to be inferred by implication.
['BO_T11_D4241:175a-11']	shugs kyang skabs su bab nas bstan par bya'o /	shugs kyang skabs su bab nas bstan par bya'o /	175a	And the implication will be taught as it occurs.
['BO_T11_D4241:175a-12']	rab tu byed pa 'di'i 'brel pa dang / brjod par bya ba dang dgos pa rnams ni gdon mi za bar brjod dgos so //	rab tu byed pa 'di'i 'brel pa dang / brjod par bya ba dang dgos pa rnams ni gdon mi za bar brjod dgos so //	175a	The connection, the topic, and the purpose of this treatise must certainly be stated.
['BO_T11_D4241:175a-13']	de lta ma yin na 'brel pa med pa dang brjod par bya ba med pa dang dgos pa med pa'i rab tu byed pa ni nyan pa po rtog pa sngon du gtong ba dag khas mi len to //	de lta ma yin na 'brel pa med pa dang brjod par bya ba med pa dang dgos pa med pa'i rab tu byed pa ni nyan pa po rtog pa sngon du gtong ba dag khas mi len to //	175a	Otherwise, the treatise would be without a connection, without a subject matter, and without a purpose, and those who listen to it would not accept it, since it would be without a purpose.
['BO_T11_D4241:175a-14']	de lta bas na 'dir gang dag mig la sogs pa'i rnam par shes pa'i dmigs pa phyi rol gyi don yin par 'dod pa de dag rdul phra rab rnams yin pa'am /	de lta bas na 'dir gang dag mig la sogs pa'i rnam par shes pa'i dmigs pa phyi rol gyi don yin par 'dod pa de dag rdul phra rab rnams yin pa'am /	175a	Therefore, here, those who assert that the object of observation of eye consciousness, etc. is an external object, imagine that it is the subtle particles or that it is a composite of those.
['BO_T11_D4241:175a-15']	de 'dus pa yin par rtog grang na zhes bya ba 'dis ni spang bar bya ba'i rang bzhin gyi brjod par bya ba bstan to //	de 'dus pa yin par rtog grang na zhes bya ba 'dis ni spang bar bya ba'i rang bzhin gyi brjod par bya ba bstan to //	175a	This is the statement of the nature of the object of abandonment.
['BO_T11_D4241:175a-16']	de'i rgyu yin pa'i phyir zhes bya ba dang / der snang ba'i shes pa skye ba'i phyir zhes bya ba 'dis ni phyin ci log gi rgyu mtshan bstan to //	de'i rgyu yin pa'i phyir zhes bya ba dang / der snang ba'i shes pa skye ba'i phyir zhes bya ba 'dis ni phyin ci log gi rgyu mtshan bstan to //	175a	The reason is because it is the cause of that and because a consciousness appearing as that is produced. This is the statement of the reason for the error.
['BO_T11_D4241:175a-17']	dgos pa dang 'brel ba bdag ni shugs kyis bstan to //	dgos pa dang 'brel ba bdag ni shugs kyis bstan to //	175a	The connection with the purpose is implicitly taught.
['BO_T11_D4241:175b-0']	de la shugs @175b ni 'di yin par khong du chud par bya ste /	de la shugs @175b ni 'di yin par khong du chud par bya ste /	175b	The implicit meaning should be understood as follows.
['BO_T11_D4241:175b-1']	phyi rol gyi dmigs pa dag dgag pa'i phyir dang / nang gi rab tu sgrub pa'i phyir rab tu byed pa 'di brtsam mo //	phyi rol gyi dmigs pa dag dgag pa'i phyir dang / nang gi rab tu sgrub pa'i phyir rab tu byed pa 'di brtsam mo //	175b	This chapter is composed in order to refute external objects and to establish the internal.
['BO_T11_D4241:175b-2']	de lta bas na phyi dang nang gi don dag dgag pa dang / rab tu sgrub pa'i phyir rab tu byed pa 'di rtsom pas shugs kyis na 'gog pa dang rab tu sgrub pa dag ni dgos pa nyid yin la /	de lta bas na phyi dang nang gi don dag dgag pa dang / rab tu sgrub pa'i phyir rab tu byed pa 'di rtsom pas shugs kyis na 'gog pa dang rab tu sgrub pa dag ni dgos pa nyid yin la /	175b	Thus, since this chapter is composed in order to refute external objects and to establish internal objects, implicitly, refutation and establishment are the purpose,
