segmentnr	original	analyzed	folio	translated
['BO_T02_D2933:343b-0']	@343b # // rgya gar skad du /	@343b # // rgya gar skad du /	343b	In Sanskrit:
['BO_T02_D2933:343b-1']	badzra kro dha karma m'a ra ya s'a dha na n'a ma /	badzra kro dha karma m'a ra ya s'a dha na n'a ma /	343b	Vajrakrodhakarmamaraya-sadhana-nama
['BO_T02_D2933:343b-2']	bod skad du /	bod skad du /	343b	In Tibetan:
['BO_T02_D2933:343b-3']	rdo rje khro bos gsad pa'i las zhes bya ba'i sgrub pa'i thabs /	rdo rje khro bos gsad pa'i las zhes bya ba'i sgrub pa'i thabs /	343b	The Means of Attaining the Vajra Wrathful One's Slayer
['BO_T02_D2933:343b-4']	dpal phyag na rdo rje la phyag 'tshal lo //	dpal phyag na rdo rje la phyag 'tshal lo //	343b	Homage to glorious Vajrapani.
['BO_T02_D2933:343b-5']	thabs dang shes rab dbyer med pa'i //	thabs dang shes rab dbyer med pa'i //	343b	Method and wisdom inseparable,
['BO_T02_D2933:343b-6']	mi 'gyur dbyer med rtags dang ldan //	mi 'gyur dbyer med rtags dang ldan //	343b	Unchanging, inseparable, bearing the sign,
['BO_T02_D2933:343b-7']	drag po de la phyag 'tshal nas //	drag po de la phyag 'tshal nas //	343b	Having paid homage to that wrathful one,
['BO_T02_D2933:343b-8']	gdug pa ma lus zhi mdzad pa'i //	gdug pa ma lus zhi mdzad pa'i //	343b	The pacifier of all evil without exception,
['BO_T02_D2933:343b-9']	drag po'i sgrub thabs brtsam par bya //	drag po'i sgrub thabs brtsam par bya //	343b	I will compose the wrathful one's means of attainment.
['BO_T02_D2933:343b-10']	dur khrod la sogs pa'i gnas su mandal me tog dang bcas pa sngon po'i steng du mchod rten sku gdung dang ldan pa bzhag la /	dur khrod la sogs pa'i gnas su mandal me tog dang bcas pa sngon po'i steng du mchod rten sku gdung dang ldan pa bzhag la /	343b	In a place such as a charnel ground, on a blue mandala with flowers, place a stupa with relics.
['BO_T02_D2933:343b-11']	mchod cing skyabs su 'gro ba la sogs pa bya'o //	mchod cing skyabs su 'gro ba la sogs pa bya'o //	343b	Make offerings and go for refuge, and so forth.
['BO_T02_D2933:343b-12']	de nas stong pa nyid du bsgom pa ni /	de nas stong pa nyid du bsgom pa ni /	343b	Then, the meditation on emptiness is:
['BO_T02_D2933:343b-13']	aom ma h'a sh'un+ya t'a dzny'a na badzra sva bh'a ba a'atma konyaham /	aom ma h'a sh'un+ya t'a dzny'a na badzra sva bh'a ba a'atma konyaham /	343b	Om maha shunya ta jnana vajra sva bhawa atma ko'ham
['BO_T02_D2933:343b-14']	de nas sa bon h'um las byung ba'i pam las padma 'dab ma bzhi pa bskyed la /	de nas sa bon h'um las byung ba'i pam las padma 'dab ma bzhi pa bskyed la /	343b	Then, from the seed syllable hūṃ, a lotus with four petals arises from paṃ.
