segmentnr	original	analyzed	folio	translated
['BO_T02_D2803:162a-0']	@162a * // bcom ldan 'das thugs rje chen po grags pa'i rgyal mtshan can la phyag 'tshal lo //	@162a * // bcom ldan 'das thugs rje chen po grags pa'i rgyal mtshan can la phyag 'tshal lo //	162a	Homage to the Blessed One, the great compassionate one, the banner of fame.
['BO_T02_D2803:162a-1']	'dir 'jig rten pa mang po chos dang ldan pa'i don bya ba la sbyar ba'i phyir /	'dir 'jig rten pa mang po chos dang ldan pa'i don bya ba la sbyar ba'i phyir /	162a	Here, in order to engage many worldly people in activities that are in accord with the Dharma,
['BO_T02_D2803:162a-2']	re zhig dam tshig can yon tan tshul na gnas pa'i che ba bsgrags pas gnas gang du skye bo 'du ba'am /	re zhig dam tshig can yon tan tshul na gnas pa'i che ba bsgrags pas gnas gang du skye bo 'du ba'am /	162a	first, by proclaiming the greatness of those who abide in the way of good qualities and have commitments, in whatever place people gather,
['BO_T02_D2803:162a-3']	mang pos mthong ba dang thos pa'i spyod yul du gyur pa zhig bcos la /	mang pos mthong ba dang thos pa'i spyod yul du gyur pa zhig bcos la /	162a	or in the field of vision of many who see and hear, one should construct
['BO_T02_D2803:162a-4']	rdo rje thab sbyor la sogs pas bgegs bsal zhing der khang bu brtsegs pa'i dkyil 'khor rim pa gnyis pa grong khyer pa dang pho brang pa man ngag dang ldan pas brtsig cing bri bar bya'o //	rdo rje thab sbyor la sogs pas bgegs bsal zhing der khang bu brtsegs pa'i dkyil 'khor rim pa gnyis pa grong khyer pa dang pho brang pa man ngag dang ldan pas brtsig cing bri bar bya'o //	162a	and draw with vajra-cakra and so forth, dispelling obstacles, a two-storied maṇḍala of a stacked house, either a city or a palace, endowed with instructions.
['BO_T02_D2803:162a-5']	de'i khor yug la sogs par mchod pa thams cad kyis brgyan cing /	de'i khor yug la sogs par mchod pa thams cad kyis brgyan cing /	162a	Around it and so forth, adorned with all offerings,
['BO_T02_D2803:162a-6']	bkra shis kyi tshigs su bcad pa klog pas phyogs bzhir sgra sgrogs par byas la /	bkra shis kyi tshigs su bcad pa klog pas phyogs bzhir sgra sgrogs par byas la /	162a	and with the recitation of auspicious verses, one should proclaim the sound in the four directions.
['BO_T02_D2803:162a-7']	rnal 'byor can bdag dang skal pa lhag pa dang mnyam pa thams cad la rnam pa thams cad gus pa'i ched du brjod pas ched du brjod pa dang / skal pa dman pa rnams la snying rje'i lcags kyus zin pas ji tsam don bya bar bzod pa de srid 'bad par bya'o //	rnal 'byor can bdag dang skal pa lhag pa dang mnyam pa thams cad la rnam pa thams cad gus pa'i ched du brjod pas ched du brjod pa dang / skal pa dman pa rnams la snying rje'i lcags kyus zin pas ji tsam don bya bar bzod pa de srid 'bad par bya'o //	162a	One should strive to the best of one’s ability to help those who are less fortunate, holding them with the hook of compassion.
['BO_T02_D2803:162b-0']	@162b gang phyir grags pa ma yin rgyun //	@162b gang phyir grags pa ma yin rgyun //	162b	Because it is not a cause of fame,
['BO_T02_D2803:162b-1']	mi snyan brjod sogs don min phyir //	mi snyan brjod sogs don min phyir //	162b	and because it is not a cause of infamy,
['BO_T02_D2803:162b-2']	mkhas pa grags pa bzang skyong 'dod //	mkhas pa grags pa bzang skyong 'dod //	162b	the wise person who wishes for good fame
['BO_T02_D2803:162b-3']	des ni sdig pa bsal phyir 'bad //	des ni sdig pa bsal phyir 'bad //	162b	should strive to clear away evil.
['BO_T02_D2803:162b-4']	gdug pa'i dag gi mtshon rnon pos //	gdug pa'i dag gi mtshon rnon pos //	162b	The sharp weapon of evil speech
['BO_T02_D2803:162b-5', 'BO_T02_D2803:162b-6']	gzhan gyi grags pa gcod byed cing //🔽tshe rabs kun tu bdag gi yang //	gzhan gyi grags pa gcod byed cing // tshe rabs kun tu bdag gi yang //	162b	cuts the fame of others,🔽and it produces for oneself
['BO_T02_D2803:162b-7']	snyan pa ma yin kun skyed pa'o //	snyan pa ma yin kun skyed pa'o //	162b	all kinds of infamy in all future lives.
['BO_T02_D2803:162b-8']	mi gang bdag nyid skyon brjod kyi //	mi gang bdag nyid skyon brjod kyi //	162b	The person who does not proclaim his own good qualities
['BO_T02_D2803:162b-9']	gzhan gyi yon tan mi 'phyar la //	gzhan gyi yon tan mi 'phyar la //	162b	and does not disparage the good qualities of others
['BO_T02_D2803:162b-10']	nam yang nyes par smra mi byed //	nam yang nyes par smra mi byed //	162b	will never speak ill of others,
['BO_T02_D2803:162b-11', 'BO_T02_D2803:162b-12']	de ni grags pa bzang ldan 'gyur //🔽ston pa la sogs gud ston byed //	de ni grags pa bzang ldan 'gyur //🔽ston pa la sogs gud ston byed //	162b	and will thus become endowed with good fame.🔽The person who praises the good qualities of others
['BO_T02_D2803:162b-13']	pha rol grags pa ngan sel brtson //	pha rol grags pa ngan sel brtson //	162b	He strives to dispel the ill repute of others.
['BO_T02_D2803:162b-14']	bdag nyid sdig pa spong la mkhas //	bdag nyid sdig pa spong la mkhas //	162b	He is skilled in abandoning evil.
['BO_T02_D2803:162b-15']	grags pa'i rgyal mtshan cho ga bzhi //	grags pa'i rgyal mtshan cho ga bzhi //	162b	The banner of fame has four rites.
['BO_T02_D2803:162b-16']	sdig pa nyung du dang bsod nams mang po can ni 'phags pa dgyes pa'i gang zag ste /	sdig pa nyung du dang bsod nams mang po can ni 'phags pa dgyes pa'i gang zag ste /	162b	The person who has little evil and much merit is one who delights the noble ones.
['BO_T02_D2803:162b-17']	grags pa'i rgyal mtshan gyi tshogs snyan pa mang po rnyed par rung ngo //	grags pa'i rgyal mtshan gyi tshogs snyan pa mang po rnyed par rung ngo //	162b	He is suitable to obtain the banner of fame and the assembly of much pleasant sound.
['BO_T02_D2803:162b-18']	des nam du yang khong khro bas gzhan spyo bar mi bya'o //	des nam du yang khong khro bas gzhan spyo bar mi bya'o //	162b	By that, he should never reproach others out of anger.
['BO_T02_D2803:162b-19']	slob ma log par zhugs pa la sogs pa 'khrug pas mi snyan par brjod pas slar bzlog pa ni ma yin /	slob ma log par zhugs pa la sogs pa 'khrug pas mi snyan par brjod pas slar bzlog pa ni ma yin /	162b	It is not to be averted by the disturbance of speaking unpleasantly to a disciple who has gone astray, and so on.
['BO_T02_D2803:162b-20']	dkyil 'khor bris nas rtsod pa can gyi skyes bu bsten par mi bya'o //	dkyil 'khor bris nas rtsod pa can gyi skyes bu bsten par mi bya'o //	162b	Having drawn the maṇḍala, one should not rely on a person who is quarrelsome.
['BO_T02_D2803:162b-21']	rtag tu byams pas non pa'i yid //	rtag tu byams pas non pa'i yid //	162b	The mind always overcome with love,🔽Gentle, pleasing, and speaking pleasantly,
['BO_T02_D2803:162b-22']	'jam zhing yid 'bab snyan smra dang // kha na ma tho med kun spyod //	'jam zhing yid 'bab snyan smra dang // kha na ma tho med kun spyod //	162b	Conduct that is free from offense,
['BO_T02_D2803:162b-23']	rnam zhi la grags pa 'grub ste //	rnam zhi la grags pa 'grub ste //	162b	And complete pacification—fame is achieved.
