segmentnr	original	analyzed	translated
['BO_K12_D0489=D0017_H0455=H0019:288a-0']	@288a / /rgya gar skad du /	@288a / /rgya gar skad du /	In Sanskrit:
['BO_K12_D0489=D0017_H0455=H0019:288a-1']	a'arya pradzany'a pa ra mi ta na ya sha ta pa nytsa sha ti k'a //	a'arya pradzany'a pa ra mi ta na ya sha ta pa nytsa sha ti k'a //	Ārya-prajñāpāramitānayaśatasahasrikatīkā
['BO_K12_D0489=D0017_H0455=H0019:288a-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_K12_D0489=D0017_H0455=H0019:288a-3']	'phags pa shes rab kyi pha rol tu phyin pa'i tshul brgya lnga bcu ba //	'phags pa shes rab kyi pha rol tu phyin pa'i tshul brgya lnga bcu ba //	Ārya-prajñāpāramitānayaśatasahasrikatīkā
['BO_K12_D0489=D0017_H0455=H0019:288a-4']	bcom ldan 'das shes rab kyi pha rol tu phyin pa la phyag 'tshal lo //	bcom ldan 'das shes rab kyi pha rol tu phyin pa la phyag 'tshal lo //	Homage to the Blessed Perfection of Wisdom
['BO_K12_D0489=D0017_H0455=H0019:288a-5']	'di skad bdag gis thos pa'i dus gcig na /bcom ldan 'das de bzhin gshegs pa thams cad kyis mkhyen pa'i bye brag rnam pa tha dad pa dang ldan pa /	'di skad bdag gis thos pa'i dus gcig na /bcom ldan 'das de bzhin gshegs pa thams cad kyis mkhyen pa'i bye brag rnam pa tha dad pa dang ldan pa /	Thus have I heard at one time: The Blessed One, endowed with the specific knowledge of all Tathāgatas,
['BO_K12_D0489=D0017_H0455=H0019:288a-6']	de bzhin gshegs pa rin po che thams cad kyi cod pan gyis /	de bzhin gshegs pa rin po che thams cad kyi cod pan gyis /	the Tathāgata Crown of All Jewels,
['BO_K12_D0489=D0017_H0455=H0019:288a-7']	khams gsum du dbang bcu rdzogs pa /	khams gsum du dbang bcu rdzogs pa /	having perfected the ten powers over the three realms,
['BO_K12_D0489=D0017_H0455=H0019:288a-8']	de bzhin gshegs pa thams cad kyi ma /	de bzhin gshegs pa thams cad kyi ma /	the mother of all Tathāgatas,
['BO_K12_D0489=D0017_H0455=H0019:288a-9']	thams cad mkhyen pa'i ye shes dang ldan pa /	thams cad mkhyen pa'i ye shes dang ldan pa /	endowed with omniscient wisdom,
['BO_K12_D0489=D0017_H0455=H0019:288a-10']	rnal 'byor can chen po'i dbang phyug /	rnal 'byor can chen po'i dbang phyug /	the lord of great yogis,
['BO_K12_D0489=D0017_H0455=H0019:288a-11']	de bzhin gshegs pa thams cad kyi phyag rgyas chos thams cad kyi mnyam pa nyid thugs su chud pa /	de bzhin gshegs pa thams cad kyi phyag rgyas chos thams cad kyi mnyam pa nyid thugs su chud pa /	having realized the equality of all phenomena with the seal of all Tathāgatas,
['BO_K12_D0489=D0017_H0455=H0019:288a-12']	sna tshogs kyi bya ba mdzad de ma lus pa na sems can gyi khams lus pa med pa thams cad kyi re ba thams cad yongs su bskang ba'i 'phrin las mdzad pa /	sna tshogs kyi bya ba mdzad de ma lus pa na sems can gyi khams lus pa med pa thams cad kyi re ba thams cad yongs su bskang ba'i 'phrin las mdzad pa /	He performs various deeds, and when he has finished, he performs the deeds of fulfilling the hopes of all sentient beings without exception.
['BO_K12_D0489=D0017_H0455=H0019:288a-13']	thugs rje chen po rnam par snang mdzad chen po /	thugs rje chen po rnam par snang mdzad chen po /	He is the great compassion, the great Vairocana.
['BO_K12_D0489=D0017_H0455=H0019:288b-0']	rtag pa khams gsum @288b gyi mnyam pa nyid la bzhugs pa /	rtag pa khams gsum @288b gyi mnyam pa nyid la bzhugs pa /	He abides in the equality of the three realms.
['BO_K12_D0489=D0017_H0455=H0019:288b-1']	sku dang / gsung dang / thugs thams cad rdo rje de bzhin gshegs pa /	sku dang / gsung dang / thugs thams cad rdo rje de bzhin gshegs pa /	His body, speech, and mind are the vajra tathagata.
['BO_K12_D0489=D0017_H0455=H0019:288b-2']	lha'i rgyal po gzhan 'phrul dbang byed kyi gnas //	lha'i rgyal po gzhan 'phrul dbang byed kyi gnas //	He is in the abode of the king of gods, the master of the Paranirmita-vasavartin heaven.
['BO_K12_D0489=D0017_H0455=H0019:288b-3']	'dod pa'i khams thams cad na /	'dod pa'i khams thams cad na /	In all the desire realms,
