segmentnr	original	analyzed	folio	translated
['BO_T02_D2897:250b-0']	@250b * // phyag na rdo rje rdo rje snying po'i man ngag ces bya ba'i sgrub thabs bzhugs //	@250b * // phyag na rdo rje rdo rje snying po'i man ngag ces bya ba'i sgrub thabs bzhugs //	250b	The Sādhana Called The Vajra Essence of Vajrapāṇi
['BO_T02_D2897:250b-1']	bcom ldan 'das rdo rje snying po la phyag 'tshal lo //	bcom ldan 'das rdo rje snying po la phyag 'tshal lo //	250b	Homage to the Blessed Vajra Essence.
['BO_T02_D2897:250b-2']	thog mar rnal 'byor pas yid dang mthun pa'i gnas su byi dor bya ba dang / ba'i rnam lngas byug pa la sogs pa rgyud nas ji ltar 'byung ba bzhin byas la /	thog mar rnal 'byor pas yid dang mthun pa'i gnas su byi dor bya ba dang / ba'i rnam lngas byug pa la sogs pa rgyud nas ji ltar 'byung ba bzhin byas la /	250b	First, the yogī, in a place that is pleasing to the mind, should sweep and anoint with the five cow products, and so forth, as it occurs in the tantra.
['BO_T02_D2897:250b-3']	yo byad tshogs pa dang / stan bde pa la 'dug ste /	yo byad tshogs pa dang / stan bde pa la 'dug ste /	250b	Having gathered the requisites, he should sit on a comfortable seat.
['BO_T02_D2897:250b-4']	rang gi snying ga'i sa bon las 'od 'phros pas bla ma dang bcom ldan 'das phyag na rdo rje dang / sangs rgyas dang byang chub sems dpa' la sogs pa mdun gyi nam mkha' la spyan drangs te /	rang gi snying ga'i sa bon las 'od 'phros pas bla ma dang bcom ldan 'das phyag na rdo rje dang / sangs rgyas dang byang chub sems dpa' la sogs pa mdun gyi nam mkha' la spyan drangs te /	250b	Light radiates from the seed syllable in his heart, inviting the guru, the blessed Vajrapāṇi, the buddhas, bodhisattvas, and so forth into the space in front.
['BO_T02_D2897:250b-5']	phyag 'tshal ba dang mchod pa dbul ba dang / yon lag bdun pa byas la de'i rjes su tshad med pa bzhi bsgom par bya'o //	phyag 'tshal ba dang mchod pa dbul ba dang / yon lag bdun pa byas la de'i rjes su tshad med pa bzhi bsgom par bya'o //	250b	He should make prostrations, offer worship, and perform the seven-limb practice, after which he should meditate on the four immeasurables.
['BO_T02_D2897:250b-6']	de nas aom sva bh'a ba shuddha: sarba dharm'a:sva bh'a ba shuddhonya\ham zhes bya bas rgyu ba dang mi rgyu ba thams cad rnam par dag par bya'o //	de nas aom sva bh'a ba shuddha: sarba dharm'a:sva bh'a ba shuddhonya\ham zhes bya bas rgyu ba dang mi rgyu ba thams cad rnam par dag par bya'o //	250b	Then, with “Om svabhāva śuddhaḥ sarvadharmāḥ svabhāva śuddho ’ham, ” purify all that is moving and not moving.
['BO_T02_D2897:250b-7']	de'i rjes la mdun du pam las padma'i steng du aa las zla ba'i dkyil 'khor bsam /	de'i rjes la mdun du pam las padma'i steng du aa las zla ba'i dkyil 'khor bsam /	250b	After that, in front, think of a lotus from pam, and on top of that, a moon maṇḍala from a.
['BO_T02_D2897:250b-8']	de'i steng du h'um /	de'i steng du h'um /	250b	On top of that, hūṃ.
['BO_T02_D2897:250b-9']	de 'phros 'dus pas sems can gyi sdig pa dang sdug bsngal bsal nas slar 'dus pa las rdo rje'o //	de 'phros 'dus pas sems can gyi sdig pa dang sdug bsngal bsal nas slar 'dus pa las rdo rje'o //	250b	That radiates and reabsorbs, removing the sins and suffering of sentient beings.
