segmentnr	original	analyzed	folio	translated
['BO_T03_D3809:292b-0']	@292b #/ // / rgya gar skad du /	@292b #/ // / rgya gar skad du /	292b	In Sanskrit:
['BO_T03_D3809:292b-1']	a'arya pradzny'a p'a ra mi t'a sam gra ha k'a ri k'a /	a'arya pradzny'a p'a ra mi t'a sam gra ha k'a ri k'a /	292b	Ārya-prajñāpāramitāsaṃgraha kārikā
['BO_T03_D3809:292b-2']	bod skad du /	bod skad du /	292b	In Tibetan:
['BO_T03_D3809:292b-3']	'phags pa shes rab kyi pha rol tu phyin ma bsdus pa'i tshig le'ur byas pa /	'phags pa shes rab kyi pha rol tu phyin ma bsdus pa'i tshig le'ur byas pa /	292b	Ārya-prajñāpāramitāsaṃgraha kārikā
['BO_T03_D3809:292b-4']	bcom ldan 'das ma shes rab kyi pha rol tu phyin ma la phyag 'tshal lo //	bcom ldan 'das ma shes rab kyi pha rol tu phyin ma la phyag 'tshal lo //	292b	Homage to the Blessed Lady, Perfection of Wisdom.
['BO_T03_D3809:292b-5']	shes rab kyi pha rol phyin gnyis med //	shes rab kyi pha rol phyin gnyis med //	292b	The perfection of wisdom is non-dual
['BO_T03_D3809:292b-6', 'BO_T03_D3809:292b-7']	ye shes de ni de bzhin gshegs //🔽bsgrub bya don de dang ldan pas //	ye shes de ni de bzhin gshegs // bsgrub bya don de dang ldan pas //	292b	That wisdom is the Tathāgata.🔽The text is named after the object of attainment,
['BO_T03_D3809:292b-8']	gzhung lam dag la de'i sgra yin //	gzhung lam dag la de'i sgra yin //	292b	Which is endowed with that.🔽The basis, the object of mastery,🔽The action, along with meditation,🔽The divisions, the signs, the downfalls,
['BO_T03_D3809:292b-9']	rten dang dbang du bya ba dang // las ni sgom pa dang bcas dang // rab dbye rtags dang ltung ba dang // phan yon bcas par yang dag brjod //	rten dang dbang du bya ba dang // las ni sgom pa dang bcas dang // rab dbye rtags dang ltung ba dang // phan yon bcas par yang dag brjod //	292b	And the benefits are correctly explained.
['BO_T03_D3809:292b-10']	dad ldan 'jug pa'i yan lag tu ;	dad ldan 'jug pa'i yan lag tu ;	292b	As a branch for the faithful to enter,
['BO_T03_D3809:292b-11']	/ ston pa dbang po 'khor dang ni //	/ ston pa dbang po 'khor dang ni //	292b	The teacher, the faculties, the retinue,
['BO_T03_D3809:292b-12']	yul dus dag kyang nges bstan pa //	yul dus dag kyang nges bstan pa //	292b	And the place and time are definitively taught.
['BO_T03_D3809:292b-13']	sdud po rang nyid tshad mar ni //	sdud po rang nyid tshad mar ni //	292b	The compiler is himself authoritative
['BO_T03_D3809:292b-14']	rab grub phyir yin 'jig rten na //	rab grub phyir yin 'jig rten na //	292b	For the sake of complete accomplishment, in the world
['BO_T03_D3809:292b-15']	yul dang dus kyis nyer mtshon zhing //	yul dang dus kyis nyer mtshon zhing //	292b	Are illustrated by the examples of place and time.
['BO_T03_D3809:292b-16']	dbang por bcas pa smra ba yin //	dbang por bcas pa smra ba yin //	292b	They are the speech of the one with the sense organ.
['BO_T03_D3809:292b-17']	smra po tshad mar rjes su rtogs //	smra po tshad mar rjes su rtogs //	292b	The speaker is understood to be valid.
['BO_T03_D3809:292b-18']	tshig phrad bdag thos la sogs pa //	tshig phrad bdag thos la sogs pa //	292b	The words, the self, hearing, and so on,
['BO_T03_D3809:292b-19']	'di dag thams cad zhar la ni //	'di dag thams cad zhar la ni //	292b	All of these are merely mentioned in passing.
['BO_T03_D3809:292b-20']	brjod pa yin te gtso bo'i don //	brjod pa yin te gtso bo'i don //	292b	The main point is
['BO_T03_D3809:292b-21']	sum cu rtsa gnyis de dag nyid //	sum cu rtsa gnyis de dag nyid //	292b	Those very thirty-two
['BO_T03_D3809:292b-22']	stong pa nyid kyi dbye ba ni //	stong pa nyid kyi dbye ba ni //	292b	Are the divisions of emptiness.
['BO_T03_D3809:292b-23']	rnam pa bcu drug brgyad stong par //	rnam pa bcu drug brgyad stong par //	292b	In the Perfection of Wisdom in Eight Thousand Lines,
['BO_T03_D3809:292b-24']	rim pa ji bzhin brjod pa ni //	rim pa ji bzhin brjod pa ni //	292b	They are stated in order,🔽As sixteen and eight.
['BO_T03_D3809:292b-25', 'BO_T03_D3809:293a-0']	gzhan gyis bstan par shes par bya //🔽de ltar ji skad bshad @293a * //	gzhan gyis bstan par shes par bya // de ltar ji skad bshad @293a * //	292b	They should be understood as taught by others.🔽Thus, in this Perfection of Wisdom in Eight Thousand Lines,
['BO_T03_D3809:293a-1']	don gyis // brgyad stong 'dir don ma tshang med //	don gyis // brgyad stong 'dir don ma tshang med //	293a	There is no lack of meaning.
['BO_T03_D3809:293a-2']	'dir gzhung bsdus pa yin 'dod de //	'dir gzhung bsdus pa yin 'dod de //	293a	It is asserted that this is a summary of the treatise,
['BO_T03_D3809:293a-3', 'BO_T03_D3809:293a-4']	don ni ji skad brjod nyid do //🔽byang chub sems dpa' de nyid du //	don ni ji skad brjod nyid do // byang chub sems dpa' de nyid du //	293a	And the meaning is just as it is stated.
['BO_T03_D3809:293a-5', 'BO_T03_D3809:293a-6']	ngas ma mthong zhes thub pas gsungs //🔽za po nang gi dngos rnams kyi //	ngas ma mthong zhes thub pas gsungs // za po nang gi dngos rnams kyi //	293a	The Sage said, “I do not see any bodhisattva.”🔽That is said to be the emptiness of the inner
['BO_T03_D3809:293a-7']	stong pa nyid ni de yis brjod //	stong pa nyid ni de yis brjod //	293a	Substantial entities of the consumer.
['BO_T03_D3809:293a-8']	gzugs ni gzugs kyi rang bzhin gyis //	gzugs ni gzugs kyi rang bzhin gyis //	293a	Form is empty of the nature of form.
['BO_T03_D3809:293a-9', 'BO_T03_D3809:293a-10']	stong pa zhes ni gsungs pa'i phyir //🔽bza' bar bya ba phyi yi ni //	stong pa zhes ni gsungs pa'i phyir // bza' bar bya ba phyi yi ni //	293a	Because it is said to be empty.🔽The external sense-spheres, which are to be consumed,
['BO_T03_D3809:293a-11']	skye mched rnams kyang 'dir bkag go //	skye mched rnams kyang 'dir bkag go //	293a	are also refuted here.
['BO_T03_D3809:293a-12']	gzugs sogs med na de yi ni //	gzugs sogs med na de yi ni //	293a	If form and so on do not exist,
['BO_T03_D3809:293a-13']	lus gnas mtshan nyid zad pa'i don //	lus gnas mtshan nyid zad pa'i don //	293a	the characteristics of the body's basis would be exhausted.
['BO_T03_D3809:293a-14']	rtogs nyid gang gis de mthong ba //	rtogs nyid gang gis de mthong ba //	293a	By realizing that, one sees
['BO_T03_D3809:293a-15']	de yang nang pa yin phyir med //	de yang nang pa yin phyir med //	293a	that even the internal sense-spheres do not exist.
['BO_T03_D3809:293a-16']	gang phyir nang rnams stong nyid na //	gang phyir nang rnams stong nyid na //	293a	Because the internal sense-spheres are empty,
['BO_T03_D3809:293a-17']	rang bzhin yang ni stong pa nyid //	rang bzhin yang ni stong pa nyid //	293a	their nature is also emptiness.
['BO_T03_D3809:293a-18']	'di ltar rnam shes rang bzhin rigs //	'di ltar rnam shes rang bzhin rigs //	293a	Thus, consciousness has the nature of
['BO_T03_D3809:293a-19', 'BO_T03_D3809:293a-20']	brtse dang shes rab bdag nyid yin //🔽sems can skye med 'gag pa yang //	brtse dang shes rab bdag nyid yin // sems can skye med 'gag pa yang //	293a	compassion and wisdom.🔽By saying that sentient beings are unborn and unceasing,
['BO_T03_D3809:293a-21']	med ces sogs kyis sems can dang // 'khor ba dag ni stong nyid gtsor //	med ces sogs kyis sems can dang // 'khor ba dag ni stong nyid gtsor //	293a	and so on, sentient beings and cyclic existence are primarily
['BO_T03_D3809:293a-22', 'BO_T03_D3809:293a-23']	des ni gsal bar bstan pa yin //🔽sangs rgyas chos dang de bzhin du //	des ni gsal bar bstan pa yin // sangs rgyas chos dang de bzhin du //	293a	taught to be emptiness.🔽By saying that the Buddha's qualities,
['BO_T03_D3809:293a-24']	byang chub sems dpa'i chos rnams ni //	byang chub sems dpa'i chos rnams ni //	293a	and likewise the qualities of the bodhisattvas,
['BO_T03_D3809:293a-25']	ma mthong zhes bya la sogs kyi //	ma mthong zhes bya la sogs kyi //	293a	are not seen,
['BO_T03_D3809:293a-26']	stobs bcu la sogs stong par bstan //	stobs bcu la sogs stong par bstan //	293a	the ten powers and so on are taught to be empty.
['BO_T03_D3809:293a-27']	gang phyir chos rnams so sor ni //	gang phyir chos rnams so sor ni //	293a	Because the phenomena are individually
['BO_T03_D3809:293a-28', 'BO_T03_D3809:293a-29']	so sor brtags zhes rab brjod pa //🔽des na chos rnams don dam du //	so sor brtags zhes rab brjod pa // des na chos rnams don dam du //	293a	“Discernment” is the term used
['BO_T03_D3809:293a-30', 'BO_T03_D3809:293a-31']	yod min zhes byar brjod pa yin //🔽gang phyir bdag sogs log lta ni //	yod min zhes byar brjod pa yin // gang phyir bdag sogs log lta ni //	293a	For the ultimate nonexistence of phenomena.🔽Because it cuts the great wrong views
['BO_T03_D3809:293a-32']	chen po gcod mdzad de yi phyir //	chen po gcod mdzad de yi phyir //	293a	Of “self” and so on,
['BO_T03_D3809:293a-33']	bcom ldan 'das kyis rnam kun du //	bcom ldan 'das kyis rnam kun du //	293a	The Transcendent Conqueror
