segmentnr	original	analyzed	folio	translated
['BO_T09_D4152:143b-17']	rtog bcas dpyod pa dang bcas pa //	rtog bcas dpyod pa dang bcas pa //	143b	It is conceptual and involves investigation.
['BO_T09_D4152:143b-18']	rnam dag bdag nyid dben pa las //	rnam dag bdag nyid dben pa las //	143b	It is pure, and its nature is solitude.
['BO_T09_D4152:143b-19']	dga' dang bde ba myong byas pa /	dga' dang bde ba myong byas pa /	143b	It experiences joy and pleasure.
['BO_T09_D4152:143b-20']	// zhi ba'i bdud rtsi myang byas te //	// zhi ba'i bdud rtsi myang byas te //	143b	It tastes the nectar of peace.
['BO_T09_D4152:143b-21']	bsam gtan lam ni thob pa'i phyir //	bsam gtan lam ni thob pa'i phyir //	143b	Because it has attained the path of concentration,
['BO_T09_D4152:143b-22']	bsam gtan dang po des thob gyur //	bsam gtan dang po des thob gyur //	143b	it attains the first concentration.🔽Then, skilled in investigation,
['BO_T09_D4152:143b-23']	rtog med dpyod pa med pa dang // de nas dpyod pa la mkhas pa //	rtog med dpyod pa med pa dang // de nas dpyod pa la mkhas pa //	143b	it is free of conceptualization and investigation.
['BO_T09_D4152:143b-24']	des ni nang bdag nyid dang bcas //	des ni nang bdag nyid dang bcas //	143b	It is free of the inner self.
['BO_T09_D4152:143b-25']	bsam gtan gnyis pa 'dzin par 'gyur //	bsam gtan gnyis pa 'dzin par 'gyur //	143b	It attains the second concentration.
['BO_T09_D4152:143b-26']	rim gyis dga' ba las bral te //	rim gyis dga' ba las bral te //	143b	In stages, it becomes free of joy.
['BO_T09_D4152:143b-27']	dran pa dang ldan btang snyoms ldan //	dran pa dang ldan btang snyoms ldan //	143b	It is endowed with mindfulness and equanimity.
['BO_T09_D4152:143b-28']	brtan pa lus bde myong ba can//	brtan pa lus bde myong ba can//	143b	The steadfast one experiences physical bliss.
['BO_T09_D4152:143b-29']	bsam gtan gsum pa des thob 'gyur //	bsam gtan gsum pa des thob 'gyur //	143b	It attains the third concentration.
