segmentnr	original	analyzed	folio	translated
['BO_T02_D3069:153a-0']	@153a # // 'phags pa kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba'i gzungs bklag cing mchod rten brgya rtsa brgyad dam /	@153a # // 'phags pa kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba'i gzungs bklag cing mchod rten brgya rtsa brgyad dam /	153a	The noble Dhāraṇī of the Light of the Stainless Topknot, which is the Light Ray Entering from All Directions, is recited, and one hundred eight stūpas or
['BO_T02_D3069:153a-1']	mchod rten lnga gdab pa'i cho ga mdo snge las bsdus pa /	mchod rten lnga gdab pa'i cho ga mdo snge las bsdus pa /	153a	five stūpas are erected.
['BO_T02_D3069:153a-2']	gtsug tor dri ma med par snang ba yid bzhin gyi nor bu rin po che'i gzungs bzlas shing mchod rten gdab pa'i thabs la der gtogs pa thams cad phyi'i khrus kyang bya /	gtsug tor dri ma med par snang ba yid bzhin gyi nor bu rin po che'i gzungs bzlas shing mchod rten gdab pa'i thabs la der gtogs pa thams cad phyi'i khrus kyang bya /	153a	The method of reciting the Dhāraṇī of the Stainless Topknot, the Wish-Fulfilling Jewel, and the method of erecting stūpas, all the activities included there, and the external ablutions are performed.
['BO_T02_D3069:153a-3']	mgo mjug kun du gnod sems dang / brnab sems dang / ma dad pa dang / le lo dang / gnyid la sogs pa'i nyon mongs pa'i skyon dang / sems ma 'dres par bsdams shing gnod pa dang 'tshe ba'i las ma shor bar bya /	mgo mjug kun du gnod sems dang / brnab sems dang / ma dad pa dang / le lo dang / gnyid la sogs pa'i nyon mongs pa'i skyon dang / sems ma 'dres par bsdams shing gnod pa dang 'tshe ba'i las ma shor bar bya /	153a	Throughout the beginning and end, one should be restrained with a mind free from the faults of afflictions such as malice, covetousness, lack of faith, laziness, sleep, and so forth, and one should not engage in harmful or injurious actions.
['BO_T02_D3069:153a-4']	dkon mchog gsum gyi yon tan gyi mthu'i khyad par dang / mdo sde'i phan yon la yid ches pa dang / dad cing gus pa cher bskyed /	dkon mchog gsum gyi yon tan gyi mthu'i khyad par dang / mdo sde'i phan yon la yid ches pa dang / dad cing gus pa cher bskyed /	153a	One should greatly generate faith and respect, confidence in the special power of the qualities of the Three Jewels and the benefits of the sūtras.
['BO_T02_D3069:153a-5']	sems can thams cad la byams pa dang snying rje cher bskyed do //	sems can thams cad la byams pa dang snying rje cher bskyed do //	153a	Generate great love and compassion for all sentient beings.
['BO_T02_D3069:153a-6']	khyim pa zhig na bsnyen gnas kyi khrims bzung la /	khyim pa zhig na bsnyen gnas kyi khrims bzung la /	153a	If you are a layperson, take the one-day precepts.
['BO_T02_D3069:153a-7']	de nas mchod rten gdab pa'i yo byad rnams bshams la /	de nas mchod rten gdab pa'i yo byad rnams bshams la /	153a	Then, set out the materials for casting the stūpa.
['BO_T02_D3069:153b-0']	'jim pa brko ba nas btab cing dkyil 'khor @153b du bzhugs pa'i bar du mchod rten gyi cho ga bzhin du nang par snga dro thebs par bya /	'jim pa brko ba nas btab cing dkyil 'khor @153b du bzhugs pa'i bar du mchod rten gyi cho ga bzhin du nang par snga dro thebs par bya /	153b	From digging the clay up to casting the stūpa, do everything according to the stūpa ritual.
['BO_T02_D3069:153b-1']	mchod pa'i cho ga dang yo byad bshams pa yan chad legs par bgyi /	mchod pa'i cho ga dang yo byad bshams pa yan chad legs par bgyi /	153b	Do everything up to setting out the offering ritual and materials.
['BO_T02_D3069:153b-2']	mchod rten 'debs pa'i zla ba la chos kyi spyin pa dang / 'phags pa rnams kyi thugs dam bskul bar shes rab kyi pha rol tu phyin pa dang ; gser 'od dam pa dang / rin po che'i tog dang / gtsug na rin po che dang /	mchod rten 'debs pa'i zla ba la chos kyi spyin pa dang / 'phags pa rnams kyi thugs dam bskul bar shes rab kyi pha rol tu phyin pa dang ; gser 'od dam pa dang / rin po che'i tog dang / gtsug na rin po che dang /	153b	In the month of casting the stūpa, give the gift of Dharma, and recite the Perfection of Wisdom, the Golden Light, the Jewel Topknot, the Crown Jewel, and the Sūtra of the Precious Lamp.
['BO_T02_D3069:153b-3']	gtsug tor dri ma med pa'i gzungs kyi mdo sde tshar phyin rgyun mi 'chad par bklag / yid bzhin nor bu'i gzungs rnam gnyis kyi 'dzab grva gcig kyang bzlas /	gtsug tor dri ma med pa'i gzungs kyi mdo sde tshar phyin rgyun mi 'chad par bklag / yid bzhin nor bu'i gzungs rnam gnyis kyi 'dzab grva gcig kyang bzlas /	153b	One should recite the two-part Dhâranî of the Wish-fulfilling Gem in one corner.
['BO_T02_D3069:153b-4']	mdo sde dag kyang mchod cing chos kyi sbyin pa bsngo ba dang / spyan drang ba la sogs pa sna la bgyis nas bklag go //	mdo sde dag kyang mchod cing chos kyi sbyin pa bsngo ba dang / spyan drang ba la sogs pa sna la bgyis nas bklag go //	153b	One should read the sutras after having made offerings to them and dedicated the gift of the Dharma and invited the Buddhas and Bodhisattvas.
['BO_T02_D3069:153b-5']	mdo sde de snyed ma lhogs na yang shes rab kyi pha rol tu phyin pa dang gzungs tshar gang byung zhig bton pa'i 'og tu snying po bzlas par bya'o //	mdo sde de snyed ma lhogs na yang shes rab kyi pha rol tu phyin pa dang gzungs tshar gang byung zhig bton pa'i 'og tu snying po bzlas par bya'o //	153b	Even if one does not read all of the sutras, one should recite the Heart of the Perfection of Wisdom and the Dhâranî as much as one can, and then recite the essence mantras.
['BO_T02_D3069:153b-6']	de nas mchod rten thebs /	de nas mchod rten thebs /	153b	Then one should build the stupa.
['BO_T02_D3069:153b-7']	mchod pa bshams /	mchod pa bshams /	153b	One should set out the offerings.
['BO_T02_D3069:153b-8']	gsung rab rdzogs nas bar skabs der cung zhig bsangs te /	gsung rab rdzogs nas bar skabs der cung zhig bsangs te /	153b	After completing the recitation of the scriptures, one should rest for a while.
['BO_T02_D3069:153b-9']	de nas snga dro dge 'dun spyir tshogs nas mchod pa la sogs pa rim bzhin bgyi'o //	de nas snga dro dge 'dun spyir tshogs nas mchod pa la sogs pa rim bzhin bgyi'o //	153b	Then in the morning, after the assembly of the Sangha has gathered, one should perform the offerings and so forth in sequence.
['BO_T02_D3069:153b-10']	mchod pa bshams pa'i thabs 'byor pa'i stobs ci nus pa dang sbyar te /	mchod pa bshams pa'i thabs 'byor pa'i stobs ci nus pa dang sbyar te /	153b	The method of setting out the offerings should be done with whatever strength of resources one has.
['BO_T02_D3069:153b-11']	spos kyi mandal chen po'i dbus su tshon phye'am /	spos kyi mandal chen po'i dbus su tshon phye'am /	153b	In the center of a large incense mandala, draw a palace of the five precious gems using colored sand or flowers.
['BO_T02_D3069:153b-12']	me tog rin po che sna lnga'i pho brang rgyan sna tshogs kyis brgyan pa bris pa'i dbus su padma chen po'i steng du mchod rten brgya rtsa brgyad shong ba'i gdan seng ge'i khri la padma bzhag la /	me tog rin po che sna lnga'i pho brang rgyan sna tshogs kyis brgyan pa bris pa'i dbus su padma chen po'i steng du mchod rten brgya rtsa brgyad shong ba'i gdan seng ge'i khri la padma bzhag la /	153b	In the center of the palace, which is adorned with various ornaments, place a lion throne with a large lotus on top, which can accommodate one hundred and eight stupas.
['BO_T02_D3069:153b-13']	re'u mig chen po brgya dang / ngos bzhi'i dbus su re'u gnyis gnyis su bgyi ste /	re'u mig chen po brgya dang / ngos bzhi'i dbus su re'u gnyis gnyis su bgyi ste /	153b	In the center of the palace, make a large grid of one hundred squares, and in the center of each of the four sides, make two squares each.
['BO_T02_D3069:153b-14']	brgya rtsa brgyad bshams pa'am /	brgya rtsa brgyad bshams pa'am /	153b	Thus, you should arrange one hundred and eight stupas.
['BO_T02_D3069:153b-15']	mchod rten lnga pa zhig na 'tsham par sbyar te de la bzhugs su gsol /	mchod rten lnga pa zhig na 'tsham par sbyar te de la bzhugs su gsol /	153b	Or, if you have five stupas, you should arrange them in a suitable way.
['BO_T02_D3069:153b-16']	ring bsrel dang bcas pa'i mchod rten gcig kyang dbus su bzhugs /	ring bsrel dang bcas pa'i mchod rten gcig kyang dbus su bzhugs /	153b	Place one stupa with relics in the center.
['BO_T02_D3069:153b-17']	bar gyi snam bu gcig gam gnyis la padma mang po dgram shing 'phags pa gdan 'dzom pa'i gdan du bsham zhing /	bar gyi snam bu gcig gam gnyis la padma mang po dgram shing 'phags pa gdan 'dzom pa'i gdan du bsham zhing /	153b	On one or two intermediate platforms, arrange many lotuses and set up seats for the assembly of noble ones.
['BO_T02_D3069:153b-18']	gzungs chab kyi bum pa kha rgyan can bzhi yan chad du 'byor pa ngos bzhir bzhag ;	gzungs chab kyi bum pa kha rgyan can bzhi yan chad du 'byor pa ngos bzhir bzhag ;	153b	Place four or more vases for the dhāraṇī water on the four sides.
['BO_T02_D3069:153b-19']	de'i phyi rol gar 'os par bshos dang / mchod yon la sogs pa mchod pa rgyas par dgram /	de'i phyi rol gar 'os par bshos dang / mchod yon la sogs pa mchod pa rgyas par dgram /	153b	Outside of that, arrange the offerings as much as is appropriate, such as the bali offerings, water for drinking and water for bathing, and so forth.
