segmentnr	original	analyzed	folio	translated
['BO_T12_D4275:65a-0']	@65a # // rgya gar skad du /	@65a # // rgya gar skad du /	65a	In Sanskrit:🔽Tini-anta
['BO_T12_D4275:65a-1']	ti nganta / bod skad du /	ti nganta / bod skad du /	65a	In Tibetan:🔽The End of Tini
['BO_T12_D4275:65a-2']	tinga'i mtha'/ gsung gi dbang phyug la phyag 'tshal lo //	tinga'i mtha'/ gsung gi dbang phyug la phyag 'tshal lo //	65a	Homage to the Lord of Speech.
['BO_T12_D4275:65a-3']	byang sems yon tan rgya mtsho la //	byang sems yon tan rgya mtsho la //	65a	To the ocean of qualities of the Bodhisattvas,
['BO_T12_D4275:65a-4']	rtag tu gus pas phyag 'tshal nas //	rtag tu gus pas phyag 'tshal nas //	65a	Having always paid homage with respect,
['BO_T12_D4275:65a-5']	sgra mngon mi shes rnam shes pa'i //	sgra mngon mi shes rnam shes pa'i //	65a	The various Tinis of the manifest sounds that are not known
['BO_T12_D4275:65a-6']	tinga'i bye brag bshad par bya //	tinga'i bye brag bshad par bya //	65a	Will be explained.
['BO_T12_D4275:65a-7']	de la bya ba'i don las shes pa'i spyir btang la byings las du pa tsasha 'tshed pa la'o zhes pas du pa tsasha'o //	de la bya ba'i don las shes pa'i spyir btang la byings las du pa tsasha 'tshed pa la'o zhes pas du pa tsasha'o //	65a	In that, from the general statement of the meaning of the verb, the affix Tva is added to the root, and Tva is added.
['BO_T12_D4275:65a-8']	du yig du 'gro ba las ktri'o//	du yig du 'gro ba las ktri'o//	65a	From the letter Du, which goes to Du, Katri is added.
['BO_T12_D4275:65a-9']	zhes pa rtags kyi don to //	zhes pa rtags kyi don to //	65a	This is the meaning of the indicator.
['BO_T12_D4275:65a-10']	sha yig bhid sogs dang shi 'gro ba las aanga'o zhes pa rtags kyi don to //	sha yig bhid sogs dang shi 'gro ba las aanga'o zhes pa rtags kyi don to //	65a	The letter Sha is added to Bhid and so on, and from Shi, which goes to Shi, Ang is added. This is the meaning of the indicator.
['BO_T12_D4275:65a-11']	tsa yig las aa yig klag pa'i don to //	tsa yig las aa yig klag pa'i don to //	65a	From the letter Ca, the meaning of reading the letter A is added.
['BO_T12_D4275:65a-12']	patsa\ zhes gnas pa la /	patsa\ zhes gnas pa la /	65a	In Pac, which is the present,
['BO_T12_D4275:65a-13']	da ltar ba la lata 'o zhes pa lat pha rol tu 'gyur ro //	da ltar ba la lata 'o zhes pa lat pha rol tu 'gyur ro //	65a	Lat is added. This becomes Lat.
