segmentnr	original	analyzed	folio	translated
['BO_T02_D3151:174b-0']	@174b # // rgya gar skad du /	@174b # // rgya gar skad du /	174b	In Sanskrit:
['BO_T02_D3151:174b-1']	sha ta ksha ra s'a dha nam /	sha ta ksha ra s'a dha nam /	174b	Ṣaṭkṣarasādhana
['BO_T02_D3151:174b-2']	bod skad du /	bod skad du /	174b	In Tibetan:
['BO_T02_D3151:174b-3']	yi ge drug pa'i sgrub thabs /	yi ge drug pa'i sgrub thabs /	174b	The Sādhana of the Six Syllables
['BO_T02_D3151:174b-4']	'jig rten dbang phyug yi ge drug pa la phyag 'tshal lo //	'jig rten dbang phyug yi ge drug pa la phyag 'tshal lo //	174b	Homage to Lokeśvara, the six syllables.
['BO_T02_D3151:174b-5']	gzhan la yang dag phan brtson par //	gzhan la yang dag phan brtson par //	174b	Striving to truly benefit others,
['BO_T02_D3151:174b-6']	yid kyi lus can rnams la dmigs //	yid kyi lus can rnams la dmigs //	174b	focus on those with mental bodies.
['BO_T02_D3151:174b-7']	sdug bsngal ma lus nyer zhi zhing //	sdug bsngal ma lus nyer zhi zhing //	174b	Completely pacifying all suffering
['BO_T02_D3151:174b-8']	dam pa'i bde bas rab gnas pa //	dam pa'i bde bas rab gnas pa //	174b	and abiding in the highest bliss,
['BO_T02_D3151:174b-9']	de yid snying la legs bsam la //	de yid snying la legs bsam la //	174b	contemplate that in your heart
['BO_T02_D3151:174b-10', 'BO_T02_D3151:174b-11']	bsgom par bya ba'o dag pa'i 'od //🔽'od de spros pas lus can rang //	bsgom par bya ba'o dag pa'i 'od // 'od de spros pas lus can rang //	174b	and meditate on the pure light.🔽That light radiates, illuminating
['BO_T02_D3151:174b-12']	kun nas gsal bar bya ba yin //	kun nas gsal bar bya ba yin //	174b	all embodied beings.
['BO_T02_D3151:174b-13']	ngal sos sngags pas cho ga bzhin //	ngal sos sngags pas cho ga bzhin //	174b	The weary reciter, according to procedure,
['BO_T02_D3151:174b-14']	rnam rtog dam pa min spangs la //	rnam rtog dam pa min spangs la //	174b	abandons non-virtuous thoughts.
['BO_T02_D3151:174b-15']	'od dkar lhag par 'bar ba yis //	'od dkar lhag par 'bar ba yis //	174b	With light shining forth in particular,
['BO_T02_D3151:174b-16']	gsal por sngags ni brjod par bya //	gsal por sngags ni brjod par bya //	174b	clearly recite the mantra.
['BO_T02_D3151:174b-17']	rang gi lte ba'i dkyil 'khor du //	rang gi lte ba'i dkyil 'khor du //	174b	In the center of your navel,
['BO_T02_D3151:174b-18', 'BO_T02_D3151:174b-19']	de ltar rab zhugs snying gar bsdu //🔽'di byed pa na lus ngag yid //	de ltar rab zhugs snying gar bsdu // 'di byed pa na lus ngag yid //	174b	like that, enter and gather in the heart.🔽When doing this, cultivate the purity
['BO_T02_D3151:174b-20']	rnam gsum dag pa bsgom par bya //	rnam gsum dag pa bsgom par bya //	174b	of body, speech, and mind, the three.
['BO_T02_D3151:174b-21']	de la rang lus legs gnas pas //	de la rang lus legs gnas pas //	174b	By means of that, one’s own body is well-placed,
['BO_T02_D3151:174b-22']	bdag nyid lus sogs dag par ro //	bdag nyid lus sogs dag par ro //	174b	and one’s body and so forth are purified.
['BO_T02_D3151:174b-23']	phyir 'phros pa yi sngags rnams kyis //	phyir 'phros pa yi sngags rnams kyis //	174b	One should think of the mantras that radiate
['BO_T02_D3151:174b-24']	srog chags rnams la'ang rnam par bsam //	srog chags rnams la'ang rnam par bsam //	174b	also to the living beings.
['BO_T02_D3151:174b-25']	sngags brjod pa las bzhengs par ni //	sngags brjod pa las bzhengs par ni //	174b	Having arisen from the recitation of the mantras,
['BO_T02_D3151:174b-26']	mdun du lha gsum blta byas la //	mdun du lha gsum blta byas la //	174b	one should see the three deities in front.
['BO_T02_D3151:174b-27']	sngags brjod sdud pa'i rim pa yis //	sngags brjod sdud pa'i rim pa yis //	174b	By means of the mantra recitation and the gathering stage,🔽one should arrange each of them,🔽emanate the various offerings,
['BO_T02_D3151:174b-28']	re re zhing ni dgod pa dang // sna tshogs mchod pa sprul pa dang // de dag dbul ba nyid kyang ngo //	re re zhing ni dgod pa dang // sna tshogs mchod pa sprul pa dang // de dag dbul ba nyid kyang ngo //	174b	and offer them.
['BO_T02_D3151:174b-29']	de dag dag pa yongs rdzogs nas//	de dag dag pa yongs rdzogs nas//	174b	Having completely purified them,
['BO_T02_D3151:174b-30']	'dod pa'i don du yongs su bsngo //	'dod pa'i don du yongs su bsngo //	174b	one should dedicate them to the desired aim.
['BO_T02_D3151:174b-31']	de nas bzlas pa tshul bzhin bya //	de nas bzlas pa tshul bzhin bya //	174b	Then one should perform the mantra recitation properly.
['BO_T02_D3151:174b-32']	sngags bzlas pa yi tha mar yang //	sngags bzlas pa yi tha mar yang //	174b	At the end of the mantra recitation,
['BO_T02_D3151:174b-33']	mchod sogs snga ma bzhin byas la //	mchod sogs snga ma bzhin byas la //	174b	one should make offerings and so forth as before,
['BO_T02_D3151:174b-34', 'BO_T02_D3151:174b-35']	lha rnams snying gar legs par bsdus //🔽dang por ting nge 'dzin legs 'thob ba'i //	lha rnams snying gar legs par bsdus // dang por ting nge 'dzin legs 'thob ba'i //	174b	and gather the deities into one’s heart.🔽First, the mantra practitioner who has well-attained meditative concentration
['BO_T02_D3151:174b-36']	sngags pas dben dang khyim sogs su //	sngags pas dben dang khyim sogs su //	174b	in a solitary place or at home,
['BO_T02_D3151:174b-37']	cho ga 'di ni thun tshod bzhir //	cho ga 'di ni thun tshod bzhir //	174b	should perform this rite four times a day.
['BO_T02_D3151:174b-38']	'bum phrag bzlas par bya ba yin //	'bum phrag bzlas par bya ba yin //	174b	And recite one hundred thousand times.
['BO_T02_D3151:174b-39']	spro dang bzlas pa kun spangs te //	spro dang bzlas pa kun spangs te //	174b	Abandoning all expansion and recitation,
