segmentnr	original	analyzed	folio	translated
['BO_T07_D4099:1b-0']	@1b # // rgya gar skad du /	@1b # // rgya gar skad du /	1b	In Sanskrit:
['BO_T07_D4099:1b-1']	au d'an brga /	au d'an brga /	1b	Udānavarga
['BO_T07_D4099:1b-2']	bod skad du /	bod skad du /	1b	In Tibetan:
['BO_T07_D4099:1b-3']	ched du brjod pa'i tshoms /	ched du brjod pa'i tshoms /	1b	The Collection of Aphorisms
['BO_T07_D4099:1b-4']	bam po dang po /	bam po dang po /	1b	Volume One
['BO_T07_D4099:1b-5']	thams cad mkhyen pa la phyag 'tshal lo //	thams cad mkhyen pa la phyag 'tshal lo //	1b	Homage to the Omniscient One!🔽May there be auspiciousness!
['BO_T07_D4099:1b-6']	bkra shis par gyur cig / rgyal bas ched du brjod gsungs pa //	bkra shis par gyur cig / rgyal bas ched du brjod gsungs pa //	1b	The Victorious One's Aphorisms
['BO_T07_D4099:1b-7']	bdag gis rab tu bshad par bya //	bdag gis rab tu bshad par bya //	1b	I shall explain them well.
['BO_T07_D4099:1b-8']	gnyid dang rmugs pa rnams sol la //	gnyid dang rmugs pa rnams sol la //	1b	Remove sleepiness and dullness,
['BO_T07_D4099:1b-9']	yid la dga' ba bskyed de nyon //	yid la dga' ba bskyed de nyon //	1b	And listen with a joyful mind.
['BO_T07_D4099:1b-10']	thams cad mkhyen pa skyob pa po //	thams cad mkhyen pa skyob pa po //	1b	The Omniscient Protector,
['BO_T07_D4099:1b-11']	thub pa chen po thugs brtse ba //	thub pa chen po thugs brtse ba //	1b	The Great Sage, with a compassionate mind,
['BO_T07_D4099:1b-12']	sku yi tha ma 'dzin pa'i tshe //	sku yi tha ma 'dzin pa'i tshe //	1b	When holding his final body,
['BO_T07_D4099:1b-13']	bcom ldan 'das kyis 'di skad gsungs //	bcom ldan 'das kyis 'di skad gsungs //	1b	The Blessed One spoke thus:🔽Alas! All conditioned things are impermanent,
['BO_T07_D4099:1b-14']	kye ma 'dus byas rnams mi rtag / skye zhing 'jig pa'i chos can yin //	kye ma 'dus byas rnams mi rtag / skye zhing 'jig pa'i chos can yin //	1b	They have the nature of arising and ceasing.
['BO_T07_D4099:1b-15']	skyes nas 'jig par 'gyur ba ste //	skyes nas 'jig par 'gyur ba ste //	1b	Having arisen, they cease.
['BO_T07_D4099:1b-16']	de dag nye bar zhi ba bde //	de dag nye bar zhi ba bde //	1b	Their complete pacification is bliss.
['BO_T07_D4099:1b-17']	de ltar rab tu 'bar ba la //	de ltar rab tu 'bar ba la //	1b	Thus, in this blazing [world],
['BO_T07_D4099:1b-18']	ci zhig dgar yod mgur ci yod //	ci zhig dgar yod mgur ci yod //	1b	What joy is there? What delight?
['BO_T07_D4099:1b-19']	mun pa'i nang zhugs gnas pa dag /	mun pa'i nang zhugs gnas pa dag /	1b	Those dwelling in the darkness,
['BO_T07_D4099:1b-20']	ci phyir sgron ma tshol mi byed //	ci phyir sgron ma tshol mi byed //	1b	Why do they not seek a lamp?
['BO_T07_D4099:1b-21', 'BO_T07_D4099:1b-22']	rus pa thi ba'i mdog 'dra ba //🔽bor ba gang yin 'di dag ni //	rus pa thi ba'i mdog 'dra ba // bor ba gang yin 'di dag ni //	1b	The bones, the color of doves,
['BO_T07_D4099:1b-23']	phyogs dang phyogs su rnam 'thor ba //	phyogs dang phyogs su rnam 'thor ba //	1b	are scattered in all directions.
['BO_T07_D4099:1b-24', 'BO_T07_D4099:2a-0']	de mthong 'di la ci zhig dga' //🔽gang gi nub mo @2a * //	de mthong 'di la ci zhig dga' // gang gi nub mo @2a * //	1b	Seeing this, what joy is there in that?
['BO_T07_D4099:2a-1']	kho na nas //	kho na nas //	2a	The one who, on a certain night,
['BO_T07_D4099:2a-2', 'BO_T07_D4099:2a-3']	mngal du dang por zhugs pa'i mi //🔽de ni sdod med 'gror 'gyur zhing //	mngal du dang por zhugs pa'i mi // de ni sdod med 'gror 'gyur zhing //	2a	first entered the womb,🔽will not remain but will go forth,
['BO_T07_D4099:2a-4']	song ba las kyang ldog pa med //	song ba las kyang ldog pa med //	2a	and having gone, will not return.
['BO_T07_D4099:2a-5']	snga dro skye bo mang mthong ba //	snga dro skye bo mang mthong ba //	2a	In the morning one sees many people,
['BO_T07_D4099:2a-6']	phyi dro kha cig mthong mi 'gyur //	phyi dro kha cig mthong mi 'gyur //	2a	but in the evening one does not see some of them.
['BO_T07_D4099:2a-7']	phyi dro skye bo mang mthong ba //	phyi dro skye bo mang mthong ba //	2a	In the evening one sees many people,
['BO_T07_D4099:2a-8']	snga dro kha cig mthong mi 'gyur //	snga dro kha cig mthong mi 'gyur //	2a	but in the morning one does not see some of them.🔽If many men and women,
['BO_T07_D4099:2a-9']	skyes pa bud med mang po dang // dar la bab pa'ang 'chi 'gyur na //	skyes pa bud med mang po dang // dar la bab pa'ang 'chi 'gyur na //	2a	even those in their prime, die,
['BO_T07_D4099:2a-10']	de la mi 'di gzhon zhes te //	de la mi 'di gzhon zhes te //	2a	then, thinking “This person is young,”
['BO_T07_D4099:2a-11', 'BO_T07_D4099:2a-12']	gson pa'i gdeng drod ci zhig yod //🔽kha cig mngal du 'chi bar 'gyur //	gson pa'i gdeng drod ci zhig yod // kha cig mngal du 'chi bar 'gyur //	2a	what confidence can there be in remaining alive?🔽Some die in the womb,🔽some are stillborn,
['BO_T07_D4099:2a-13', 'BO_T07_D4099:2a-14']	de bzhin kha cig btsas pa'i sar //🔽de bzhin kha cig gog tsam la //	de bzhin kha cig btsas pa'i sar // de bzhin kha cig gog tsam la //	2a	some die as soon as they are born,🔽some die while crawling,
['BO_T07_D4099:2a-15']	de bzhin kha cig yongs rgyug na //	de bzhin kha cig yongs rgyug na //	2a	some die while running around,
['BO_T07_D4099:2a-16']	la la rgan dang la la gzhon //	la la rgan dang la la gzhon //	2a	some when old, some when young,🔽some die in the prime of life.
['BO_T07_D4099:2a-17']	la la dar la bab pa'i mi //	la la dar la bab pa'i mi //	2a	Some are in the prime of life,
['BO_T07_D4099:2a-18', 'BO_T07_D4099:2a-19']	rim gyis rab tu 'gro 'gyur te //🔽'bras bu smin pa ltung 'gyur bzhin //	rim gyis rab tu 'gro 'gyur te // 'bras bu smin pa ltung 'gyur bzhin //	2a	but gradually they all go,🔽like fruit falling from a tree.
['BO_T07_D4099:2a-20']	dper na 'bras bu smin pa rnams //	dper na 'bras bu smin pa rnams //	2a	Just as fruit, when ripe,
['BO_T07_D4099:2a-21']	lhung bas rtag tu 'jigs pa ltar //	lhung bas rtag tu 'jigs pa ltar //	2a	always fears falling,
['BO_T07_D4099:2a-22']	de bzhin skyes par gyur pa'i mi //	de bzhin skyes par gyur pa'i mi //	2a	so too a man who has been born
['BO_T07_D4099:2a-23']	rtag tu 'chi bas 'jigs par 'gyur //	rtag tu 'chi bas 'jigs par 'gyur //	2a	always fears death.
['BO_T07_D4099:2a-24']	dper na rdza ma'i mkhan po yis //	dper na rdza ma'i mkhan po yis //	2a	Just as a potter
['BO_T07_D4099:2a-25', 'BO_T07_D4099:2a-26']	'jim pa las ni snod byas pa //🔽thams cad tha mar 'jig pa ltar //	'jim pa las ni snod byas pa // thams cad tha mar 'jig pa ltar //	2a	makes vessels from clay,🔽so too all men,
['BO_T07_D4099:2a-27', 'BO_T07_D4099:2a-28', 'BO_T07_D4099:2a-29']	mi rnams srog kyang de bzhin no //🔽dper na thags ni brkyang ba la //🔽spun ni gang dang gang bcug pa'i //	mi rnams srog kyang de bzhin no // dper na thags ni brkyang ba la // spun ni gang dang gang bcug pa'i //	2a	in the end, are destroyed.🔽Just as when a loom is stretched🔽and the shuttle is pushed back and forth,
['BO_T07_D4099:2b-0']	spun gyis @2b rting la gtugs pa ltar //	spun gyis @2b rting la gtugs pa ltar //	2b	the thread is woven into cloth,
['BO_T07_D4099:2b-1', 'BO_T07_D4099:2b-2']	mi rnams srog kyang de bzhin no //🔽dper na nges par gsad pa dag / gom pa gang dang gang bor bas //	mi rnams srog kyang de bzhin no // dper na nges par gsad pa dag / gom pa gang dang gang bor bas //	2b	so too is the life of men.🔽Just as those who are to be executed
['BO_T07_D4099:2b-3']	bsad sa'i drung du bsnyen pa ltar //	bsad sa'i drung du bsnyen pa ltar //	2b	draw closer to death with every step they take,
['BO_T07_D4099:2b-4', 'BO_T07_D4099:2b-5']	mi rnams srog kyang de bzhin no //🔽chu klung brag tu 'bab pa'i rgyun //	mi rnams srog kyang de bzhin no // chu klung brag tu 'bab pa'i rgyun //	2b	so too is the life of men.🔽Just as the current of a river
['BO_T07_D4099:2b-6']	ldog pa med pa ji lta bar //	ldog pa med pa ji lta bar //	2b	flowing down a steep mountain
['BO_T07_D4099:2b-7']	de bzhin mi yi tshe 'gro ba //	de bzhin mi yi tshe 'gro ba //	2b	And so it is with the life of humans:
['BO_T07_D4099:2b-8']	slar ni ldog par 'gyur ba med //	slar ni ldog par 'gyur ba med //	2b	It does not return once it has gone.🔽It is difficult to live, and life is short,🔽And it is filled with suffering.
['BO_T07_D4099:2b-9']	dka' ba nyid dang thung ba dang // de yang sdug bsngal ldan pa dag / myur ba kho nar 'jig 'gyur te //	dka' ba nyid dang thung ba dang // de yang sdug bsngal ldan pa dag / myur ba kho nar 'jig 'gyur te //	2b	It quickly comes to an end,
['BO_T07_D4099:2b-10', 'BO_T07_D4099:2b-11']	chu la dbyu gus bris pa bzhin //🔽dper na phyugs rdzi dbyug thogs kyis //	chu la dbyu gus bris pa bzhin // dper na phyugs rdzi dbyug thogs kyis //	2b	Like a stick drawn through water.🔽Just as a cowherd uses his staff
['BO_T07_D4099:2b-12']	phyugs rnams gnas su phyin byed ltar //	phyugs rnams gnas su phyin byed ltar //	2b	To make the cattle enter their pen,
['BO_T07_D4099:2b-13']	de bzhin nad dang rga ba yis //	de bzhin nad dang rga ba yis //	2b	So old age and sickness
['BO_T07_D4099:2b-14']	mi rnams 'chi bdag drung du skyel //	mi rnams 'chi bdag drung du skyel //	2b	Lead humans to the Lord of Death.
['BO_T07_D4099:2b-15']	chu bran gyi ni chu lta bur //	chu bran gyi ni chu lta bur //	2b	Just as the water in a stream
['BO_T07_D4099:2b-16', 'BO_T07_D4099:2b-17']	nyin dang mtshan mo 'das pa yis //🔽mi rnams tshe yang zad 'gyur zhing //	nyin dang mtshan mo 'das pa yis // mi rnams tshe yang zad 'gyur zhing //	2b	Is not the same during the day and night,🔽So the life of humans
['BO_T07_D4099:2b-18']	srog kyang nye bar 'jig par 'gyur //	srog kyang nye bar 'jig par 'gyur //	2b	Is spent and then destroyed.
['BO_T07_D4099:2b-19']	mel tshe byed la mtshan mo ring //	mel tshe byed la mtshan mo ring //	2b	The night is long for those who keep the night watch;
['BO_T07_D4099:2b-20']	lam gyis du ba la rgyang grags ring //	lam gyis du ba la rgyang grags ring //	2b	The path is long for those who are tired.
['BO_T07_D4099:2b-21']	dam chos rnam par mi shes pa'i //	dam chos rnam par mi shes pa'i //	2b	For the childish who do not know the true Dharma,
['BO_T07_D4099:2b-22']	byis pa rnams la 'khor ba ring //	byis pa rnams la 'khor ba ring //	2b	Saṃsāra is long.
['BO_T07_D4099:2b-23']	bdag la bu yod de bzhin du //	bdag la bu yod de bzhin du //	2b	“I have a son,” “I have wealth”—
['BO_T07_D4099:2b-24']	nor yod ces pas byis pa brlag / phyi rol nang na bdag med na //	nor yod ces pas byis pa brlag / phyi rol nang na bdag med na //	2b	If there is no self, either internally or externally,
['BO_T07_D4099:2b-25']	su yi bu yin ci zhig nor //	su yi bu yin ci zhig nor //	2b	Whose son is it, and what is it?
['BO_T07_D4099:2b-26']	skyes pa bud med rnams kyi rigs //	skyes pa bud med rnams kyi rigs //	2b	The families of men and women🔽And the many hundreds and thousands
['BO_T07_D4099:2b-27']	brgya dang stong phrag mang po dang // longs spyod legs par bsgrubs pa yang //	brgya dang stong phrag mang po dang // longs spyod legs par bsgrubs pa yang //	2b	Of well-established enjoyments
['BO_T07_D4099:2b-28', 'BO_T07_D4099:2b-29']	'chi bdag dbang du 'gro bar 'gyur //🔽bsags pa kun gyi mtha' zad cing //	'chi bdag dbang du 'gro bar 'gyur // bsags pa kun gyi mtha' zad cing //	2b	Are all subject to the Lord of Death.🔽The end of all that is accumulated is depletion;
['BO_T07_D4099:2b-30']	bslang ba'i mtha' ni 'gyel bar 'gyur //	bslang ba'i mtha' ni 'gyel bar 'gyur //	2b	The end of all that is high is falling;
['BO_T07_D4099:2b-31']	phrad pa'i mtha' ni 'bral ba ste //	phrad pa'i mtha' ni 'bral ba ste //	2b	The end of all that comes together is separation;
['BO_T07_D4099:2b-32']	gson pa'i mtha' ni 'chi ba yin //	gson pa'i mtha' ni 'chi ba yin //	2b	The end of all that is born is death.
['BO_T07_D4099:2b-33']	gson mtha' 'chi ba yin pas na //	gson mtha' 'chi ba yin pas na //	2b	Since the end of life is death,
['BO_T07_D4099:2b-34']	sems can thams cad 'chi 'gyur zhing //	sems can thams cad 'chi 'gyur zhing //	2b	All sentient beings will die.
['BO_T07_D4099:2b-35']	dge sdig 'bras bur nyer 'gro ba'i //	dge sdig 'bras bur nyer 'gro ba'i //	2b	They will go to the fruits of virtue and vice
['BO_T07_D4099:2b-36']	ji bzhin las kyi rjes su 'brang //	ji bzhin las kyi rjes su 'brang //	2b	In accordance with their actions.🔽Through sinful actions, they go to hell;
['BO_T07_D4099:2b-37']	sdig pa'i las kyis dmyal ba dang // bsod nams byas pas bde 'gro ste //	sdig pa'i las kyis dmyal ba dang // bsod nams byas pas bde 'gro ste //	2b	Through meritorious actions, to happy realms;
['BO_T07_D4099:2b-38']	gzhan dag gis ni lam bsgoms pas //	gzhan dag gis ni lam bsgoms pas //	2b	And through the path of meditation,
['BO_T07_D4099:2b-39']	zag med mya ngan 'das par 'gyur //	zag med mya ngan 'das par 'gyur //	2b	They attain the undefiled state of nirvana.
['BO_T07_D4099:2b-40']	gang yang sangs rgyas rang sangs rgyas //	gang yang sangs rgyas rang sangs rgyas //	2b	The Buddhas and the Pratyekabuddhas
['BO_T07_D4099:2b-41']	sangs rgyas rnams kyi nyan thos kyang //	sangs rgyas rnams kyi nyan thos kyang //	2b	Even the disciples of the buddhas
['BO_T07_D4099:2b-42']	sku lus 'di ni spong mdzad na //	sku lus 'di ni spong mdzad na //	2b	Abandon this body.
['BO_T07_D4099:2b-43', 'BO_T07_D4099:2b-44']	skye bo phal pa smos ci dgos //🔽gang du gnas kyang 'chi bas mi tshugs pa'i //	skye bo phal pa smos ci dgos // gang du gnas kyang 'chi bas mi tshugs pa'i //	2b	What need is there to speak of ordinary people?🔽There is no place on earth
['BO_T07_D4099:2b-45']	sa phyogs de ni yod pa ma yin te //	sa phyogs de ni yod pa ma yin te //	2b	Where one can escape death.🔽There is no escape in the sky,
['BO_T07_D4099:2b-46']	bar snang la med rgya mtsho'i nang na med //	bar snang la med rgya mtsho'i nang na med //	2b	In the ocean,
['BO_T07_D4099:3a-0', 'BO_T07_D4099:3a-1']	ri bo rnams @3a * //🔽kyi gseb tu zhugs na'ang min //	ri bo rnams @3a * // kyi gseb tu zhugs na'ang min //	3a	Or in the mountains.
['BO_T07_D4099:3a-2']	byung dang 'byung bar 'gyur ba ji snyed pa //	byung dang 'byung bar 'gyur ba ji snyed pa //	3a	All who have been born🔽Must leave this body behind and go on.
['BO_T07_D4099:3a-3']	kun gyis lus 'di btang nas 'gro ba dang // de kun 'jig par mkhas pas rtogs gyis te //	kun gyis lus 'di btang nas 'gro ba dang // de kun 'jig par mkhas pas rtogs gyis te //	3a	The wise understand that all will perish.
['BO_T07_D4099:3a-4']	chos la gnas kyis tshangs par spyad pa spyod //	chos la gnas kyis tshangs par spyad pa spyod //	3a	Abide by the Dharma and practice pure conduct.🔽Seeing old age, the suffering of sickness,
['BO_T07_D4099:3a-5']	rga ba mthong zhing nad kyi sdug bsngal dang / sems dang bral ba'i shi ba mthong nas ni //	rga ba mthong zhing nad kyi sdug bsngal dang / sems dang bral ba'i shi ba mthong nas ni //	3a	And the death that separates mind and body,
['BO_T07_D4099:3a-6']	ston pas btson ra 'dra ba'i khyim spangs kyi //	ston pas btson ra 'dra ba'i khyim spangs kyi //	3a	The Teacher abandoned the household, which is like a prison.
['BO_T07_D4099:3a-7']	'jig rten phal pas 'dod spong nus re skan //	'jig rten phal pas 'dod spong nus re skan //	3a	How could ordinary people in the world abandon desire?
['BO_T07_D4099:3a-8']	rgyal po'i shing rta shin tu bkra ba'ang 'jig / de bzhin lus kyang nye bar rga bar 'gyur //	rgyal po'i shing rta shin tu bkra ba'ang 'jig / de bzhin lus kyang nye bar rga bar 'gyur //	3a	in the same way, the body will also be destroyed.
['BO_T07_D4099:3a-9']	dam pa rnams kyi chos 'di dam pa ste //	dam pa rnams kyi chos 'di dam pa ste //	3a	This is the highest Dharma of the noble ones:
['BO_T07_D4099:3a-10']	mi mchog gzhan rtogs byed cing rga mi 'gyur //	mi mchog gzhan rtogs byed cing rga mi 'gyur //	3a	it causes the understanding of other excellent humans and does not age.
['BO_T07_D4099:3a-11']	rga ba khyod ni blun zhing ngan //	rga ba khyod ni blun zhing ngan //	3a	Old age, you are stupid and evil!
['BO_T07_D4099:3a-12']	khyod ni mi rigs byed pa ste //	khyod ni mi rigs byed pa ste //	3a	You are an improper doer!
['BO_T07_D4099:3a-13']	yid du 'ong ba'i gzugs 'di yang //	yid du 'ong ba'i gzugs 'di yang //	3a	This attractive form
['BO_T07_D4099:3a-14']	khyod kyis mngon par bcom par 'gyur //	khyod kyis mngon par bcom par 'gyur //	3a	will be destroyed by you.
['BO_T07_D4099:3a-15']	gang zhig lo ni brgyar 'tsho ba //	gang zhig lo ni brgyar 'tsho ba //	3a	Even one who lives for a hundred years
['BO_T07_D4099:3a-16']	de yang 'chi bdag nyid kyis khrid //	de yang 'chi bdag nyid kyis khrid //	3a	will be led away by the Lord of Death.
['BO_T07_D4099:3a-17']	'di dag dga' bar 'gyur ba'am //	'di dag dga' bar 'gyur ba'am //	3a	These are destroyed by pleasure,
['BO_T07_D4099:3a-18']	yang na na ba'am 'chi bas 'joms //	yang na na ba'am 'chi bas 'joms //	3a	or else by sickness and death.
['BO_T07_D4099:3a-19']	rtag tu ldog pa med par 'gro 'gyur zhing //	rtag tu ldog pa med par 'gro 'gyur zhing //	3a	They always go without turning back,🔽and are destroyed day and night,
['BO_T07_D4099:3a-20']	nyin dang mtshan du rab tu 'jig pa dang // skye dang 'chi ba'i 'jigs pa dang ldan pa //	nyin dang mtshan du rab tu 'jig pa dang // skye dang 'chi ba'i 'jigs pa dang ldan pa //	3a	endowed with the fear of birth and death,
['BO_T07_D4099:3a-21']	chu tshan nang du gdungs pa'i nya dang 'dra //	chu tshan nang du gdungs pa'i nya dang 'dra //	3a	like a fish tormented in hot water.🔽In this life, day and night,
