segmentnr	original	analyzed	folio	translated
['BO_K12_D0728_H0678:79a-0']	@79a rgya gar skad du /	@79a rgya gar skad du /	79a	In Sanskrit:
['BO_K12_D0728_H0678:79a-1']	t'a ra de b'i n'a ma aashta sha ta kam/	t'a ra de b'i n'a ma aashta sha ta kam/	79a	Taradevi-nama-ashta-shataka
['BO_K12_D0728_H0678:79a-2']	bod skad du /	bod skad du /	79a	In Tibetan:
['BO_K12_D0728_H0678:79a-3']	lha mo sgrol ma'i mtshan brgya rtsa brgyad pa //	lha mo sgrol ma'i mtshan brgya rtsa brgyad pa //	79a	The One Hundred and Eight Names of Goddess Tara
['BO_K12_D0728_H0678:79a-4']	lha mo chen mo sgrol ma rnam par rgyal ba'i nor bu rnam pa sna tshogs kyi do shal dang / na bza' dang / sham thabs kyi ga shal kas 'jig rten gyi khams chen po'i bla re byas pa la phyag 'tshal lo //	lha mo chen mo sgrol ma rnam par rgyal ba'i nor bu rnam pa sna tshogs kyi do shal dang / na bza' dang / sham thabs kyi ga shal kas 'jig rten gyi khams chen po'i bla re byas pa la phyag 'tshal lo //	79a	Homage to the great goddess Tara, who with a victory banner of various jewels, garments, and lower garments, makes a canopy for the great world systems.
['BO_K12_D0728_H0678:79b-0', 'BO_K12_D0728_H0678:79b-1']	de nas lha mo sgrol mas de'i tshe sngon ma @79b mthong ma thos pa'i gzungs kyi mchog brjod pa /🔽aom tre lo kya bi dza ya /	de nas lha mo sgrol mas de'i tshe sngon ma @79b mthong ma thos pa'i gzungs kyi mchog brjod pa / aom tre lo kya bi dza ya /	79b	Then, at that time, the goddess Tara spoke the supreme dharani that had never been seen or heard before:🔽Om triloka-vijaya
['BO_K12_D0728_H0678:79b-2']	aa tsi tta dza ya /	aa tsi tta dza ya /	79b	Achi-tta jaya
['BO_K12_D0728_H0678:79b-3']	aa ni ra tsi dza t'a ya /	aa ni ra tsi dza t'a ya /	79b	Ani-rat-tsi-jata-ya
['BO_K12_D0728_H0678:79b-4']	su dza ya /	su dza ya /	79b	Sujaya
['BO_K12_D0728_H0678:79b-5']	bi dza ya /	bi dza ya /	79b	Vijaya
['BO_K12_D0728_H0678:79b-6']	ma h'a dza ya /	ma h'a dza ya /	79b	Maha-jaya
['BO_K12_D0728_H0678:79b-7']	bi dza ya /	bi dza ya /	79b	Vijaya
['BO_K12_D0728_H0678:79b-8', 'BO_K12_D0728_H0678:79b-9']	dza ya dza ya /🔽he he / sma ra sma ra /	dza ya dza ya / he he / sma ra sma ra /	79b	Jaya jaya🔽He he🔽Smara smara
['BO_K12_D0728_H0678:79b-10']	ba ra ba ra /	ba ra ba ra /	79b	Bhava bhava
['BO_K12_D0728_H0678:79b-11']	ba ra da /	ba ra da /	79b	Bhava-da
['BO_K12_D0728_H0678:79b-12', 'BO_K12_D0728_H0678:79b-13']	ma h'a de bi /🔽bi la sa /	ma h'a de bi / bi la sa /	79b	Maha-devi🔽Vila sa
['BO_K12_D0728_H0678:79b-14']	be la sa /	be la sa /	79b	Vila sa
['BO_K12_D0728_H0678:79b-15']	bi la sa /	bi la sa /	79b	Vila sa
['BO_K12_D0728_H0678:79b-16']	ba dza aa mo ta ka ri bi dza ya de bi h'i h'i /	ba dza aa mo ta ka ri bi dza ya de bi h'i h'i /	79b	Bhava amotaka-ri vijaya devi hai hai
['BO_K12_D0728_H0678:79b-17']	ki ni ki ni bi lam ba se /	ki ni ki ni bi lam ba se /	79b	Ki ni ki ni vilambase.
['BO_K12_D0728_H0678:79b-18']	sma ra sma ra /	sma ra sma ra /	79b	Smara smara.
['BO_K12_D0728_H0678:79b-19']	ma h'a pra dzny'a aa ni ba ta /	ma h'a pra dzny'a aa ni ba ta /	79b	Mahaprajna anivata.
['BO_K12_D0728_H0678:79b-20', 'BO_K12_D0728_H0678:79b-21']	badzra ma h'a k'a ru ni k'a; bha gi ni hr'um hr'um/🔽spu ta sphu ta /	badzra ma h'a k'a ru ni k'a; bha gi ni hr'um hr'um/ spu ta sphu ta /	79b	Vajra mahakarunika bhagavati hrum hrum.🔽Sphota sphota.
['BO_K12_D0728_H0678:79b-22']	spho ta spho ta /	spho ta spho ta /	79b	Sphota sphota.
['BO_K12_D0728_H0678:79b-23']	aa be sha ya /	aa be sha ya /	79b	Avasaya.
['BO_K12_D0728_H0678:79b-24', 'BO_K12_D0728_H0678:79b-25', 'BO_K12_D0728_H0678:79b-26']	aa be sha ya /🔽dhu na dhu na /🔽bi dhu na /	aa be sha ya / dhu na dhu na / bi dhu na /	79b	Avasaya.
['BO_K12_D0728_H0678:79b-27', 'BO_K12_D0728_H0678:79b-28']	bi dhu na /🔽kampa / kampa /	bi dhu na / kampa / kampa /	79b	Dhunadhunadhunadhunadhunadhu.🔽Vidhunavidhunavidhunavidhu.🔽Kampakampakampaya.
['BO_K12_D0728_H0678:79b-29']	kampa ya / su ra bi gandha /	kampa ya / su ra bi gandha /	79b	Surubigandha.
['BO_K12_D0728_H0678:79b-30']	a ti si ta /	a ti si ta /	79b	Atisiti.
['BO_K12_D0728_H0678:79b-31']	mu khe ha la da ba la /	mu khe ha la da ba la /	79b	Mukhahaladavalaya.
['BO_K12_D0728_H0678:79b-32']	sam ga r'a dz'a na bi ma bi gi /	sam ga r'a dz'a na bi ma bi gi /	79b	Sangarajanavimvavighi.
['BO_K12_D0728_H0678:79b-33']	bi na sha ya bi n'a sha ya /	bi na sha ya bi n'a sha ya /	79b	Vinashyavinashya.
['BO_K12_D0728_H0678:79b-34']	he bha ga ba ti /	he bha ga ba ti /	79b	He bhagavati.
['BO_K12_D0728_H0678:79b-35']	santra sa ya /	santra sa ya /	79b	Santrasaya.
['BO_K12_D0728_H0678:79b-36']	bi ga n'a na /	bi ga n'a na /	79b	Viganan.
['BO_K12_D0728_H0678:79b-37']	pa ri ba l'a ya /	pa ri ba l'a ya /	79b	Parivalaya.
['BO_K12_D0728_H0678:79b-38']	aasma kam aasma kam/	aasma kam aasma kam/	79b	Asmakamasmakam.
['BO_K12_D0728_H0678:79b-39']	m'a da ni m'a da ni /	m'a da ni m'a da ni /	79b	Madanam madana.
['BO_K12_D0728_H0678:79b-40']	sam bo dha ya sam bo dha ya /	sam bo dha ya sam bo dha ya /	79b	Sambohaya sambohaya.
['BO_K12_D0728_H0678:79b-41']	ha ra ha ra /	ha ra ha ra /	79b	Hara hara.
