segmentnr	original	analyzed	folio	translated
['BO_T02_D2663b-1:261a-0']	@261a * // rgya gar skad du /	@261a * // rgya gar skad du /	261a	In Sanskrit:
['BO_T02_D2663b-1:261a-1']	bee ro tsa n'a bhi sam bo dhi tantra sya sad britti n'a ma /	bee ro tsa n'a bhi sam bo dhi tantra sya sad britti n'a ma /	261a	Vairocanābhisambodhitantra-sādhananāma
['BO_T02_D2663b-1:261a-2']	bod skad du /	bod skad du /	261a	In Tibetan:
['BO_T02_D2663b-1:261a-3']	rnam par snang mdzad mngon par rdzogs pa byang chub pa'i rgyud kyi tshig 'grel zhes bya ba /	rnam par snang mdzad mngon par rdzogs pa byang chub pa'i rgyud kyi tshig 'grel zhes bya ba /	261a	The Word Commentary of the Tantra of Vairocana's Perfect Awakening
['BO_T02_D2663b-1:261a-4']	bcom ldan 'das kyis thog ma thams cad mkhyen pa'i ye shes brnyes nas /	bcom ldan 'das kyis thog ma thams cad mkhyen pa'i ye shes brnyes nas /	261a	After the Bhagavān attained omniscient wisdom for the first time,
['BO_T02_D2663b-1:261a-5']	thams cad mkhyen pa'i ye shes des 'dul ba'i 'gro ba rnam pa gnyis su gzigs te /	thams cad mkhyen pa'i ye shes des 'dul ba'i 'gro ba rnam pa gnyis su gzigs te /	261a	with that omniscient wisdom he saw two types of beings to be tamed:
['BO_T02_D2663b-1:261a-6']	dmigs pa dang bcas pa la mos pa gtso bor gyur pa dang / zab cing rgya che ba la mos pa gtso bor gyur pa'o //	dmigs pa dang bcas pa la mos pa gtso bor gyur pa dang / zab cing rgya che ba la mos pa gtso bor gyur pa'o //	261a	those whose interest is primarily in the profound and vast, and those whose interest is primarily in the conceptual.
['BO_T02_D2663b-1:261a-7']	'dul ba'i 'gro ba de rnams la yang spyod pa rnam pa gnyis te /	'dul ba'i 'gro ba de rnams la yang spyod pa rnam pa gnyis te /	261a	Those beings to be tamed also have two types of conduct:
['BO_T02_D2663b-1:261a-8']	pha rol tu phyin pa'i sgo nas 'jug cing spyod pa dang / sngags kyi sgo nas 'jug cing spyod pa'o //	pha rol tu phyin pa'i sgo nas 'jug cing spyod pa dang / sngags kyi sgo nas 'jug cing spyod pa'o //	261a	those who engage in conduct through the perfection vehicle and those who engage in conduct through the mantra vehicle.
['BO_T02_D2663b-1:261a-9']	de la pha rol tu phyin pa'i sgo nas 'jug cing spyod pa la yang rnam pa gnyis te /	de la pha rol tu phyin pa'i sgo nas 'jug cing spyod pa la yang rnam pa gnyis te /	261a	Those who engage in conduct through the perfection vehicle are also of two types:
['BO_T02_D2663b-1:261a-10']	dmigs pa dang bcas pa la mos pa gtso bor gyur pa dang / zab cing rgya che ba la mos pa gtso bor gyur pa ste /	dmigs pa dang bcas pa la mos pa gtso bor gyur pa dang / zab cing rgya che ba la mos pa gtso bor gyur pa ste /	261a	Those who are interested in the profound and vast are of two kinds: those who are interested in the profound and vast but are not fit vessels for the profound and vast, and those who are interested in the profound and vast and are fit vessels for the profound and vast.
['BO_T02_D2663b-1:261a-11']	de la pha rol tu phyin pa'i sgo nas 'jug cing spyod pa'i gdul ba'i 'gro ba dmigs pa dang bcas pa la mos pa gtso bor gyur pa rnams kyi don du 'dul ba dang / mdo sde dang / mngon pa'i chos rnams dang / de bzhin du gzhan yang theg pa chen po'i mdo sde khyim bdag dpa' bo la sogs pa bstan to //	de la pha rol tu phyin pa'i sgo nas 'jug cing spyod pa'i gdul ba'i 'gro ba dmigs pa dang bcas pa la mos pa gtso bor gyur pa rnams kyi don du 'dul ba dang / mdo sde dang / mngon pa'i chos rnams dang / de bzhin du gzhan yang theg pa chen po'i mdo sde khyim bdag dpa' bo la sogs pa bstan to //	261a	For the sake of those who are interested in the profound and vast but are not fit vessels for the profound and vast, the Buddha taught the Perfection Vehicle in the form of the three scriptural collections of the Vinaya, the Sutras, and the Abhidharma, and also the Mahayana sutras such as the Sutra of the Heroic Child.
['BO_T02_D2663b-1:261a-12']	de bzhin du zab cing rgya che la mos pa'i 'dul ba'i 'gro ba rnams kyi don du zab cing rgya che ba'i mdo sde sdong po bkod pa dang / sa bcu dang ting nge 'dzin gyi rgyal po la sogs pa rnams bstan to //	de bzhin du zab cing rgya che la mos pa'i 'dul ba'i 'gro ba rnams kyi don du zab cing rgya che ba'i mdo sde sdong po bkod pa dang / sa bcu dang ting nge 'dzin gyi rgyal po la sogs pa rnams bstan to //	261a	For the sake of those who are interested in the profound and vast and are fit vessels for the profound and vast, the Buddha taught the profound and vast sutras such as the Flower Ornament Sutra, the Sutra of the Ten Levels, and the King of Meditations.
['BO_T02_D2663b-1:261a-13']	de bzhin du sngags kyi sgo nas 'jug cing spyod pa'i gdul ba'i 'gro ba rnams la yang rnam pa gnyis te /	de bzhin du sngags kyi sgo nas 'jug cing spyod pa'i gdul ba'i 'gro ba rnams la yang rnam pa gnyis te /	261a	Those who are interested in the profound and vast but are not fit vessels for the profound and vast are of two kinds: those who are interested in the profound and vast but are not fit vessels for the profound and vast and those who are interested in the profound and vast but are not fit vessels for the profound and vast and are of the Mahayana type.
['BO_T02_D2663b-1:261a-14']	dmigs pa ngang bcas pa la mos pa gtso bor gyur pa dang / zab cing rgya che ba la mos pa gtso bor gyur pa ste /	dmigs pa ngang bcas pa la mos pa gtso bor gyur pa dang / zab cing rgya che ba la mos pa gtso bor gyur pa ste /	261a	and the second is those who are mainly interested in the profound and the vast.
['BO_T02_D2663b-1:261a-15']	de la dmigs pa dang bcas pa la mos pa gtso bor gyur pa rnams kyi don du /	de la dmigs pa dang bcas pa la mos pa gtso bor gyur pa rnams kyi don du /	261a	For the sake of those who are mainly interested in the object with its aspects,
['BO_T02_D2663b-1:261a-16']	'phags pa legs par grub pa'i rgyud dang / rig 'dzin gyi sde snod la sogs pa bya ba'i rgyud rnams bstan to //	'phags pa legs par grub pa'i rgyud dang / rig 'dzin gyi sde snod la sogs pa bya ba'i rgyud rnams bstan to //	261a	the tantras of action such as the Tantra of the Well-Accomplished and the Basket of the Knowledge Holders were taught.
