segmentnr	original	analyzed	folio	translated
['BO_K01_D0007B_H0008:314b-12']	bsnyen par ma rdzogs pa la bsnyen par ma rdzogs par 'du shes te gos stsal ba las slar ma g-yar bar spyad na /	bsnyen par ma rdzogs pa la bsnyen par ma rdzogs par 'du shes te gos stsal ba las slar ma g-yar bar spyad na /	314b	“If one who is not fully ordained gives robes to one who is not fully ordained, but uses them without returning them, what is the offense?”
['BO_K01_D0007B_H0008:314b-13']	cir 'gyur / nyes byas so //	cir 'gyur / nyes byas so //	314b	“It is an offense of wrong conduct.”
['BO_K01_D0007B_H0008:314b-14']	btsun pa / bsnyen par ma rdzogs pa na gos stsal la bsnyen par ma rdzogs pa na slar ma g-yar bar spyad na /	btsun pa / bsnyen par ma rdzogs pa na gos stsal la bsnyen par ma rdzogs pa na slar ma g-yar bar spyad na /	314b	“Venerable, if one who is not fully ordained gives robes to one who is not fully ordained, but uses them without returning them, what is the offense?”
['BO_K01_D0007B_H0008:314b-15']	cir 'gyur / nyes byas so //	cir 'gyur / nyes byas so //	314b	“It is an offense of wrong conduct.”
['BO_K01_D0007B_H0008:314b-16']	bsnyen par ma rdzogs pa na stsal la bsnyen par rdzogs kar slar ma g-yar bar spyad na /	bsnyen par ma rdzogs pa na stsal la bsnyen par rdzogs kar slar ma g-yar bar spyad na /	314b	“If one who is not fully ordained gives robes to one who is not fully ordained, but uses them without returning them, what is the offense?”
['BO_K01_D0007B_H0008:314b-17']	cir 'gyur / nyes byas so //	cir 'gyur / nyes byas so //	314b	“It is an offense of wrong conduct.”
['BO_K01_D0007B_H0008:314b-18']	bsnyen par ma rdzogs pa na stsal la bsnyen par rdzogs nas slar ma g-yar bar spyad na /	bsnyen par ma rdzogs pa na stsal la bsnyen par rdzogs nas slar ma g-yar bar spyad na /	314b	“If one who is not fully ordained gives robes to one who is not fully ordained, but uses them without returning them, what is the offense?”
['BO_K01_D0007B_H0008:314b-19']	cir 'gyur / nyes byas so //	cir 'gyur / nyes byas so //	314b	“It is an offense of wrong conduct.”
['BO_K01_D0007B_H0008:314b-20']	bsnyen par rdzogs kar gos stsal la bsnyen par rdzogs kar slar ma g-yar bar spyad na /	bsnyen par rdzogs kar gos stsal la bsnyen par rdzogs kar slar ma g-yar bar spyad na /	314b	“If one who is not fully ordained gives robes to one who is not fully ordained, but uses them without returning them, what is the offense?”
['BO_K01_D0007B_H0008:314b-21']	cir 'gyur / nyes byas so //	cir 'gyur / nyes byas so //	314b	“It is an offense of wrong conduct.”
['BO_K01_D0007B_H0008:314b-22']	bsnyen par rdzogs kar gos stsal la bsnyen par rdzogs nas slar ma g-yar bar spyad na /	bsnyen par rdzogs kar gos stsal la bsnyen par rdzogs nas slar ma g-yar bar spyad na /	314b	“If one who is not fully ordained gives robes to one who is not fully ordained, but uses them without returning them, what is the offense?”🔽“It is an offense of wrong conduct.”
['BO_K01_D0007B_H0008:314b-23']	cir 'gyur / nyes byas so //	cir 'gyur / nyes byas so //	314b	The offense of wrong conduct.
['BO_K01_D0007B_H0008:315a-0']	bsnyen par rdzogs pa na gos stsal la bsnyen par rdzogs pa @315a *//	bsnyen par rdzogs pa na gos stsal la bsnyen par rdzogs pa @315a *//	315a	If, after giving a robe to one who is to be fully ordained,
['BO_K01_D0007B_H0008:315a-1']	na slar ma g-yar bar spyad na /	na slar ma g-yar bar spyad na /	315a	one uses it without getting it back,
['BO_K01_D0007B_H0008:315a-2']	cir 'gyur / ltung ba'o //	cir 'gyur / ltung ba'o //	315a	what is the offense?🔽The offense of a serious transgression.🔽If, after giving a robe to one who is to be fully ordained,
['BO_K01_D0007B_H0008:315a-3']	bsnyen par rdzogs pa na gos stsal la bsnyen par ma rdzogs pa na slar ma g-yar bar spyad na /	bsnyen par rdzogs pa na gos stsal la bsnyen par ma rdzogs pa na slar ma g-yar bar spyad na /	315a	one uses it without getting it back,🔽what is the offense?
['BO_K01_D0007B_H0008:315a-4']	cir 'gyur / nyes byas so //	cir 'gyur / nyes byas so //	315a	The offense of wrong conduct.
['BO_K01_D0007B_H0008:315a-5']	btsun pa / dge slong gis dge slong gzhan las gos stsal ba las slar ma g-yar bar spyad na /	btsun pa / dge slong gis dge slong gzhan las gos stsal ba las slar ma g-yar bar spyad na /	315a	“If, Venerable, a monk uses a robe that he has given to another monk without getting it back,
['BO_K01_D0007B_H0008:315a-6']	cir 'gyur / nyes byas so //	cir 'gyur / nyes byas so //	315a	what is the offense?”
['BO_K01_D0007B_H0008:315a-7']	btsun pa / dge slong gis dge slong la gos thun mong ba zhig stsal pa las /	btsun pa / dge slong gis dge slong la gos thun mong ba zhig stsal pa las /	315a	“If, Venerable, a monk uses a robe that he has given to a monk in common
['BO_K01_D0007B_H0008:315a-8']	slar ma g-yar bar spyad na /	slar ma g-yar bar spyad na /	315a	without getting it back,
['BO_K01_D0007B_H0008:315a-9']	cir 'gyur / nyes byas so //	cir 'gyur / nyes byas so //	315a	what is the offense?”
['BO_K01_D0007B_H0008:315a-10']	btsun pa / dge slong gis dge slong la gzhan gyi slad du gos stsal pa las slar ma g-yar bar spyad na /	btsun pa / dge slong gis dge slong la gzhan gyi slad du gos stsal pa las slar ma g-yar bar spyad na /	315a	“If, Venerable, a monk uses a robe that he has given to a monk on behalf of another person without getting it back,
['BO_K01_D0007B_H0008:315a-11']	cir 'gyur / nyes byas so //	cir 'gyur / nyes byas so //	315a	what is the offense?”🔽“The offense of wrong conduct.”
['BO_K01_D0007B_H0008:315a-12']	btsun pa / bslab pa stsal pas dge slong la gos stsal te slar ma g-yar bar spyad na /	btsun pa / bslab pa stsal pas dge slong la gos stsal te slar ma g-yar bar spyad na /	315a	“Reverend, if, having given the training to a monk, one gives him a robe and then uses it without getting it back,
['BO_K01_D0007B_H0008:315a-13']	cir 'gyur / ltung ba'o //	cir 'gyur / ltung ba'o //	315a	what is the offense?”
['BO_K01_D0007B_H0008:315a-14']	dge slob ma dang / dge tshul ma dang / dge tshul pha rnams la thams cad nyes byas su rgyas par bya'o //	dge slob ma dang / dge tshul ma dang / dge tshul pha rnams la thams cad nyes byas su rgyas par bya'o //	315a	“It is a downfall for all novices, male and female, and for all probationary nuns.
['BO_K01_D0007B_H0008:315a-15']	dge 'dun gyi lhag mas skur pa ni /	dge 'dun gyi lhag mas skur pa ni /	315a	“The remainder of the Saṅgha”
