segmentnr	original	analyzed	translated
['BO_T02_D2256:180b-0']	@180b # // rgya gar skad du /	@180b # // rgya gar skad du /	In Sanskrit:
['BO_T02_D2256:180b-1']	do ha ko sha panytsi k'a /	do ha ko sha panytsi k'a /	Dohakoṣapañjikā
['BO_T02_D2256:180b-2']	bod skad du /	bod skad du /	In Tibetan:
['BO_T02_D2256:180b-3']	do ha mdzod kyi dka' 'grel /	do ha mdzod kyi dka' 'grel /	Commentary on the Treasury of Doha
['BO_T02_D2256:180b-4']	dpal rdo rje sems dpa' la phyag 'tshal lo //	dpal rdo rje sems dpa' la phyag 'tshal lo //	Homage to glorious Vajrasattva.
['BO_T02_D2256:180b-5']	rtag tu gus pas bla ma ni //	rtag tu gus pas bla ma ni //	Always respectfully bowing to the guru,
['BO_T02_D2256:180b-6']	'gro ba'i mgon la phyag 'tshal te //	'gro ba'i mgon la phyag 'tshal te //	Homage to the protector of beings,
['BO_T02_D2256:180b-7']	do ha mdzod kyi dka' 'grel ni //	do ha mdzod kyi dka' 'grel ni //	The commentary on the Treasury of Doha
['BO_T02_D2256:180b-8']	sa ra ha pa'i brgyud pa bri //	sa ra ha pa'i brgyud pa bri //	Is written in the lineage of Saraha.🔽Following the scriptures composed
['BO_T02_D2256:180b-9', 'BO_T02_D2256:180b-10', 'BO_T02_D2256:180b-11']	padma rdo rje'i zhabs kyis ni //🔽des byas lung gi rjes 'brangs nas //🔽bcom ldan 'das kyis sngon gsungs las //	padma rdo rje'i zhabs kyis ni // des byas lung gi rjes 'brangs nas // bcom ldan 'das kyis sngon gsungs las //	By the lotus-vajra feet,🔽There is nothing new to say
['BO_T02_D2256:180b-12']	sngon med cung zad brjod pa med //	sngon med cung zad brjod pa med //	Apart from what the Bhagavān has already taught.
['BO_T02_D2256:180b-13']	bstan pa drug gi de nyid ni //	bstan pa drug gi de nyid ni //	The reality of the six teachings
['BO_T02_D2256:180b-14', 'BO_T02_D2256:180b-15']	de la brten pas mi shes so //🔽rigs la rtsod pa sogs bsten nas //	de la brten pas mi shes so // rigs la rtsod pa sogs bsten nas //	Is not known by relying on that.🔽Brahmins and others are meaningless
['BO_T02_D2256:180b-16']	bram ze la sogs don med yin //	bram ze la sogs don med yin //	By relying on debates about lineage and so forth.
['BO_T02_D2256:180b-17']	bdag lta thar pa las nyams shing //	bdag lta thar pa las nyams shing //	Seeing the self, one falls from liberation
['BO_T02_D2256:180b-18']	'gro ba drug gi 'khor bar 'khor //	'gro ba drug gi 'khor bar 'khor //	And wanders in the six realms of samsara.
['BO_T02_D2256:180b-19']	mngon sum dang ni rjes dpag gi //	mngon sum dang ni rjes dpag gi //	Direct perception and inference
['BO_T02_D2256:180b-20']	mtshan ma gnyis kyi phyir spangs shing //	mtshan ma gnyis kyi phyir spangs shing //	Are abandoned because of the two signs.
['BO_T02_D2256:180b-21']	sdig pa'i grogs po bsten pa yis //	sdig pa'i grogs po bsten pa yis //	By relying on evil friends,
['BO_T02_D2256:180b-22', 'BO_T02_D2256:180b-23']	yang dag lam las nyams pa yin //🔽de phyir bla ma bsten pa ni //	yang dag lam las nyams pa yin // de phyir bla ma bsten pa ni //	one falls from the right path.🔽Therefore, those who desire goodness
['BO_T02_D2256:180b-24']	legs 'dod rnams kyis rtag tu bya //	legs 'dod rnams kyis rtag tu bya //	should always rely on a guru.🔽From pleasing him, one attains liberation
['BO_T02_D2256:180b-25']	de mnyes pa las thar ba dang // 'jig rten 'di dang pha rol 'byung //	de mnyes pa las thar ba dang // 'jig rten 'di dang pha rol 'byung //	and the goals of this and the next world.
['BO_T02_D2256:180b-26']	de bzhin gshegs gsungs bden pa kun //	de bzhin gshegs gsungs bden pa kun //	All the truths taught by the Tathāgata
['BO_T02_D2256:180b-27']	mnyes byed slob ma dag la ster //	mnyes byed slob ma dag la ster //	are given to the disciples who please him.
['BO_T02_D2256:180b-28']	'dir re zhig bsnyen pa rnam pa drug ni tshangs ba pa dang / dbang phyug pa dang / gcer bu pa dang / rgyang pan pa dang / grangs can pa dang / sangs rgyas pa'o //	'dir re zhig bsnyen pa rnam pa drug ni tshangs ba pa dang / dbang phyug pa dang / gcer bu pa dang / rgyang pan pa dang / grangs can pa dang / sangs rgyas pa'o //	Here, the six kinds of disciples are the followers of Brahmā, Īśvara, Nirgrantha, Lokāyata, Sāṃkhya, and Buddhism.
['BO_T02_D2256:180b-29', 'BO_T02_D2256:181a-0']	de rnams go rims dang go rims las bzlog pa'i sgo nas gzhung mkhan pos bstan pa ni /🔽bram @181a * //	de rnams go rims dang go rims las bzlog pa'i sgo nas gzhung mkhan pos bstan pa ni / bram @181a * //	The author of the treatise teaches them in order and in reverse order:🔽The brahmin who does not know
['BO_T02_D2256:181a-1', 'BO_T02_D2256:181a-2']	ze bye brag mi shes par //🔽zhes bya ba la sogs pa nas //	ze bye brag mi shes par // zhes bya ba la sogs pa nas //	the difference between🔽the pure and impure,🔽the clean and unclean,🔽the proper and improper,🔽and who does not know🔽the equal and unequal,🔽is not a brahmin.
['BO_T02_D2256:181a-3']	chos dang chos min mnyam dang mi mnyam mi shes zhes bya ba'i bar ni bram ze sun dbyung ba'i phyir brjod de /	chos dang chos min mnyam dang mi mnyam mi shes zhes bya ba'i bar ni bram ze sun dbyung ba'i phyir brjod de /	The author of the treatise says this in order to criticize the brahmins.
['BO_T02_D2256:181a-4']	bram zhes bye brag mi shes par //	bram zhes bye brag mi shes par //	“Brahmin” is not a caste.
['BO_T02_D2256:181a-5']	zhes bya ba ni /	zhes bya ba ni /	What is the meaning of this?
['BO_T02_D2256:181a-6']	bram ze ni mi shes pa ste /	bram ze ni mi shes pa ste /	Brahmin is not a caste.
['BO_T02_D2256:181a-7']	so so'i bye brag mi shes pa de ji ltar yin zhe na /	so so'i bye brag mi shes pa de ji ltar yin zhe na /	How is it that they do not know the individual differences?
['BO_T02_D2256:181a-8']	dang po rigs kyi bye brag la de dag gi lung las kyang /	dang po rigs kyi bye brag la de dag gi lung las kyang /	First, with regard to the individual differences of caste, their scriptures say:🔽“Among the four castes, the brahmins are the best.”
['BO_T02_D2256:181a-9']	rigs bzhi'i nang nas mchog tu gyur pa ni bram ze yin zhes smra ba de lung dang rigs pa dang ldan pas sun dbyung bar bya ste /	rigs bzhi'i nang nas mchog tu gyur pa ni bram ze yin zhes smra ba de lung dang rigs pa dang ldan pas sun dbyung bar bya ste /	This should be refuted through scripture and logic.
['BO_T02_D2256:181a-10']	khyod kyi lugs las bram ze ni tshangs pa'i kha nas skyes so zhes zer ba'i phyir /	khyod kyi lugs las bram ze ni tshangs pa'i kha nas skyes so zhes zer ba'i phyir /	According to your system, brahmins are born from the mouth of Brahmā.
['BO_T02_D2256:181a-11']	gang gi tshe rigs kyi bram ze zhes zer na /	gang gi tshe rigs kyi bram ze zhes zer na /	When you say “caste brahmin,”
['BO_T02_D2256:181a-12']	sngon gyi dus na bram ze yin gyi da ltar gyi dus na bram ze ma yin par thal te /	sngon gyi dus na bram ze yin gyi da ltar gyi dus na bram ze ma yin par thal te /	it follows that in the past they were brahmins, but in the present they are not brahmins.
['BO_T02_D2256:181a-13']	sngon gyi de ni 'das zin pas da ltar 'dir ni mngon sum gyi tshad mas bram ze rnams bud med kyi skye gnas las byung ba'i phyir sngon gyi bram ze ni med do //	sngon gyi de ni 'das zin pas da ltar 'dir ni mngon sum gyi tshad mas bram ze rnams bud med kyi skye gnas las byung ba'i phyir sngon gyi bram ze ni med do //	Since the past is over, the brahmins of the present are not the brahmins of the past, because they are born from the wombs of women, as is directly perceived by valid cognition.
['BO_T02_D2256:181a-14']	de'i phyir rigs gcig med pa bzhin du gzhan bye brag mang po yang yod do //	de'i phyir rigs gcig med pa bzhin du gzhan bye brag mang po yang yod do //	Therefore, just as there is no single caste, there are also no other multiple specific castes.
['BO_T02_D2256:181a-15']	de rnams dag gi lung gis tshangs pa'i kha las skyes so zhes zer ba de yang /	de rnams dag gi lung gis tshangs pa'i kha las skyes so zhes zer ba de yang /	The statement that they are born from the mouth of Brahmā is
['BO_T02_D2256:181a-16']	sgyu can gyi tshig yin pas brdzun tshig go //	sgyu can gyi tshig yin pas brdzun tshig go //	a lie, because it is the word of a deceiver.
['BO_T02_D2256:181a-17']	yang na / 'dus byas la bram ze yin par 'dod na //	yang na / 'dus byas la bram ze yin par 'dod na //	Moreover, if you assert that the created is a Brahmin,
['BO_T02_D2256:181a-18']	de yang ma yin te /	de yang ma yin te /	that is also not so.
['BO_T02_D2256:181a-19']	rigs ngan yang 'dus byas ci ste ma yin te ma yin no //	rigs ngan yang 'dus byas ci ste ma yin te ma yin no //	How could the low caste not be created?
['BO_T02_D2256:181a-20']	de'i phyir rigs ma grub pas rig byed rang byung ji ltar grub ste /	de'i phyir rigs ma grub pas rig byed rang byung ji ltar grub ste /	Therefore, since caste is not established, how could the Vedas be self-arisen?
['BO_T02_D2256:181a-21']	mi 'grub ces pa'o //	mi 'grub ces pa'o //	They are not established.
['BO_T02_D2256:181a-22', 'BO_T02_D2256:181a-23']	gyi na rig byed bzhi dag 'dod //🔽ces gsungs te /	gyi na rig byed bzhi dag 'dod // ces gsungs te /	Some assert the four Vedas.
['BO_T02_D2256:181a-24']	rigs kyi bye brag mi shes pa rnams kyis rang rang gi rig byed bzhi 'don te /	rigs kyi bye brag mi shes pa rnams kyis rang rang gi rig byed bzhi 'don te /	Those who do not know the distinctions of caste recite their own four Vedas.
['BO_T02_D2256:181a-25']	snyan ngag gi rig byed dang / srid srung dang / nges brjod dang / mchod sbyin gyi rig byed do //	snyan ngag gi rig byed dang / srid srung dang / nges brjod dang / mchod sbyin gyi rig byed do //	They are the Veda of poetry, the Veda of protection, the Veda of ritual, and the Veda of healing.
['BO_T02_D2256:181a-26']	'di nyid klog pa la sogs pa ni //	'di nyid klog pa la sogs pa ni //	The recitation of these and so on
['BO_T02_D2256:181a-27']	rigs ngan rnams dang yang 'gal ba med do //	rigs ngan rnams dang yang 'gal ba med do //	is not contradictory even for low castes.
['BO_T02_D2256:181a-28']	bram ze dang rigs ngan gnyis kyang klog pa las don mi shes par 'dra ba'i phyir ro //	bram ze dang rigs ngan gnyis kyang klog pa las don mi shes par 'dra ba'i phyir ro //	because both the Brahmin and the low-caste person are equal in not understanding the meaning from the mere words.
['BO_T02_D2256:181a-29']	yang na gal te bram ze rnams kyis sgra tsam rtogs so zhe na /	yang na gal te bram ze rnams kyis sgra tsam rtogs so zhe na /	Or, if the Brahmins understand the mere words,
['BO_T02_D2256:181a-30']	de lta na ni sgra tsam gyi rtogs pa ni thams cad kyi thun mong yin te /	de lta na ni sgra tsam gyi rtogs pa ni thams cad kyi thun mong yin te /	then the understanding of the mere words is common to all.
['BO_T02_D2256:181a-31']	ji ltar sgra'i nang na rig byed kyis sgra sgrub pa de ni sgra tsam nyid de /	ji ltar sgra'i nang na rig byed kyis sgra sgrub pa de ni sgra tsam nyid de /	Just as the Vedas are established as words among words, they are mere words.
['BO_T02_D2256:181a-32']	'jig rten pas brjod pas mtshan nyid yin gyis //	'jig rten pas brjod pas mtshan nyid yin gyis //	The definition is by worldly expression.
['BO_T02_D2256:181b-0']	don dam pa ni brjod pa cung zad @181b kyang med do //	don dam pa ni brjod pa cung zad @181b kyang med do //	There is not the slightest expression of the ultimate.
['BO_T02_D2256:181b-1']	sgra mi rtag pa'i ngo bo nyid yin pas sgra rtag pa dang rang byung du ji ltar brjod de mi brjod do //	sgra mi rtag pa'i ngo bo nyid yin pas sgra rtag pa dang rang byung du ji ltar brjod de mi brjod do //	Since sound is by nature impermanent, how can one express that sound is permanent and self-arisen? One cannot.
['BO_T02_D2256:181b-2']	ji ltar 'jig rten pa rnams ni yod pa ma yin te /	ji ltar 'jig rten pa rnams ni yod pa ma yin te /	Just as the world does not exist
['BO_T02_D2256:181b-3']	mi rtag pa nyid yin pa'i phyir ro //	mi rtag pa nyid yin pa'i phyir ro //	because it is impermanent.
['BO_T02_D2256:181b-4']	de bzhin du rig byed la tshad ma med do //	de bzhin du rig byed la tshad ma med do //	Similarly, the Vedas are not valid cognition.
['BO_T02_D2256:181b-5']	byas pa ni nyams pa yin gyi rig byed la ni nyams pa med do //	byas pa ni nyams pa yin gyi rig byed la ni nyams pa med do //	The produced is perishable, but there is no perishability in the Vedas.
['BO_T02_D2256:181b-6']	grong gtan med pas grong gi mtshams gsal bar yod ces zer ba bzhin no //	grong gtan med pas grong gi mtshams gsal bar yod ces zer ba bzhin no //	Just as one says, “The boundary of the village is clearly visible, although there are no permanent inhabitants.”
['BO_T02_D2256:181b-7']	ji ltar na byed pa po med pa yin zhes dris pa la /	ji ltar na byed pa po med pa yin zhes dris pa la /	When asked, “How can it be without an agent?”
['BO_T02_D2256:181b-8']	lan du rang gi grub pa'i ngo bo nyid yin pa'i phyir /	lan du rang gi grub pa'i ngo bo nyid yin pa'i phyir /	The answer is, “Because it has an intrinsic nature that is established.”
['BO_T02_D2256:181b-9']	skyes bus byas pa nyid ni ma yin no zhes zer na //	skyes bus byas pa nyid ni ma yin no zhes zer na //	“It is not created by a person.”
['BO_T02_D2256:181b-10']	de ni ma yin te /	de ni ma yin te /	That is not so.
