segmentnr	original	analyzed	folio	translated
['BO_K12_D0841(1-8)-5_H0805-5:312b-0']	@312b rgya gar skad du /	@312b rgya gar skad du /	312b	In Sanskrit:
['BO_K12_D0841(1-8)-5_H0805-5:312b-1']	ta th'a ga ta panytsa buddha na ma /	ta th'a ga ta panytsa buddha na ma /	312b	Tathāgatapañcabuddha-nāma
['BO_K12_D0841(1-8)-5_H0805-5:312b-2']	bod skad du /	bod skad du /	312b	In Tibetan:
['BO_K12_D0841(1-8)-5_H0805-5:312b-3']	rigs lnga bde bar gshegs pa la phyag 'tshal lo //	rigs lnga bde bar gshegs pa la phyag 'tshal lo //	312b	Homage to the five sugatas.
['BO_K12_D0841(1-8)-5_H0805-5:312b-4']	ma h'a yo ga'i don du sgrub pa'i thabs 'di bstan to //	ma h'a yo ga'i don du sgrub pa'i thabs 'di bstan to //	312b	This method of accomplishment is taught for the purpose of Mahāyoga.
['BO_K12_D0841(1-8)-5_H0805-5:312b-5']	ri ni nyams dga' mdangs bzang ba'i; ;yid 'ong gnas su 'dug nas ni //	ri ni nyams dga' mdangs bzang ba'i; ;yid 'ong gnas su 'dug nas ni //	312b	In a delightful and beautiful place,
['BO_K12_D0841(1-8)-5_H0805-5:312b-6']	byin brlabs mtshams bcad brtan byas nas //	byin brlabs mtshams bcad brtan byas nas //	312b	having blessed, sealed the boundaries, and stabilized,
['BO_K12_D0841(1-8)-5_H0805-5:312b-7']	dkyil 'khor 'dom gang gru bzhi pa //	dkyil 'khor 'dom gang gru bzhi pa //	312b	the maṇḍala is one fathom square.
['BO_K12_D0841(1-8)-5_H0805-5:312b-8']	dri sna lnga yis mandal bya'o //	dri sna lnga yis mandal bya'o //	312b	Make a maṇḍala with the five scents.
['BO_K12_D0841(1-8)-5_H0805-5:312b-9']	thig bzhi btab pas dkyil 'khor brgyad //	thig bzhi btab pas dkyil 'khor brgyad //	312b	By placing four lines, there are eight maṇḍalas.
['BO_K12_D0841(1-8)-5_H0805-5:312b-10']	mandal brgyad pa'i gzhung bzhin bri //	mandal brgyad pa'i gzhung bzhin bri //	312b	Draw according to the text of the eight maṇḍalas.
['BO_K12_D0841(1-8)-5_H0805-5:312b-11']	de yi rtse mo brgyad la yang //	de yi rtse mo brgyad la yang //	312b	Also, in the eight corners
['BO_K12_D0841(1-8)-5_H0805-5:312b-12']	yid bzhin nor bu 'bar ba bri //	yid bzhin nor bu 'bar ba bri //	312b	draw blazing wish-fulfilling jewels.
['BO_K12_D0841(1-8)-5_H0805-5:312b-13']	de yi dbus su bsam pa yang //	de yi dbus su bsam pa yang //	312b	Also, in the center of that,
['BO_K12_D0841(1-8)-5_H0805-5:313a-0']	srid @313a *// gsum bhandha bzang kong yug /	srid @313a *// gsum bhandha bzang kong yug /	313a	imagine a skull cup with the three existences
['BO_K12_D0841(1-8)-5_H0805-5:313a-1']	ye nas ma bcos rang byung snod //	ye nas ma bcos rang byung snod //	313a	as a naturally arisen, unfabricated vessel.
['BO_K12_D0841(1-8)-5_H0805-5:313a-2']	dpal dang ldan pa'i snod bzhag la //	dpal dang ldan pa'i snod bzhag la //	313a	Having placed the glorious vessel,
['BO_K12_D0841(1-8)-5_H0805-5:313a-3']	de yi nang du blugs pa'i sman //	de yi nang du blugs pa'i sman //	313a	the medicine that is poured into it
['BO_K12_D0841(1-8)-5_H0805-5:313a-4']	ye nas rang byung bdud rtsi lnga //	ye nas rang byung bdud rtsi lnga //	313a	is the five naturally arisen nectars.
['BO_K12_D0841(1-8)-5_H0805-5:313a-5']	sha chen bshang gci khu ba khrag /	sha chen bshang gci khu ba khrag /	313a	The great flesh, feces, urine, semen, and blood
['BO_K12_D0841(1-8)-5_H0805-5:313a-6']	dag pa'i rgyu ste bdud rtsi'i dngos //	dag pa'i rgyu ste bdud rtsi'i dngos //	313a	are the pure causes, the actual nectars.
['BO_K12_D0841(1-8)-5_H0805-5:313a-7', 'BO_K12_D0841(1-8)-5_H0805-5:313a-8']	stong las sbyar bas ye nas dag /🔽btag dang bcag dang gzhal ba yi //	stong las sbyar bas ye nas dag / btag dang bcag dang gzhal ba yi //	313a	From the empty, the union is primordially pure.
['BO_K12_D0841(1-8)-5_H0805-5:313a-9']	nyi zla gsal ba'i dkyil 'khor du //	nyi zla gsal ba'i dkyil 'khor du //	313a	In the mandala of the clear sun and moon
['BO_K12_D0841(1-8)-5_H0805-5:313a-10']	'bru lnga ye shes 'phro 'du las //	'bru lnga ye shes 'phro 'du las //	313a	of the five seeds, the gnosis radiates and reabsorbs.
['BO_K12_D0841(1-8)-5_H0805-5:313a-11']	stong khams khyab par don byas te //	stong khams khyab par don byas te //	313a	Having performed the benefit of pervading the billion worlds,
['BO_K12_D0841(1-8)-5_H0805-5:313a-12']	bcud kyi dam pa kun bsdus nas //	bcud kyi dam pa kun bsdus nas //	313a	having gathered all the best of the essence,
['BO_K12_D0841(1-8)-5_H0805-5:313a-13']	dus gsum sangs rgyas mchod pa'i phyir //	dus gsum sangs rgyas mchod pa'i phyir //	313a	in order to make offerings to the buddhas of the three times,
['BO_K12_D0841(1-8)-5_H0805-5:313a-14']	bka' bzhin bstan pa'i dngos grub blang //	bka' bzhin bstan pa'i dngos grub blang //	313a	one should take the spiritual powers according to the command.
['BO_K12_D0841(1-8)-5_H0805-5:313a-15']	mu tig dkar po dri med ltar //	mu tig dkar po dri med ltar //	313a	Like a pure white pearl,
['BO_K12_D0841(1-8)-5_H0805-5:313a-16']	sgrub pa pos ni nan tan bya'o //	sgrub pa pos ni nan tan bya'o //	313a	the practitioner should be diligent.
['BO_K12_D0841(1-8)-5_H0805-5:313a-17']	mgu ya lag pa'i phyag rgya yis //	mgu ya lag pa'i phyag rgya yis //	313a	With the mudra of the delighted hand,
['BO_K12_D0841(1-8)-5_H0805-5:313a-18']	gzhung bzhin brtan nas 'phro 'du bya //	gzhung bzhin brtan nas 'phro 'du bya //	313a	having stabilized according to the scripture, one should radiate and reabsorb.
['BO_K12_D0841(1-8)-5_H0805-5:313a-19']	de dbus klu bdag sa bon gyis //	de dbus klu bdag sa bon gyis //	313a	In the center of that, with the seed of the nāga lord,
['BO_K12_D0841(1-8)-5_H0805-5:313a-20']	dngos grub dam pa blang bar bya //	dngos grub dam pa blang bar bya //	313a	one should take the sublime spiritual power.
['BO_K12_D0841(1-8)-5_H0805-5:313a-21']	dgu pa'i sngags kyis btab nas ni //	dgu pa'i sngags kyis btab nas ni //	313a	Having empowered it with the mantra of the ninth,
['BO_K12_D0841(1-8)-5_H0805-5:313a-22']	le lo med pa'i brtson 'grus kyis //	le lo med pa'i brtson 'grus kyis //	313a	with diligent effort, without laziness,
['BO_K12_D0841(1-8)-5_H0805-5:313a-23']	bar chad med pa'i 'phro 'du bya'o //	bar chad med pa'i 'phro 'du bya'o //	313a	one should radiate and reabsorb without obstacles.
['BO_K12_D0841(1-8)-5_H0805-5:313a-24']	aom gyis ye shes 'od phyung zhing //	aom gyis ye shes 'od phyung zhing //	313a	Having emitted the gnosis light with oṃ,
['BO_K12_D0841(1-8)-5_H0805-5:313a-25']	a'a yis mes bsregs thal bar 'gyur //	a'a yis mes bsregs thal bar 'gyur //	313a	The fire of A will burn it to ashes.
