segmentnr	original	analyzed	folio	translated
['BO_K12_D0841(1-8)-7_H0805-7:318a-0']	@318a rgya gar skad du /	@318a rgya gar skad du /	318a	In Sanskrit:
['BO_K12_D0841(1-8)-7_H0805-7:318a-1']	aa mri ta ka la sha siddhi /	aa mri ta ka la sha siddhi /	318a	Amṛtakalaśasiddhi.
['BO_K12_D0841(1-8)-7_H0805-7:318a-2']	bod skad du /	bod skad du /	318a	In Tibetan:
['BO_K12_D0841(1-8)-7_H0805-7:318a-3', 'BO_K12_D0841(1-8)-7_H0805-7:318a-4']	bdud rtsi bum pa'i lung /🔽dpal bdud rtsi bde ba chen po la phyag 'tshal lo //	bdud rtsi bum pa'i lung / dpal bdud rtsi bde ba chen po la phyag 'tshal lo //	318a	The Oral Transmission of the Vase of Nectar.🔽Homage to glorious nectar, great bliss.
['BO_K12_D0841(1-8)-7_H0805-7:318a-5']	phan byed mgon la phyag 'tshal nas //	phan byed mgon la phyag 'tshal nas //	318a	Having paid homage to the protector who benefits,
['BO_K12_D0841(1-8)-7_H0805-7:318a-6']	sgrub pa'i yul dang gnas bstan te //	sgrub pa'i yul dang gnas bstan te //	318a	I will teach the places and abodes for practice.
['BO_K12_D0841(1-8)-7_H0805-7:318a-7']	shar lho nub byang phyogs bzhi'i ri //	shar lho nub byang phyogs bzhi'i ri //	318a	Mountains in the four directions: east, south, west, and north,🔽The system of practice of the great sages,🔽The system of application of the rakshasas,🔽The regions where medicinal herbs grow,
['BO_K12_D0841(1-8)-7_H0805-7:318a-8']	drang srong chen po'i sgrub lugs dang // phra men ma yi sbyar lugs dang; ;rtsi sman 'khrungs pa'i yul khams dang // shing dang nags kyi lha mo'i gnas //	drang srong chen po'i sgrub lugs dang // phra men ma yi sbyar lugs dang; ;rtsi sman 'khrungs pa'i yul khams dang // shing dang nags kyi lha mo'i gnas //	318a	The abodes of the tree and forest goddesses,
['BO_K12_D0841(1-8)-7_H0805-7:318a-9']	ri bor sman ljongs tsandan gnas //	ri bor sman ljongs tsandan gnas //	318a	The mountain retreats, the medicinal valleys, the abode of sandalwood—
['BO_K12_D0841(1-8)-7_H0805-7:318a-10']	bzhugs pa'i gnas su bsgrub par bya'o //	bzhugs pa'i gnas su bsgrub par bya'o //	318a	One should practice in these abodes.
['BO_K12_D0841(1-8)-7_H0805-7:318a-11']	dug rnams bdud rtsir sbyar ba'i thabs //	dug rnams bdud rtsir sbyar ba'i thabs //	318a	The method of transforming poisons into nectar,
['BO_K12_D0841(1-8)-7_H0805-7:318a-12']	rtsa ba dang ni yan lag bcas //	rtsa ba dang ni yan lag bcas //	318a	With roots and branches,
['BO_K12_D0841(1-8)-7_H0805-7:318a-13']	ra sa yan lag sogs rdzas //	ra sa yan lag sogs rdzas //	318a	The substances such as the rasāyana,
['BO_K12_D0841(1-8)-7_H0805-7:318a-14']	tshang bar bsags nas bsgrub par bya'o //	tshang bar bsags nas bsgrub par bya'o //	318a	Having gathered them all, one should practice.🔽In a mountain retreat, a forest grove, a riverbank,
['BO_K12_D0841(1-8)-7_H0805-7:318b-0']	ri bor nags 'dabs chu ngogs @318b sam; ;brag phug stong pa thibs po'am //	ri bor nags 'dabs chu ngogs @318b sam; ;brag phug stong pa thibs po'am //	318b	An empty cave, a dense forest,
['BO_K12_D0841(1-8)-7_H0805-7:318b-1']	sgrub pa'i gnas mchog der bya'i phyir //	sgrub pa'i gnas mchog der bya'i phyir //	318b	In order to make that supreme place of practice,
['BO_K12_D0841(1-8)-7_H0805-7:318b-2']	sa gzhi rab tu brtag par bya //	sa gzhi rab tu brtag par bya //	318b	One should examine the ground.
['BO_K12_D0841(1-8)-7_H0805-7:318b-3', 'BO_K12_D0841(1-8)-7_H0805-7:318b-4']	mnyam zhing snum pa'i sa snga can //🔽zug rdo srin brag med pa dang // tsha sgo sa dang ba tshva med //	mnyam zhing snum pa'i sa snga can // zug rdo srin brag med pa dang // tsha sgo sa dang ba tshva med //	318b	The ground should be even, smooth,🔽Without stones, gravel, or cliffs,🔽Without salt or alkali,
['BO_K12_D0841(1-8)-7_H0805-7:318b-5']	ma grum ma gas mnyam po la //	ma grum ma gas mnyam po la //	318b	Not swampy or cracked, and level.
['BO_K12_D0841(1-8)-7_H0805-7:318b-6']	sgrub pa'i gnas mchog der bya'o //	sgrub pa'i gnas mchog der bya'o //	318b	In that supreme place of practice,
['BO_K12_D0841(1-8)-7_H0805-7:318b-7']	rang byung khro bo chen po bcus //	rang byung khro bo chen po bcus //	318b	The ten great self-arisen wrathful ones
['BO_K12_D0841(1-8)-7_H0805-7:318b-8']	phyogs mtsham sphur pa btab nas ni //	phyogs mtsham sphur pa btab nas ni //	318b	Should nail down the boundaries of the directions,
['BO_K12_D0841(1-8)-7_H0805-7:318b-9']	gnas dang sa gzhi dag par sbyang //	gnas dang sa gzhi dag par sbyang //	318b	And purify the place and ground.
['BO_K12_D0841(1-8)-7_H0805-7:318b-10']	aom badzra k'i la ya mah'a kro dha h'um h'um phat phat/	aom badzra k'i la ya mah'a kro dha h'um h'um phat phat/	318b	Oṃ vajra-kīlaya mahā-krodha hūṃ hūṃ phaṭ phaṭ
['BO_K12_D0841(1-8)-7_H0805-7:318b-11', 'BO_K12_D0841(1-8)-7_H0805-7:318b-12']	gardza gardza h'um phat/🔽ha na ha na h'um phat/	gardza gardza h'um phat/ ha na ha na h'um phat/	318b	Garja garja hūṃ phaṭ🔽Ha na ha na hūṃ phaṭ
['BO_K12_D0841(1-8)-7_H0805-7:318b-13', 'BO_K12_D0841(1-8)-7_H0805-7:318b-14']	da ha da ha h'um phat/🔽pa tsa pa tsa h'um phat/	da ha da ha h'um phat/ pa tsa pa tsa h'um phat/	318b	Da ha da ha hūṃ phaṭ🔽Pa ca pa ca hūṃ phaṭ
['BO_K12_D0841(1-8)-7_H0805-7:318b-15']	bandha bandha h'um phat/	bandha bandha h'um phat/	318b	Baṃdha baṃdha hūṃ phaṭ
