segmentnr	original	analyzed	folio	translated
['BO_T02_D3661b:265b-0']	@265b // yang na sgrub thabs ras ris kyi cho ga las bsgom par 'dod na /	@265b // yang na sgrub thabs ras ris kyi cho ga las bsgom par 'dod na /	265b	Or, if one wishes to meditate on the painting procedure of the means of achievement,
['BO_T02_D3661b:265b-1']	sngar shad pa'i cho ga dang / de bzhin du rang gi snying gar zla ba'i dkyil 'khor /	sngar shad pa'i cho ga dang / de bzhin du rang gi snying gar zla ba'i dkyil 'khor /	265b	one should perform the previously explained ritual procedure, and likewise, in one’s heart, a moon disk,
['BO_T02_D3661b:265b-2']	de'i steng du yi ge mam zhes bya ba /	de'i steng du yi ge mam zhes bya ba /	265b	and upon that, the syllable maṃ,
['BO_T02_D3661b:265b-3']	yi ge aa dang thig le dang ldan pa'i snying po'i mchog bsams la ;	yi ge aa dang thig le dang ldan pa'i snying po'i mchog bsams la ;	265b	the essence of the syllable a with a drop.
['BO_T02_D3661b:265b-4']	de nas 'od zer sna tshogs pa spros pa las byung ba des /	de nas 'od zer sna tshogs pa spros pa las byung ba des /	265b	Then, light rays of various colors emanate from that,
['BO_T02_D3661b:265b-5']	bla ma dang yang dag par rdzogs pa'i sangs rgyas dang byang chub sems dpar bsams la /	bla ma dang yang dag par rdzogs pa'i sangs rgyas dang byang chub sems dpar bsams la /	265b	and one imagines the gurus, perfect buddhas, and bodhisattvas.
['BO_T02_D3661b:265b-6']	mchod pa lnga la sogs pa byas nas /	mchod pa lnga la sogs pa byas nas /	265b	Having made the five offerings, and so on,
['BO_T02_D3661b:265b-7', 'BO_T02_D3661b:265b-8']	chos bdag med par bsgom par bya ste /🔽aom sva bha wa shuddha:sarba dharm'a:sva bh'a wa shuddho&amp; ham /	chos bdag med par bsgom par bya ste / aom sva bha wa shuddha:sarba dharm'a:sva bh'a wa shuddho&amp; ham /	265b	one should meditate on the reality of no-self.🔽The mantra is: oṃ svabhāva śuddhāḥ sarvadharmāḥ svabhāva śuddho ’haṃ.
['BO_T02_D3661b:266a-0']	zhes bya ba'i sngags kyis de ltar @266a * //	zhes bya ba'i sngags kyis de ltar @266a * //	266a	Thus,
['BO_T02_D3661b:266a-1']	lhag par mos par byas pas /	lhag par mos par byas pas /	266a	one should imagine that.
['BO_T02_D3661b:266a-2']	khams gsum pa 'di dag mig yor tsam du shes par byas la /	khams gsum pa 'di dag mig yor tsam du shes par byas la /	266a	One should understand that this threefold world is like a mirage,🔽and
