segmentnr	original	analyzed	folio	translated
['BO_T02_D1983:166a-0']	@166a # // rgya gar skad du /	@166a # // rgya gar skad du /	166a	In Sanskrit:🔽Maṇḍalavidhi
['BO_T02_D1983:166a-1']	mandala bi dhi: / bod skad du /	mandala bi dhi: / bod skad du /	166a	In Tibetan:🔽Maṇḍala Ritual
['BO_T02_D1983:166b-0']	dkyil 'khor gyi cho ga / dpal gshin rje @166b gshed po la phyag 'tshal lo //	dkyil 'khor gyi cho ga / dpal gshin rje @166b gshed po la phyag 'tshal lo //	166b	Homage to glorious Yamarī.
['BO_T02_D1983:166b-1']	dad pa dang ldan pa /	dad pa dang ldan pa /	166b	One who has faith,
['BO_T02_D1983:166b-2']	dam tshig dang rang gi brtul zhugs bsrung ba /	dam tshig dang rang gi brtul zhugs bsrung ba /	166b	who guards the commitments and one's own discipline,
['BO_T02_D1983:166b-3']	rnam par rtog pa med cing rgyud gcig pa /	rnam par rtog pa med cing rgyud gcig pa /	166b	who is without discursive thought and of one-pointed mind,
['BO_T02_D1983:166b-4']	bla ma dang rdo rje 'jigs byed la mos pa'i yon tan dang ldan pa'i slob mas /	bla ma dang rdo rje 'jigs byed la mos pa'i yon tan dang ldan pa'i slob mas /	166b	a disciple endowed with the qualities of devotion to the guru and Vajrarāga,
['BO_T02_D1983:166b-5']	dang por dkyil 'khor dang tshogs kyi mchod pa chen po byas nas /	dang por dkyil 'khor dang tshogs kyi mchod pa chen po byas nas /	166b	first performs the maṇḍala and the great gaṇacakra offering,
['BO_T02_D1983:166b-6']	bla ma la gsol ba gdab par bya'o //	bla ma la gsol ba gdab par bya'o //	166b	and then makes a request to the guru.
['BO_T02_D1983:166b-7']	de nas bla ma khro ba med pa /	de nas bla ma khro ba med pa /	166b	Then, the guru, who is without anger,
['BO_T02_D1983:166b-8']	sngags dang rgyud la mkhas pa /	sngags dang rgyud la mkhas pa /	166b	skilled in mantra and tantra,
['BO_T02_D1983:166b-9']	thos pa'i pha rol tu son pa /	thos pa'i pha rol tu son pa /	166b	who has perfected learning,
['BO_T02_D1983:166b-10']	rgyud 'dir dbang thob pa /	rgyud 'dir dbang thob pa /	166b	who has obtained empowerment into this tantra,
['BO_T02_D1983:166b-11']	dam tshig dang / sdom pa la gnas pa des /	dam tshig dang / sdom pa la gnas pa des /	166b	who abides by the commitments and vows,
['BO_T02_D1983:166b-12']	dkyil 'khor gyi lha rnams bskyed pa dang / mnyes pa la thug pa byas nas yi ge bcu pa'i snying po 'bum phrag gcig tu bzlas pa bya ste /	dkyil 'khor gyi lha rnams bskyed pa dang / mnyes pa la thug pa byas nas yi ge bcu pa'i snying po 'bum phrag gcig tu bzlas pa bya ste /	166b	having generated the deities of the maṇḍala and pleased them, recites the essence mantra of the ten syllables one hundred thousand times.
['BO_T02_D1983:166b-13']	dang po'i bsnyen pa'o //	dang po'i bsnyen pa'o //	166b	This is the first approach.
['BO_T02_D1983:166b-14']	de nas rgyud las /	de nas rgyud las /	166b	Then, the tantra states:🔽Cemetery, cremation ground,🔽under a solitary tree, at a single landmark,
['BO_T02_D1983:166b-15']	dur khrod chu bu'i 'gram dag dang // shing gcig drung dang mtshan ma gcig / lam gyi bzhi mdo'i ri bo'i steng //	dur khrod chu bu'i 'gram dag dang // shing gcig drung dang mtshan ma gcig / lam gyi bzhi mdo'i ri bo'i steng //	166b	at a crossroads, on a mountain peak,
['BO_T02_D1983:166b-16']	khang stong dang ni ma mo'i gnas //	khang stong dang ni ma mo'i gnas //	166b	in an empty house, a mother’s place,🔽a god’s abode, a place of battle,
['BO_T02_D1983:166b-17']	lha gnas 'thab mo'i gnas dag dang // grong 'dab dang ni nags kyi khrod //	lha gnas 'thab mo'i gnas dag dang // grong 'dab dang ni nags kyi khrod //	166b	near a village, or in a forest grove.
['BO_T02_D1983:166b-18']	ces gsungs pa'i gnas gang yang rung bar song nas bdud rtsi 'khyil ba'i sngags bzlas pa'i chus gtor te /	ces gsungs pa'i gnas gang yang rung bar song nas bdud rtsi 'khyil ba'i sngags bzlas pa'i chus gtor te /	166b	Go to any of these places, sprinkle water enchanted with the Amṛtakuṇḍali mantra,
['BO_T02_D1983:166b-19']	der dkyil 'khor gyi lha rnams bsam par byas nas mchod pa dang gtor ma bya ste /	der dkyil 'khor gyi lha rnams bsam par byas nas mchod pa dang gtor ma bya ste /	166b	and imagine the deities of the maṇḍala there. Make offerings and present tormas.
['BO_T02_D1983:166b-20']	sa'i lha mo la bslang ba ni /	sa'i lha mo la bslang ba ni /	166b	To request the earth goddess, recite:
['BO_T02_D1983:166b-21']	skyob pa sangs rgyas thams cad kyi //	skyob pa sangs rgyas thams cad kyi //	166b	All the protector buddhas🔽of the way of conduct, the distinctions,
['BO_T02_D1983:166b-22']	spyod pa'i tshul dang khyad par dang ; / sa dang pha rol phyin pa la //	spyod pa'i tshul dang khyad par dang ; / sa dang pha rol phyin pa la //	166b	the bhūmis, and the perfections—
['BO_T02_D1983:166b-23']	lha mo khyod ni dpang du gyur //	lha mo khyod ni dpang du gyur //	166b	goddess, you are the witness.
['BO_T02_D1983:166b-24']	skyob pa sh'akya seng ge yis //	skyob pa sh'akya seng ge yis //	166b	The protector, the Lion of the Śākyas,
['BO_T02_D1983:166b-25']	ji ltar bdud kyi tshogs bcom pa //	ji ltar bdud kyi tshogs bcom pa //	166b	just as he conquered the hordes of demons,
['BO_T02_D1983:166b-26']	de ltar bdag gis bdud bcom nas //	de ltar bdag gis bdud bcom nas //	166b	Having thus defeated the demons,
