segmentnr	original	analyzed	folio	translated
['BO_K12_D0530=D0022_H0498=H0024:42a-0']	@42a / /rgya gar skad du /	@42a / /rgya gar skad du /	42a	In Sanskrit:
['BO_K12_D0530=D0022_H0498=H0024:42a-1']	a'arya sv'alp'a aaksha ra pradzny'a p'a ra mi t'a n'a ma ma h'a y'a na s'u tra /	a'arya sv'alp'a aaksha ra pradzny'a p'a ra mi t'a n'a ma ma h'a y'a na s'u tra /	42a	Arya-Savalpa-akshara-prajnaparamita-nama-mahayana-sutra
['BO_K12_D0530=D0022_H0498=H0024:42a-2']	bod skad du /	bod skad du /	42a	In Tibetan:
['BO_K12_D0530=D0022_H0498=H0024:42a-3']	'phags pa shes rab kyi pha rol tu phyin pa yi ge nyung du zhes bya ba theg pa chen po'i mdo /	'phags pa shes rab kyi pha rol tu phyin pa yi ge nyung du zhes bya ba theg pa chen po'i mdo /	42a	The Noble Great Vehicle Sutra of the Perfection of Wisdom in Few Letters
['BO_K12_D0530=D0022_H0498=H0024:42a-4']	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	42a	Homage to all the Buddhas and Bodhisattvas.
['BO_K12_D0530=D0022_H0498=H0024:42a-5']	'di skad bdag gis thos pa dus gcig na /	'di skad bdag gis thos pa dus gcig na /	42a	Thus have I heard at one time.
['BO_K12_D0530=D0022_H0498=H0024:42b-0']	bcom ldan 'das rgyal po'i khab na bya rgod phung po'i ri la dge slong khri nyis stong lnga brgya'i dge slong gi dge 'dun chen po dang / @42b byang chub sems dpa' bye ba khrag khrig 'bum phrag du ma dang thabs gcig tu bzhugs te /	bcom ldan 'das rgyal po'i khab na bya rgod phung po'i ri la dge slong khri nyis stong lnga brgya'i dge slong gi dge 'dun chen po dang / @42b byang chub sems dpa' bye ba khrag khrig 'bum phrag du ma dang thabs gcig tu bzhugs te /	42b	The Blessed One was dwelling on Vulture Peak Mountain in Rajagriha, together with a great assembly of 12,500 monks and many quintillions of bodhisattvas.
['BO_K12_D0530=D0022_H0498=H0024:42b-1']	brgya byin dang / tshangs pa dang / 'jig rten skyong ba la sogs pa lha bye ba khrag khrig 'bum gyis yongs su bskor cing mdun gyis bltas te /	brgya byin dang / tshangs pa dang / 'jig rten skyong ba la sogs pa lha bye ba khrag khrig 'bum gyis yongs su bskor cing mdun gyis bltas te /	42b	He was surrounded and attended by many quintillions of gods, including Indra, Brahma, and the Lokapalas.
['BO_K12_D0530=D0022_H0498=H0024:42b-2']	dpal gyi snying po'i seng ge'i khril bzhugs so //	dpal gyi snying po'i seng ge'i khril bzhugs so //	42b	was seated upon a lion throne at the center of a jeweled lotus.
['BO_K12_D0530=D0022_H0498=H0024:42b-3', 'BO_K12_D0530=D0022_H0498=H0024:42b-4']	de nas byang chub sems dpa' sems dpa' chen po 'phags pa spyan ras gzigs dbang phyug stan las langs te /🔽bla gos phrag pa gcig tu gzar nas pus mo g-yas pa'i lha nga sa la btsugs te /	de nas byang chub sems dpa' sems dpa' chen po 'phags pa spyan ras gzigs dbang phyug stan las langs te / bla gos phrag pa gcig tu gzar nas pus mo g-yas pa'i lha nga sa la btsugs te /	42b	Then the bodhisattva mahāsattva Ārya Avalokiteśvara rose from his seat,🔽put his upper robe over one shoulder, and knelt on his right knee.
['BO_K12_D0530=D0022_H0498=H0024:42b-5']	bcom ldan 'das ga la ba der logs su thal mo sbyar ba btud nas /	bcom ldan 'das ga la ba der logs su thal mo sbyar ba btud nas /	42b	He bowed toward the Blessed One with palms joined and,
['BO_K12_D0530=D0022_H0498=H0024:42b-6']	'dzum mul te bcom ldan 'das la 'di skad ces gsol to //	'dzum mul te bcom ldan 'das la 'di skad ces gsol to //	42b	with a smile, said to the Blessed One,
['BO_K12_D0530=D0022_H0498=H0024:42b-7']	bcom ldan 'das /	bcom ldan 'das /	42b	“Blessed One,
['BO_K12_D0530=D0022_H0498=H0024:42b-8']	shes rab kyi pha rol tu phyin pa yi ge nyung du la bsod nams che ba; gang thos pa tsam gyis sems can thams cad kyi las kyi sgrib pa thams cad byang bar 'gyur ba dang / byang chub la nges par gzhol bar 'gyur ba dang /	shes rab kyi pha rol tu phyin pa yi ge nyung du la bsod nams che ba; gang thos pa tsam gyis sems can thams cad kyi las kyi sgrib pa thams cad byang bar 'gyur ba dang / byang chub la nges par gzhol bar 'gyur ba dang /	42b	please teach the perfection of wisdom, which has few syllables but great merit, and merely hearing which purifies all the karmic obscurations of all sentient beings, and which leads them to be certain about awakening.
['BO_K12_D0530=D0022_H0498=H0024:42b-9']	gang dag gsang sngags sgrub par brtson pa de dag bgegs ma mchis par gsang sngags 'grub par 'gyur ba bshad du gsol /	gang dag gsang sngags sgrub par brtson pa de dag bgegs ma mchis par gsang sngags 'grub par 'gyur ba bshad du gsol /	42b	Please teach the perfection of wisdom, which is the perfection of wisdom of the bodhisattva mahāsattvas, and which, when practiced, will enable those who strive to accomplish mantras to accomplish their mantras without obstacles.”
