segmentnr	original	analyzed	folio	translated
['BO_T02_D1883:128a-0']	@128a # // rgya gar skad du /	@128a # // rgya gar skad du /	128a	In Sanskrit:
['BO_T02_D1883:128a-1']	pri ya s'a dha nam n'a ma /	pri ya s'a dha nam n'a ma /	128a	Priyasādhana-nāma
['BO_T02_D1883:128a-2']	bod skad du /	bod skad du /	128a	In Tibetan:
['BO_T02_D1883:128a-3']	dga' ba'i sgrub ba'i thabs zhes bya ba /	dga' ba'i sgrub ba'i thabs zhes bya ba /	128a	The Means of Achieving the Beloved, called The Means of Achieving the Beloved
['BO_T02_D1883:128a-4', 'BO_T02_D1883:128a-5']	dpal 'jam pa'i rdo rje la phyag 'tshal lo //🔽chos dang longs spyod sprul pa yi //	dpal 'jam pa'i rdo rje la phyag 'tshal lo // chos dang longs spyod sprul pa yi //	128a	Homage to glorious Mañjuvajra.🔽The three bodies, the dharmakāya, the enjoyment body, and the emanation body,
['BO_T02_D1883:128a-6']	sku gsum rnam par gnas gyur pa //	sku gsum rnam par gnas gyur pa //	128a	are the three abodes.
['BO_T02_D1883:128a-7']	'jam dpal yang dag phyag 'tshal nas //	'jam dpal yang dag phyag 'tshal nas //	128a	Having made homage to Mañjuśrī,
['BO_T02_D1883:128a-8']	de yi sgrub thabs rim bshad bya //	de yi sgrub thabs rim bshad bya //	128a	I will explain the stages of his means of achievement.
['BO_T02_D1883:128a-9']	dpal ldan gsang 'dus la brten nas //	dpal ldan gsang 'dus la brten nas //	128a	Relying on the glorious Guhyasamāja,
['BO_T02_D1883:128a-10']	phun sum tshogs pa kun byed pa //	phun sum tshogs pa kun byed pa //	128a	one should perform all the rites.🔽The path taught by Jñānapāda,
['BO_T02_D1883:128a-11', 'BO_T02_D1883:128a-12']	bla mas ji ltar bstan pa yi //🔽ye shes zhabs kyis lam bstan pas //	bla mas ji ltar bstan pa yi // ye shes zhabs kyis lam bstan pas //	128a	as taught by the guru,🔽is the means of achieving wisdom,
['BO_T02_D1883:128a-13', 'BO_T02_D1883:128a-14']	shes rab thabs kyi rang bzhin gyi //🔽shes sgrub ldan pa'i sems dag la //	shes rab thabs kyi rang bzhin gyi // shes sgrub ldan pa'i sems dag la //	128a	endowed with the nature of wisdom and means,
['BO_T02_D1883:128a-15']	phal cher gsal ba'i sgra yi don //	phal cher gsal ba'i sgra yi don //	128a	in the mind of one who possesses the majority of the clear sounds.
['BO_T02_D1883:128a-16']	bdag mnyam blo ldan la phan par //	bdag mnyam blo ldan la phan par //	128a	For the sake of benefiting the wise who are like me,
['BO_T02_D1883:128a-17', 'BO_T02_D1883:128a-18']	bla ma rnyed dka' 'jig rten na //🔽dal 'byor shin tu g-yo ba ste //	bla ma rnyed dka' 'jig rten na // dal 'byor shin tu g-yo ba ste //	128a	the guru, who is difficult to find in the world,🔽teaches the path of the three bodies,
['BO_T02_D1883:128a-19']	snod la shes rab thabs 'di ni //	snod la shes rab thabs 'di ni //	128a	which is the vessel for the wisdom and means.
['BO_T02_D1883:128a-20']	de phyir sems kyis bya bar rigs //	de phyir sems kyis bya bar rigs //	128a	Therefore, it is fitting for the mind to act.
['BO_T02_D1883:128a-21']	byams dang snying rje mnyam ldan pas //	byams dang snying rje mnyam ldan pas //	128a	With love and compassion in equal measure,
['BO_T02_D1883:128a-22']	sems ni byang chub bskyed byas la //	sems ni byang chub bskyed byas la //	128a	one should generate the mind of awakening.🔽With a mind that has great interest
['BO_T02_D1883:128a-23', 'BO_T02_D1883:128a-24']	sangs rgyas rnams kyi rab zab pa'i //🔽tshul la lhag par mos pa'i yid //	sangs rgyas rnams kyi rab zab pa'i // tshul la lhag par mos pa'i yid //	128a	in the system of the buddhas, which is very profound,
['BO_T02_D1883:128a-25']	sbyin dang khrims sogs phun sum tshogs //	sbyin dang khrims sogs phun sum tshogs //	128a	one should be endowed with generosity, ethics, and so on,
['BO_T02_D1883:128a-26']	srid dang longs spyod la phyir phyogs //	srid dang longs spyod la phyir phyogs //	128a	turn away from existence and enjoyments,
['BO_T02_D1883:128a-27']	sems kyi sdug bsngal yang skyo med //	sems kyi sdug bsngal yang skyo med //	128a	and not be discouraged by the suffering of sentient beings.
['BO_T02_D1883:128a-28']	lha rnams bsten pa byed gyur pa //	lha rnams bsten pa byed gyur pa //	128a	One should rely on the deities🔽and the master’s secret
['BO_T02_D1883:128a-29']	chu dang chod pan rdo rje dang / bdag po ming dang slob dpon gsang //	chu dang chod pan rdo rje dang / bdag po ming dang slob dpon gsang //	128a	of the water, crown, vajra, name, and master initiations,
['BO_T02_D1883:128a-30', 'BO_T02_D1883:128a-31']	shes rab ye shes brtul zhugs sogs //🔽bsod nams ye shes cher 'char ba'i //	shes rab ye shes brtul zhugs sogs // bsod nams ye shes cher 'char ba'i //	128a	the wisdom-knowledge initiation, and so on.
['BO_T02_D1883:128a-32']	dpal ldan gsang 'dus dkyil 'khor du //	dpal ldan gsang 'dus dkyil 'khor du //	128a	In the glorious mandala of Guhyasamaja,
['BO_T02_D1883:128a-33']	ji ltar rigs par dbang bskur ba //	ji ltar rigs par dbang bskur ba //	128a	one should be initiated in an appropriate way.
['BO_T02_D1883:128a-34', 'BO_T02_D1883:128a-35']	bla ma yongs su mnyes pa yis //🔽dbang bskur rdo rje sems brtan pa //	bla ma yongs su mnyes pa yis // dbang bskur rdo rje sems brtan pa //	128a	By completely pleasing the guru,🔽the initiation is conferred, and vajrasattva is stabilized.
['BO_T02_D1883:128a-36', 'BO_T02_D1883:128a-37']	rnal 'byor spyod nus rnal 'byor pas //🔽ri bo la sogs yid 'ong bar /	rnal 'byor spyod nus rnal 'byor pas // ri bo la sogs yid 'ong bar /	128a	A yogi who is able to practice🔽should go to a pleasant place, such as a mountain,
['BO_T02_D1883:128b-0']	gnas byas @128b mgon po bsgrub par bya //	gnas byas @128b mgon po bsgrub par bya //	128b	and accomplish the protector.
['BO_T02_D1883:128b-1']	bsam gtan sogs pa la brtson pa //	bsam gtan sogs pa la brtson pa //	128b	And strive in meditation and so forth.
['BO_T02_D1883:128b-2']	mtshan mo phyed kyi lhag ma la //	mtshan mo phyed kyi lhag ma la //	128b	In the remaining half of the night,
['BO_T02_D1883:128b-3']	cho ga bzhin du langs byas la //	cho ga bzhin du langs byas la //	128b	One should rise according to the rules.
['BO_T02_D1883:128b-4']	snying zlar de nyid mam 'od ldan //	snying zlar de nyid mam 'od ldan //	128b	With one's heart-gem or with a lamp,
['BO_T02_D1883:128b-5']	gdong la sogs pa dag par bya //	gdong la sogs pa dag par bya //	128b	One should purify one's face and so forth.🔽Then, with good water, medicine,
['BO_T02_D1883:128b-6']	de nas chu bzangs sman dang ni / me tog ga pur tsandan gyis //	de nas chu bzangs sman dang ni / me tog ga pur tsandan gyis //	128b	Flowers, camphor, and sandalwood,
['BO_T02_D1883:128b-7']	bsam gtan gnas ni yang dag gnas //	bsam gtan gnas ni yang dag gnas //	128b	One should properly abide in the place of meditation.
['BO_T02_D1883:128b-8']	bsams pas kyang ni yid 'ong bya //	bsams pas kyang ni yid 'ong bya //	128b	One should make it pleasing even with one's thoughts.
['BO_T02_D1883:128b-9']	bde ba'i ltan la gnas nas ni //	bde ba'i ltan la gnas nas ni //	128b	Abiding in a comfortable seat,
['BO_T02_D1883:128b-10']	legs brtan rdo rje'i skyil mo krung //	legs brtan rdo rje'i skyil mo krung //	128b	One should sit cross-legged like a firm vajra.
['BO_T02_D1883:128b-11']	de ru yang na bder gnas pas //	de ru yang na bder gnas pas //	128b	There, or else, abiding comfortably,
['BO_T02_D1883:128b-12']	bsam gtan rab tu bsam par bya //	bsam gtan rab tu bsam par bya //	128b	One should meditate on the concentration.🔽The buddhas, bodhisattvas,
['BO_T02_D1883:128b-13', 'BO_T02_D1883:128b-14']	sangs rgyas byang chub sems dpa' dang // kun du bla mar bcas pa yi //🔽dus gsum gshegs pas yongs gang ba //	sangs rgyas byang chub sems dpa' dang // kun du bla mar bcas pa yi // dus gsum gshegs pas yongs gang ba //	128b	And all the gurus,🔽Filling the space,
['BO_T02_D1883:128b-15']	nam mkhar mngon sum bzhin bltas la //	nam mkhar mngon sum bzhin bltas la //	128b	One should visualize them as if directly present.
['BO_T02_D1883:128b-16']	sa bon mam byung gzugs sogs pas //	sa bon mam byung gzugs sogs pas //	128b	With the seed syllable or with the form and so forth,
['BO_T02_D1883:128b-17']	de bzhin rin chen phung po yis //	de bzhin rin chen phung po yis //	128b	Likewise, with a mass of jewels,
['BO_T02_D1883:128b-18']	mchod sogs rtog pa spang byas nas //	mchod sogs rtog pa spang byas nas //	128b	One should abandon thoughts of offerings and so forth.
['BO_T02_D1883:128b-19']	rab tu 'bad pas de rnams mchod //	rab tu 'bad pas de rnams mchod //	128b	I worship them with great effort.
['BO_T02_D1883:128b-20']	de rnams spyan sngar gnas byas la //	de rnams spyan sngar gnas byas la //	128b	Having stood before them,
['BO_T02_D1883:128b-21']	pus mo btsugs te thal sbyar nas //	pus mo btsugs te thal sbyar nas //	128b	kneeling with palms joined,
['BO_T02_D1883:128b-22']	dmigs pa med par byas nas ni //	dmigs pa med par byas nas ni //	128b	having made them free of conceptualization,
