segmentnr	original	analyzed	folio	translated
['BO_T02_D1419:1b-0']	@1b # // rgya gar skad du /	@1b # // rgya gar skad du /	1b	In Sanskrit:
['BO_T02_D1419:1b-1']	shr'i d'a k'arnna ba mah'a yo gi n'i tantra r'a dza sya bo hi ta t'i k'a n'a ma /	shr'i d'a k'arnna ba mah'a yo gi n'i tantra r'a dza sya bo hi ta t'i k'a n'a ma /	1b	Śrī-ḍāka-mahāyoginī-tantra-rāja-syo-bodhitāṭīkā-nāma.
['BO_T02_D1419:1b-2']	bod skad du /	bod skad du /	1b	In Tibetan:
['BO_T02_D1419:1b-3']	dpal mkha' 'gro rgya mtsho rnal 'byor ma'i rgyud kyi rgyal po chen po'i 'grel pa gru gzengs zhes bya ba /	dpal mkha' 'gro rgya mtsho rnal 'byor ma'i rgyud kyi rgyal po chen po'i 'grel pa gru gzengs zhes bya ba /	1b	Śrī-ḍāka-mahāyoginī-tantra-rāja-syo-bodhitāṭīkā-nāma.
['BO_T02_D1419:1b-4']	aom dpal rdo rje mkha' 'gro la phyag 'tshal lo //	aom dpal rdo rje mkha' 'gro la phyag 'tshal lo //	1b	Oṃ. Homage to the glorious Vajraḍāka.
['BO_T02_D1419:1b-5']	bcom ldan 'das gsung gi mnga' bdag la phyag 'tshal lo //	bcom ldan 'das gsung gi mnga' bdag la phyag 'tshal lo //	1b	Homage to the Blessed Lord of Speech.
['BO_T02_D1419:1b-6']	ye shes mkha' 'go khams gsum pa yi mig 'phrul chen po ni //	ye shes mkha' 'go khams gsum pa yi mig 'phrul chen po ni //	1b	The great illusion of the three realms, the sky of wisdom,
['BO_T02_D1419:1b-7']	rnam par spros pa gang gis don chen mdzad pa dang // skye bo ma lus pa rnams grol bar nges 'jog pa'i //	rnam par spros pa gang gis don chen mdzad pa dang // skye bo ma lus pa rnams grol bar nges 'jog pa'i //	1b	By which the great purpose is accomplished, and all beings are definitely set free,
['BO_T02_D1419:1b-8']	rdo rje sems dpa' de la spyi bos rab tu 'dud //	rdo rje sems dpa' de la spyi bos rab tu 'dud //	1b	Vajrasattva, I bow my head to him.
['BO_T02_D1419:1b-9']	gang gi thugs ni brdzun byas lan mang du //	gang gi thugs ni brdzun byas lan mang du //	1b	Whose mind, having been deceived many times,
['BO_T02_D1419:1b-10']	'dod pa mang po kun du bsten pa dang // 'khor ba'i rgya mtsho'i dbus su lhung ba yi //	'dod pa mang po kun du bsten pa dang // 'khor ba'i rgya mtsho'i dbus su lhung ba yi //	1b	Has relied on many desires, and fallen into the middle of the ocean of samsara,
['BO_T02_D1419:1b-11']	dbang med sems can rnams ni rab myur bton //	dbang med sems can rnams ni rab myur bton //	1b	And the powerless sentient beings are quickly liberated.
['BO_T02_D1419:1b-12']	'bras bur bcas don rab tu stsol mdzad pa'i //	'bras bur bcas don rab tu stsol mdzad pa'i //	1b	The holy ones, who bestow the fruit and the goal,
['BO_T02_D1419:1b-13']	dam pa gang yin sems can rnams kyis bsten //	dam pa gang yin sems can rnams kyis bsten //	1b	are relied upon by sentient beings.
['BO_T02_D1419:1b-14']	gnyis med dngos po thams cad skyed pa po //	gnyis med dngos po thams cad skyed pa po //	1b	The nondual one, the producer of all things,
['BO_T02_D1419:1b-15']	rdo rje mkha' 'gro dpal de la phyag 'tshal //	rdo rje mkha' 'gro dpal de la phyag 'tshal //	1b	I pay homage to the glorious Vajraḍāka.
['BO_T02_D1419:2a-0']	gang zhig 'dir @2a * //	gang zhig 'dir @2a * //	2a	The one who, in this world,
['BO_T02_D1419:2a-1']	ni yan lag drug sbyor rnams kyis 'gro drug dngos po med par rgyal byas nas //	ni yan lag drug sbyor rnams kyis 'gro drug dngos po med par rgyal byas nas //	2a	having conquered the six kinds of beings with the six-branched yoga,
['BO_T02_D1419:2a-2']	'jig rten pa rnams sangs rgyas nyid kyi dngos po chen por gyur pa'i dus su thugs chud de //	'jig rten pa rnams sangs rgyas nyid kyi dngos po chen por gyur pa'i dus su thugs chud de //	2a	realizes that the time has come for the world to become the great reality of buddhahood,
['BO_T02_D1419:2a-3']	sems can don du rnam pa sna tshogs pa yi lung mang po ni rnam par 'dzin cing gsal ba po //	sems can don du rnam pa sna tshogs pa yi lung mang po ni rnam par 'dzin cing gsal ba po //	2a	and who, for the sake of sentient beings, upholds and clarifies the many scriptures of various kinds,
['BO_T02_D1419:2a-4']	skye bos phyag byas rgya mtsho drug po rdo rje mkha' 'gro dpal bdag nyid la de bzhin 'dud //	skye bos phyag byas rgya mtsho drug po rdo rje mkha' 'gro dpal bdag nyid la de bzhin 'dud //	2a	I bow to the glorious Vajraḍāka, the ocean of the six, who is worshipped by the people.
['BO_T02_D1419:2a-5']	bsags pa'i skyon ni mi bden par byas zla ba nyi ma gnyis ni kha sbyar byas pa yis //	bsags pa'i skyon ni mi bden par byas zla ba nyi ma gnyis ni kha sbyar byas pa yis //	2a	Having made the fault of accumulation untrue, the two, the moon and the sun, are joined together.
['BO_T02_D1419:2a-6']	dbus su rdo rje de yi 'od zer gyis ni sngon gyi sdig pa bsreg / mchog tu mi 'gyur las skyes rgya mtsho chen po'i sgra sgrogs dam pa yi //	dbus su rdo rje de yi 'od zer gyis ni sngon gyi sdig pa bsreg / mchog tu mi 'gyur las skyes rgya mtsho chen po'i sgra sgrogs dam pa yi //	2a	The supreme, non-changing, arisen from the great ocean sound, the holy one,
['BO_T02_D1419:2a-7']	bde bas 'gro ba 'dzin cing kun du dgyes pa dang bcas ma lus mdzad //	bde bas 'gro ba 'dzin cing kun du dgyes pa dang bcas ma lus mdzad //	2a	with bliss, holds the migrating beings, and makes all of them completely happy.
['BO_T02_D1419:2a-8']	bsod nams dang ni sdig rnams lhan cig 'bar //	bsod nams dang ni sdig rnams lhan cig 'bar //	2a	Merit and sin burn together.
['BO_T02_D1419:2a-9']	thugs rje stong pa lhan cig skye ba mdzad //	thugs rje stong pa lhan cig skye ba mdzad //	2a	Compassion and emptiness are produced together.
['BO_T02_D1419:2a-10']	dngos dang dngos med nyid ni mchog tu gnyis med phyag rgya'i thugs kyis ni //	dngos dang dngos med nyid ni mchog tu gnyis med phyag rgya'i thugs kyis ni //	2a	The supreme non-duality of entity and non-entity, with the mind of the mudra,
['BO_T02_D1419:2a-11']	'gro ba bkang zhing sgyu ma'i gti mug gis ma gos pa bde las skyes //	'gro ba bkang zhing sgyu ma'i gti mug gis ma gos pa bde las skyes //	2a	fills the migrating beings, and is born from bliss, unstained by the ignorance of illusion.
['BO_T02_D1419:2a-12']	bla ma chu skyes dbus su son par bzhugs //	bla ma chu skyes dbus su son par bzhugs //	2a	The guru sits in the middle of the lotus.
['BO_T02_D1419:2a-13']	lhan skyes rgya mtsho de las 'od byung bas //	lhan skyes rgya mtsho de las 'od byung bas //	2a	From that ocean of the innate, light rays come forth,
['BO_T02_D1419:2a-14']	srid gsum sems can rigs rnams grol mdzad pa //	srid gsum sems can rigs rnams grol mdzad pa //	2a	liberating the migrating beings of the three existences.
['BO_T02_D1419:2a-15']	bla ma dag ba mdzad la phyag byas nas //	bla ma dag ba mdzad la phyag byas nas //	2a	Having bowed to the gurus,
['BO_T02_D1419:2a-16']	sems can bsgral ba'i rgyu yi phyir //	sems can bsgral ba'i rgyu yi phyir //	2a	for the sake of liberating sentient beings,
['BO_T02_D1419:2b-0']	@2b ngag gi rdo rje gsor bar byas //	@2b ngag gi rdo rje gsor bar byas //	2b	I will hurl the vajra of speech.
['BO_T02_D1419:2b-1']	kun mkhyen rnams kyis sngon gsungs pa'i //	kun mkhyen rnams kyis sngon gsungs pa'i //	2b	The Omniscient Ones have previously taught
['BO_T02_D1419:2b-2', 'BO_T02_D1419:2b-3']	sngon yod pa ni 'dir brjod bya //🔽kho bos kun mkhyen gsung gi ni //	sngon yod pa ni 'dir brjod bya // kho bos kun mkhyen gsung gi ni //	2b	The existence of the past is to be expressed here.🔽I am not able to traverse the path
['BO_T02_D1419:2b-4']	pha rol bgrod pa'i nus med de //	pha rol bgrod pa'i nus med de //	2b	Of the speech of the Omniscient One.
['BO_T02_D1419:2b-5']	gsung gcig gi ni nang du yang //	gsung gcig gi ni nang du yang //	2b	Even within a single statement,
['BO_T02_D1419:2b-6']	bka' mang po ni gsungs pa'o //	bka' mang po ni gsungs pa'o //	2b	There are many teachings.
['BO_T02_D1419:2b-7']	de phyir bdag gis rim pa yis //	de phyir bdag gis rim pa yis //	2b	Therefore, I will gradually
['BO_T02_D1419:2b-8']	ji lta'i rgyud tshig rnams brjod de //	ji lta'i rgyud tshig rnams brjod de //	2b	Express the words of the tantra.
['BO_T02_D1419:2b-9']	rdo rje bla ma'i bka' lung gis //	rdo rje bla ma'i bka' lung gis //	2b	By the command of the vajra guru,
['BO_T02_D1419:2b-10', 'BO_T02_D1419:2b-11']	da ni rgya cher 'grel par bya //🔽zab mo'i pha rol bgrod pa yi //	da ni rgya cher 'grel par bya // zab mo'i pha rol bgrod pa yi //	2b	Now I will explain the commentary.🔽The ship that crosses to the far shore
['BO_T02_D1419:2b-12']	gru gzings de ni rab tu bsnyad //	gru gzings de ni rab tu bsnyad //	2b	Of the profound is well proclaimed.
