segmentnr	original	analyzed	folio	translated
['BO_T02_D2529:188a-0']	@188a # // rgya gar skad du /	@188a # // rgya gar skad du /	188a	In Sanskrit:
['BO_T02_D2529:188a-1']	badzra dh'a tu mah'a mandala la lo pi ka sarba badzrod ya n'a ma pind'artha /	badzra dh'a tu mah'a mandala la lo pi ka sarba badzrod ya n'a ma pind'artha /	188a	Vajradhātumahāmaṇḍalālokipikā sarvavajrodayanāmapiṇḍārtha
['BO_T02_D2529:188a-2']	bod skad du /	bod skad du /	188a	In Tibetan:
['BO_T02_D2529:188a-3']	rdo rje dbyings kyi dkyil 'khor chen po'i cho ga rdo rje thams cad 'byung ba zhes bya ba'i don bsdus pa /	rdo rje dbyings kyi dkyil 'khor chen po'i cho ga rdo rje thams cad 'byung ba zhes bya ba'i don bsdus pa /	188a	The Summary of the Meaning of the Vajra of the Arising of All, the Ritual of the Great Maṇḍala of the Vajra Realm
['BO_T02_D2529:188a-4']	dpal rdo rje sems dpa' la phyag 'tshal lo //	dpal rdo rje sems dpa' la phyag 'tshal lo //	188a	Homage to glorious Vajrasattva.
['BO_T02_D2529:188a-5']	rang gi lus ngag yid dag rnam dag pas //	rang gi lus ngag yid dag rnam dag pas //	188a	With one's own pure body, speech, and mind,
['BO_T02_D2529:188a-6', 'BO_T02_D2529:188a-7']	bdud kyi 'tshe ba go skabs med mdzad cing //🔽bsod nams tshogs dang de bzhin ye shes te //	bdud kyi 'tshe ba go skabs med mdzad cing // bsod nams tshogs dang de bzhin ye shes te //	188a	One makes obstacles from māras impossible,🔽And the two accumulations of merit and wisdom
['BO_T02_D2529:188a-8']	de gnyis rab rdzogs rgyu dngos 'gro phan mdzad//	de gnyis rab rdzogs rgyu dngos 'gro phan mdzad//	188a	Are perfected, causing benefit to go to the cause and essence.
['BO_T02_D2529:188a-9']	skye ba gcig gis thogs dang srid mtha' ba //	skye ba gcig gis thogs dang srid mtha' ba //	188a	One is hindered by only one birth, and at the end of existence,
['BO_T02_D2529:188a-10']	legs 'gro de nas rang gi sems rtogs pa //	legs 'gro de nas rang gi sems rtogs pa //	188a	One attains the excellent path, and then realizes one's own mind.
['BO_T02_D2529:188a-11']	sngon 'gro mngon par byang chub rim bzang pos //	sngon 'gro mngon par byang chub rim bzang pos //	188a	Through the excellent stages of manifest enlightenment,
['BO_T02_D2529:188a-12']	chos rgyal nyid brnyes byams pa la sogs phyir //	chos rgyal nyid brnyes byams pa la sogs phyir //	188a	One attains the state of a Dharma king, and for the sake of Maitreya and so forth,
['BO_T02_D2529:188a-13']	dkyil 'khor sprul la mdzad phyogs bcu'i dkyil 'khor pa //	dkyil 'khor sprul la mdzad phyogs bcu'i dkyil 'khor pa //	188a	One emanates maṇḍalas and performs deeds in the maṇḍalas of the ten directions.
['BO_T02_D2529:188a-14']	rang gi rnam par thar pas yang dag par //	rang gi rnam par thar pas yang dag par //	188a	By his own liberation, he is the one who gathers and establishes beings
['BO_T02_D2529:188a-15']	'gro ba gdul phyir bsdus shing las la bzhag / rnam par khyab pa bsdus pas rnam 'phrul bstan //	'gro ba gdul phyir bsdus shing las la bzhag / rnam par khyab pa bsdus pas rnam 'phrul bstan //	188a	in the deeds for the sake of subduing the world.
['BO_T02_D2529:188a-16']	de nas 'dzam bu'i rgyal mtshan mi rnams la //	de nas 'dzam bu'i rgyal mtshan mi rnams la //	188a	Then, for the benefit of the people of Jambudvīpa,
['BO_T02_D2529:188a-17']	phan phyir ji bzhin cho ga bzang po yis //	phan phyir ji bzhin cho ga bzang po yis //	188a	in accordance with the proper excellent ritual,
['BO_T02_D2529:188a-18']	tshon gyi dkyil 'khor skyon med ston mdzad pa //	tshon gyi dkyil 'khor skyon med ston mdzad pa //	188a	he revealed the faultless maṇḍala of colors.
['BO_T02_D2529:188b-0', 'BO_T02_D2529:188b-1']	bdag dang gzhan don @188b phun sum gnas brnyes pa //🔽dpal ldan rdo rje sems dpa' rnam 'dren pa //	bdag dang gzhan don @188b phun sum gnas brnyes pa // dpal ldan rdo rje sems dpa' rnam 'dren pa //	188b	Having attained the perfection of one’s own and others’ goals,🔽the glorious Vajrasattva, the guide,
['BO_T02_D2529:188b-2']	rnal 'byor rgyud kyi dbang phyug bdag phyag 'tshal //	rnal 'byor rgyud kyi dbang phyug bdag phyag 'tshal //	188b	the lord of the yoga tantras, I pay homage to him.
['BO_T02_D2529:188b-3']	'di ni go rims nges ba tsam //	'di ni go rims nges ba tsam //	188b	This is merely the definite sequence.
['BO_T02_D2529:188b-4']	gtso bor bya la gzhol ba yis //	gtso bor bya la gzhol ba yis //	188b	By one who is devoted to the principal practice,
['BO_T02_D2529:188b-5']	dkyil 'khor cho ga mchog 'di yi //	dkyil 'khor cho ga mchog 'di yi //	188b	this supreme ritual of the maṇḍala
['BO_T02_D2529:188b-6']	don bsdus bdag nyid dran phyir bri ;	don bsdus bdag nyid dran phyir bri ;	188b	is summarized for the sake of remembering the self.
['BO_T02_D2529:188b-7']	/ gang du rnam par rmongs pa'i gnas //	/ gang du rnam par rmongs pa'i gnas //	188b	Wherever there is a place of confusion,
['BO_T02_D2529:188b-8']	der ni tshig don 'ga' zhig brjod //	der ni tshig don 'ga' zhig brjod //	188b	there some words and meanings are expressed.
['BO_T02_D2529:188b-9']	gzhan du blo gros ngan pa rnams //	gzhan du blo gros ngan pa rnams //	188b	Otherwise, those with bad intellects
['BO_T02_D2529:188b-10']	sgra tsam la yang log par rtogs //	sgra tsam la yang log par rtogs //	188b	misunderstand even mere words.
['BO_T02_D2529:188b-11', 'BO_T02_D2529:188b-12']	deng sang sngags kyi theg pa mchog / yi ge'i don gyis rnam dkrugs shing //🔽bla ma gcig nas gcig 'ongs pa'i //	deng sang sngags kyi theg pa mchog / yi ge'i don gyis rnam dkrugs shing // bla ma gcig nas gcig 'ongs pa'i //	188b	is confused by the meaning of the syllables.🔽Lacking respect for the stages of
['BO_T02_D2529:188b-13']	man ngag rim la gus dang bral //	man ngag rim la gus dang bral //	188b	the esoteric instructions passed down from one guru to another,
